"time","Air Temperature_average_ºC","Apparent Temperature_average_ºC","Delta T_average_ºC","Dew Point_average_ºC","Rainfall_raw_mm","Relative Humidity_average_%","Soil Temperature_average_ºC","Solar Radiation_average_W/m^2","Voltage_average_V","Wind Direction_average_º","Wind Speed_average_km/h","Wind Speed_maximum_km/h","Wind Speed_minimum_km/h"
2022-03-09 10:45:00,15.7,11.871884,2.039149,12.689252,0,82.3,26.1,0,12.76,163.279127,23.976,37.692,15.048
2022-03-09 11:00:00,15.6,11.632592,1.934204,12.75769,0,83.2,26.1,0,12.76,164.705312,24.804,35.172,15.876
2022-03-09 11:15:00,15.6,11.920772,1.877754,12.849299,0,83.7,25.9,0,12.76,165.579227,23.472,36,15.876
2022-03-09 11:30:00,15.5,12.292198,1.795827,12.878763,0,84.4,25.8,0,12.76,165.579227,21.096,32.652,12.528
2022-03-09 11:45:00,15.5,12.270991,1.728165,12.987181,0,85,25.4,0,12.76,163.712637,21.384,31.824,13.356
2022-03-09 12:00:00,15.5,12.10879,1.716885,13.005185,0,85.1,25.4,0,12.76,161.70901,22.248,31.824,14.22
2022-03-09 12:15:00,15.5,12.414387,1.69432,13.041138,0,85.3,25.1,0,12.76,160.848891,20.736,30.96,13.356
2022-03-09 12:30:00,15.4,12.695374,1.624117,13.050362,0,85.9,25.1,0,12.76,163.279127,18.792,27.612,12.528
2022-03-09 12:45:00,15.3,12.801096,1.554168,13.058763,0,86.5,24.9,0,12.76,163.712637,17.748,25.128,10.836
2022-03-09 13:00:00,15.4,12.994707,1.545233,13.174751,0,86.6,24.8,0,12.76,162.713685,17.46,25.956,10.008
2022-03-09 13:15:00,15.3,13.095096,1.554168,13.058763,0,86.5,24.7,0,12.76,159.842389,16.236,23.436,10.008
2022-03-09 13:30:00,15.4,12.945327,1.669168,12.978881,0,85.5,24.4,0,12.76,156.979715,17.388,26.784,10.836
2022-03-09 13:45:00,15.4,12.163903,2.073878,12.321953,0,81.9,24.4,0,12.76,148.258872,20.34,32.652,12.528
2022-03-09 17:30:00,13.5,10.420142,2.446241,9.698144,0,77.8,22.9,0,12.76,123.375604,15.66,25.128,9.18
2022-03-09 17:45:00,13.2,10.503385,2.273455,9.691564,0,79.3,22.9,0,12.76,127.278174,13.68,20.916,7.488
2022-03-09 18:00:00,12.9,10.249719,2.176602,9.54922,0,80.1,22.9,0,12.76,127.914828,13.248,19.26,8.316
2022-03-09 18:15:00,12.8,10.296084,2.088427,9.5999,0,80.9,22.8,0,12.76,126.643433,12.564,20.088,7.488
2022-03-09 18:30:00,12.7,10.391087,2.000562,9.649065,0,81.7,22.6,0,12.76,124.380345,11.628,20.088,4.968
2022-03-09 18:45:00,12.6,10.588955,1.870943,9.76893,0,82.9,22.6,0,12.65,123.375604,10.26,15.048,6.66
2022-03-09 19:00:00,12.4,10.227761,1.812113,9.662998,0,83.4,22.6,0,12.65,125.643292,10.944,16.74,6.66
2022-03-09 19:15:00,12.2,10.025268,1.711986,9.627219,0,84.3,22.5,0,12.65,128.271488,10.908,18.396,4.968
2022-03-09 19:30:00,12.1,9.950607,1.62569,9.670043,0,85.1,22.3,0,12.65,128.271488,10.836,17.568,5.796
2022-03-09 19:45:00,12,9.677227,1.529226,9.728848,0,86,22.3,0,12.65,129.544478,11.808,18.396,7.488
2022-03-09 20:00:00,11.9,9.730502,1.485128,9.69984,0,86.4,22.3,0,12.65,125.643292,10.98,17.568,5.796
2022-03-09 20:15:00,11.9,9.75345,1.433029,9.785969,0,86.9,22.3,0,12.65,126.643433,10.98,16.74,7.488
2022-03-09 20:30:00,11.7,9.700899,1.355858,9.708931,0,87.6,22,3,12.65,129.193273,10.116,14.22,5.796
2022-03-09 20:45:00,11.7,9.893606,1.283051,9.827753,0,88.3,22,14,12.65,128.271488,9.288,15.048,5.796
2022-03-09 21:00:00,11.8,10.005758,1.253642,9.976998,0,88.6,22,36,12.65,131.463747,9.432,15.876,4.14
2022-03-09 21:15:00,12.1,10.255725,1.269643,10.255794,0,88.5,22,81,12.65,129.544478,10.08,15.876,4.968
2022-03-09 21:30:00,12.5,10.299771,1.393582,10.462144,0,87.4,21.8,144,12.65,130.183085,12.204,20.088,5.796
2022-03-09 21:45:00,12.8,10.337145,1.527643,10.549534,0,86.2,21.7,209,12.76,125.909723,13.68,20.916,5.796
2022-03-09 22:00:00,13.3,10.842991,1.690067,10.794087,0,84.8,21.7,263,12.76,124.520383,14.004,23.436,6.66
2022-03-09 22:15:00,13.6,10.999412,1.838647,10.855411,0,83.5,21.7,316,12.87,120.805262,14.832,22.608,4.968
2022-03-09 22:30:00,14,11.569565,2.035809,10.936595,0,81.8,21.5,373,13.09,118.113209,14.076,25.956,4.968
2022-03-09 22:45:00,14.4,11.657811,2.257991,10.972417,0,79.9,21.4,428,13.2,123.498015,15.732,25.128,7.488
2022-03-09 23:00:00,14.9,12.383722,2.554676,10.979143,0,77.4,21.4,482,13.31,118.113209,14.58,24.3,6.66
2022-03-09 23:15:00,15.4,12.827484,2.947159,10.806523,0,74.1,21.4,536,13.42,115.213496,14.616,25.956,4.968
2022-03-09 23:30:00,15.9,13.003208,3.416692,10.474605,0,70.2,21.4,586,13.42,105.78562,15.804,26.784,6.66
2022-03-09 23:45:00,16.6,14.048336,3.787335,10.532734,0,67.4,21.4,639,13.53,115.213496,14.112,27.612,7.488
2022-03-10 00:00:00,17,14.247622,4.075166,10.415304,0,65.2,21.4,691,13.64,122.471192,14.976,25.128,4.968
2022-03-10 00:15:00,17.5,14.871289,4.438093,10.254875,0,62.5,21.4,743,13.86,114.597254,14.112,24.3,4.968
2022-03-10 00:30:00,18.3,15.662716,5.039026,9.940833,0,58.2,21.4,792,13.53,117.921528,13.716,23.436,5.796
2022-03-10 00:45:00,18.6,15.904964,5.320647,9.699104,0,56.2,21.4,829,13.31,123.624885,13.68,25.128,4.968
2022-03-10 01:00:00,18.9,16.416895,5.557636,9.547859,0,54.6,21.6,863,13.31,124.815967,12.384,21.78,5.796
2022-03-10 01:15:00,19.5,17.205443,5.902977,9.520015,0,52.5,21.7,892,13.31,126.435481,11.376,20.088,2.448
2022-03-10 01:30:00,19.8,17.329154,6.047334,9.568549,0,51.7,21.9,917,13.31,117.72558,12.348,25.128,4.968
2022-03-10 01:45:00,20,17.392635,6.273889,9.314544,0,50.2,22,940,13.31,134.666889,12.708,20.916,4.968
2022-03-10 02:00:00,20.3,18.034783,6.478272,9.230478,0,49,22.2,956,13.31,121.464144,10.836,20.088,2.448
2022-03-10 02:15:00,20.4,17.75843,6.72563,8.798054,0,47.3,22.4,971,13.42,123.756459,12.204,22.608,4.14
2022-03-10 02:30:00,20.9,17.954581,7.15423,8.450143,0,44.8,22.6,981,13.42,133.97697,13.32,24.3,6.66
2022-03-10 02:45:00,21.3,18.004745,7.06167,9.173199,0,45.9,22.9,984,13.42,152.909314,16.056,29.304,5.796
2022-03-10 03:00:00,21.2,17.727836,6.580382,10.117272,0,49.2,23.2,981,13.42,169.800671,18.252,27.612,7.488
2022-03-10 03:15:00,21.1,17.448527,6.413372,10.356687,0,50.3,23.4,977,13.42,171.342449,19.512,29.304,10.008
2022-03-10 03:30:00,21.2,17.321267,6.510667,10.268731,0,49.7,23.7,969,13.42,170.42301,20.556,32.652,11.7
2022-03-10 03:45:00,21.4,17.324263,6.637226,10.239794,0,49,24,953,13.42,170.955333,21.528,32.652,12.528
2022-03-10 04:00:00,21.3,16.750882,6.552765,10.300164,0,49.5,24.3,935,13.42,171.548015,24.048,32.652,13.356
2022-03-10 04:15:00,21.2,16.250836,6.580382,10.117272,0,49.2,24.7,910,13.42,171.027373,25.848,36.864,16.74
2022-03-10 04:30:00,20.9,15.934613,6.426863,10.083055,0,50,25,882,13.42,174.266625,25.884,34.344,16.74
2022-03-10 04:45:00,20.7,15.635408,6.221485,10.283274,0,51.3,25.3,849,13.42,168.24105,26.676,36,16.74
2022-03-10 05:00:00,20.6,15.485984,6.05932,10.509204,0,52.4,25.7,814,13.42,176.094301,27.252,35.172,17.568
2022-03-10 05:15:00,20.5,15.231992,5.979169,10.559294,0,52.9,26,776,13.42,176.094301,28.116,37.692,20.088
2022-03-10 05:30:00,20.2,14.707256,5.95398,10.253121,0,52.8,26.2,735,13.42,175.179234,28.836,41.904,15.876
2022-03-10 05:45:00,20,14.329316,5.822722,10.293173,0,53.6,26.4,693,13.42,176.125327,29.808,39.384,18.396
2022-03-10 06:00:00,19.8,14.042006,5.680051,10.357158,0,54.5,26.8,645,13.42,174.76441,30.348,41.04,18.396
2022-03-10 06:15:00,19.7,14.12809,5.628878,10.346512,0,54.8,27.1,595,13.42,176.125327,29.376,39.384,18.396
2022-03-10 06:30:00,19.3,13.559917,5.465294,10.218281,0,55.7,27.1,542,13.42,178.402524,30.06,42.732,17.568
2022-03-10 06:45:00,19.1,13.310839,5.365645,10.192269,0,56.3,27.5,486,13.42,177.035139,30.276,40.212,18.396
2022-03-10 07:00:00,18.9,13.026983,5.216747,10.269231,0,57.3,27.5,430,13.53,177.058535,30.816,41.904,19.26
2022-03-10 07:15:00,18.7,12.987193,5.032367,10.418381,0,58.6,27.6,376,13.53,171.998797,30.204,41.904,20.088
2022-03-10 07:30:00,18.4,12.868179,4.729727,10.69007,0,60.8,27.9,320,13.53,168.333644,29.664,39.384,15.876
2022-03-10 07:45:00,18.1,12.674715,4.433104,10.941949,0,63,27.9,264,13.53,168.779313,29.484,40.212,19.26
2022-03-10 08:00:00,17.8,12.976245,4.237865,10.989024,0,64.4,27.9,207,13.53,172.510047,26.46,40.212,18.396
2022-03-10 08:15:00,17.6,12.579578,4.137241,10.962145,0,65.1,27.9,138,13.42,171.548015,27.432,37.692,15.876
2022-03-10 08:30:00,17.2,12.304168,3.974247,10.83425,0,66.2,27.7,72,13.09,169.755913,26.604,35.172,17.568
2022-03-10 08:45:00,16.8,12.641457,3.779409,10.768072,0,67.6,27.5,27,12.98,168.333644,22.716,33.48,14.22
2022-03-10 09:00:00,16.3,12.237214,3.535364,10.685542,0,69.4,27.5,10,12.87,170.649656,22.104,30.132,15.048
2022-03-10 09:15:00,16.1,12.215947,3.373355,10.773065,0,70.7,27.4,2,12.87,169.310895,21.312,31.824,13.356
2022-03-10 09:30:00,16,12.559629,3.15112,11.076517,0,72.6,27.1,0,12.87,168.867179,19.476,32.652,11.7
2022-03-10 09:45:00,15.9,12.816964,2.918695,11.390545,0,74.6,27.1,0,12.87,168.867179,18.108,27.612,9.18
2022-03-10 10:00:00,15.7,12.562475,2.716227,11.538101,0,76.3,26.8,0,12.87,167.889402,18.612,26.784,11.7
2022-03-10 10:15:00,15.6,12.330069,2.722464,11.421453,0,76.2,26.6,0,12.87,167.446633,19.116,27.612,12.528
2022-03-10 10:30:00,15.6,12.528413,2.677502,11.500665,0,76.6,26.4,0,12.76,160.848891,18.216,27.612,10.836
2022-03-10 10:45:00,15.6,12.558757,2.632533,11.579514,0,77,26.2,0,12.76,157.397598,18.18,25.956,10.836
2022-03-10 11:00:00,15.5,12.775074,2.51554,11.678003,0,78,26.1,0,12.76,155.367821,16.704,25.956,10.008
2022-03-10 11:15:00,15.4,12.950479,2.477423,11.639083,0,78.3,26,0,12.76,158.409081,15.228,24.3,9.18
2022-03-10 11:30:00,15.4,13.221002,2.455029,11.677738,0,78.5,25.8,0,12.76,157.397598,13.896,21.78,6.66
2022-03-10 11:45:00,15.3,13.599274,2.417118,11.638374,0,78.8,25.5,0,12.76,158.409081,11.376,20.088,5.796
2022-03-10 12:00:00,15.1,13.493298,2.330638,11.577858,0,79.5,25.4,0,12.76,156.979715,10.8,17.568,6.66
2022-03-10 12:15:00,15,13.276285,2.348704,11.442457,0,79.3,25.2,0,12.76,158.574706,11.196,16.74,7.488
2022-03-10 12:30:00,14.9,13.221897,2.322384,11.383274,0,79.5,25.1,0,12.76,161.422525,10.872,15.048,6.66
2022-03-10 12:45:00,14.8,13.288598,2.152484,11.568709,0,81,24.9,0,12.76,156.564407,10.296,16.74,6.66
2022-03-10 13:00:00,14.8,12.799158,2.263024,11.380742,0,80,24.8,0,12.76,148.258872,12.528,22.608,7.488
2022-03-10 13:15:00,15.2,12.082201,2.869198,10.734824,0,74.7,24.7,0,12.76,145.362459,17.316,28.476,9.18
2022-03-10 13:30:00,15.3,12.515676,3.04183,10.526382,0,73.2,24.4,0,12.76,150.90139,15.3,22.608,10.008
2022-03-10 13:45:00,14.9,12.34375,2.896967,10.36454,0,74.3,24.4,0,12.76,149.890182,13.896,20.916,9.18
2022-03-10 17:15:00,12.5,9.945178,2.296298,8.916742,0,78.8,22.9,0,12.65,127.637407,11.916,17.568,7.488
2022-03-10 17:30:00,12.4,10.122037,2.229615,8.931969,0,79.4,22.9,0,12.65,129.544478,10.512,15.876,5.796
2022-03-10 17:45:00,12.2,10.519382,2.107381,8.941258,0,80.5,22.8,0,12.65,127.278174,7.452,13.356,2.448
2022-03-10 18:00:00,11.7,10.196243,1.934305,8.726987,0,82,22.6,0,12.65,139.47213,6.264,8.316,4.14
2022-03-10 18:15:00,11.2,9.399818,1.560689,8.856554,0,85.5,22.6,0,12.65,134.045159,7.956,11.7,4.968
2022-03-10 18:30:00,11.7,9.999012,1.666613,9.190016,0,84.6,22.6,0,12.65,128.271488,7.884,13.356,3.312
2022-03-10 18:45:00,11.8,10.06234,1.762477,9.129091,0,83.7,22.4,0,12.65,128.907228,7.992,13.356,2.448
2022-03-10 19:00:00,11.8,10.760221,1.783133,9.093561,0,83.5,22.3,0,12.65,118.921151,4.356,10.008,1.62
2022-03-10 19:15:00,11.6,10.733797,1.746131,8.950968,0,83.8,22.3,0,12.65,124.380345,3.276,9.18,0
2022-03-10 19:30:00,11.4,10.608916,1.678688,8.860807,0,84.4,22.3,0,12.65,102.7533,2.772,5.796,0
2022-03-10 19:45:00,11.2,10.055142,1.632177,8.734767,0,84.8,22.1,0,12.65,127.278174,4.428,7.488,2.448
2022-03-10 20:00:00,10.1,9.126158,1.552176,7.74228,0,85.3,22,0,12.65,125.120609,2.304,5.796,0
2022-03-10 20:15:00,9.5,8.637133,1.30047,7.559766,0,87.7,22,0,12.65,126.109577,1.512,2.448,0
2022-03-10 20:30:00,9.4,8.518785,1.180112,7.660659,0,88.9,22,4,12.65,126.109577,1.728,4.14,0
2022-03-10 20:45:00,8.6,7.708622,1.175734,6.855205,0,88.8,21.8,20,12.65,125.746595,0.828,3.312,0
2022-03-10 21:00:00,9,8.154842,0.986644,7.576018,0,90.8,21.7,58,12.65,138.308214,1.44,4.14,0
2022-03-10 21:15:00,10.6,10.136669,0.956544,9.239552,0,91.3,21.7,104,12.65,161.990507,1.584,2.448,0.792
2022-03-10 21:30:00,11.8,11.241675,1.180506,10.094732,0,89.3,21.5,102,12.65,138.308214,3.24,7.488,0.792
2022-03-10 21:45:00,12.1,11.33186,1.573487,9.757463,0,85.6,21.4,77,12.65,120.109818,3.852,7.488,0.792
2022-03-10 22:00:00,12.4,11.758963,1.738734,9.787736,0,84.1,21.4,119,12.65,122.995224,3.24,6.66,0.792
2022-03-10 22:15:00,12.9,11.70574,1.965349,9.9173,0,82.1,21.4,264,12.76,121.981198,6.264,11.7,2.448
2022-03-10 22:30:00,14.1,12.696199,2.560424,10.12564,0,77,21.3,436,13.09,117.7046,7.632,14.22,3.312
2022-03-10 22:45:00,14.5,13.319133,2.852859,10.018673,0,74.5,21.1,343,13.2,107.39602,6.336,10.836,1.62
2022-03-10 23:00:00,14.1,12.909014,2.711918,9.851229,0,75.6,21.1,234,13.09,114.174782,6.156,10.836,1.62
2022-03-10 23:15:00,14.4,13.309478,2.781996,10.042076,0,75.1,21.1,362,13.2,120.004921,5.904,10.836,1.62
2022-03-10 23:30:00,15.4,14.715106,3.304613,10.143792,0,70.9,21.1,574,13.53,99.896672,3.96,9.18,0
2022-03-10 23:45:00,16.2,15.84183,3.619668,10.415725,0,68.6,21.1,474,13.42,115.497551,2.664,8.316,0
2022-03-11 00:00:00,16.7,16.219023,3.794987,10.628115,0,67.4,21.1,510,13.42,119.152295,3.6,10.836,0
2022-03-11 00:15:00,17.3,16.585255,4.053047,10.792316,0,65.6,21.1,698,13.64,136.035353,5.04,12.528,0
2022-03-11 00:30:00,18.1,17.61004,4.457333,10.894048,0,62.8,21.1,676,13.64,95.740607,4.032,10.836,0
2022-03-11 00:45:00,19,17.885667,5.177473,10.467137,0,57.7,21.4,831,13.64,92.27045,6.624,15.048,0.792
2022-03-11 01:00:00,20,18.861102,5.770095,10.404681,0,54,21.4,873,13.31,66.943406,6.66,15.048,0
2022-03-11 01:15:00,20.5,19.064614,6.329994,9.804437,0,50.3,21.4,851,13.31,57.454349,7.344,14.22,0.792
2022-03-11 01:30:00,20.7,19.511367,6.618797,9.413992,0,48.4,21.7,927,13.31,71.891519,5.544,13.356,0
2022-03-11 01:45:00,21,19.937202,6.774734,9.440438,0,47.6,21.8,937,13.31,79.582144,4.932,12.528,0
2022-03-11 02:00:00,21.8,20.662008,7.126286,9.660807,0,46,22,950,13.31,27.121303,5.616,15.048,0.792
2022-03-11 02:15:00,21.8,20.567817,7.155345,9.595829,0,45.8,22.2,992,13.31,62.417971,6.012,12.528,0
2022-03-11 02:30:00,22.2,21.174113,7.470703,9.395525,0,44.1,22.4,838,13.31,94.063366,4.68,15.048,0
2022-03-11 02:45:00,22.4,20.861508,7.669817,9.200709,0,43,22.7,951,13.31,127.483558,7.056,16.74,0.792
2022-03-11 03:00:00,22.5,21.043015,7.778356,9.082198,0,42.4,22.9,1007,13.42,119.633915,6.48,15.876,0
2022-03-11 03:15:00,22.8,21.082806,7.93901,9.105171,0,41.7,23.2,991,13.31,163.442929,7.848,17.568,0.792
2022-03-11 03:30:00,23.3,21.334335,8.266093,9.010143,0,40.2,23.5,968,13.42,126.372647,9,17.568,2.448
2022-03-11 03:45:00,23.3,21.408922,8.282074,8.973188,0,40.1,23.8,953,13.42,129.507675,8.568,18.396,1.62
2022-03-11 04:00:00,23.6,21.800537,8.370321,9.167461,0,39.9,24.1,933,13.42,119.845932,8.352,18.396,0.792
2022-03-11 04:15:00,23.4,20.807438,7.608893,10.617892,0,44.5,24.4,906,13.31,149.691961,14.436,25.128,3.312
2022-03-11 04:30:00,23.3,20.745851,7.454464,10.828328,0,45.4,24.8,874,13.31,150.629596,14.544,25.956,8.316
2022-03-11 04:45:00,23.2,20.66245,7.256496,11.130543,0,46.6,25.1,843,13.31,154.586994,14.904,23.436,6.66
2022-03-11 05:00:00,23.1,20.303019,7.301259,10.90947,0,46.2,25.5,809,13.31,162.157235,15.912,25.128,8.316
2022-03-11 05:15:00,23.1,20.303116,7.346582,10.811371,0,45.9,25.9,771,13.31,157.897263,15.768,21.78,7.488
2022-03-11 05:30:00,23.2,20.190664,7.545289,10.503928,0,44.7,26.1,730,13.31,160.236264,16.416,23.436,9.18
2022-03-11 05:45:00,23,19.656254,7.588756,10.153979,0,44.2,26.4,687,13.31,169.140497,17.64,24.3,10.008
2022-03-11 06:00:00,22.5,18.774781,8.16411,8.183065,0,39.9,26.7,642,13.31,170.124404,16.992,24.3,10.008
2022-03-11 06:15:00,22.5,18.528026,8.289429,7.884828,0,39.1,27.1,593,13.42,175.179234,17.892,25.128,10.836
2022-03-11 06:30:00,22.1,18.227867,7.29122,9.671939,0,45.2,27.3,540,13.42,169.674742,19.692,27.612,12.528
2022-03-11 06:45:00,21.5,17.092116,7.281278,8.928462,0,44.6,27.5,485,13.42,174.312009,21.456,29.304,12.528
2022-03-11 07:00:00,21,16.675425,6.607226,9.811716,0,48.8,27.7,429,13.42,167.2467,22.212,31.824,15.876
2022-03-11 07:15:00,20.2,15.523088,6.007206,10.139208,0,52.4,27.9,374,13.42,166.46005,24.48,32.652,15.048
2022-03-11 07:30:00,19.8,15.037589,5.797629,10.107653,0,53.6,27.9,321,13.42,165.465545,24.876,32.652,16.74
2022-03-11 07:45:00,19.6,14.944344,5.876781,9.697547,0,52.8,27.9,267,13.53,168.779313,23.76,32.652,15.048
2022-03-11 08:00:00,18.8,14.05666,5.180565,10.227905,0,57.5,28.1,209,13.53,168.333644,24.948,33.48,15.048
2022-03-11 08:15:00,17.8,13.273725,4.381798,10.705818,0,63.2,28.1,106,13.2,163.1482,24.516,36,15.048
2022-03-11 08:30:00,17.2,13.0198,4.315824,10.16164,0,63.3,27.9,72,13.09,163.712637,21.96,30.132,15.048
2022-03-11 08:45:00,16.8,12.474178,4.256516,9.830071,0,63.5,27.9,28,12.98,165.141386,22.248,32.652,14.22
2022-03-11 09:00:00,16.3,12.585417,3.959266,9.864335,0,65.7,27.9,11,12.87,160.269639,19.152,26.784,11.7
2022-03-11 09:15:00,15.9,13.155819,3.552549,10.216026,0,69,27.8,2,12.87,155.556045,14.652,20.916,8.316
2022-03-11 09:30:00,15.6,12.73125,3.351436,10.272167,0,70.6,27.5,0,12.87,152.92792,15.372,24.3,9.18
2022-03-11 09:45:00,15.5,12.97153,3.042403,10.739595,0,73.3,27.5,0,12.87,159.842389,14.292,24.3,10.008
2022-03-11 10:00:00,15.4,12.44534,2.846573,10.988368,0,75,27.1,0,12.87,160.848891,16.848,25.128,10.008
2022-03-11 10:15:00,15.5,12.371104,2.795904,11.185255,0,75.5,27.1,0,12.76,160.422145,18.036,25.128,11.7
2022-03-11 10:30:00,15.4,12.356766,2.678851,11.287212,0,76.5,26.8,0,12.76,160.422145,17.748,27.612,10.836
2022-03-11 10:45:00,15.4,13.104908,2.544587,11.522592,0,77.7,26.5,0,12.76,158.994896,14.256,20.088,8.316
2022-03-11 11:00:00,15.3,12.834999,2.405945,11.65759,0,78.9,26.4,0,12.76,156.564407,15.336,22.608,10.008
2022-03-11 11:15:00,15.3,12.959724,2.394772,11.676784,0,79,26.1,0,12.76,156.564407,14.724,23.436,8.316
2022-03-11 11:30:00,15.3,13.106724,2.394772,11.676784,0,79,26.1,0,12.76,156.979715,13.968,20.916,9.18
2022-03-11 11:45:00,15.3,12.917099,2.450633,11.580597,0,78.5,25.9,0,12.76,154.546368,14.796,20.088,9.18
2022-03-11 12:00:00,15.3,13.012549,2.42829,11.619136,0,78.7,25.7,0,12.76,152.525568,14.364,20.088,9.18
2022-03-11 12:15:00,15.2,13.077111,2.401657,11.560388,0,78.9,25.4,0,12.76,152.126134,13.428,19.26,8.316
2022-03-11 12:30:00,15.1,13.157558,2.275005,11.672836,0,80,25.3,0,12.76,149.890182,12.672,18.396,8.316
2022-03-11 12:45:00,15,13.017521,2.182165,11.726241,0,80.8,25.1,0,12.76,144.989407,12.96,17.568,8.316
2022-03-11 13:00:00,14.9,13.22697,2.034211,11.870792,0,82.1,25.1,0,12.76,143.356567,11.592,18.396,8.316
2022-03-11 13:15:00,15,13.104526,2.037654,11.968458,0,82.1,24.8,0,12.76,141.728512,12.888,20.916,9.18
2022-03-11 13:30:00,14.9,13.015753,2.134041,11.703596,0,81.2,24.8,0,12.76,143.356567,12.42,18.396,8.316
2022-03-11 13:45:00,14.8,12.47307,2.28512,11.342901,0,79.8,24.5,0,12.76,140.107836,14.148,20.088,9.18
2022-03-11 16:30:00,11.2,10.449702,1.723918,8.576874,0,83.9,23.3,0,12.65,204.075498,2.196,6.66,0
2022-03-11 16:45:00,10.8,10.33718,1.681732,8.237709,0,84.2,23.2,0,12.65,204.075498,0.288,1.62,0
2022-03-11 17:00:00,9.9,9.145203,1.427985,7.751061,0,86.5,23.2,0,12.65,204.075498,1.188,2.448,0
2022-03-11 17:15:00,9.7,8.981262,1.235093,7.873565,0,88.4,23,0,12.65,204.075498,1.152,2.448,0
2022-03-11 17:30:00,10.1,9.446,1.162276,8.400777,0,89.2,22.9,0,12.65,204.075498,1.476,2.448,0
2022-03-11 17:45:00,9.9,9.280672,1.178905,8.170359,0,89,22.9,0,12.65,204.075498,1.008,2.448,0
2022-03-11 18:00:00,9.8,9.129776,1.157214,8.104788,0,89.2,22.6,0,12.65,204.075498,1.188,4.14,0
2022-03-11 18:15:00,9.3,8.252487,1.168499,7.578524,0,89,22.6,0,12.65,204.075498,2.484,4.968,0
2022-03-11 18:30:00,8.4,7.049592,1.065964,6.837398,0,89.9,22.6,0,12.65,204.075498,3.168,4.14,1.62
2022-03-11 18:45:00,7.7,5.935241,1.026767,6.194387,0,90.2,22.3,0,12.65,203.257416,4.572,5.796,3.312
2022-03-11 19:00:00,7.5,5.716153,0.881366,6.235944,0,91.7,22.3,0,12.65,190.199329,4.716,5.796,3.312
2022-03-11 19:15:00,8.1,6.926762,0.82026,6.940855,0,92.4,22.3,0,12.65,160.848891,2.376,5.796,0
2022-03-11 19:30:00,9.6,8.969432,0.844462,8.41101,0,92.3,22.1,0,12.65,137.678551,1.368,4.968,0
2022-03-11 19:45:00,10.4,9.576906,1.07612,8.845457,0,90.1,22,0,12.65,95.277406,2.916,7.488,0.792
2022-03-11 20:00:00,10.7,9.627625,1.456797,8.520409,0,86.4,22,0,12.65,82.510047,3.78,6.66,1.62
2022-03-11 20:15:00,10.7,9.244603,1.66876,8.15721,0,84.3,21.8,0,12.65,71.422525,5.292,7.488,4.14
2022-03-11 20:30:00,10.7,9.657798,1.618395,8.244404,0,84.8,21.7,2,12.65,64.739181,3.276,5.796,1.62
2022-03-11 20:45:00,10.9,10.210574,1.532643,8.596607,0,85.7,21.7,12,12.65,64.739181,1.908,3.312,0.792
2022-03-11 21:00:00,11.1,10.166883,1.649774,8.601764,0,84.6,21.4,25,12.65,64.739181,3.168,4.14,2.448
2022-03-11 21:15:00,11.6,10.809795,1.684401,9.056835,0,84.4,21.4,69,12.65,64.546368,3.024,4.14,1.62
2022-03-11 21:30:00,12.6,11.905481,2.007509,9.533184,0,81.6,21.4,135,12.65,64.546368,3.168,5.796,1.62
2022-03-11 21:45:00,13.4,12.117849,2.537409,9.427726,0,76.9,21.3,203,12.65,59.269785,6.048,10.008,3.312
2022-03-11 22:00:00,13.9,12.495281,3.034535,9.034791,0,72.5,21.1,258,12.76,54.727579,6.156,10.008,2.448
2022-03-11 22:15:00,14.6,13.484544,3.339464,9.207173,0,70.1,21.1,312,12.87,42.747956,4.896,9.18,1.62
2022-03-11 22:30:00,15.1,13.576716,3.65041,9.145813,0,67.6,21.1,368,13.09,50.872628,6.912,10.836,3.312
2022-03-11 22:45:00,15.5,14.004217,3.860053,9.171151,0,66,21.1,424,13.2,53.176197,6.804,11.7,1.62
2022-03-11 23:00:00,16.1,14.752424,4.056975,9.445531,0,64.7,21.1,480,13.31,59.760449,6.408,11.7,0.792
2022-03-11 23:15:00,17.1,15.594786,4.566156,9.538739,0,61.1,21.1,541,13.42,50.163307,7.344,12.528,3.312
2022-03-11 23:30:00,18.1,16.093132,5.140033,9.494968,0,57.2,20.9,595,13.42,14.649904,9.864,16.74,5.796
2022-03-11 23:45:00,18.6,16.443248,5.483496,9.350387,0,54.9,20.8,644,13.53,28.332237,10.44,17.568,4.14
2022-03-12 00:00:00,18.8,16.803491,5.545483,9.454869,0,54.6,20.8,692,13.64,33.886959,9.756,16.74,4.14
2022-03-12 00:15:00,19.4,17.673355,5.760374,9.708711,0,53.5,21,737,13.86,40.677723,8.712,16.74,2.448
2022-03-12 00:30:00,20,18.357172,6.034148,9.839678,0,52,21.1,778,13.53,48.659282,8.46,15.048,2.448
2022-03-12 00:45:00,20.4,19.038206,6.208003,9.948072,0,51.1,21.1,817,13.31,37.790038,7.164,13.356,1.62
2022-03-12 01:00:00,21.3,19.865173,6.707061,9.963701,0,48.4,21.1,853,13.31,45.34936,7.56,18.396,0
2022-03-12 01:15:00,21.8,20.366774,7.01045,9.918253,0,46.8,21.2,884,13.31,49.849844,7.488,12.528,0.792
2022-03-12 01:30:00,22.3,21.066254,7.323522,9.853628,0,45.2,21.4,910,13.31,46.35586,6.372,14.22,0
