Date,T_Max,T_Min,Tav,Rain,Evap,Radn,VP,RHAv,RHmaxT,RHminT,Mlake
26/06/2022 00:00,12.5,1.3,6.9,0,0,6.2,8.1,77.95,55.9,100,0.6
27/06/2022 00:00,14,2.5,8.25,0,1,8.4,9.1,78.5,57,100,0.9
28/06/2022 00:00,13.8,-0.1,6.85,0,0.6,7.1,7.7,74.4,48.8,100,0.7
29/06/2022 00:00,14,2.7,8.35,0,2.7,4.1,8.3,76,52,100,0.6
30/06/2022 00:00,14,7.1,10.55,5.2,0.9,9.4,11.3,85.35,70.7,100,1.1
01/07/2022 00:00,14,3.6,8.8,0.7,0.8,7.1,10.5,82.85,65.7,100,0.6
02/07/2022 00:00,14.5,2.2,8.35,0,1.5,8.2,8.6,76.05,52.1,100,0.9
03/07/2022 00:00,16,7,11.5,0,3.1,8.2,8.3,64.3,45.7,82.9,1
04/07/2022 00:00,16.6,9.2,12.9,0.3,2.8,5,9.3,64.65,49.3,80,0.7
05/07/2022 00:00,15.8,10.8,13.3,0.6,2.8,4.4,9.9,65.85,55.2,76.5,0.6
06/07/2022 00:00,14.4,9.1,11.75,6.8,2.6,8.5,10,73.8,61,86.6,1
07/07/2022 00:00,14.2,7.7,10.95,5.8,1.9,7.8,9.7,76.15,59.9,92.4,0.9
08/07/2022 00:00,15.1,9.6,12.35,1.3,1.4,6.5,12.8,87.3,74.6,100,0.8
09/07/2022 00:00,14.2,9.8,12,2,0.8,3.7,12.4,88.3,76.6,100,0.8
10/07/2022 00:00,13.8,9,11.4,0.3,1.4,6.8,10.7,80.6,67.9,93.3,0.8
11/07/2022 00:00,13.8,5.9,9.85,8.7,2.5,6.5,10.4,83,66,100,0.7
12/07/2022 00:00,9.6,4.6,7.1,2.8,0.5,7.4,9.5,89.75,79.5,100,0.5
13/07/2022 00:00,12,-0.5,5.75,0,0.8,9.3,7.1,75.35,50.7,100,1
14/07/2022 00:00,15.7,2,8.85,0,1.8,11.1,8.1,72.7,45.4,100,1.4
15/07/2022 00:00,16.6,4.9,10.75,0.1,2.2,9,7.9,66.55,41.8,91.3,1.1
16/07/2022 00:00,16.3,9.3,12.8,0.7,2.5,9.8,11.7,81.55,63.2,99.9,1.3
17/07/2022 00:00,14.8,10.2,12.5,0.6,2.2,7.7,11.1,77.65,66,89.3,1
18/07/2022 00:00,15.9,6.9,11.4,3.1,2.5,9,11.3,81.3,62.6,100,1.1
19/07/2022 00:00,13.3,9.4,11.35,3.5,1.4,6.3,11.1,83.45,72.7,94.2,0.8
20/07/2022 00:00,13.6,6,9.8,7.1,1.9,9.8,10.1,82.45,64.9,100,1.2
21/07/2022 00:00,13.9,5.6,9.75,1.4,1.2,4.3,10.5,83.1,66.2,100,0.8
22/07/2022 00:00,16.5,5.9,11.2,0,3.8,10,8.8,70.85,46.9,94.8,1.3
23/07/2022 00:00,16.3,9.6,12.95,0.3,2.4,5,7.7,53.05,41.6,64.5,0.8
24/07/2022 00:00,16.3,10,13.15,5,2,8.3,12.9,84.8,69.6,100,1.1
25/07/2022 00:00,16.1,7.9,12,1.5,1.6,7.1,12.3,83.65,67.3,100,1
26/07/2022 00:00,17.8,7,12.4,0.4,1.4,8.6,12,79.45,58.9,100,1.2
27/07/2022 00:00,20,8.2,14.1,0,2.2,10.8,10.8,72.8,46.2,99.4,1.6
28/07/2022 00:00,18,4.8,11.4,0,1.7,9.4,10.4,75.2,50.4,100,1.3
29/07/2022 00:00,13.8,6.8,10.3,4.6,1.6,9.6,10.6,83.6,67.2,100,1.2
30/07/2022 00:00,14.9,8.9,11.9,0,2.5,6.2,10.6,77.8,62.6,93,0.9
31/07/2022 00:00,15.8,9.4,12.6,1.9,1.9,8.8,11.8,82.9,65.8,100,1.2
01/08/2022 00:00,16.5,7.6,12.05,7.2,1.1,10.7,11.9,81.7,63.4,100,1.5
02/08/2022 00:00,19.9,7.1,13.5,0,3.1,8.5,9.5,67.55,40.9,94.2,1.2
03/08/2022 00:00,14.3,9.3,11.8,7.8,2.1,5.4,11.5,84.4,70.6,98.2,1.1
04/08/2022 00:00,16.6,7.9,12.25,2.3,3.1,4.8,11.3,79.95,59.9,100,1
05/08/2022 00:00,16.6,10.6,13.6,0.8,2.4,5.3,8.2,53.8,43.4,64.2,0.9
06/08/2022 00:00,13.2,6.7,9.95,7.7,2.3,10.6,10,82.95,65.9,100,1.4
07/08/2022 00:00,13.9,6.3,10.1,16.8,2.4,8.6,10.7,83.7,67.4,100,1.2
08/08/2022 00:00,15.6,9.9,12.75,4.7,2,7.5,12.3,84.7,69.4,100,1.2
09/08/2022 00:00,18.1,8.6,13.35,1.3,3.8,11.1,10.7,73.65,51.5,95.8,1.7
10/08/2022 00:00,16.9,11.3,14.1,0.4,3.4,7.6,10.1,64,52.5,75.5,1.2
11/08/2022 00:00,12.3,7.4,9.85,11.8,1.4,8.4,8.7,72.7,60.9,84.5,1.2
12/08/2022 00:00,15,4.4,9.7,6.4,1.3,10.3,10.2,79.95,59.9,100,1.4
13/08/2022 00:00,16.2,9,12.6,2,1.6,6.4,11.9,82.35,64.7,100,1.4
14/08/2022 00:00,17.3,7.5,12.4,0.4,3.6,14.3,11.6,79.4,58.8,100,2.3
15/08/2022 00:00,16.1,11.5,13.8,0.1,3.3,9.6,12.8,82.2,70,94.4,1.5
16/08/2022 00:00,14.5,7.6,11.05,4.7,1.8,11.5,10.6,82.1,64.2,100,1.7
17/08/2022 00:00,16.2,6.8,11.5,1.1,2.4,9.4,11.4,80.95,61.9,100,1.4
18/08/2022 00:00,13.6,7.3,10.45,9.8,2.5,13.4,9.9,80.25,63.6,96.9,2
19/08/2022 00:00,13.3,7.2,10.25,2.7,1.7,7.9,8.9,73,58.3,87.7,1.2
20/08/2022 00:00,13.2,7.4,10.3,0.5,1.3,5.5,10.6,84.95,69.9,100,1.1
21/08/2022 00:00,14.7,8.2,11.45,0.3,1.7,10.4,11.8,85.3,70.6,100,1.6
22/08/2022 00:00,18.6,3.7,11.15,0,2.5,16.2,10,73.35,46.7,100,2.6
23/08/2022 00:00,19.4,6.9,13.15,0,2.5,12.9,8.5,61.65,37.8,85.5,2.1
24/08/2022 00:00,19.1,4.2,11.65,0,3.4,15.9,9.3,71.05,42.1,100,2.6
25/08/2022 00:00,17.6,2.9,10.25,0,2.6,15.7,10.2,75.35,50.7,100,2.5
26/08/2022 00:00,15.8,5.9,10.85,0,1.9,12.5,12.7,85.4,70.8,100,0.9
27/08/2022 00:00,14.4,5,9.7,0.1,2.7,13.4,8.9,77.15,54.3,100,2
28/08/2022 00:00,16.5,1.4,8.95,0,3.6,16.9,8.2,71.85,43.7,100,2.6
29/08/2022 00:00,22.4,5.8,14.1,0,5.8,14.1,8.3,60.4,30.7,90.1,2.4
30/08/2022 00:00,18.4,11,14.7,0.3,2.3,4.9,10.9,67.3,51.5,83.1,1.1
31/08/2022 00:00,16.9,9,12.95,6.4,1.7,12.8,13.4,84.8,69.6,100,2.2
01/09/2022 00:00,15.7,8.5,12.1,0.8,2.3,12,13.1,86.75,73.5,100,2
02/09/2022 00:00,13.7,4.2,8.95,1.5,2.6,10.9,10.8,84.45,68.9,100,1.5
03/09/2022 00:00,14.5,2.7,8.6,0,3.3,13.3,9.6,79.1,58.2,100,2
04/09/2022 00:00,17.3,1.4,9.35,0,3,17.8,9.2,73.3,46.6,100,2.9
05/09/2022 00:00,19,3.2,11.1,0,3.1,10.4,8.4,69.1,38.2,100,1.7
06/09/2022 00:00,15.7,11,13.35,0.4,3.4,11.3,12.4,82.05,69.6,94.5,2
07/09/2022 00:00,16.4,4.8,10.6,1.4,2.6,16,10.9,79.25,58.5,100,2.6
08/09/2022 00:00,17.8,3.7,10.75,0.1,3.7,14.2,10.3,75.3,50.6,100,2.3
09/09/2022 00:00,18.9,10.7,14.8,0.3,2.2,12.9,14,82.05,64.1,100,2.4
10/09/2022 00:00,21.8,6.6,14.2,0.1,3.6,18.5,14,76.8,53.6,100,3.5
11/09/2022 00:00,22.6,10.3,16.45,0.1,5,11.8,10.2,59.35,37.2,81.5,2.3
12/09/2022 00:00,16.1,8.5,12.3,1,2.8,15.7,11,79.7,60.2,99.2,2.7
13/09/2022 00:00,18.8,7.1,12.95,0,3.7,17.3,12.8,79.5,59,100,3.1
14/09/2022 00:00,23,7.2,15.1,0,6.3,19.5,10.2,68.15,36.3,100,3.7
15/09/2022 00:00,13,7.2,10.1,2.7,3.3,14.5,9.3,76.85,62.1,91.6,2.4
16/09/2022 00:00,15.6,6.2,10.9,2.5,2.6,13.5,9.8,77.65,55.3,100,2.3
17/09/2022 00:00,19.7,4,11.85,0,4.3,17.8,10,71.8,43.6,100,3.1
18/09/2022 00:00,17,10.1,13.55,0.1,3.2,12.4,11,72.9,56.8,89,2.3
19/09/2022 00:00,14.7,6.7,10.7,3.5,2.3,14.9,10.1,80.2,60.4,100,2.5
20/09/2022 00:00,15.7,7.1,11.4,3,1.8,10.1,12.5,85.05,70.1,100,2.1
21/09/2022 00:00,18,11.3,14.65,0.1,3,14.7,12.9,79.45,62.5,96.4,2.8
22/09/2022 00:00,20,5.5,12.75,0,3.8,17.7,13.2,78.25,56.5,100,3.2
23/09/2022 00:00,16.6,7.4,12,0,3.7,17.8,13.6,86,72,100,1.8
24/09/2022 00:00,15,2.1,8.55,0.1,3.7,15.9,8.7,75.55,51.1,100,2.6
25/09/2022 00:00,16.3,2.1,9.2,0,3.2,20.4,8.9,74,48,100,3.5
26/09/2022 00:00,21.8,2.8,12.3,0,3.4,21.3,9.1,67.45,34.9,100,3.9
27/09/2022 00:00,17.6,9.2,13.4,0,3.3,11.8,13.1,82.55,65.1,100,2.6
28/09/2022 00:00,15.6,8.5,12.05,0.9,3.5,15.2,10.9,79.9,61.5,98.3,2.7
29/09/2022 00:00,16.2,3.7,9.95,1,2.6,20.3,8.4,72.8,45.6,100,3.5
30/09/2022 00:00,21.4,3.7,12.55,0,4.1,21.9,9.5,68.65,37.3,100,4.1
01/10/2022 00:00,24.2,5.6,14.9,0,3.5,15.6,8.5,60.85,28.2,93.5,3
02/10/2022 00:00,28.6,13.2,20.9,0,4.8,16.6,10,45.75,25.6,65.9,3.7
03/10/2022 00:00,19.1,11.9,15.5,1,3.4,10.9,14.3,82.35,64.7,100,2.6
04/10/2022 00:00,16,7.6,11.8,0.1,4.3,14.9,10.2,76.95,56.1,97.8,2.7
05/10/2022 00:00,19.4,4.9,12.15,0,3.7,21.7,10.9,74.2,48.4,100,4.1
06/10/2022 00:00,23.6,6.2,14.9,0,2.8,13.1,12.5,71.45,42.9,100,2.6
07/10/2022 00:00,26.9,11.5,19.2,0.1,3.7,17.2,15.3,71.6,43.2,100,3.8
08/10/2022 00:00,26.7,12.3,19.5,0.6,4.6,12.8,12.1,59.55,34.5,84.6,2.9
09/10/2022 00:00,17,13.3,15.15,0.8,2.3,6.7,15.7,90.55,81.1,100,1.7
10/10/2022 00:00,18.3,8.1,13.2,0.8,5.1,15.8,9.1,63.8,43.3,84.3,2.9
11/10/2022 00:00,20.5,4.1,12.3,0,4.4,23.9,9.8,70.35,40.7,100,4.6
12/10/2022 00:00,25.6,9.3,17.45,0,4.1,21.5,12.2,68.6,37.2,100,4.5
13/10/2022 00:00,27.8,12.5,20.15,0,7.2,21.9,13.7,65.65,36.7,94.6,4.9
14/10/2022 00:00,28.1,16.4,22.25,0,5.1,9.9,13.7,54.75,36,73.5,2.7
15/10/2022 00:00,24.8,16.9,20.85,2.7,3.7,8.8,18.3,76.8,58.5,95.1,2.7
16/10/2022 00:00,17.7,12.4,15.05,12.3,3.3,8.6,14.4,85.55,71.1,100,2.2
17/10/2022 00:00,14.6,12.1,13.35,3.9,1.4,7.6,14.2,92.75,85.5,100,1.8
18/10/2022 00:00,18.7,11.6,15.15,2.3,2.4,15.9,14.1,82.7,65.4,100,3.3
19/10/2022 00:00,26.8,8.8,17.8,0.2,5.3,13.6,13.3,68.9,37.8,100,3
20/10/2022 00:00,17.8,10,13.9,0.4,4.5,23.9,11.4,74.45,56,92.9,4.8
21/10/2022 00:00,22.6,6,14.3,0,4,23.7,13.9,75.35,50.7,100,4.9
22/10/2022 00:00,28,9.3,18.65,0,6.7,24.6,11.6,64.9,30.7,99.1,5.4
23/10/2022 00:00,18.7,10.1,14.4,0.1,6.1,23.7,11,70,51,89,4.8
24/10/2022 00:00,20.6,4.2,12.4,0,4,24.5,8.8,68.15,36.3,100,4.7
25/10/2022 00:00,22.6,4.3,13.45,0,5.8,26.3,9.8,67.9,35.8,100,5.2
26/10/2022 00:00,19.9,5.4,12.65,0,4.6,22.3,12.1,76.05,52.1,100,4.4
27/10/2022 00:00,21.3,6.6,13.95,0,4.7,19.7,13.6,76.85,53.7,100,4
28/10/2022 00:00,18.3,7.9,13.1,0,4.1,21.5,11.5,77.35,54.7,100,4.2
29/10/2022 00:00,21.1,4.4,12.75,0,4.8,28.2,9.9,69.8,39.6,100,5.7
30/10/2022 00:00,25.7,4.1,14.9,0,6.3,27,11.9,68,36,100,5.7
31/10/2022 00:00,30.2,9.3,19.75,0,4.8,20.1,14.2,66.55,33.1,100,4.6
01/11/2022 00:00,30.7,16.5,23.6,0,6.4,15,12.4,47.1,28.1,66.1,3.9
02/11/2022 00:00,24.1,18.7,21.4,8.4,8.4,21.5,21.4,85.3,71.3,99.3,5.4
03/11/2022 00:00,19.8,12.8,16.3,0,5.2,19.2,12.8,71.05,55.5,86.6,4.1
04/11/2022 00:00,24.8,8.7,16.75,0,4.4,16.2,13.5,71.55,43.1,100,3.5
05/11/2022 00:00,25.3,15.4,20.35,3.1,4.3,17.5,20.7,82.1,64.2,100,4.4
06/11/2022 00:00,20.3,13.8,17.05,1.6,5.2,15.4,15.8,83.2,66.4,100,3.6
07/11/2022 00:00,16.9,8.6,12.75,1.7,5.3,23.8,10.3,72.85,53.5,92.2,4.7
08/11/2022 00:00,18.9,7.8,13.35,0.5,4.8,22.7,11.5,76.35,52.7,100,4.5
09/11/2022 00:00,23.8,8.6,16.2,0,5.4,26.9,12.4,71.05,42.1,100,5.8
10/11/2022 00:00,23.3,7.5,15.4,0,6.3,24.8,14.5,75.35,50.7,100,5.3
11/11/2022 00:00,28.3,7.1,17.7,0,5.9,29.4,12.8,66.65,33.3,100,6.6
12/11/2022 00:00,33.8,14.4,24.1,0,6.6,14,10.5,42,20,64,3.6
13/11/2022 00:00,22.8,17.6,20.2,0,5.1,14.8,18.3,78.5,66,91,3.8
14/11/2022 00:00,22,13.4,17.7,0.1,5.2,16.8,13.6,70,51.5,88.5,3.8
15/11/2022 00:00,20.4,9.4,14.9,0,6.4,26.8,11.4,72.15,47.6,96.7,5.6
16/11/2022 00:00,20.6,6,13.3,0,7.6,29.7,11.2,73.1,46.2,100,6.2
17/11/2022 00:00,22.1,7.1,14.6,0,6.8,30,11,70.7,41.4,100,6.4
18/11/2022 00:00,29.4,7.9,18.65,0,7.1,29.8,13.3,66.2,32.4,100,6.8
19/11/2022 00:00,35.1,12.6,23.85,0,7.4,16.8,9.2,39.7,16.3,63.1,4.2
20/11/2022 00:00,18.3,14.7,16.5,0.8,3.9,10.2,15.5,83.2,73.7,92.7,2.7
21/11/2022 00:00,18,8.8,13.4,6.3,6.7,19.1,11.9,78.85,57.7,100,3.8
22/11/2022 00:00,17.6,8.7,13.15,10.6,4.7,20.7,12,79.85,59.7,100,4.1
23/11/2022 00:00,17.8,9.8,13.8,2.8,4.6,20.2,10.2,67.15,50.1,84.2,4
24/11/2022 00:00,21,11.4,16.2,0,3.8,13.3,11.9,68.1,47.9,88.3,2.9
25/11/2022 00:00,20,10.9,15.45,0,5.7,24.2,13,77.7,55.6,99.8,5.1
26/11/2022 00:00,22.2,12.3,17.25,0.1,5,22.2,10.8,57.95,40.4,75.5,4.8
27/11/2022 00:00,19.3,11.3,15.3,0,4.3,11.5,13.5,80.15,60.3,100,2.9
28/11/2022 00:00,20.1,12.8,16.45,0,5.4,18.5,13.3,73.3,56.6,90,4
29/11/2022 00:00,21,9.6,15.3,0,6.3,22.7,11.8,73.15,47.5,98.8,4.8
30/11/2022 00:00,22.7,6.8,14.75,0,6.7,28.5,12.2,72.1,44.2,100,6.1
01/12/2022 00:00,32.8,10.6,21.7,0.5,9,19.4,9.6,47.25,19.3,75.2,4.6
02/12/2022 00:00,19.7,11.8,15.75,2.6,6,26.2,12.1,70.1,52.7,87.5,5.6
03/12/2022 00:00,21.1,13,17.05,0,6,21.3,15.6,81.2,62.4,100,4.8
04/12/2022 00:00,23.2,13.6,18.4,0,5.5,23.1,15.2,75.6,53.5,97.7,5.3
05/12/2022 00:00,33,10.2,21.6,0,7.6,31.1,16,65.9,31.8,100,7.7
06/12/2022 00:00,38.8,16.5,27.65,0,11,29.3,9.8,33.2,14.2,52.2,7.5
07/12/2022 00:00,36.9,20.1,28.5,0,7.9,18.7,13.1,38.35,21,55.7,5.3
08/12/2022 00:00,21,17.4,19.2,0.6,4.1,11.9,19.1,86.5,76.8,96.2,3.3
09/12/2022 00:00,24,12.4,18.2,0,3.1,26.2,14.6,74.45,48.9,100,6
10/12/2022 00:00,24.1,12.1,18.1,1.2,7,25.3,14.2,73.65,47.3,100,5.7
11/12/2022 00:00,28.6,9.3,18.95,0,7.2,28.7,14.7,68.8,37.6,100,6.7
12/12/2022 00:00,34.9,17.2,26.05,0.7,7.9,21.1,10.8,37.2,19.3,55.1,5.5
13/12/2022 00:00,18,13.5,15.75,10.7,5,14.2,14.4,81.45,69.8,93.1,3.5
14/12/2022 00:00,21.5,11.7,16.6,6.1,3.3,8.3,16.6,82.4,64.8,100,2.2
15/12/2022 00:00,24.1,14.4,19.25,4.2,4.5,17,18.7,81.15,62.3,100,4.4
16/12/2022 00:00,23,16.5,19.75,1.5,3.3,14.9,18.6,82.65,66.2,99.1,4.1
17/12/2022 00:00,23.8,15.4,19.6,0.6,4.6,17.7,17,77.45,57.7,97.2,4.3
18/12/2022 00:00,25.2,14.3,19.75,0,3.1,14.8,15.5,71.8,48.4,95.2,3.6
19/12/2022 00:00,30.1,16.5,23.3,4.1,7,21.4,19.4,72.75,45.5,100,5.6
20/12/2022 00:00,22,15.4,18.7,1.2,6.4,22.7,14.2,67.45,53.7,81.2,5.2
21/12/2022 00:00,20.4,13.6,17,0,5.6,22,11.5,60.95,48,73.9,4.8
22/12/2022 00:00,22,10.6,16.3,0,6.6,27.9,12.9,74.4,48.8,100,6.1
23/12/2022 00:00,28.4,8.4,18.4,0,6.5,31.4,11.6,65,30,100,7.1
24/12/2022 00:00,34.9,10.8,22.85,0,10,31.9,10,47.6,17.9,77.3,7.7
25/12/2022 00:00,29.9,12,20.95,0,9.5,30.6,16.3,69.3,38.6,100,7.5
26/12/2022 00:00,33.8,12.6,23.2,0,8.7,31.7,17.3,66.45,32.9,100,8.1
27/12/2022 00:00,39.2,12.9,26.05,0,10,26,13.5,54.95,19.1,90.8,6.7
28/12/2022 00:00,33.3,20.2,26.75,0,6.7,19.7,16.7,51.6,32.6,70.6,5.5
29/12/2022 00:00,25.2,17.8,21.5,0,2.4,16.9,17.3,69.45,54,84.9,4.3
30/12/2022 00:00,24.7,15.9,20.3,0,6.4,27.1,15.3,66.95,49.2,84.7,6.4
31/12/2022 00:00,25.6,12.4,19,0,7.7,30.1,14.1,70.5,43,98,7
01/01/2023 00:00,25.5,10.9,18.2,0,8.3,30.7,15.5,73.75,47.5,100,7.2
02/01/2023 00:00,26.6,13.6,20.1,0,6.3,29.4,15.7,72.55,45.1,100,7
03/01/2023 00:00,38.9,12.8,25.85,0,8.1,31.6,16.5,61.85,23.7,100,8.4
04/01/2023 00:00,25.5,21.2,23.35,0,10.4,28.5,17.7,62.3,54.3,70.3,7.3
05/01/2023 00:00,22.1,15.3,18.7,0,6.8,27.2,11.5,54.75,43.3,66.2,6.1
06/01/2023 00:00,23.4,9.1,16.25,0.1,7.6,23.4,13.9,74.15,48.3,100,5.1
07/01/2023 00:00,24,11.9,17.95,0,5.8,21.7,13.8,72.7,46.3,99.1,4.9
08/01/2023 00:00,23.5,12.7,18.1,0,8.3,26.8,14.3,73.4,49.4,97.4,6.1
09/01/2023 00:00,22,12.5,17.25,0,8.2,29.9,11.8,63.05,44.6,81.5,6.6
10/01/2023 00:00,25,7.8,16.4,0,5.5,23.5,10.4,65.55,32.8,98.3,5
11/01/2023 00:00,36.5,11.2,23.85,0,9.3,28.4,11.8,54.05,19.3,88.8,7
12/01/2023 00:00,30.6,17.3,23.95,0,9.1,30.5,15.5,56.9,35.3,78.5,7.7
13/01/2023 00:00,26.9,12.3,19.6,0,8,30.7,15.1,71.3,42.6,100,7.3
14/01/2023 00:00,36.4,12.3,24.35,0,9.2,29.8,17.6,64.5,29,100,7.7
15/01/2023 00:00,39.3,16.7,28,0,9.8,26.4,12.5,41.7,17.6,65.8,7
16/01/2023 00:00,37.8,16.2,27,0,5.7,17.2,18.1,62.95,27.6,98.3,5
17/01/2023 00:00,34,20.3,27.15,0,6.2,19.3,17.3,52.6,32.5,72.7,5.5
18/01/2023 00:00,22.4,18.6,20.5,0.1,4.1,17.5,19.9,83.2,73.5,92.9,4.4
19/01/2023 00:00,25.2,12.6,18.9,0,7.7,29.7,13.7,68.35,42.7,94,6.9
20/01/2023 00:00,28.2,12.5,20.35,0,6.9,27.7,14,66.65,36.6,96.7,6.5
21/01/2023 00:00,30.8,14.3,22.55,0,7.3,27.5,17.4,69.6,39.2,100,6.9
22/01/2023 00:00,35.6,15.5,25.55,0,11.5,28.4,17.9,65.4,30.8,100,7.5
23/01/2023 00:00,34.3,16.5,25.4,0,9,30.2,15.2,54.55,28.1,81,7.8
24/01/2023 00:00,45.1,18.8,31.95,0,11.9,29.9,11.6,32.75,12,53.5,8.3
25/01/2023 00:00,27.6,21.6,24.6,0,7.4,16.6,17.9,58.95,48.5,69.4,4.6
26/01/2023 00:00,26.1,15.3,20.7,0.1,6.9,24.3,17.7,76.2,52.4,100,5.9
27/01/2023 00:00,24.9,14.2,19.55,0,5.8,21.4,14.6,68.3,46.4,90.2,5
28/01/2023 00:00,28.3,11.9,20.1,0,6.7,28.1,15,69.5,39,100,6.6
29/01/2023 00:00,30.7,13.1,21.9,0,9.2,28.4,17.1,69.35,38.7,100,7
30/01/2023 00:00,37.1,13.3,25.2,0,11.1,26.8,12.9,52.45,20.4,84.5,6.7
31/01/2023 00:00,23.7,15.2,19.45,0,7.7,24.9,12.4,57.05,42.3,71.8,5.6
01/02/2023 00:00,25.9,9.2,17.55,0,7.3,30.6,8.5,49.25,25.4,73.1,6.7
02/02/2023 00:00,35.2,11.1,23.15,0,7.4,30,11.7,54.6,20.6,88.6,7.3
03/02/2023 00:00,35.9,19.1,27.5,0,9.2,27,9.8,30.45,16.6,44.3,6.9
04/02/2023 00:00,25.7,16.8,21.25,0,6.4,23.2,15.8,65.25,47.9,82.6,5.6
05/02/2023 00:00,26.9,12.6,19.75,0,6.1,26.1,12.6,61,35.6,86.4,5.9
06/02/2023 00:00,27.2,15.6,21.4,0,4.4,14.8,18.2,75.25,50.5,100,3.8
07/02/2023 00:00,25.9,16.8,21.35,2.1,6.9,24.7,18.8,77.3,56.3,98.3,6
08/02/2023 00:00,22.6,16.4,19.5,0,7.1,21.8,12.3,55.45,44.9,66,4.9
09/02/2023 00:00,20.8,14.9,17.85,2.4,6.2,23.6,15.6,77.8,63.5,92.1,5.3
10/02/2023 00:00,22.8,13.5,18.15,0.6,5.1,16,12.2,61.45,44,78.9,3.6
11/02/2023 00:00,25.2,14.8,20,1.3,5.8,15.2,17.5,77.3,54.6,100,3.7
12/02/2023 00:00,19.5,13.6,16.55,2.5,5.6,14.8,14.1,76.4,62.2,90.6,3.2
13/02/2023 00:00,20.9,11.1,16,2.1,4.9,20.7,10.8,62.75,43.7,81.8,4.3
14/02/2023 00:00,22.9,11.3,17.1,0,5.3,22.2,12.2,67.45,43.7,91.2,4.7
15/02/2023 00:00,26.4,10.3,18.35,0,6.9,23.7,14.2,70.65,41.3,100,5.3
16/02/2023 00:00,27.2,11.7,19.45,0,7.4,24,15.1,70.95,41.9,100,5.5
17/02/2023 00:00,31.6,13,22.3,0,5.6,17.2,18.1,69.45,38.9,100,4.4
18/02/2023 00:00,22.6,14.8,18.7,0,6.4,17.9,15.1,72.45,55.1,89.8,4
19/02/2023 00:00,21.8,13.6,17.7,0,5.7,17.6,11.4,58.45,43.7,73.2,3.8
20/02/2023 00:00,23,12.8,17.9,0,5.2,18.2,13.7,70.75,48.8,92.7,4
21/02/2023 00:00,23.3,12.5,17.9,0,6,21.5,13.1,68.1,45.8,90.4,4.7
22/02/2023 00:00,26.2,10,18.1,0,6.7,25.9,13.8,70.3,40.6,100,5.7
23/02/2023 00:00,28.8,11.6,20.2,0,7.3,26.3,14.7,68.55,37.1,100,6.1
24/02/2023 00:00,36.8,13.8,25.3,0,8.3,26.6,16.1,62.95,25.9,100,6.8
25/02/2023 00:00,36.8,18.2,27.5,0,9.7,24.4,10.1,32.35,16.3,48.4,6.2
26/02/2023 00:00,30.4,16.4,23.4,0,8.1,24.2,19.4,72.35,44.7,100,6.1
27/02/2023 00:00,36.2,13.8,25,0,6.2,25.3,13.8,55.25,23,87.5,6.3
28/02/2023 00:00,33.8,15.7,24.75,0,6.2,22.1,19,68.05,36.1,100,5.7
01/03/2023 00:00,40.2,14.8,27.5,0,10.7,25,13.6,49.5,18.2,80.8,6.5
02/03/2023 00:00,39.7,23,31.35,0,9.6,24.4,10.9,26.9,15,38.8,6.7
03/03/2023 00:00,26.6,18.1,22.35,0,6,14,19,73.05,54.6,91.5,3.6
04/03/2023 00:00,26.6,13.9,20.25,0,5.5,19.3,15.7,72,45.1,98.9,4.4
05/03/2023 00:00,23.9,15.7,19.8,0,5.8,16.1,16,71.9,54,89.8,3.7
06/03/2023 00:00,19.7,11.4,15.55,0.2,5,19.6,10.1,59.5,44,75,3.9
07/03/2023 00:00,23.9,8,15.95,0,5,22.1,8.7,55.25,29.3,81.2,4.4
08/03/2023 00:00,24.9,12,18.45,0,4.2,10.9,10.5,54.15,33.4,74.9,2.4
09/03/2023 00:00,26.8,12.1,19.45,0,4.9,19.1,13.4,66.5,38,95,4.2
10/03/2023 00:00,23.4,12.6,18,0.2,3,9.8,17,79.55,59.1,100,2.7
11/03/2023 00:00,22.8,15.8,19.3,1.2,5.1,13.5,16.3,74.8,58.7,90.9,3.1
12/03/2023 00:00,20.5,14.9,17.7,0.4,5,17.6,14.1,70.9,58.5,83.3,3.7
13/03/2023 00:00,20.7,7.8,14.25,0,3,17.3,9.9,67.1,40.6,93.6,3.3
14/03/2023 00:00,23.1,7.9,15.5,0,4.4,23,11.7,70.7,41.4,100,4.7
15/03/2023 00:00,22.7,10.4,16.55,0,4.7,18.4,13.9,75.2,50.4,100,3.8
16/03/2023 00:00,26.9,8.8,17.85,0,4.8,22.5,14.5,70.45,40.9,100,4.8
17/03/2023 00:00,25.2,13.1,19.15,0,4.9,19.9,17,76.5,53,100,4.4
18/03/2023 00:00,26.1,12.5,19.3,0,5.3,20,18.1,76.75,53.5,100,4.5
19/03/2023 00:00,28,13.4,20.7,0.1,4.5,19.8,17,72.5,45,100,4.5
20/03/2023 00:00,28,13.9,20.95,0.1,4.7,16.9,17.7,73.4,46.8,100,3.9
21/03/2023 00:00,23.9,14,18.95,0,4.3,12.8,17.3,79.15,58.3,100,2.9
22/03/2023 00:00,27.8,14.7,21.25,0,4.9,17.7,18.5,74.75,49.5,100,4.1
23/03/2023 00:00,24.1,16.8,20.45,0,5.5,15.1,18.7,80.05,62.3,97.8,3.5
24/03/2023 00:00,26.9,16.3,21.6,0.5,5.3,9.8,19,76.8,53.6,100,2.6
25/03/2023 00:00,18.7,12.7,15.7,2.2,5.8,14.3,10.8,61.85,50.1,73.6,2.7
