ISOTime,Wx,Wy
01/03/2021 23:10:00,-3.0024,3.1200
01/03/2021 23:15:00,-3.5219,3.6471
01/03/2021 23:20:00,-3.6097,3.6732
01/03/2021 23:25:00,-3.2818,3.0496
01/03/2021 23:30:00,-3.2678,3.1228
01/03/2021 23:35:00,-3.4466,3.4829
01/03/2021 23:40:00,-3.3221,3.3105
01/03/2021 23:45:00,-3.7835,3.4791
01/03/2021 23:50:00,-3.1388,3.4983
01/03/2021 23:55:00,-3.1114,3.0257
02/03/2021 00:00:00,-3.0368,2.7248
02/03/2021 00:05:00,-3.2184,3.1737
02/03/2021 00:10:00,-3.0857,2.7300
02/03/2021 00:15:00,-2.3624,2.7955
02/03/2021 00:20:00,-2.4946,2.8798
02/03/2021 00:25:00,-2.5679,2.9750
02/03/2021 00:30:00,-2.3983,2.2522
02/03/2021 00:40:00,-2.5968,2.1636
02/03/2021 00:45:00,-2.8087,1.8803
02/03/2021 00:50:00,-2.3432,1.5509
02/03/2021 00:55:00,-2.2971,1.9759
02/03/2021 01:00:00,-2.2576,1.8677
02/03/2021 01:05:00,-3.2726,2.3689
02/03/2021 01:10:00,-3.3864,2.9025
02/03/2021 01:15:00,-2.6386,2.9929
02/03/2021 01:20:00,-2.9100,2.5208
02/03/2021 01:25:00,-3.0450,3.2313
02/03/2021 01:30:00,-3.1330,4.1126
02/03/2021 01:35:00,-3.1626,3.3678
02/03/2021 01:40:00,-3.0083,2.8151
02/03/2021 01:45:00,-3.0156,2.7925
02/03/2021 01:50:00,-2.8116,3.1336
02/03/2021 01:55:00,-2.7465,2.9764
02/03/2021 02:00:00,-2.4787,2.1021
02/03/2021 02:05:00,-2.4156,2.5189
02/03/2021 02:10:00,-2.2372,2.4934
02/03/2021 02:15:00,-2.2674,2.3562
02/03/2021 02:20:00,-2.1577,2.1130
02/03/2021 02:25:00,-2.1421,2.1571
02/03/2021 02:30:00,-2.5305,2.3597
02/03/2021 02:40:00,-2.3765,2.0369
02/03/2021 02:45:00,-2.5398,2.1692
02/03/2021 02:50:00,-1.8434,2.1736
02/03/2021 02:55:00,-2.1124,2.1722
02/03/2021 03:00:00,-2.2299,2.3091
02/03/2021 03:05:00,-2.1345,2.1646
02/03/2021 03:10:00,-2.1287,1.9100
02/03/2021 03:15:00,-1.8104,1.7240
02/03/2021 03:20:00,-2.1061,1.5584
02/03/2021 03:25:00,-2.0921,1.5937
02/03/2021 03:30:00,-1.7611,1.6888
02/03/2021 03:35:00,-1.8801,1.7228
02/03/2021 03:40:00,-1.8133,1.6327
02/03/2021 03:45:00,-1.9096,1.5027
02/03/2021 03:50:00,-1.8590,1.7890
02/03/2021 03:55:00,-2.0930,2.0930
02/03/2021 04:00:00,-1.7990,2.1063
02/03/2021 04:05:00,-1.7424,1.9833
02/03/2021 04:10:00,-1.6932,2.1287
02/03/2021 04:15:00,-1.9733,2.2861
02/03/2021 04:20:00,-2.0576,2.3587
02/03/2021 04:25:00,-1.8511,1.9102
02/03/2021 04:30:00,-1.4946,1.6953
02/03/2021 04:45:00,-1.5439,1.7451
02/03/2021 04:50:00,-1.3467,1.4241
02/03/2021 04:55:00,-1.7084,1.4488
02/03/2021 05:00:00,-1.9155,1.1419
02/03/2021 05:05:00,-1.7855,1.1244
02/03/2021 05:10:00,-1.9221,1.1503
02/03/2021 05:15:00,-1.5432,1.1756
02/03/2021 05:20:00,-1.7547,1.6079
02/03/2021 05:25:00,-1.9494,1.8825
02/03/2021 05:30:00,-1.5999,1.6801
02/03/2021 05:35:00,-1.6741,1.7336
02/03/2021 05:40:00,-1.3277,1.1705
02/03/2021 05:45:00,-1.2789,1.2524
02/03/2021 05:50:00,-1.2508,0.9323
02/03/2021 05:55:00,-1.4049,1.0434
02/03/2021 06:00:00,-1.3092,0.8665
02/03/2021 06:05:00,-1.4320,1.0404
02/03/2021 06:10:00,-1.3426,1.1068
02/03/2021 06:15:00,-1.2168,0.9439
02/03/2021 06:20:00,-1.1705,1.0613
02/03/2021 06:25:00,-1.0660,1.1797
02/03/2021 06:30:00,-1.1495,1.1697
02/03/2021 06:40:00,-1.2114,1.0605
02/03/2021 06:45:00,-1.1992,1.0134
02/03/2021 06:50:00,-1.3763,0.9459
02/03/2021 06:55:00,-1.7046,1.0651
02/03/2021 07:00:00,-1.3944,0.9370
02/03/2021 07:05:00,-1.4274,0.9234
02/03/2021 07:10:00,-1.1275,0.7605
02/03/2021 07:15:00,-0.9137,0.6303
02/03/2021 07:20:00,-0.7759,0.4943
02/03/2021 07:25:00,-0.7318,0.5575
02/03/2021 07:30:00,-0.8656,0.3116
02/03/2021 07:35:00,-1.0722,0.3567
02/03/2021 07:40:00,-0.9606,0.3121
02/03/2021 07:45:00,-1.3599,-0.0190
02/03/2021 07:50:00,-1.3990,0.0537
02/03/2021 07:55:00,-1.1049,0.3189
02/03/2021 08:00:00,-0.9373,0.7809
02/03/2021 08:05:00,-0.9376,0.9149
02/03/2021 08:10:00,-1.0325,1.4005
02/03/2021 08:15:00,-0.9472,1.2895
02/03/2021 08:20:00,-1.1587,0.4126
02/03/2021 08:25:00,-1.5082,0.3985
02/03/2021 08:30:00,-1.2413,1.0564
02/03/2021 08:40:00,-1.3026,1.3969
02/03/2021 08:45:00,-1.6771,1.7307
02/03/2021 08:50:00,-1.8372,1.8959
02/03/2021 08:55:00,-2.0740,2.3442
02/03/2021 09:00:00,-2.4939,2.9200
02/03/2021 09:05:00,-2.6784,3.4530
02/03/2021 09:10:00,-2.3395,2.9944
02/03/2021 09:15:00,-2.4447,3.0515
02/03/2021 09:20:00,-2.8658,2.8759
02/03/2021 09:25:00,-2.7458,3.5145
02/03/2021 09:30:00,-2.7779,3.2297
02/03/2021 09:35:00,-2.8182,3.4309
02/03/2021 09:40:00,-2.6644,3.2207
02/03/2021 09:45:00,-2.4285,3.8713
02/03/2021 09:50:00,-2.8977,3.9017
02/03/2021 09:55:00,-2.4876,4.5436
02/03/2021 10:00:00,-2.3791,4.3636
02/03/2021 10:05:00,-2.9326,2.8221
02/03/2021 10:10:00,-2.2595,4.4155
02/03/2021 10:15:00,-2.4503,5.7170
02/03/2021 10:20:00,-2.1557,5.0055
02/03/2021 10:25:00,-1.8557,5.6111
02/03/2021 10:30:00,-2.7980,5.3979
02/03/2021 10:45:00,-2.3563,4.1818
02/03/2021 10:50:00,-2.2491,2.9631
02/03/2021 10:55:00,-1.9216,4.1022
02/03/2021 11:00:00,-1.8730,3.6134
02/03/2021 11:05:00,-1.1163,3.8931
02/03/2021 11:10:00,-2.5470,2.6283
02/03/2021 11:15:00,-1.3157,2.7959
02/03/2021 11:20:00,-1.9861,2.5977
02/03/2021 11:25:00,-1.3936,4.9579
02/03/2021 11:30:00,-1.4377,3.3223
02/03/2021 11:35:00,-0.9106,4.8655
02/03/2021 11:40:00,-0.2676,5.8939
02/03/2021 11:45:00,-0.1516,5.7880
02/03/2021 11:50:00,-1.1130,5.5699
02/03/2021 11:55:00,-1.2695,5.5876
02/03/2021 12:00:00,0.3604,5.7287
02/03/2021 12:05:00,0.5405,6.0559
02/03/2021 12:10:00,-0.0208,5.9500
02/03/2021 12:15:00,-0.4331,5.5030
02/03/2021 12:20:00,0.0942,5.9993
02/03/2021 12:25:00,0.0975,6.2092
02/03/2021 12:30:00,0.0997,6.3492
02/03/2021 12:40:00,0.4582,5.8220
02/03/2021 12:45:00,0.4259,6.5862
02/03/2021 12:50:00,0.3019,7.2037
02/03/2021 12:55:00,0.8196,7.1935
02/03/2021 13:00:00,0.3729,7.3606
02/03/2021 13:05:00,0.3734,7.3705
02/03/2021 13:10:00,0.8196,7.1935
02/03/2021 13:15:00,0.9876,7.8179
02/03/2021 13:20:00,1.5358,7.6167
02/03/2021 13:25:00,1.3041,7.7105
02/03/2021 13:30:00,1.8717,7.7368
02/03/2021 13:35:00,2.0398,7.5597
02/03/2021 13:40:00,1.8701,7.2837
02/03/2021 13:45:00,2.5852,7.7713
02/03/2021 13:50:00,2.1929,7.5479
02/03/2021 13:55:00,1.8542,7.9055
02/03/2021 14:00:00,1.7575,8.0606
02/03/2021 14:05:00,1.3428,7.6937
02/03/2021 14:10:00,1.9221,7.6523
02/03/2021 14:15:00,1.8356,7.9509
02/03/2021 14:20:00,0.9497,8.0844
02/03/2021 14:25:00,1.4906,8.5409
02/03/2021 14:30:00,1.6911,8.2382
02/03/2021 14:40:00,1.1013,8.8417
02/03/2021 14:45:00,1.0816,8.5619
02/03/2021 14:50:00,2.3939,8.9970
02/03/2021 14:55:00,1.9960,8.9296
02/03/2021 15:00:00,1.7232,8.3950
02/03/2021 15:05:00,0.8225,8.7012
02/03/2021 15:10:00,2.0597,8.7817
02/03/2021 15:15:00,2.2461,9.0762
02/03/2021 15:20:00,1.4803,9.0396
02/03/2021 15:25:00,1.7775,9.2304
02/03/2021 15:30:00,1.3611,9.6848
02/03/2021 15:35:00,1.2951,8.9872
02/03/2021 15:40:00,2.4972,9.7967
02/03/2021 15:45:00,1.0902,9.7190
02/03/2021 15:50:00,1.4877,9.3929
02/03/2021 15:55:00,1.4212,9.1806
02/03/2021 16:00:00,2.1687,9.7825
02/03/2021 16:05:00,1.7258,9.3114
02/03/2021 16:10:00,1.7366,9.4620
02/03/2021 16:15:00,1.1352,9.6636
02/03/2021 16:20:00,1.5039,9.7143
02/03/2021 16:25:00,1.9482,9.8390
02/03/2021 16:30:00,1.1982,10.0488
02/03/2021 16:40:00,0.9964,9.8095
02/03/2021 16:45:00,0.3466,9.9240
02/03/2021 16:50:00,0.6356,9.5689
02/03/2021 16:55:00,0.1937,10.0881
02/03/2021 17:00:00,1.3821,9.5909
02/03/2021 17:05:00,2.0583,9.9391
02/03/2021 17:10:00,2.1239,9.7411
02/03/2021 17:15:00,2.2073,9.7944
02/03/2021 17:20:00,1.6597,10.1350
02/03/2021 17:25:00,1.8153,9.4268
02/03/2021 17:30:00,1.5319,8.7773
02/03/2021 17:35:00,1.4512,9.2671
02/03/2021 17:40:00,1.4442,9.3289
02/03/2021 17:45:00,1.3368,9.7589
02/03/2021 17:50:00,1.5477,10.2336
02/03/2021 17:55:00,0.0875,10.0296
02/03/2021 18:00:00,0.5145,9.8165
02/03/2021 18:05:00,1.7287,10.1133
02/03/2021 18:10:00,1.7242,9.9822
02/03/2021 18:15:00,1.2408,9.8219
02/03/2021 18:20:00,1.1196,9.8264
02/03/2021 18:25:00,0.1637,10.4187
02/03/2021 18:30:00,-0.2974,10.6458
02/03/2021 18:40:00,1.1705,10.2735
02/03/2021 18:45:00,1.0022,10.2210
02/03/2021 18:50:00,1.4397,10.9356
02/03/2021 18:55:00,0.9616,10.5663
02/03/2021 19:00:00,0.8109,10.5388
02/03/2021 19:05:00,0.7687,10.9932
02/03/2021 19:10:00,1.2305,10.8001
02/03/2021 19:15:00,0.8978,10.0600
02/03/2021 19:20:00,0.1322,10.8192
02/03/2021 19:25:00,1.0558,10.7684
02/03/2021 19:30:00,1.2202,11.0528
02/03/2021 19:35:00,0.4974,10.5483
02/03/2021 19:40:00,0.6196,11.0827
02/03/2021 19:45:00,0.5097,10.8080
02/03/2021 19:50:00,0.4998,10.5982
02/03/2021 19:55:00,0.5401,10.3059
02/03/2021 20:00:00,1.0757,11.3793
02/03/2021 20:05:00,0.2083,10.8480
02/03/2021 20:10:00,0.0191,10.9700
02/03/2021 20:15:00,0.0194,11.1100
02/03/2021 20:20:00,0.0915,10.4896
02/03/2021 20:25:00,-0.4389,10.4708
02/03/2021 20:30:00,-0.7279,11.2565
02/03/2021 20:40:00,-0.7339,10.7650
02/03/2021 20:45:00,-1.5662,11.4332
02/03/2021 20:50:00,-1.9866,10.5140
02/03/2021 20:55:00,-1.4168,10.9084
02/03/2021 21:00:00,-2.0025,10.3989
02/03/2021 21:05:00,-2.6305,10.6293
02/03/2021 21:10:00,-2.2130,10.8772
02/03/2021 21:15:00,-2.1216,9.6495
02/03/2021 21:20:00,-2.6297,10.5471
02/03/2021 21:25:00,-1.8825,10.1570
02/03/2021 21:30:00,-1.6848,10.6374
02/03/2021 21:35:00,-2.6009,9.5730
02/03/2021 21:40:00,-2.1224,9.3419
02/03/2021 21:45:00,-2.7879,10.7029
02/03/2021 21:50:00,-2.6052,10.2955
02/03/2021 21:55:00,-2.6971,10.3545
02/03/2021 22:00:00,-2.8903,9.9486
02/03/2021 22:05:00,-2.7071,10.8576
02/03/2021 22:10:00,-3.0059,9.9561
02/03/2021 22:15:00,-3.5259,9.6351
02/03/2021 22:20:00,-3.3315,10.0734
02/03/2021 22:25:00,-3.8194,9.5010
02/03/2021 22:30:00,-4.0882,9.5845
02/03/2021 22:45:00,-3.4590,8.8264
02/03/2021 22:50:00,-4.4412,7.2474
02/03/2021 22:55:00,-4.2539,7.7378
02/03/2021 23:00:00,-4.3244,6.6590
02/03/2021 23:05:00,-3.7352,5.1600
02/03/2021 23:10:00,-3.2787,5.2267
02/03/2021 23:15:00,-3.3100,4.9444
02/03/2021 23:20:00,-3.2987,4.7462
02/03/2021 23:25:00,-3.5699,5.5393
02/03/2021 23:30:00,-2.8824,5.0330
02/03/2021 23:35:00,-3.4584,3.9366
02/03/2021 23:40:00,-3.1479,4.3011
02/03/2021 23:45:00,-3.5982,4.4593
02/03/2021 23:50:00,-3.6016,4.6099
02/03/2021 23:55:00,-3.2409,3.7679
03/03/2021 00:00:00,-3.7548,4.8581
03/03/2021 00:05:00,-3.1709,4.7726
03/03/2021 00:10:00,-2.9281,4.7970
03/03/2021 00:15:00,-2.9113,4.2360
03/03/2021 00:20:00,-2.9832,3.6577
03/03/2021 00:25:00,-3.4003,4.6120
03/03/2021 00:30:00,-3.3862,4.0642
03/03/2021 00:40:00,-2.8262,3.5530
03/03/2021 00:45:00,-3.0711,3.3165
03/03/2021 00:50:00,-3.2596,3.6585
03/03/2021 00:55:00,-3.0341,4.0118
03/03/2021 01:00:00,-3.1529,3.8935
03/03/2021 01:05:00,-2.9427,4.1408
03/03/2021 01:10:00,-3.2212,3.7056
03/03/2021 01:15:00,-3.3019,3.9913
03/03/2021 01:20:00,-3.7408,4.6526
03/03/2021 01:25:00,-3.4514,5.2944
03/03/2021 01:30:00,-3.2344,4.8866
03/03/2021 01:35:00,-3.5514,4.4328
03/03/2021 01:40:00,-3.5713,4.6207
03/03/2021 01:45:00,-3.6296,5.0142
03/03/2021 01:50:00,-3.3664,4.7721
03/03/2021 01:55:00,-3.3505,3.6437
03/03/2021 02:00:00,-3.4487,4.2588
03/03/2021 02:05:00,-2.7921,4.0023
03/03/2021 02:10:00,-2.8862,3.0097
03/03/2021 02:15:00,-2.4026,2.8532
03/03/2021 02:20:00,-2.1850,2.1850
03/03/2021 02:25:00,-1.9866,2.2613
03/03/2021 02:30:00,-1.8920,1.7096
03/03/2021 02:45:00,-1.6892,1.9501
03/03/2021 02:50:00,-1.8561,2.4453
03/03/2021 02:55:00,-1.7027,2.0436
03/03/2021 03:00:00,-1.5658,1.5878
03/03/2021 03:05:00,-1.5113,1.4291
03/03/2021 03:10:00,-1.1840,1.1635
03/03/2021 03:15:00,-1.3958,1.5286
03/03/2021 03:20:00,-1.4965,1.4301
03/03/2021 03:25:00,-1.4077,0.9531
03/03/2021 03:30:00,-1.4130,1.0154
03/03/2021 03:35:00,-1.3672,0.9934
03/03/2021 03:40:00,-1.2360,1.2104
03/03/2021 03:45:00,-1.6349,1.3963
03/03/2021 03:50:00,-1.5414,1.4989
03/03/2021 03:55:00,-1.9517,1.8073
03/03/2021 04:00:00,-1.9005,1.8611
03/03/2021 04:05:00,-1.6627,1.8401
03/03/2021 04:10:00,-1.5658,1.6158
03/03/2021 04:15:00,-1.3834,1.4992
03/03/2021 04:20:00,-1.8134,1.4789
03/03/2021 04:25:00,-1.5056,1.2859
03/03/2021 04:30:00,-1.5139,1.4117
03/03/2021 04:40:00,-1.6662,1.7134
03/03/2021 04:45:00,-1.4835,1.6246
03/03/2021 04:50:00,-1.6192,1.3684
03/03/2021 04:55:00,-1.5655,1.5171
03/03/2021 05:00:00,-1.6259,1.1987
03/03/2021 05:05:00,-1.4434,1.3988
03/03/2021 05:10:00,-1.3621,1.4917
03/03/2021 05:15:00,-1.5959,1.6701
03/03/2021 05:20:00,-1.8378,1.6202
03/03/2021 05:25:00,-1.9395,1.8927
03/03/2021 05:30:00,-1.7089,1.6852
03/03/2021 05:35:00,-1.7204,1.5114
03/03/2021 05:40:00,-1.5310,1.6077
03/03/2021 05:45:00,-1.7071,1.7011
03/03/2021 05:50:00,-1.8479,1.4027
03/03/2021 05:55:00,-1.7977,1.2682
03/03/2021 06:00:00,-1.4916,1.2560
03/03/2021 06:05:00,-1.8991,1.4837
03/03/2021 06:10:00,-1.7741,1.4162
03/03/2021 06:15:00,-1.7301,1.3911
03/03/2021 06:20:00,-1.7059,1.1901
03/03/2021 06:30:00,-1.3445,1.1202
03/03/2021 06:40:00,-1.5124,1.0125
03/03/2021 06:45:00,-1.4885,1.1968
03/03/2021 06:50:00,-1.4243,1.3754
03/03/2021 06:55:00,-1.1516,1.0224
03/03/2021 07:00:00,-1.4219,1.3779
03/03/2021 07:05:00,-1.3418,1.2296
03/03/2021 07:10:00,-1.3059,1.1800
03/03/2021 07:15:00,-1.1726,1.1891
03/03/2021 07:20:00,-1.1644,1.0973
03/03/2021 07:25:00,-1.1686,0.9876
03/03/2021 07:30:00,-1.1043,1.1160
03/03/2021 07:35:00,-1.1093,1.0825
03/03/2021 07:40:00,-1.2704,0.8345
03/03/2021 07:45:00,-1.2171,0.9105
03/03/2021 07:50:00,-1.0931,1.0705
03/03/2021 07:55:00,-1.0883,1.1036
03/03/2021 08:00:00,-1.3641,1.6489
03/03/2021 08:05:00,-1.7760,2.1776
03/03/2021 08:10:00,-1.4467,2.3152
03/03/2021 08:15:00,-1.8971,3.0478
03/03/2021 08:20:00,-1.8916,2.9922
03/03/2021 08:25:00,-1.7981,2.4388
03/03/2021 08:30:00,-2.0240,2.8063
03/03/2021 08:40:00,-1.8422,2.2913
03/03/2021 08:45:00,-2.2620,3.4435
03/03/2021 08:50:00,-2.2535,3.3410
03/03/2021 08:55:00,-2.4242,2.7019
03/03/2021 09:00:00,-2.5105,3.6257
