X,Y,Zorig,ID,pc0,pc10,pc25,pc33,pc37,pc50,pc50_parpc25,pc50_parpc37,Z,Parnka
364858.0918,6020201.05,-0.5706,1809,-0.923273385,-0.747532809,-0.605111375,-0.507369132,-0.455698083,-0.315071404,-0.315071404,-0.315071404,-0.5706,0
362132.654,6019058.96,-1.0525,1810,-1.244897008,-1.216700816,-1.191445351,-1.178819671,-1.171521875,-1.142950058,-1.142950058,-1.142950058,-1.0525,0
363484.5488,6019535.93,-1.4353,1811,-1.537652612,-1.527292514,-1.522176147,-1.520134029,-1.519079061,-1.514768243,-1.514768243,-1.514768243,-1.4353,0
363750.639,6019471.84,-1.3649,1812,-1.496628165,-1.45296011,-1.405934632,-1.390407817,-1.384088225,-1.361944199,-1.361944199,-1.361944199,-1.3649,0
362504.2635,6019231.848,-1.3042,1813,-1.402408123,-1.380807924,-1.363155365,-1.35314157,-1.347829213,-1.329383731,-1.329383731,-1.329383731,-1.3042,0
363233.7963,6019536.34,-1.4994,1814,-1.538814187,-1.533401024,-1.529756129,-1.528408856,-1.527817543,-1.526127934,-1.526127934,-1.526127934,-1.4994,0
363072.7978,6019242.745,-1.4619,1815,-1.541849375,-1.529346108,-1.516028643,-1.509017444,-1.505138922,-1.491054654,-1.491054654,-1.491054654,-1.4619,0
364244.326,6019744.665,-1.411,1816,-1.502679348,-1.492283702,-1.482582033,-1.477744925,-1.475397682,-1.468144298,-1.468144298,-1.468144298,-1.411,0
364030.8313,6019654.52,-1.3947,1817,-1.488670707,-1.467105365,-1.455061018,-1.450660119,-1.448480239,-1.443364501,-1.443364501,-1.443364501,-1.3947,0
364013.0445,6019432.09,-1.4058,1818,-1.539071918,-1.493021297,-1.469747901,-1.454236696,-1.446710246,-1.419487596,-1.419487596,-1.419487596,-1.4058,0
361735.5797,6018666.23,-0.2698,1819,-1.063761473,-0.94149816,-0.748922348,-0.667095196,-0.627535015,-0.496796668,-0.496796668,-0.496796668,-0.2698,0
364581.791,6019774.357,-1.3061,1820,-1.524003983,-1.492974281,-1.460983753,-1.451009846,-1.443960643,-1.406729579,-1.406729579,-1.406729579,-1.3061,0
364571.5157,6020060.693,-0.9977,1821,-1.452453375,-1.415559173,-1.267008573,-1.194425392,-1.161501205,-1.06547612,-1.06547612,-1.06547612,-0.9977,0
365196.8893,6019837.638,-0.7794,1822,-1.15719831,-0.846969342,-0.638600767,-0.549691601,-0.506885891,-0.360298306,-0.360298306,-0.360298306,-0.7794,0
362405.124,6018714.475,-1.0857,1823,-1.27021122,-1.235616684,-1.197378725,-1.176694592,-1.166619205,-1.134448647,-1.134448647,-1.134448647,-1.0857,0
362044.7328,6018440.888,-0.4657,1824,-1.074533343,-1.019617558,-0.853696674,-0.759838527,-0.712114376,-0.548891723,-0.548891723,-0.548891723,-0.4657,0
364305.8953,6019439.64,-1.5021,1825,-1.563050508,-1.548205304,-1.539240122,-1.535105448,-1.532941422,-1.525753498,-1.525753498,-1.525753498,-1.5021,0
364579.3003,6019451.293,-1.5272,1826,-1.568570971,-1.561390519,-1.553254128,-1.549006832,-1.546812379,-1.539934635,-1.539934635,-1.539934635,-1.5272,0
363770.9262,6019202.605,-1.4044,1827,-1.556934595,-1.505062175,-1.459883571,-1.433673766,-1.420367348,-1.383038402,-1.383038402,-1.383038402,-1.4044,0
363533.672,6019184.107,-1.4186,1828,-1.541347623,-1.534598839,-1.527051538,-1.522031716,-1.519145353,-1.507949054,-1.507949054,-1.507949054,-1.4186,0
362789.245,6018943.48,-1.34,1829,-1.459213138,-1.418665671,-1.392982155,-1.379880906,-1.373255749,-1.35123682,-1.35123682,-1.35123682,-1.34,0
363314.051,6019088.263,-1.4638,1830,-1.549756527,-1.542541432,-1.537720561,-1.536350429,-1.535740507,-1.531283379,-1.531283379,-1.531283379,-1.4638,0
364909.8533,6019676.46,-1.2314,1831,-1.525559902,-1.375420296,-1.251243174,-1.204023052,-1.183457069,-1.121844351,-1.121844351,-1.121844351,-1.2314,0
364873.4785,6019393.027,-1.4749,1832,-1.61228013,-1.58622067,-1.569657564,-1.561192093,-1.556641746,-1.539620638,-1.539620638,-1.539620638,-1.4749,0
365535.376,6019472.385,-0.8511,1833,-1.782581925,-1.480312514,-1.350153446,-1.278026874,-1.24110212,-1.114306629,-1.114306629,-1.114306629,-0.8511,0
364663.5617,6019168.445,-1.5709,1834,-1.622264624,-1.616271389,-1.609100014,-1.60516591,-1.603209109,-1.596576869,-1.596576869,-1.596576869,-1.5709,0
362452.0232,6018174.287,-0.6915,1835,-1.038702607,-0.716098154,-0.536496043,-0.419953879,-0.355021737,-0.11254897,-0.11254897,-0.11254897,-0.6915,0
362636.8143,6018451.543,-1.061,1836,-1.267862558,-1.174564767,-1.103024721,-1.07125535,-1.056579866,-1.011009812,-1.011009812,-1.011009812,-1.061,0
364361.8185,6019092.93,-1.5767,1837,-1.621513486,-1.613587987,-1.604743928,-1.599741168,-1.597186471,-1.588480651,-1.588480651,-1.588480651,-1.5767,0
363688.354,6018891.73,-1.5169,1838,-1.603470325,-1.590887213,-1.576712757,-1.570452255,-1.567416446,-1.559022188,-1.559022188,-1.559022188,-1.5169,0
363857.5067,6019003.66,-1.5168,1839,-1.609951138,-1.607214284,-1.605051905,-1.603674623,-1.602924945,-1.596806288,-1.596806288,-1.596806288,-1.5168,0
364072.4925,6019027.027,-1.5626,1840,-1.621227503,-1.612927258,-1.608218461,-1.606886548,-1.605778027,-1.598053396,-1.598053396,-1.598053396,-1.5626,0
363366.6547,6018778.327,-1.4587,1841,-1.538992405,-1.527007484,-1.51313138,-1.505968018,-1.502458525,-1.491031766,-1.491031766,-1.491031766,-1.4587,0
362981.6355,6018364.303,-1.1661,1842,-1.385656476,-1.323746681,-1.284721851,-1.267747903,-1.259139136,-1.230099082,-1.230099082,-1.230099082,-1.1661,0
363044.8503,6018711.203,-1.3597,1843,-1.459407806,-1.443097377,-1.426958591,-1.41732542,-1.412192967,-1.39572221,-1.39572221,-1.39572221,-1.3597,0
365183.879,6019176.81,-1.4003,1844,-1.675379753,-1.636915922,-1.609285593,-1.598830562,-1.594480529,-1.58067131,-1.58067131,-1.58067131,-1.4003,0
365883.7368,6019134.705,-0.8969,1845,-1.384077549,-1.097923589,-0.910926253,-0.815068657,-0.765697337,-0.599866092,-0.599866092,-0.599866092,-0.8969,0
364852.4082,6018891.165,-1.5979,1846,-1.691845775,-1.68129915,-1.66956377,-1.660057118,-1.655997406,-1.645386755,-1.645386755,-1.645386755,-1.5979,0
362873.604,6017952.82,-0.6542,1847,-1.11774838,-0.979598773,-0.787075847,-0.646842582,-0.565651248,-0.274888754,-0.274888754,-0.274888754,-0.6542,0
364496.8745,6018709.315,-1.5982,1848,-1.689833045,-1.65805006,-1.644279838,-1.640977621,-1.63975656,-1.634992361,-1.634992361,-1.634992361,-1.5982,0
364138.8328,6018671.275,-1.5776,1849,-1.639171839,-1.632217646,-1.626473546,-1.623607547,-1.622203393,-1.617627621,-1.617627621,-1.617627621,-1.5776,0
363850.073,6018691.243,-1.5496,1850,-1.603679061,-1.593228579,-1.585517645,-1.582289457,-1.580792117,-1.575582623,-1.575582623,-1.575582623,-1.5496,0
363789.151,6018413.508,-1.4745,1851,-1.581532598,-1.552764928,-1.534596562,-1.527017357,-1.522997713,-1.507460952,-1.507460952,-1.507460952,-1.4745,0
363482.4147,6018495.687,-1.4251,1852,-1.530244231,-1.510369313,-1.49722904,-1.48770126,-1.482409968,-1.464090645,-1.464090645,-1.464090645,-1.4251,0
363372.9103,6018187.902,-1.2156,1853,-1.40613997,-1.370302343,-1.327819973,-1.305372195,-1.294016235,-1.2572487,-1.2572487,-1.2572487,-1.2156,0
365473.9385,6018859.173,-1.4554,1854,-1.74186182,-1.694613993,-1.659085035,-1.628751558,-1.610490584,-1.54136163,-1.54136163,-1.54136163,-1.4554,0
366199.418,6018765.29,-1.0227,1855,-0.982605696,-0.804196781,-0.609561443,-0.503841804,-0.449772072,-0.271498844,-0.271498844,-0.271498844,-1.0227,0
365090.1073,6018594.492,-1.6268,1856,-1.738733292,-1.708833504,-1.692851394,-1.687226486,-1.684942713,-1.677996039,-1.677996039,-1.677996039,-1.6268,0
363275.5558,6017723.697,-0.581,1857,-1.121535778,-1.058692217,-0.915347621,-0.787019926,-0.711586717,-0.419428021,-0.419428021,-0.419428021,-0.581,0
364694.479,6018355.47,-1.5868,1858,-1.670983791,-1.634642243,-1.629486918,-1.627713873,-1.626511402,-1.621534705,-1.621534705,-1.621534705,-1.5868,0
364105.119,6018364.79,-1.5259,1859,-1.637568593,-1.621458101,-1.608582348,-1.602519248,-1.599639039,-1.590880156,-1.590880156,-1.590880156,-1.5259,0
363697.9567,6018108.163,-1.318,1860,-1.401560664,-1.373635566,-1.345592976,-1.331528699,-1.325381234,-1.304989338,-1.304989338,-1.304989338,-1.318,0
364293.6525,6018109.875,-1.4949,1861,-1.681648612,-1.612366009,-1.5917418,-1.584512882,-1.579296074,-1.553443909,-1.553443909,-1.553443909,-1.4949,0
365736.4925,6018476.397,-1.5521,1862,-1.795757771,-1.767685652,-1.730559051,-1.667176147,-1.628532083,-1.488082647,-1.488082647,-1.488082647,-1.5521,0
366482.7357,6018356.165,-1.0755,1863,-1.512957096,-1.150622678,-0.925622419,-0.817043274,-0.761880922,-0.578436702,-0.578436702,-0.578436702,-1.0755,0
365298.774,6018205.192,-1.6649,1864,-1.767644167,-1.741808248,-1.721650809,-1.710551687,-1.704984605,-1.686657786,-1.686657786,-1.686657786,-1.6649,0
363884.8443,6017851.133,-1.2501,1865,-1.425663948,-1.312272739,-1.272122145,-1.254263623,-1.245805848,-1.229293466,-1.229293466,-1.229293466,-1.2501,0
363587.3587,6017589.813,-0.7328,1866,-1.1225878,-1.087774253,-1.040898144,-0.998377432,-0.971678783,-0.864463329,-0.864463329,-0.864463329,-0.7328,0
364925.3873,6018069.367,-1.5931,1867,-1.634220243,-1.613163972,-1.601945221,-1.597665493,-1.595685288,-1.589375496,-1.589375496,-1.589375496,-1.5931,0
364667.5698,6017798.593,-1.5071,1868,-1.597339869,-1.558370757,-1.544189662,-1.536037819,-1.531758626,-1.516813278,-1.516813278,-1.516813278,-1.5071,0
363523.544,6017014.61,-0.5574,1869,-0.378378004,-0.099717085,0.067685433,0.124099807,0.160432187,0.316885769,0.316885769,0.316885769,-0.5574,0
363800.0885,6017247.218,-0.737,1870,-1.254431248,-1.165678906,-1.077690452,-0.995818822,-0.942762623,-0.727120817,-0.727120817,-0.727120817,-0.737,0
363708.0932,6016646.405,-0.5502,1871,-0.921231568,-0.569607711,-0.357517451,-0.259690444,-0.211788638,-0.064322919,-0.064322919,-0.064322919,-0.5502,0
365980.5093,6018042.49,-1.6105,1872,-1.897360802,-1.856454253,-1.821758628,-1.804522333,-1.796585715,-1.735553205,-1.735553205,-1.735553205,-1.6105,0
366755.0155,6017940.353,-0.9975,1873,-2.028261185,-1.836837244,-1.578077376,-1.447150981,-1.375768499,-1.111366034,-1.111366034,-1.111366034,-0.9975,0
365512.0878,6017757.37,-1.6972,1874,-1.848556399,-1.785367405,-1.755296052,-1.740518869,-1.733237321,-1.708832741,-1.708832741,-1.708832741,-1.6972,0
364237.2165,6017517.793,-1.2682,1875,-1.47341609,-1.441476023,-1.407947212,-1.38549842,-1.374220994,-1.33613652,-1.33613652,-1.33613652,-1.2682,0
365064.8978,6017442.54,-1.5492,1876,-1.642290711,-1.590875053,-1.565616131,-1.555449324,-1.5507936,-1.536073208,-1.536073208,-1.536073208,-1.5492,0
364151.91,6016845.412,-0.9945,1877,-1.338519573,-1.267985749,-1.225733876,-1.203987699,-1.193081236,-1.157349825,-1.157349825,-1.157349825,-0.9945,0
363980.3472,6016217.625,-0.5745,1878,-1.243643999,-1.077520812,-0.838900164,-0.705258367,-0.635885345,-0.411385611,-0.411385611,-0.411385611,-0.5745,0
366234.2752,6017614.855,-1.6091,1879,-2.018427134,-1.984644258,-1.97603628,-1.966277058,-1.960745523,-1.938715816,-1.938715816,-1.938715816,-1.6091,0
366957.797,6017494.965,-0.935,1880,-1.940589786,-1.613564157,-1.354842663,-1.244148382,-1.18662235,-0.971355736,-0.971355736,-0.971355736,-0.935,0
365777.552,6017342.313,-1.7315,1881,-1.998941064,-1.934794068,-1.889072299,-1.869617283,-1.860655951,-1.833139777,-1.833139777,-1.833139777,-1.7315,0
364618.5822,6017128.65,-1.3777,1882,-1.48786974,-1.468455005,-1.45125711,-1.442111573,-1.437527275,-1.420725584,-1.420725584,-1.420725584,-1.3777,0
365356.4028,6017020.36,-1.5868,1883,-1.801232338,-1.68033154,-1.621916085,-1.596403,-1.584843969,-1.554738998,-1.554738998,-1.554738998,-1.5868,0
364482.6212,6016430.415,-1.1542,1884,-1.430019855,-1.373753572,-1.335389256,-1.318012371,-1.309556737,-1.283122778,-1.283122778,-1.283122778,-1.1542,0
364113.6043,6015839.597,-0.5208,1885,-1.242945194,-1.029166198,-0.717543587,-0.580332546,-0.514934482,-0.319932401,-0.319932401,-0.319932401,-0.5208,0
366491.0845,6017188.982,-1.5955,1886,-2.028608799,-1.97876631,-1.950172931,-1.932593983,-1.920382603,-1.871506453,-1.871506453,-1.871506453,-1.5955,0
366045.3835,6016928.628,-1.7425,1887,-2.028736591,-1.986661541,-1.971364498,-1.961330774,-1.956013139,-1.936638474,-1.936638474,-1.936638474,-1.7425,0
364936.617,6016699.925,-1.4512,1888,-1.488717437,-1.467578685,-1.450632721,-1.444589615,-1.442196155,-1.436458528,-1.436458528,-1.436458528,-1.4512,0
365646.779,6016598.723,-1.6215,1889,-1.909935474,-1.793262255,-1.73058641,-1.695791754,-1.676223549,-1.613878727,-1.613878727,-1.613878727,-1.6215,0
364428.9583,6015607.05,-0.6393,1890,-1.277549863,-1.223979473,-1.174967885,-1.135855722,-1.104312348,-0.893031925,-0.893031925,-0.893031925,-0.6393,0
364812.2608,6016015.393,-1.2652,1891,-1.49412334,-1.42713964,-1.373524427,-1.348975515,-1.337901244,-1.307024956,-1.307024956,-1.307024956,-1.2652,0
366718.2087,6016759.335,-1.6133,1892,-1.950184941,-1.785971308,-1.645929039,-1.590273674,-1.565726261,-1.494217515,-1.494217515,-1.494217515,-1.6133,0
367061.578,6016920.31,-1.1196,1893,-1.28971839,-1.161936629,-1.096964449,-1.064771544,-1.04731611,-0.983477354,-0.983477354,-0.983477354,-1.1196,0
367369.505,6016814.647,-0.7822,1894,-1.112237573,-0.903273106,-0.794680446,-0.760517235,-0.744946702,-0.707428813,-0.707428813,-0.707428813,-0.7822,0
367504.9875,6016511,-0.847,1895,-1.152185917,-1.051641095,-0.959590465,-0.899090781,-0.866993403,-0.733831644,-0.733831644,-0.733831644,-0.847,0
366290.1265,6016512.005,-1.6658,1896,-1.916789412,-1.807630253,-1.753958017,-1.729509664,-1.717287763,-1.677404642,-1.677404642,-1.677404642,-1.6658,0
365251.437,6016271.128,-1.5021,1897,-1.566743016,-1.510139108,-1.481707215,-1.469449639,-1.463874578,-1.451198459,-1.451198459,-1.451198459,-1.5021,0
365886.2257,6016155.378,-1.5913,1898,-1.767869353,-1.684786165,-1.653580368,-1.647115173,-1.645776397,-1.637573361,-1.637573361,-1.637573361,-1.5913,0
364782.3133,6015239.415,-0.6191,1899,-1.215991378,-1.03446815,-0.816547751,-0.700963058,-0.639661713,-0.416564226,-0.416564226,-0.416564226,-0.6191,0
365205.4037,6015638.715,-1.2554,1900,-1.534020662,-1.476023078,-1.433827698,-1.405381435,-1.390080649,-1.338323712,-1.338323712,-1.338323712,-1.2554,0
366847.948,6016286.76,-1.5104,1901,-1.633423805,-1.4617944,-1.381067872,-1.35219538,-1.337167091,-1.286763191,-1.286763191,-1.286763191,-1.5104,0
367717.751,6016077.808,-0.6399,1902,-1.238010049,-1.086643636,-0.90858154,-0.826251963,-0.789069748,-0.689348608,-0.689348608,-0.689348608,-0.6399,0
366451.4697,6016148.857,-1.5742,1903,-1.632745385,-1.551771986,-1.528643042,-1.51894009,-1.513885341,-1.496535778,-1.496535778,-1.496535778,-1.5742,0
366172.3383,6015896.227,-1.5991,1904,-1.672082067,-1.654411829,-1.642660975,-1.635165763,-1.631199821,-1.617311299,-1.617311299,-1.617311299,-1.5991,0
365528.1633,6015925.677,-1.513,1905,-1.576961756,-1.560712838,-1.545273304,-1.538356862,-1.535175359,-1.524466574,-1.524466574,-1.524466574,-1.513,0
365092.9745,6014845.263,-0.5139,1906,-0.921180785,-0.72302922,-0.493072301,-0.356710566,-0.283202842,-0.034366876,-0.034366876,-0.034366876,-0.5139,0
365591.4965,6015259.025,-1.2321,1907,-1.534205794,-1.484748888,-1.43193543,-1.395761194,-1.372472181,-1.280533075,-1.280533075,-1.280533075,-1.2321,0
366981.8175,6015816.548,-1.4494,1908,-2.016233206,-1.826321578,-1.690582603,-1.638323643,-1.613097104,-1.522522986,-1.522522986,-1.522522986,-1.4494,0
367881.328,6015761.187,-0.2868,1909,-0.851778328,-0.6269485,-0.512780726,-0.464435619,-0.440151959,-0.355965272,-0.355965272,-0.355965272,-0.2868,0
366291.3035,6015540.447,-1.6124,1910,-1.953736901,-1.804590774,-1.726789773,-1.702019975,-1.691910729,-1.665989161,-1.665989161,-1.665989161,-1.6124,0
365383.9585,6014429.867,-0.388,1911,-0.651879013,-0.338725913,-0.171276689,-0.124592656,-0.101564171,-0.044037998,-0.044037998,-0.044037998,-0.388,0
365905.8295,6014837.88,-1.1515,1912,-1.490629196,-1.41333847,-1.346094012,-1.300432534,-1.262807121,-1.099081993,-1.099081993,-1.099081993,-1.1515,0
367185.6418,6015386.99,-1.2732,1913,-2.029869795,-1.709455562,-1.179719448,-0.971575406,-0.895775326,-0.695433915,-0.695433915,-0.695433915,-1.2732,0
367654.7163,6015560.44,-0.3909,1914,-0.853348792,-0.506502604,-0.314888999,-0.24936037,-0.219707753,-0.113369942,-0.113369942,-0.113369942,-0.3909,0
366549.686,6015114.813,-1.6001,1915,-2.067581892,-1.906998992,-1.827630162,-1.76469667,-1.729602051,-1.623652697,-1.623652697,-1.623652697,-1.6001,0
365792.4173,6014082.388,-0.3548,1916,-0.792762578,-0.679888785,-0.54639104,-0.506711553,-0.474143784,-0.34581399,-0.34581399,-0.34581399,-0.3548,0
366220.198,6014432.322,-1.0956,1917,-1.382460594,-1.286676621,-1.189737409,-1.147762576,-1.128265262,-1.045293868,-1.045293868,-1.045293868,-1.0956,0
365605.7747,6013787.5,-0.1974,1918,-0.60081917,-0.552506727,-0.516596615,-0.498394625,-0.488431875,-0.446835965,-0.446835965,-0.446835965,-0.1974,0
365850.5467,6013445.098,-0.1378,1919,-0.657966733,-0.484919459,-0.389177829,-0.346417153,-0.32357567,-0.239314944,-0.239314944,-0.239314944,-0.1378,0
367312.5968,6014985.997,-1.0885,1920,-2.011985064,-1.733488047,-1.281628132,-1.100333676,-0.985307094,-0.530778587,-0.530778587,-0.530778587,-1.0885,0
367709.8803,6015154.227,-0.3984,1921,-0.27457878,-0.074477781,-0.003762891,0.040980868,0.068046518,0.165242881,0.165242881,0.165242881,-0.3984,0
366769.9585,6014710.433,-1.5148,1922,-1.985764623,-1.775717843,-1.616450071,-1.551982526,-1.515493885,-1.398486555,-1.398486555,-1.398486555,-1.5148,0
367788.6603,6014815.67,-0.3374,1923,-0.379525989,-0.218364695,-0.156946383,-0.132924522,-0.124722142,-0.097750798,-0.097750798,-0.097750798,-0.3374,0
368163.7927,6014994.33,-0.1452,1924,-0.263685286,-0.208991487,-0.176613394,-0.159699217,-0.149145301,-0.108112279,-0.108112279,-0.108112279,-0.1452,0
368461.0668,6014675.545,-0.3862,1925,-1.195390701,-0.897370207,-0.760739461,-0.692386665,-0.660127437,-0.515099943,-0.515099943,-0.515099943,-0.3862,0
368727.3487,6014926.177,-0.5539,1926,-0.809142053,-0.586615098,-0.476031765,-0.433699797,-0.412265258,-0.333609849,-0.333609849,-0.333609849,-0.5539,0
366469.6668,6014026.705,-1.0388,1927,-1.351833105,-0.994315809,-0.701909363,-0.514720916,-0.415344191,-0.116431497,-0.116431497,-0.116431497,-1.0388,0
366148,6013567.333,-0.3034,1928,-1.054295778,-0.273117232,0.090061979,0.208083914,0.246356472,0.398380831,0.398380831,0.398380831,-0.3034,0
367359.7362,6014569.325,-0.9869,1929,-1.700024366,-1.386551487,-1.08273229,-0.967376782,-0.916711476,-0.798386961,-0.798386961,-0.798386961,-0.9869,0
366917.153,6014297.655,-1.4538,1930,-1.817388773,-1.645919776,-1.597437382,-1.562489245,-1.54297029,-1.47732079,-1.47732079,-1.47732079,-1.4538,0
368232.3997,6014393.173,-0.5189,1931,-1.19340086,-0.949237549,-0.727347761,-0.68498198,-0.663887944,-0.577645302,-0.577645302,-0.577645302,-0.5189,0
368835.4785,6014268.567,-0.829,1932,-1.95388329,-1.364477813,-1.116059661,-1.019387311,-0.985718763,-0.821939647,-0.821939647,-0.821939647,-0.829,0
369032.1765,6014646.035,-0.6248,1933,-1.230038524,-0.527434802,-0.218304418,-0.13952648,-0.108935412,-0.037381038,-0.037381038,-0.037381038,-0.6248,0
366660.1285,6013496.995,-0.8274,1934,-1.327282071,-1.18552196,-1.029193759,-0.949313491,-0.909173317,-0.785209239,-0.785209239,-0.785209239,-0.8274,0
366362.396,6013317.167,-0.3385,1935,-1.255451798,-0.789308393,-0.403513454,-0.226332336,-0.143932338,0.095466424,0.095466424,0.095466424,-0.3385,0
367430.517,6014043.38,-1.1469,1936,-1.726491451,-1.495540178,-1.342282385,-1.235116771,-1.17469275,-0.952283949,-0.952283949,-0.952283949,-1.1469,0
367046.0985,6013769.75,-1.3942,1937,-1.681841373,-1.553509414,-1.520098954,-1.502741088,-1.491991832,-1.448922336,-1.448922336,-1.448922336,-1.3942,0
368266.3997,6014141.84,-0.7412,1938,-1.228928089,-1.049615836,-0.795424551,-0.673321608,-0.61517122,-0.432347566,-0.432347566,-0.432347566,-0.7412,0
368499.3503,6013891.713,-1.2564,1939,-2.108978987,-1.998428869,-1.817750573,-1.708795714,-1.652206593,-1.463189363,-1.463189363,-1.463189363,-1.2564,0
369153.4647,6013909.415,-1.2223,1940,-1.671777964,-1.444240761,-1.294773757,-1.248152707,-1.229391806,-1.176441193,-1.176441193,-1.176441193,-1.2223,0
369385.4653,6014304.622,-0.6389,1941,-1.240554214,-1.04229331,-0.850784242,-0.73513509,-0.675069785,-0.474364817,-0.474364817,-0.474364817,-0.6389,0
366892.2475,6012932.715,-0.6571,1942,-1.212376833,-1.032480192,-0.898380756,-0.809168384,-0.760968461,-0.583958805,-0.583958805,-0.583958805,-0.6571,0
368027.7932,6013697.225,-1.1565,1943,-2.15898633,-2.095011091,-1.671462774,-1.453592105,-1.344662046,-0.99289006,-0.99289006,-0.99289006,-1.1565,0
367623.5903,6013526.253,-1.5181,1944,-1.860242724,-1.686393547,-1.613291711,-1.576755558,-1.562068671,-1.500086904,-1.500086904,-1.500086904,-1.5181,0
367264.459,6013226.44,-1.357,1945,-1.619247556,-1.55632174,-1.506251633,-1.477353811,-1.462767255,-1.415162563,-1.415162563,-1.415162563,-1.357,0
368805.0837,6013533.765,-1.7851,1946,-2.082911491,-2.003538942,-1.723656416,-1.430727577,-1.260431752,-0.676435769,-0.676435769,-0.676435769,-1.7851,0
369452.3692,6013534.045,-1.273,1947,-1.632995009,-1.482893419,-1.4293257,-1.400488122,-1.387644539,-1.357108116,-1.357108116,-1.357108116,-1.273,0
369698.9465,6013926.275,-0.5683,1948,-1.266667843,-1.067831933,-0.862188354,-0.753402891,-0.699010258,-0.520207196,-0.520207196,-0.520207196,-0.5683,0
367251.5583,6012521.303,-0.8649,1949,-1.335121989,-1.205354214,-1.088273704,-1.011389761,-0.956801994,-0.713069737,-0.713069737,-0.713069737,-0.8649,0
367279.226,6011779.435,-0.4013,1950,-0.99364841,-0.693418801,-0.579880044,-0.515162855,-0.483938105,-0.400981769,-0.400981769,-0.400981769,-0.4013,0
366986.6107,6011608.9,-0.0964,1951,-0.466653079,-0.383476043,-0.345837422,-0.326228957,-0.317925403,-0.297353089,-0.297353089,-0.297353089,-0.0964,0
368332.355,6013323.62,-1.825,1952,-2.141886711,-2.101512933,-2.07808876,-2.066893563,-2.06142715,-2.044795871,-2.044795871,-2.044795871,-1.825,0
367958.6968,6013123.077,-1.7332,1953,-2.083263159,-1.977381849,-1.909382343,-1.874506531,-1.857722077,-1.806348681,-1.806348681,-1.806348681,-1.7332,0
367626.7805,6012814.755,-1.4453,1954,-1.655347824,-1.61480968,-1.579763293,-1.553030996,-1.538218107,-1.485568523,-1.485568523,-1.485568523,-1.4453,0
369110.3737,6013166.878,-1.7471,1955,-1.995497465,-1.950125575,-1.809384465,-1.704123735,-1.652003837,-1.499785542,-1.499785542,-1.499785542,-1.7471,0
369741.7448,6013150.683,-0.9252,1956,-1.655147314,-1.427221203,-1.26906836,-1.147017207,-1.08342967,-0.88367635,-0.88367635,-0.88367635,-0.9252,0
369983.0088,6013523.372,-0.4572,1957,-1.280689716,-0.991733503,-0.786096275,-0.715026871,-0.686314023,-0.602602184,-0.602602184,-0.602602184,-0.4572,0
367668.0487,6012058.475,-0.976,1958,-1.297469378,-1.195581603,-1.018996716,-0.944177747,-0.911448812,-0.817970037,-0.817970037,-0.817970037,-0.976,0
368652.7455,6012938.155,-1.8735,1959,-1.997359276,-1.976079404,-1.959714592,-1.950737939,-1.946202023,-1.931724668,-1.931724668,-1.931724668,-1.8735,0
368323.5423,6012694.375,-1.7122,1960,-1.975177169,-1.874150896,-1.815843374,-1.791448958,-1.779054098,-1.738073051,-1.738073051,-1.738073051,-1.7122,0
368032.338,6012361.157,-1.4447,1961,-1.654846311,-1.547684419,-1.481575191,-1.445376302,-1.42706725,-1.36878705,-1.36878705,-1.36878705,-1.4447,0
369402.5275,6012786.93,-1.4549,1962,-1.962529778,-1.936139202,-1.907284141,-1.872530055,-1.833601751,-1.69595623,-1.69595623,-1.69595623,-1.4549,0
370029.8418,6012766.325,-0.6956,1963,-1.644036651,-1.336189985,-0.960409701,-0.812122339,-0.745913559,-0.560573399,-0.560573399,-0.560573399,-0.6956,0
370263.473,6013117.582,-0.3619,1964,-0.633856177,-0.39139086,-0.224510409,-0.148702741,-0.108585514,0.015319733,0.015319733,0.015319733,-0.3619,0
367974.2535,6011532.692,-0.8437,1965,-1.287317395,-1.224759579,-1.156368732,-1.095736227,-1.057426009,-0.915470719,-0.915470719,-0.915470719,-0.8437,0
368946.054,6012523.37,-1.7743,1966,-1.930314422,-1.889593041,-1.863366187,-1.850877733,-1.844655335,-1.82500118,-1.82500118,-1.82500118,-1.7743,0
368633.5147,6012225.405,-1.6158,1967,-1.812535524,-1.728632045,-1.680034101,-1.659319569,-1.649304557,-1.61700803,-1.61700803,-1.61700803,-1.6158,0
368350.2715,6011857.463,-1.3677,1968,-1.541950703,-1.476081014,-1.437051535,-1.417789631,-1.408336749,-1.377621651,-1.377621651,-1.377621651,-1.3677,0
369685.3393,6012411.025,-1.3731,1969,-2.404070854,-2.049206805,-1.946213424,-1.921814687,-1.909621825,-1.877259016,-1.877259016,-1.877259016,-1.3731,0
370317.4857,6012381.617,-0.5953,1970,-1.56578064,-1.221120858,-1.049562097,-0.984379325,-0.952758965,-0.851348102,-0.851348102,-0.851348102,-0.5953,0
370549.7775,6012715.688,-0.3299,1971,-0.66704601,-0.540922999,-0.48501423,-0.456322989,-0.443183684,-0.39230004,-0.39230004,-0.39230004,-0.3299,0
368251.5858,6011104.325,-0.7438,1972,-1.259975433,-1.201909065,-1.073712707,-1.014025986,-0.986510134,-0.902870297,-0.902870297,-0.902870297,-0.7438,0
369217.2148,6012124.593,-1.6925,1973,-1.907275677,-1.834396362,-1.801464558,-1.78154192,-1.771300721,-1.741780162,-1.741780162,-1.741780162,-1.6925,0
