ISOTIME,Mundoo_m3_s,sal,temp,trace_1,trace_2,trace_3,trace_4,trace_5,ss1,ret,oxy,rsi,amm,nit,frp,frp_ads,doc,poc,don,pon,dop,pop,grn,mag_ulva,mag_ulva_in,mag_ulva_ip
03/10/2013 00:00,13.62,4.37,16.077,0,0,100,0,0,0.0028,30491030,398.2767,128.2459,1.8701,0,0.0175,0.0053,457.3176,59.0181,39.6582,40.1714,1.3143,1.5615,148.0608,0,0,0
04/10/2013 00:00,29.4,4.3695,16.077,0,0,100,0,0,0,30487370,398.2289,128.2305,1.8701,0,0.0175,0.0041,457.2627,52.0606,39.6534,35.4357,1.3142,1.2776,148.0429,0,0,0
05/10/2013 00:00,22.36,4.3426,16.0589,0,0,100,0,0,0,30341232,396.1504,127.6374,1.8701,0,0.0174,0.0032,455.1173,45.6229,39.4722,31.0537,1.3083,1.0384,147.3641,0,0,0
06/10/2013 00:00,80.03,4.3401,16.0589,0,0,100,0,0,0,30324032,395.9257,127.565,1.8701,0,0.0174,0.0025,454.8591,40.2136,39.4498,27.3718,1.3076,0.8488,147.2805,0,0,0
07/10/2013 00:00,21.63,4.3401,16.0589,0,0,100,0,0,0,30324030,395.9257,127.565,1.8701,0,0.0174,0.0019,454.8591,35.465,39.4498,24.1397,1.3076,0.6941,147.2805,0,0,0
08/10/2013 00:00,24.33,4.3378,16.0588,0,0,100,0,0,0,30307858,395.7147,127.497,1.8701,0,0.0174,0.0015,454.6165,31.2609,39.4288,21.2781,1.3069,0.5674,147.2019,0,0,0
09/10/2013 00:00,25.37,4.2843,16.0408,0,0,100,0,0,0,29975632,391.2097,126.1206,1.8701,0,0.0172,0.0011,449.6789,27.2198,39.0054,18.5274,1.293,0.4582,145.6185,0,0,0
10/10/2013 00:00,12.56,4.21,16.0229,0,0,100,0,0,0,29496590,384.7919,124.126,1.8701,0.0001,0.0169,0.0009,442.5378,23.581,38.3907,16.0507,1.2728,0.3681,143.3211,0,0,0
11/10/2013 00:00,25.46,4.1957,16.0236,0,0,100,0,0,0,29396600,383.4874,123.7051,1.8701,0.0001,0.0169,0.0007,441.0375,20.7307,38.2605,14.1106,1.2685,0.3001,142.8352,0,0,0
12/10/2013 00:00,13.92,4.1779,16.0235,0,0,100,0,0,0,29271846,381.8598,123.1801,1.8701,0.0001,0.0168,0.0005,439.1657,18.205,38.0981,12.3914,1.2631,0.2444,142.229,0,0,0
13/10/2013 00:00,0,1.2266,13.6838,0,0,100,0,0,2.2528,33846928,34.5904,139.7026,1.8701,0,0.0412,0.0039,462.9423,75.687,42.4219,50.9989,1.4041,2.2147,165.2918,0,0,0
14/10/2013 00:00,0.08,1.0523,15.1041,0,0,100,0,0,1.3864,34364104,90.8531,142.1331,1.8701,0,0.0241,0.0021,468.9072,78.2023,43.4038,53.2041,1.4386,2.3005,169.2632,0,0,0
15/10/2013 00:00,12.6,1.0066,14.7845,0,0,100,0,0,0.0081,33879768,125.2028,140.1738,1.8701,0,0.0225,0.0015,462.1647,68.569,42.822,46.6775,1.4226,1.8816,165.9898,0,0,0
16/10/2013 00:00,16.44,1.0024,14.7848,0,0,100,0,0,0,33740620,124.6916,139.598,1.8701,0,0.0224,0.0012,460.2661,60.2367,42.6461,41.0054,1.4168,1.533,165.3079,0,0,0
17/10/2013 00:00,0,0.9628,14.7332,0,0,100,0,0,0,32256136,120.8869,133.5598,1.8701,0.0001,0.0214,0.0009,440.545,50.4067,40.8149,34.3137,1.3566,1.1897,158.1467,0,0,0
18/10/2013 00:00,20.13,0.9085,14.6767,0,0,100,0,0,0,30265552,115.3002,125.4329,1.8701,0.0002,0.0199,0.0006,413.9484,41.3357,38.3463,28.1387,1.2754,0.9047,148.512,0,0,0
19/10/2013 00:00,11.68,0.8508,14.5986,0,0,100,0,0,0,28132586,109.4698,116.7344,1.8701,0.0003,0.0184,0.0005,385.4996,33.4768,35.7053,22.7888,1.1885,0.6795,138.1983,0,0,0
20/10/2013 00:00,4.43,0.7983,14.5283,0,0,100,0,0,0,26223008,103.8819,108.9241,1.8701,0.0004,0.0171,0.0003,359.9147,27.2315,33.3311,18.5374,1.1102,0.5126,128.9401,0,0,0
21/10/2013 00:00,0.07,0.7601,14.4662,0,0,100,0,0,0,24828378,99.8382,103.2223,1.8701,0.0005,0.0161,0.0002,341.2418,22.5348,31.5981,15.3401,1.0531,0.3934,122.1812,0,0,0
22/10/2013 00:00,0.06,0.6861,14.3349,0,0,100,0,0,0,22161288,91.7122,92.2939,1.8701,0.0007,0.0143,0.0002,305.4085,17.4197,28.2733,11.8581,0.9433,0.282,109.2291,0,0,0
23/10/2013 00:00,0,0.654,14.2628,0,0,100,0,0,0,21026392,88.0262,87.6296,1.8701,0.0007,0.0135,0.0001,290.0893,14.4687,26.8525,9.8492,0.8963,0.2172,103.7026,0,0,0
24/10/2013 00:00,0.03,0.6464,14.2327,0,0,100,0,0,0,20742796,87.234,86.472,1.8701,0.0007,0.0133,0.0001,286.3021,12.5534,26.5009,8.5454,0.8847,0.1748,102.3301,0,0,0
25/10/2013 00:00,0.08,0.6448,14.2302,0,0,100,0,0,0,20690520,87.0142,86.2541,1.8701,0.0007,0.0132,0.0001,285.5806,11.0456,26.4341,7.5191,0.8825,0.1426,102.0723,0,0,0
26/10/2013 00:00,0.1,0.6444,14.2302,0,0,100,0,0,0,20678794,86.9649,86.2052,1.8701,0.0007,0.0132,0.0001,285.4187,9.7375,26.4191,6.6285,0.882,0.1166,102.0144,0,0,0
27/10/2013 00:00,0.12,0.6821,19.9394,0,0,100,0,0,7.95,30482858,37.999,125.9619,1.8701,0,0.0224,0.0046,430.8105,68.6904,44.0999,53.5872,1.4025,2.2533,160.6795,0,0,0
28/10/2013 00:00,3.02,0.6826,20.0944,0,0,100,0,0,0.0519,30489798,52.4577,125.9872,1.8701,0,0.0218,0.0038,430.9947,60.7848,44.134,47.4355,1.4037,1.8516,160.742,0,0,0
29/10/2013 00:00,7.07,14.2158,12.0159,0,0,100,0,0,3.2369,22287688,497.0435,104.7132,1.8701,0,0.078,0.0164,466.0785,47.5269,34.6991,40.3868,1.0976,1.7115,114.1431,0,0,0
30/10/2013 00:00,3.63,19.7375,16.497,0,0,100,0,0,3.9406,17392870,344.2226,91.771,1.8701,0,0.0227,0.0108,473.0965,36.3368,30.0782,34.2882,0.9782,1.47,90.5413,0,0,0
31/10/2013 00:00,0.1,19.8294,14.8688,0,0,100,0,0,0.0361,17286840,319.9822,91.4701,1.8701,0,0.0226,0.009,473.0402,32.1513,29.9789,30.4289,0.9752,1.2174,89.8832,0,0,0
01/11/2013 00:00,43.11,4.2564,15.6169,0,0,100,0,0,2.3458,29129212,496.6777,122.3636,1.8701,0,0.0624,0.0101,448.6927,64.3216,42.436,50.8829,1.3133,2.1264,158.9032,0,0,0
02/11/2013 00:00,20.29,2.2864,13.3018,0,0,100,0,0,0.9994,29737374,498.2604,122.1032,1.8701,0,0.0809,0.0057,431.3591,64.2759,42.3571,49.9638,1.2822,2.0642,168.1926,0,0,0
03/11/2013 00:00,0.14,2.0842,13.4647,0,0,100,0,0,0.0498,29900078,63.8695,122.2917,1.8701,0,0.0474,0.0048,429.1633,59.6375,42.2002,46.098,1.3028,1.8176,160.8375,0,0,0
04/11/2013 00:00,23.38,2.0841,13.4647,0,0,100,0,0,0.0003,29900096,63.8224,122.2917,1.8701,0,0.0473,0.0038,429.1631,52.5873,42.2002,40.6484,1.3028,1.4861,160.8367,0,0,0
05/11/2013 00:00,45.45,2.0841,13.4647,0,0,100,0,0,0,29900096,63.8224,122.2917,1.8701,0,0.0473,0.0029,429.1631,46.3714,42.2002,35.8437,1.3028,1.215,160.8367,0,0,0
06/11/2013 00:00,41.18,2.0841,13.4647,0,0,100,0,0,0,29900096,63.8224,122.2917,1.8701,0,0.0473,0.0023,429.1631,40.8896,42.2002,31.6064,1.3028,0.9934,160.8367,0,0,0
07/11/2013 00:00,29.5,2.0841,13.4647,0,0,100,0,0,0,29900096,63.8224,122.2917,1.8701,0,0.0473,0.0018,429.1631,36.0557,42.2002,27.87,1.3028,0.8122,160.8367,0,0,0
08/11/2013 00:00,13.68,2.0841,13.4647,0,0,100,0,0,0,29900096,63.8224,122.2917,1.8701,0,0.0473,0.0014,429.1631,31.794,42.2002,24.5758,1.3028,0.6641,160.8367,0,0,0
09/11/2013 00:00,20.64,2.0841,13.4647,0,0,100,0,0,0,29900096,63.8224,122.2917,1.8701,0,0.0473,0.0011,429.1631,28.0355,42.2002,21.6706,1.3028,0.543,160.8367,0,0,0
10/11/2013 00:00,40.99,2.0841,13.4647,0,0,100,0,0,0,29900096,63.8224,122.2917,1.8701,0,0.0473,0.0008,429.1631,24.7212,42.2002,19.1087,1.3028,0.4439,160.8367,0,0,0
11/11/2013 00:00,41.85,2.0841,13.4647,0,0,100,0,0,0,29900096,63.8224,122.2917,1.8701,0,0.0473,0.0006,429.1631,21.7988,42.2002,16.8498,1.3028,0.363,160.8367,0,0,0
12/11/2013 00:00,42.73,2.0841,13.4647,0,0,100,0,0,0,29900096,63.8224,122.2917,1.8701,0,0.0473,0.0005,429.1631,19.2222,42.2002,14.8582,1.3028,0.2968,160.8367,0,0,0
13/11/2013 00:00,50.81,2.0841,13.4647,0,0,100,0,0,0,29900096,63.8224,122.2917,1.8701,0,0.0473,0.0004,429.1631,16.9499,42.2002,13.1018,1.3028,0.2427,160.8367,0,0,0
14/11/2013 00:00,59.04,2.0841,13.4647,0,0,100,0,0,0,29900096,63.8224,122.2917,1.8701,0,0.0473,0.0003,429.1631,14.9462,42.2002,11.553,1.3028,0.1984,160.8367,0,0,0
15/11/2013 00:00,60.69,2.0841,13.4647,0,0,100,0,0,0,29900096,63.8224,122.2917,1.8701,0,0.0473,0.0002,429.1631,13.1794,42.2002,10.1873,1.3028,0.1622,160.8367,0,0,0
16/11/2013 00:00,58.94,2.0841,13.4647,0,0,100,0,0,0,29900096,63.8224,122.2917,1.8701,0,0.0473,0.0002,429.1631,11.6214,42.2002,8.983,1.3028,0.1326,160.8367,0,0,0
17/11/2013 00:00,58.09,2.0698,13.4533,0,0,100,0,0,0,29700754,63.6178,121.4883,1.8701,0,0.047,0.0001,426.3387,10.1706,41.9196,7.8616,1.2943,0.1076,159.7634,0,0,0
18/11/2013 00:00,57.6,1.9638,13.409,0,0,100,0,0,0,28203028,61.2447,115.4071,1.8701,0.0001,0.0445,0.0001,404.9792,8.4907,39.8088,6.5631,1.2298,0.0833,151.703,0,0,0
19/11/2013 00:00,24.24,1.9052,13.388,0,0,100,0,0,0,27372282,59.8454,112.0293,1.8701,0.0001,0.0431,0.0001,393.1177,7.2574,38.6376,5.6098,1.1939,0.0661,147.2325,0,0,0
20/11/2013 00:00,33.11,1.8987,13.3879,0,0,100,0,0,0,27278808,59.6411,111.6468,1.8701,0.0001,0.043,0.0001,391.7754,6.3796,38.5057,4.9313,1.1898,0.0539,146.7299,0,0,0
21/11/2013 00:00,70.69,1.8987,13.3879,0,0,100,0,0,0,27278800,59.6411,111.6468,1.8701,0.0001,0.043,0,391.7753,5.6265,38.5057,4.3492,1.1898,0.0441,146.7298,0,0,0
22/11/2013 00:00,70.37,1.8987,13.3879,0,0,100,0,0,0,27278800,59.6411,111.6468,1.8701,0.0001,0.043,0,391.7753,4.9623,38.5057,3.8358,1.1898,0.036,146.7298,0,0,0
23/11/2013 00:00,68.36,1.8987,13.3879,0,0,100,0,0,0,27278800,59.6411,111.6468,1.8701,0.0001,0.043,0,391.7753,4.3766,38.5057,3.383,1.1898,0.0295,146.7298,0,0,0
24/11/2013 00:00,78.8,1.791,14.1454,0,0,100,0,0,4.786,31711736,74.2071,123.1501,1.8701,0,0.0214,0.0013,446.4654,62.9166,45.4574,51.0913,1.3406,2.097,181.0128,0,0,0
25/11/2013 00:00,86.06,3.0289,15.4116,0,0,100,0,0,0.8939,31288896,298.7429,122.4795,1.8701,0,0.0119,0.0016,454.4342,65.0173,44.9901,53.0221,1.3249,2.171,179.8792,0,0,0
26/11/2013 00:00,82.21,4.7604,15.0455,0,0,100,0,0,0.7846,30384258,286.3053,121.0027,1.8701,0,0.0156,0.0028,461.0547,61.0652,43.6017,49.8869,1.287,2.0223,173.5529,0,0,0
27/11/2013 00:00,62.94,4.901,14.5002,0,0,100,0,0,0.009,30325290,283.4728,120.9176,1.8701,0,0.0203,0.0026,461.7942,54.468,43.5167,44.5131,1.2826,1.6881,173.016,0,0,0
28/11/2013 00:00,38.81,4.901,14.5002,0,0,100,0,0,0.0001,30325290,283.4728,120.9176,1.8701,0,0.0203,0.002,461.7942,48.0648,43.5167,39.2803,1.2826,1.3819,173.016,0,0,0
29/11/2013 00:00,37.18,4.901,14.5002,0,0,100,0,0,0,30325290,283.4728,120.9176,1.8701,0,0.0203,0.0016,461.7942,42.4135,43.5167,34.6618,1.2826,1.1311,173.016,0,0,0
30/11/2013 00:00,44.24,4.901,14.5002,0,0,100,0,0,0,30325290,283.4728,120.9176,1.8701,0,0.0203,0.0012,461.7942,37.4266,43.5167,30.5863,1.2826,0.9259,173.016,0,0,0
01/12/2013 00:00,43.37,4.901,14.5002,0,0,100,0,0,0,30325290,283.4728,120.9176,1.8701,0,0.0203,0.001,461.7942,33.0258,43.5167,26.9899,1.2826,0.7579,173.016,0,0,0
02/12/2013 00:00,35.51,4.901,14.5002,0,0,100,0,0,0,30325290,283.4728,120.9176,1.8701,0,0.0203,0.0007,461.7942,29.1431,43.5167,23.8168,1.2826,0.6204,173.016,0,0,0
03/12/2013 00:00,33.9,4.901,14.5002,0,0,100,0,0,0,30325290,283.4728,120.9176,1.8701,0,0.0203,0.0006,461.7942,25.7168,43.5167,21.0167,1.2826,0.5078,173.016,0,0,0
04/12/2013 00:00,0.02,4.901,14.5002,0,0,100,0,0,0,30325290,283.4728,120.9176,1.8701,0,0.0203,0.0005,461.7942,22.6931,43.5167,18.5456,1.2826,0.4157,173.016,0,0,0
05/12/2013 00:00,0,4.901,14.5002,0,0,100,0,0,0,30325290,283.4728,120.9176,1.8701,0,0.0203,0.0004,461.7942,20.0248,43.5167,16.365,1.2826,0.3403,173.016,0,0,0
06/12/2013 00:00,0.07,2.9279,18.4978,0,0,100,0,0,5.9135,30066636,103.3921,114.5116,1.8701,0,0.0155,0.0062,444.364,52.3686,45.1148,45.3531,1.3198,1.7744,173.9821,0,0,0
07/12/2013 00:00,0.1,2.1478,17.4816,0,0,100,0,0,0.204,30286668,395.9226,113.4488,1.8701,0,0.0257,0.0068,440.1749,57.3269,45.862,49.7429,1.3369,1.9155,175.6494,0,0,0
08/12/2013 00:00,0.09,2.1266,17.4494,0,0,100,0,0,0.0012,29994530,392.0601,112.3737,1.8701,0,0.0254,0.0052,435.9579,50.0365,45.4179,43.417,1.3242,1.5505,173.9437,0,0,0
09/12/2013 00:00,0.05,2.1225,17.4497,0,0,100,0,0,0,29935768,391.2921,112.1536,1.8701,0,0.0254,0.0041,435.1037,44.061,45.3289,38.232,1.3216,1.2664,173.6028,0,0,0
10/12/2013 00:00,0.03,2.1149,17.4499,0,0,100,0,0,0,29828242,389.8866,111.7507,1.8701,0,0.0253,0.0031,433.541,38.7271,45.1661,33.6037,1.3168,1.0323,172.9792,0,0,0
11/12/2013 00:00,0.05,2.1031,17.4186,0,0,100,0,0,0,29668620,387.7306,111.1717,1.8701,0,0.0251,0.0024,431.2497,33.958,44.9225,29.4656,1.3099,0.8396,172.0423,0,0,0
12/12/2013 00:00,0.06,2.1031,17.4186,0,0,100,0,0,0,29668612,387.7304,111.1717,1.8701,0,0.0251,0.0019,431.2496,29.9625,44.9225,25.9986,1.3099,0.6872,172.0422,0,0,0
13/12/2013 00:00,0.06,2.1031,17.4186,0,0,100,0,0,0,29668612,387.7304,111.1717,1.8701,0,0.0251,0.0015,431.2496,26.4369,44.9225,22.9395,1.3099,0.5624,172.0422,0,0,0
14/12/2013 00:00,0.08,2.1031,17.4186,0,0,100,0,0,0,29668612,387.7304,111.1717,1.8701,0,0.0251,0.0011,431.2496,23.3257,44.9225,20.2399,1.3099,0.4603,172.0422,0,0,0
15/12/2013 00:00,0.08,2.1031,17.4186,0,0,100,0,0,0,29668612,387.7304,111.1717,1.8701,0,0.0251,0.0009,431.2496,20.581,44.9225,17.8582,1.3099,0.3767,172.0422,0,0,0
16/12/2013 00:00,0.08,2.1031,17.4186,0,0,100,0,0,0,29668612,387.7304,111.1717,1.8701,0,0.0251,0.0007,431.2496,18.1592,44.9225,15.7569,1.3099,0.3083,172.0422,0,0,0
17/12/2013 00:00,0.08,2.1031,17.4186,0,0,100,0,0,0,29668612,387.7304,111.1717,1.8701,0,0.0251,0.0005,431.2496,16.0227,44.9225,13.9031,1.3099,0.2523,172.0422,0,0,0
18/12/2013 00:00,0.09,2.1031,17.4186,0,0,100,0,0,0,29668612,387.7304,111.1717,1.8701,0,0.0251,0.0004,431.2496,14.1374,44.9225,12.2671,1.3099,0.2065,172.0422,0,0,0
19/12/2013 00:00,0.09,2.1031,17.4186,0,0,100,0,0,0,29668612,387.7304,111.1717,1.8701,0,0.0251,0.0003,431.2496,12.4737,44.9225,10.8236,1.3099,0.169,172.0422,0,0,0
20/12/2013 00:00,0.06,2.1031,17.4186,0,0,100,0,0,0,29668612,387.7304,111.1717,1.8701,0,0.0251,0.0003,431.2496,11.0061,44.9225,9.5501,1.3099,0.1384,172.0422,0,0,0
21/12/2013 00:00,0.09,2.1031,17.4186,0,0,100,0,0,0,29668612,387.7304,111.1717,1.8701,0,0.0251,0.0002,431.2496,9.711,44.9225,8.4263,1.3099,0.1132,172.0422,0,0,0
22/12/2013 00:00,0.05,2.1031,17.4186,0,0,100,0,0,0,29668612,387.7304,111.1717,1.8701,0,0.0251,0.0002,431.2496,8.5684,44.9225,7.4349,1.3099,0.0927,172.0422,0,0,0
23/12/2013 00:00,0.07,2.1031,17.4186,0,0,100,0,0,0,29668612,387.7304,111.1717,1.8701,0,0.0251,0.0001,431.2496,7.5601,44.9225,6.56,1.3099,0.0758,172.0422,0,0,0
24/12/2013 00:00,0.09,2.1031,17.4186,0,0,100,0,0,0,29668612,387.7304,111.1717,1.8701,0,0.0251,0.0001,431.2496,6.6705,44.9225,5.788,1.3099,0.0621,172.0422,0,0,0
25/12/2013 00:00,0.09,2.1031,17.4186,0,0,100,0,0,0,29668612,387.7304,111.1717,1.8701,0,0.0251,0.0001,431.2496,5.8856,44.9225,5.107,1.3099,0.0508,172.0422,0,0,0
26/12/2013 00:00,0.06,2.2637,17.479,0,0,100,0,0,0.0915,29667198,386.3679,111.2764,1.8701,0,0.0252,0.0002,431.9425,7.1933,44.8242,6.2056,1.3074,0.1183,171.8037,0,0,0
27/12/2013 00:00,0.09,4.574,15.1175,0,0,100,0,0,0.0116,29096914,323.3633,111.6275,1.8701,0,0.0266,0.0021,439.2931,23.3069,43.3592,20.2042,1.2695,0.7206,166.4133,0,0,0
28/12/2013 00:00,0.06,4.5107,15.0977,0,0,100,0,0,0.0001,28709922,319.039,110.1597,1.8701,0,0.0262,0.0016,433.4657,20.2702,42.7813,17.5718,1.2527,0.5813,164.1907,0,0,0
29/12/2013 00:00,0.08,2.7669,16.2615,0,0,100,0,0,0.9682,27552656,267.7202,101.7653,1.8701,0.0001,0.0184,0.0013,393.0063,33.0802,39.4411,27.471,1.1551,1.046,155.787,0,0,0
30/12/2013 00:00,0.09,2.4558,16.6189,0,0,100,0,0,0.0083,26333088,253.4434,96.8248,1.8701,0.0001,0.017,0.001,372.9681,29.6326,37.5046,24.5459,1.0992,0.88,148.575,0,0,0
31/12/2013 00:00,0.1,2.2906,16.5001,0,0,100,0,0,0.0039,24076402,231.9702,88.6829,1.8701,0.0003,0.0155,0.0007,341.6582,23.8806,34.3073,19.8021,1.0063,0.6594,135.8276,0,0,0
01/01/2014 00:00,0.1,0.7474,16.2558,0,0,100,0,0,0,14235466,197.9788,133.3181,1.8701,0,0.0124,0,420.1095,4.693,40.0919,2.7916,1.0935,0.0212,170.1922,0,0,0
02/01/2014 00:00,0.1,0.7474,16.2558,0,0,100,0,0,0,14235466,197.9788,133.3181,1.8701,0,0.0124,0,420.1095,4.693,40.0919,2.7916,1.0935,0.0212,170.1922,0,0,0
03/01/2014 00:00,0.05,0.7474,16.2558,0,0,100,0,0,0,14235466,197.9788,133.3181,1.8701,0,0.0124,0,420.1095,4.1404,40.0919,2.463,1.0935,0.0174,170.1922,0,0,0
04/01/2014 00:00,0.03,1.7066,13.8917,0,0,100,0,0,7.1293,20349806,493.7767,171.2083,2.6915,0,0.0518,0.0169,570.1833,97.7822,51.759,59.7104,1.4223,2.4118,240.1458,0,0,0
05/01/2014 00:00,0.03,3.6368,14.1155,0,0,100,0,0,6.6287,19750792,497.9449,167.1002,2.5071,0,0.0407,0.0134,598.1516,96.5691,51.4046,60.7194,1.3925,2.4304,245.413,0,0,0
06/01/2014 00:00,0.05,4.4065,14.6043,0,0,100,0,0,10.473,19101952,432.7877,161.4317,2.3125,0,0.0262,0.014,603.9714,94.0315,51.1381,60.901,1.3822,2.4325,245.7012,0,0,0
07/01/2014 00:00,0.09,3.3955,18.3212,0,0,100,0,0,10.8873,20425516,81.4286,170.4896,2.3315,0,0.0276,0.0097,602.6895,99.6951,52.3151,62.2162,1.4224,2.4961,249.9889,0,0,0
08/01/2014 00:00,2,3.3082,18.2913,0,0,100,0,0,0.0617,20435848,129.7777,170.4471,2.3263,0,0.0244,0.0072,600.468,88.6224,52.2292,55.21,1.4244,2.0639,248.7942,0,0,0
09/01/2014 00:00,0.08,3.2726,18.2915,0,0,100,0,0,0.0004,20216198,128.386,168.6152,2.3013,0,0.0241,0.0056,594.0141,77.3361,51.6679,48.1789,1.4091,1.6704,246.1201,0,0,0
10/01/2014 00:00,3.41,3.2546,18.2627,0,0,100,0,0,0,20105078,127.6583,167.7626,2.2899,0,0.024,0.0043,590.9209,67.6753,51.4054,42.1606,1.4019,1.3557,244.7697,0,0,0
11/01/2014 00:00,0.07,3.2511,18.2626,0,0,100,0,0,0,20083650,127.5222,167.5839,2.2875,0,0.0239,0.0033,590.291,59.6473,51.3506,37.1593,1.4004,1.1083,244.5087,0,0,0
12/01/2014 00:00,0.08,3.1783,18.204,0,0,100,0,0,0,19633818,124.6248,163.9743,2.2388,0,0.0234,0.0025,577.4026,51.1611,50.2422,31.873,1.3701,0.8816,239.0371,0,0,0
13/01/2014 00:00,0.09,2.8565,17.8189,0,0,100,0,0,0,17644108,111.7872,148.1662,2.026,0.0001,0.0207,0.0017,520.7699,39.186,45.385,24.4147,1.2373,0.6258,214.8408,0,0,0
14/01/2014 00:00,0.09,1.9226,16.2619,0,0,100,0,0,0,11868136,77.2521,101.3843,1.3928,0.0003,0.0134,0.0008,354.3258,20.6778,31.0262,12.8873,0.845,0.3055,144.5711,0,0,0
15/01/2014 00:00,0.09,1.7063,15.6234,0,0,100,0,0,0,10529931,96.2817,90.3497,1.2441,0.0003,0.012,0.0005,315.3118,15.6621,27.6426,9.7622,0.7526,0.2145,128.2829,0,0,0
16/01/2014 00:00,0.09,1.7063,15.6233,0,0,100,0,0,0,10529780,96.2839,90.3485,1.2441,0.0003,0.012,0.0004,315.3074,13.8191,27.6422,8.6135,0.7525,0.1755,128.2811,0,0,0
17/01/2014 00:00,0.07,1.7063,15.6233,0,0,100,0,0,0,10529780,96.2839,90.3485,1.2441,0.0003,0.012,0.0003,315.3074,12.1934,27.6422,7.6002,0.7525,0.1437,128.2811,0,0,0
18/01/2014 00:00,0.06,1.7063,15.6233,0,0,100,0,0,0,10529780,96.2839,90.3485,1.2441,0.0003,0.012,0.0003,315.3074,10.7589,27.6422,6.7061,0.7525,0.1176,128.2811,0,0,0
19/01/2014 00:00,0.07,1.7063,15.6233,0,0,100,0,0,0,10529780,96.2839,90.3485,1.2441,0.0003,0.012,0.0002,315.3074,9.4933,27.6422,5.9172,0.7525,0.0962,128.2811,0,0,0
20/01/2014 00:00,0.06,1.7063,15.6233,0,0,100,0,0,0,10529780,96.2839,90.3485,1.2441,0.0003,0.012,0.0002,315.3074,8.3764,27.6422,5.221,0.7525,0.0788,128.2811,0,0,0
21/01/2014 00:00,0.06,1.7063,15.6233,0,0,100,0,0,0,10529780,96.2839,90.3485,1.2441,0.0003,0.012,0.0001,315.3074,7.3909,27.6422,4.6067,0.7525,0.0645,128.2811,0,0,0
22/01/2014 00:00,0.07,1.7063,15.6233,0,0,100,0,0,0,10529780,96.2839,90.3485,1.2441,0.0003,0.012,0.0001,315.3074,6.5214,27.6422,4.0648,0.7525,0.0528,128.2811,0,0,0
23/01/2014 00:00,0.06,1.7063,15.6233,0,0,100,0,0,0,10529780,96.2839,90.3485,1.2441,0.0003,0.012,0.0001,315.3074,5.7542,27.6422,3.5866,0.7525,0.0432,128.2811,0,0,0
24/01/2014 00:00,0.03,1.7063,15.6233,0,0,100,0,0,0,10529780,96.2839,90.3485,1.2441,0.0003,0.012,0.0001,315.3074,5.0773,27.6422,3.1647,0.7525,0.0353,128.2811,0,0,0
25/01/2014 00:00,0.05,1.7054,15.6233,0,0,100,0,0,0,10524197,96.2328,90.3006,1.2434,0.0003,0.012,0,315.1404,4.4775,27.6276,2.7909,0.7521,0.0289,128.2131,0,0,0
26/01/2014 00:00,0.07,1.6843,15.5692,0,0,100,0,0,0,10393950,98.8425,89.2375,1.2292,0.0003,0.0119,0,311.3699,3.8825,27.3014,2.42,0.7432,0.0232,126.6282,0,0,0
27/01/2014 00:00,0.06,1.6703,15.5424,0,0,100,0,0,0,10307202,99.8883,88.5196,1.2195,0.0003,0.0118,0,308.8348,3.3885,27.0813,2.1121,0.7372,0.0188,125.5722,0,0,0
28/01/2014 00:00,0.03,1.6684,15.5423,0,0,100,0,0,0,10295426,99.7744,88.4184,1.2181,0.0003,0.0118,0,308.4821,2.9862,27.0504,1.8614,0.7364,0.0154,125.4287,0,0,0
29/01/2014 00:00,0.03,1.6684,15.5423,0,0,100,0,0,0,10295425,99.7743,88.4184,1.2181,0.0003,0.0118,0,308.482,2.6348,27.0504,1.6423,0.7364,0.0126,125.4287,0,0,0
30/01/2014 00:00,0.03,1.6684,15.5423,0,0,100,0,0,0,10295425,99.7743,88.4184,1.2181,0.0003,0.0118,0,308.482,2.3248,27.0504,1.4491,0.7364,0.0103,125.4287,0,0,0
31/01/2014 00:00,0.03,1.6684,15.5423,0,0,100,0,0,0,10295425,99.7743,88.4184,1.2181,0.0003,0.0118,0,308.482,2.0512,27.0504,1.2785,0.7364,0.0084,125.4287,0,0,0
01/02/2014 00:00,0.05,1.6684,15.5423,0,0,100,0,0,0,10295425,99.7743,88.4184,1.2181,0.0003,0.0118,0,308.482,1.8098,27.0504,1.1281,0.7364,0.0069,125.4287,0,0,0
02/02/2014 00:00,0.05,1.6684,15.5423,0,0,100,0,0,0,10295425,99.7743,88.4184,1.2181,0.0003,0.0118,0,308.482,1.5968,27.0504,0.9953,0.7364,0.0056,125.4287,0,0,0
03/02/2014 00:00,0.01,1.6675,15.5424,0,0,100,0,0,0,10289966,99.7215,88.3715,1.2175,0.0003,0.0118,0,308.3186,1.4082,27.036,0.8778,0.736,0.0046,125.3622,0,0,0
04/02/2014 00:00,0.05,1.6516,15.5166,0,0,100,0,0,0,10192569,100.6172,87.5566,1.2064,0.0003,0.0117,0,305.4503,1.2428,26.787,0.7751,0.7292,0.0041,124.1788,0,0,0
05/02/2014 00:00,0.05,1.6474,15.5168,0,0,100,0,0,0,10166639,100.3613,87.3338,1.2034,0.0003,0.0116,0,304.6734,1.0934,26.7188,0.682,0.7273,0.0034,123.8629,0,0,0
06/02/2014 00:00,0.02,1.6374,15.4895,0,0,100,0,0,0,10104676,101.5556,86.8275,1.1966,0.0003,0.0116,0,302.8783,0.9566,26.5635,0.5966,0.7231,0.0027,123.109,0,0,0
