TIME,Goolwa_Flow_m3_s,Mundoo_Flow_m3_s,BoundaryCk_Flow_m3_s,EweIsland_Flow_m3_s,Tauwitchere_Flow_m3_s,Mundoo_Boundary_Flow_m3_s,Goolwa_sal,LakeAlex_sal,temp,trace_1,trace_2,trace_3,trace_4,trace_5
15/07/2005 00:00,0,0,0,0,0,0,6.374859006,0.689090278,11.12,0,0,100,0,0
16/07/2005 00:00,0,0,0,0,0,0,6.374859006,0.689570313,11.12,0,0,100,0,0
17/07/2005 00:00,0,0,0,0,0,0,6.374859006,0.684081597,11.12,0,0,100,0,0
18/07/2005 00:00,0,0,0,0,0,0,6.374859006,0.679661222,11.12,0,0,100,0,0
19/07/2005 00:00,0,0,0,0,0,0,6.374859006,0.666506944,11.12,0,0,100,0,0
20/07/2005 00:00,0,0,0,0,0,0,6.374859006,0.666553241,11.12,0,0,100,0,0
21/07/2005 00:00,0,0,0,0,0,0,6.374859006,0.669840278,11.12,0,0,100,0,0
22/07/2005 00:00,0,0,0,0,10.52083333,0,6.374859006,0.668621528,11.12,0,0,100,0,0
23/07/2005 00:00,0,0,0,0,9.513888889,0,6.374859006,0.658903935,11.12,0,0,100,0,0
24/07/2005 00:00,0,0,0,0,9.050925926,0,6.374859006,0.653365741,11.12,0,0,100,0,0
25/07/2005 00:00,0,0,0,0,7.696759259,0,6.374859006,0.648225694,11.12,0,0,100,0,0
26/07/2005 00:00,0,0,0,0,9.259259259,0,6.374859006,0.647186343,11.12,0,0,100,0,0
27/07/2005 00:00,0,0,0,0,9.583333333,0,6.374859006,0.665694444,11.12,0,0,100,0,0
28/07/2005 00:00,114.7800926,0,0,0,9.12037037,0,6.374859006,0.661894676,11.12,0,0,100,0,0
29/07/2005 00:00,123.1134259,0,0,0,9.340277778,0,6.374859006,0.744599826,11.12,0,0,100,0,0
30/07/2005 00:00,124.9768519,0,0,0,9.224537037,0,6.374859006,0.74427691,11.12,0,0,100,0,0
31/07/2005 00:00,183.8773148,0,0,0,13.53009259,0,6.374859006,0.738201389,11.12,0,0,100,0,0
01/08/2005 00:00,95.3587963,0,0,0,29.02777778,0,4.607120272,0.728421007,12.16,0,0,100,0,0
02/08/2005 00:00,78.61111111,0,0,0,25.94907407,0,4.607120272,0.719077257,12.16,0,0,100,0,0
03/08/2005 00:00,68.15972222,0,0,0,30.34722222,0,4.607120272,0.722149306,12.16,0,0,100,0,0
04/08/2005 00:00,89.05092593,0,0,0,26.77083333,0,4.607120272,0.749710938,12.16,0,0,100,0,0
05/08/2005 00:00,0,0,0,0,13.61111111,0,4.607120272,0.715957465,12.16,0,0,100,0,0
06/08/2005 00:00,0,0,0,0,13.1712963,0,4.607120272,0.733710938,12.16,0,0,100,0,0
07/08/2005 00:00,0,0,0,0,12.97453704,0,4.607120272,0.733841797,12.16,0,0,100,0,0
08/08/2005 00:00,0,0,0,0,10.54398148,0,4.607120272,0.729435113,12.16,0,0,100,0,0
09/08/2005 00:00,0,0,0,0,10.01157407,0,4.607120272,0.745102431,12.16,0,0,100,0,0
10/08/2005 00:00,0,0,0,0,0,0,4.607120272,0.731861979,12.16,0,0,100,0,0
11/08/2005 00:00,0,0,0,0,0,0,4.607120272,0.710047743,12.16,0,0,100,0,0
12/08/2005 00:00,0,0,0,0,0,0,4.607120272,0.714930556,12.16,0,0,100,0,0
13/08/2005 00:00,0,0,0,0,0,0,4.607120272,0.717847222,12.16,0,0,100,0,0
14/08/2005 00:00,0,0,0,0,0,0,4.607120272,0.731003472,12.16,0,0,100,0,0
15/08/2005 00:00,0,0,0,0,0,0,4.607120272,0.739300347,12.16,0,0,100,0,0
16/08/2005 00:00,0,0,0,0,39.31712963,0,4.607120272,0.713094618,12.16,0,0,100,0,0
17/08/2005 00:00,0,0,0,0,34.31712963,0,4.607120272,0.717821181,12.16,0,0,100,0,0
18/08/2005 00:00,0,0,0,0,31.40046296,0,4.607120272,0.728010417,12.16,0,0,100,0,0
19/08/2005 00:00,0,0,0,11.07638889,54.13194444,0,4.607120272,0.755840104,12.16,0,0,100,0,0
20/08/2005 00:00,0,0,0,10.42824074,52.17592593,0,4.607120272,0.717975,12.16,0,0,100,0,0
21/08/2005 00:00,0,0,0,12.74305556,53.26388889,0,4.607120272,0.714789931,12.16,0,0,100,0,0
22/08/2005 00:00,0,0,0,15.77546296,59.34027778,0,4.607120272,0.713631944,12.16,0,0,100,0,0
23/08/2005 00:00,0,0,0,41.06481481,41.63194444,0,4.607120272,0.737167535,12.16,0,0,100,0,0
24/08/2005 00:00,0,0,0,43.29861111,43.99305556,0,4.607120272,0.746780382,12.16,0,0,100,0,0
25/08/2005 00:00,0,0,0,44.97685185,46.28472222,0,4.607120272,0.741840278,12.16,0,0,100,0,0
26/08/2005 00:00,0,0,0,69.08564815,25.45138889,0,4.607120272,0.737145833,12.16,0,0,100,0,0
27/08/2005 00:00,0,0,0,65.02314815,25.40509259,0,4.607120272,0.737030382,12.16,0,0,100,0,0
28/08/2005 00:00,0,0,0,57.73148148,22.93981481,0,4.607120272,0.731458333,12.16,0,0,100,0,0
29/08/2005 00:00,0,0,0,36.37731481,20.68287037,0,4.607120272,0.720544271,12.16,0,0,100,0,0
30/08/2005 00:00,0,0,0,0,10.90277778,0,4.607120272,0.699325521,12.16,0,0,100,0,0
31/08/2005 00:00,0,0,0,22.06018519,9.178240741,0,4.607120272,1.147075521,12.16,0,0,100,0,0
01/09/2005 00:00,0,0,0,26.25,10.11574074,0,3.532040365,0.697,14.47,0,0,100,0,0
02/09/2005 00:00,0,0,0,15.45138889,10.01157407,0,3.532040365,0.699909722,14.47,0,0,100,0,0
03/09/2005 00:00,0,0,0,15.32407407,10.21990741,0,3.532040365,0.709650174,14.47,0,0,100,0,0
04/09/2005 00:00,0,0,0,18.4375,10.61342593,0,3.532040365,0.702439236,14.47,0,0,100,0,0
05/09/2005 00:00,0,0,0,45.25462963,12.63888889,0,3.532040365,0.702197049,14.47,0,0,100,0,0
06/09/2005 00:00,0,0,0,37.53472222,11.38888889,0,3.532040365,0.699472222,14.47,0,0,100,0,0
07/09/2005 00:00,0,0,0,33.55324074,10.3587963,0,3.532040365,0.689049479,14.47,0,0,100,0,0
08/09/2005 00:00,0,0,0,25.25462963,20.87962963,0,3.532040365,0.68159375,14.47,0,0,100,0,0
09/09/2005 00:00,0,0,0,18.91203704,18.93518519,0,3.532040365,0.679278212,14.47,0,0,100,0,0
10/09/2005 00:00,0,0,0,0,2.233796296,0,3.532040365,0.679786458,14.47,0,0,100,0,0
11/09/2005 00:00,0,0,0,14.35185185,17.21064815,0,3.532040365,2.332355903,14.47,0,0,100,0,0
12/09/2005 00:00,0,0,0,28.78472222,22.96296296,0,3.532040365,1.230762153,14.47,0,0,100,0,0
13/09/2005 00:00,31.49305556,0,0,27.39583333,14.79166667,0,3.532040365,0.820743924,14.47,0,0,100,0,0
14/09/2005 00:00,27.04861111,0,0,20.65972222,12.89351852,0,3.532040365,0.826720486,14.47,0,0,100,0,0
15/09/2005 00:00,18.59953704,0,0,8.796296296,10.61342593,0,3.532040365,0.751336806,14.47,0,0,100,0,0
16/09/2005 00:00,19.87268519,0,0,6.354166667,10.5787037,0,3.532040365,0.734208333,14.47,0,0,100,0,0
17/09/2005 00:00,33.78472222,0,0,28.63425926,15.32407407,0,3.532040365,0.727405382,14.47,0,0,100,0,0
18/09/2005 00:00,28.34490741,0,0,19.29398148,12.98611111,0,3.532040365,0.707967014,14.47,0,0,100,0,0
19/09/2005 00:00,32.11805556,0,0,13.42592593,19.94212963,0,3.532040365,0.709164063,14.47,0,0,100,0,0
20/09/2005 00:00,37.43055556,0,0,9.490740741,17.1875,0,3.532040365,0.688142361,14.47,0,0,100,0,0
21/09/2005 00:00,32.59259259,0,0,6.81712963,15.42824074,0,3.532040365,0.681406684,14.47,0,0,100,0,0
22/09/2005 00:00,30.91435185,0,0,5.891203704,13.96990741,0,3.532040365,0.690110677,14.47,0,0,100,0,0
23/09/2005 00:00,33.77314815,0,0,4.861111111,12.07175926,0,3.532040365,0.698258681,14.47,0,0,100,0,0
24/09/2005 00:00,37.5,0,0,6.076388889,13.32175926,0,3.532040365,0.701422743,14.47,0,0,100,0,0
25/09/2005 00:00,33.90046296,0,0,4.641203704,12.33796296,0,3.532040365,0.709765625,14.47,0,0,100,0,0
26/09/2005 00:00,39.51388889,0,0,8.194444444,15.08101852,0,3.532040365,0.706828993,14.47,0,0,100,0,0
27/09/2005 00:00,23.64583333,0,0,3.738425926,12.87037037,0,3.532040365,0.698918403,14.47,0,0,100,0,0
28/09/2005 00:00,15.8912037,0,0,1.388888889,9.918981481,0,3.532040365,0.693516493,14.47,0,0,100,0,0
29/09/2005 00:00,24.23611111,0,0,4.131944444,12.29166667,0,3.532040365,0.669450521,14.47,0,0,100,0,0
30/09/2005 00:00,29.25925926,0,0,4.74537037,15.39351852,0,3.532040365,0.660928819,14.47,0,0,100,0,0
01/10/2005 00:00,30.81018519,0,0,5.104166667,15.47453704,0,2.288072071,0.703842882,16.89,0,0,100,0,0
02/10/2005 00:00,27.56944444,0,0,3.923611111,13.57638889,0,2.288072071,0.712314236,16.89,0,0,100,0,0
03/10/2005 00:00,37.84722222,0,0,8.761574074,18.88888889,0,2.288072071,0.665136285,16.89,0,0,100,0,0
04/10/2005 00:00,31.21527778,0,0,7.025462963,14.51388889,0,2.288072071,0.670855035,16.89,0,0,100,0,0
05/10/2005 00:00,32.00231481,0,0,7.800925926,15.48611111,0,2.288072071,0.663322917,16.89,0,0,100,0,0
06/10/2005 00:00,38.81944444,0,0,10.54398148,18.19444444,0,2.288072071,0.670672418,16.89,0,0,100,0,0
07/10/2005 00:00,22.12962963,0,0,3.80787037,11.55092593,0,2.288072071,0.676976852,16.89,0,0,100,0,0
08/10/2005 00:00,24.0625,0,0,6.018518519,12.8587963,0,2.288072071,0.662769676,16.89,0,0,100,0,0
09/10/2005 00:00,32.39583333,0,0,8.217592593,16.15740741,0,2.288072071,0.662752315,16.89,0,0,100,0,0
10/10/2005 00:00,28.77314815,0,0,7.071759259,14.4212963,0,2.288072071,0.656136574,16.89,0,0,100,0,0
11/10/2005 00:00,34.58333333,0,0,4.421296296,20.97222222,0,2.288072071,0.657246817,16.89,0,0,100,0,0
12/10/2005 00:00,31.72453704,0,0,4.270833333,19.24768519,0,2.288072071,0.650085359,16.89,0,0,100,0,0
13/10/2005 00:00,57.84722222,0,0,4.94212963,62.60416667,0,2.288072071,0.63912963,16.89,0,0,100,0,0
14/10/2005 00:00,61.46990741,0,0,5.37037037,66.77083333,0,2.288072071,0.639088252,16.89,0,0,100,0,0
15/10/2005 00:00,63.31018519,0,0,5.601851852,69.03935185,0,2.288072071,0.646539063,16.89,0,0,100,0,0
16/10/2005 00:00,68.36805556,0,0,6.145833333,74.81481481,0,2.288072071,0.648584491,16.89,0,0,100,0,0
17/10/2005 00:00,71.52777778,0,0,6.678240741,79.07407407,0,2.288072071,0.660094907,16.89,0,0,100,0,0
18/10/2005 00:00,68.02083333,0,0,6.643518519,93.96990741,0,2.288072071,0.667869213,16.89,0,0,100,0,0
19/10/2005 00:00,56.01851852,0,0,5.266203704,77.02546296,0,2.288072071,0.66021875,16.89,0,0,100,0,0
20/10/2005 00:00,52.67361111,0,0,4.872685185,71.34259259,0,2.288072071,0.653356481,16.89,0,0,100,0,0
21/10/2005 00:00,56.06481481,0,0,15.61342593,101.5162037,0,2.288072071,0.650775463,16.89,0,0,100,0,0
22/10/2005 00:00,49.97685185,0,0,13.37962963,93.69212963,0,2.288072071,0.638882176,16.89,0,0,100,0,0
23/10/2005 00:00,30.11574074,0,0,2.719907407,64.25925926,0,2.288072071,0.626584259,16.89,0,0,100,0,0
24/10/2005 00:00,53.65740741,0,0,4.861111111,95.08101852,0,2.288072071,0.623412037,16.89,0,0,100,0,0
25/10/2005 00:00,34.00462963,0,0,2.673611111,52.56944444,0,2.288072071,0.631862269,16.89,0,0,100,0,0
26/10/2005 00:00,44.86111111,0,0,4.074074074,57.95138889,0,2.288072071,0.632177083,16.89,0,0,100,0,0
27/10/2005 00:00,60.55555556,0,0,5.775462963,76.73611111,0,2.288072071,0.634409722,16.89,0,0,100,0,0
28/10/2005 00:00,41.08796296,0,0,4.537037037,36.5162037,0,2.288072071,0.631982639,16.89,0,0,100,0,0
29/10/2005 00:00,34.15509259,0,0,4.94212963,38.20601852,0,2.288072071,0.631888021,16.89,0,0,100,0,0
30/10/2005 00:00,37.40740741,0,0,5.613425926,35.54398148,0,2.288072071,0.654919271,16.89,0,0,100,0,0
31/10/2005 00:00,37.01388889,0,0,5.717592593,36.03009259,0,2.288072071,0.645407118,16.89,0,0,100,0,0
01/11/2005 00:00,21.93287037,0,0,5.173611111,33.55324074,0,2.179215919,0.641059028,19.49,0,0,100,0,0
02/11/2005 00:00,15.38194444,0,0,3.344907407,26.62037037,0,2.179215919,0.642503472,19.49,0,0,100,0,0
03/11/2005 00:00,20.97222222,0,0,4.976851852,30.75231481,0,2.179215919,0.64512066,19.49,0,0,100,0,0
04/11/2005 00:00,24.29398148,0,0,5.891203704,34.91898148,0,2.179215919,0.634877604,19.49,0,0,100,0,0
05/11/2005 00:00,25.85648148,0,0,6.516203704,38.11342593,0,2.179215919,0.638440972,19.49,0,0,100,0,0
06/11/2005 00:00,19.78009259,0,0,5.277777778,32.1412037,0,2.179215919,0.636809896,19.49,0,0,100,0,0
07/11/2005 00:00,18.1712963,0,0,4.560185185,28.66898148,0,2.179215919,0.621604167,19.49,0,0,100,0,0
08/11/2005 00:00,47.95138889,0,0,4.594907407,27.24537037,0,2.179215919,0.6238125,19.49,0,0,100,0,0
09/11/2005 00:00,28.22916667,0,0,2.986111111,54.53703704,0,2.179215919,0.630212674,19.49,0,0,100,0,0
10/11/2005 00:00,48.86574074,0,0,4.641203704,81.12268519,0,2.179215919,0.669202257,19.49,0,0,100,0,0
11/11/2005 00:00,51.94444444,0,0,4.907407407,111.9444444,0,2.179215919,0.628756944,19.49,0,0,100,0,0
12/11/2005 00:00,58.28703704,0,0,5.694444444,122.1296296,0,2.179215919,0.613471354,19.49,0,0,100,0,0
13/11/2005 00:00,54.7337963,0,0,5.300925926,112.1527778,0,2.179215919,0.632118056,19.49,0,0,100,0,0
14/11/2005 00:00,48.1712963,0,0,4.606481481,87.59259259,0,2.179215919,0.657616319,19.49,0,0,100,0,0
15/11/2005 00:00,64.34027778,0,0,6.273148148,119.4560185,0,2.179215919,0.642398438,19.49,0,0,100,0,0
16/11/2005 00:00,60.37037037,0,0,5.960648148,108.0324074,0,2.179215919,0.638387153,19.49,0,0,100,0,0
17/11/2005 00:00,53.78472222,0,0,5.127314815,74.56018519,0,2.179215919,0.648896701,19.49,0,0,100,0,0
18/11/2005 00:00,37.37268519,0,0,4.178240741,36.67824074,0,2.179215919,0.644138889,19.49,0,0,100,0,0
19/11/2005 00:00,43.91203704,0,0,5.25462963,31.46990741,0,2.179215919,0.650756076,19.49,0,0,100,0,0
20/11/2005 00:00,44.98842593,0,0,5.393518519,27.8587963,0,2.179215919,0.653212674,19.49,0,0,100,0,0
21/11/2005 00:00,46.77083333,0,0,5.439814815,27.69675926,0,2.179215919,0.635186632,19.49,0,0,100,0,0
22/11/2005 00:00,25.12731481,0,0,5.99537037,26.31944444,0,2.179215919,0.613984375,19.49,0,0,100,0,0
23/11/2005 00:00,25.54398148,0,0,6.134259259,27.93981481,0,2.179215919,0.590795139,19.49,0,0,100,0,0
24/11/2005 00:00,10.46296296,0,0,4.872685185,14.79166667,0,2.179215919,0.584814236,19.49,0,0,100,0,0
25/11/2005 00:00,8.726851852,0,0,3.877314815,6.62037037,0,2.179215919,0.616998264,19.49,0,0,100,0,0
26/11/2005 00:00,9.965277778,0,0,4.62962963,3.622685185,0,2.179215919,0.619085938,19.49,0,0,100,0,0
27/11/2005 00:00,11.77083333,0,0,5.671296296,4.0625,0,2.179215919,0.618777778,19.49,0,0,100,0,0
28/11/2005 00:00,12.67361111,0,0,0,9.074074074,0,2.179215919,0.559996528,19.49,0,0,100,0,0
29/11/2005 00:00,12.71990741,0,0,0,9.560185185,0,2.179215919,0.577460069,19.49,0,0,100,0,0
30/11/2005 00:00,14.17824074,0,0,0,11.74768519,0,2.179215919,0.616482639,19.49,0,0,100,0,0
01/12/2005 00:00,11.21527778,0,0,0,9.039351852,0,2.27648606,0.618420139,20.91,0,0,100,0,0
02/12/2005 00:00,13.63425926,0,0,0,10.9375,0,2.27648606,0.619885417,20.91,0,0,100,0,0
03/12/2005 00:00,14.17824074,0,0,0,11.25,0,2.27648606,0.631006944,20.91,0,0,100,0,0
04/12/2005 00:00,15.75231481,0,0,0,12.00231481,0,2.27648606,0.634671875,20.91,0,0,100,0,0
05/12/2005 00:00,14.1087963,0,0,0,10.47453704,0,2.27648606,0.630282118,20.91,0,0,100,0,0
06/12/2005 00:00,11.01851852,0,0,0,10.09259259,0,2.27648606,0.63015625,20.91,0,0,100,0,0
07/12/2005 00:00,12.10648148,0,0,0,9.363425926,0,2.27648606,0.632029514,20.91,0,0,100,0,0
08/12/2005 00:00,14.57175926,0,0,0,10.86805556,0,2.27648606,0.625756076,20.91,0,0,100,0,0
09/12/2005 00:00,16.21527778,0,0,0,11.5625,0,2.27648606,0.62309375,20.91,0,0,100,0,0
10/12/2005 00:00,18.51851852,0,0,0,13.7962963,0,2.27648606,0.662677083,20.91,0,0,100,0,0
11/12/2005 00:00,13.00925926,0,0,0,10.3125,0,2.27648606,0.651725,20.91,0,0,100,0,0
12/12/2005 00:00,12.84722222,0,0,0,10.86805556,0,2.27648606,0.632436458,20.91,0,0,100,0,0
13/12/2005 00:00,14.71064815,0,0,0,11.08796296,0,2.27648606,0.609354167,20.91,0,0,100,0,0
14/12/2005 00:00,16.49305556,0,0,0,12.68518519,0,2.27648606,0.648567708,20.91,0,0,100,0,0
15/12/2005 00:00,13.50694444,0,0,0,11.15740741,0,2.27648606,0.617413194,20.91,0,0,100,0,0
16/12/2005 00:00,6.875,0,0,0,6.747685185,0,2.27648606,0.617679688,20.91,0,0,100,0,0
17/12/2005 00:00,12.29166667,0,0,0,9.6875,0,2.27648606,0.645211806,20.91,0,0,100,0,0
18/12/2005 00:00,16.44675926,0,0,0,11.66666667,0,2.27648606,0.619014757,20.91,0,0,100,0,0
19/12/2005 00:00,18.57638889,0,0,0,13.7962963,0,2.27648606,0.624832248,20.91,0,0,100,0,0
20/12/2005 00:00,15.74074074,0,0,0,11.36574074,0,2.27648606,0.62244987,20.91,0,0,100,0,0
21/12/2005 00:00,17.96296296,0,0,0,13.05555556,0,2.27648606,0.617946181,20.91,0,0,100,0,0
22/12/2005 00:00,16.16898148,0,0,0,11.90972222,0,2.27648606,0.627807292,20.91,0,0,100,0,0
23/12/2005 00:00,8.587962963,0,0,0,7.858796296,0,2.27648606,0.632205946,20.91,0,0,100,0,0
24/12/2005 00:00,11.78240741,0,0,0,9.421296296,0,2.27648606,0.642007595,20.91,0,0,100,0,0
25/12/2005 00:00,15.18518519,0,0,0,11.06481481,0,2.27648606,0.639724826,20.91,0,0,100,0,0
26/12/2005 00:00,17.19907407,0,0,0,12.44212963,0,2.27648606,0.625105903,20.91,0,0,100,0,0
27/12/2005 00:00,13.28703704,0,0,0,10.37037037,0,2.27648606,0.646900174,20.91,0,0,100,0,0
28/12/2005 00:00,15.02314815,0,0,0,11.40046296,0,2.27648606,0.627358507,20.91,0,0,100,0,0
29/12/2005 00:00,15.2662037,0,0,0,11.42361111,0,2.27648606,0.631080729,20.91,0,0,100,0,0
30/12/2005 00:00,14.72222222,0,0,0,10.84490741,0,2.27648606,0.641932292,20.91,0,0,100,0,0
31/12/2005 00:00,0,0,0,0,0,0,2.27648606,0.663823785,20.91,0,0,100,0,0
01/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.632273438,22.19,0,0,100,0,0
02/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.636169271,22.19,0,0,100,0,0
03/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.63952691,22.19,0,0,100,0,0
04/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.628154514,22.19,0,0,100,0,0
05/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.608246528,22.19,0,0,100,0,0
06/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.606527778,22.19,0,0,100,0,0
07/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.631092882,22.19,0,0,100,0,0
08/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.637258681,22.19,0,0,100,0,0
09/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.632081597,22.19,0,0,100,0,0
10/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.652563368,22.19,0,0,100,0,0
11/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.631670139,22.19,0,0,100,0,0
12/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.627864583,22.19,0,0,100,0,0
13/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.612182292,22.19,0,0,100,0,0
14/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.660657407,22.19,0,0,100,0,0
15/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.669476852,22.19,0,0,100,0,0
16/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.645363426,22.19,0,0,100,0,0
17/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.64575463,22.19,0,0,100,0,0
18/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.648802083,22.19,0,0,100,0,0
19/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.647255787,22.19,0,0,100,0,0
20/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.647958333,22.19,0,0,100,0,0
21/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.659650174,22.19,0,0,100,0,0
22/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.636877604,22.19,0,0,100,0,0
23/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.649767361,22.19,0,0,100,0,0
24/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.667710938,22.19,0,0,100,0,0
25/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.65193316,22.19,0,0,100,0,0
26/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.648293403,22.19,0,0,100,0,0
27/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.655506076,22.19,0,0,100,0,0
28/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.654400174,22.19,0,0,100,0,0
29/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.642065104,22.19,0,0,100,0,0
30/01/2006 00:00,0,0,0,0,0,0,3.461376247,0.617996528,22.19,0,0,100,0,0
31/01/2006 00:00,52.68518519,0,0,0,18.7962963,0,3.461376247,0.619256076,22.19,0,0,100,0,0
01/02/2006 00:00,51.88657407,0,0,0,18.83101852,0,4.13986129,0.612781684,21.5,0,0,100,0,0
02/02/2006 00:00,50.90277778,0,0,0,18.54166667,0,4.13986129,0.597210069,21.5,0,0,100,0,0
03/02/2006 00:00,51.34259259,0,0,0,18.24074074,0,4.13986129,0.603453125,21.5,0,0,100,0,0
04/02/2006 00:00,53.41435185,0,0,0,19.25925926,0,4.13986129,0.597263021,21.5,0,0,100,0,0
05/02/2006 00:00,46.28472222,0,0,0,15.79861111,0,4.13986129,0.608601128,21.5,0,0,100,0,0
06/02/2006 00:00,55.91435185,0,0,0,19.88425926,0,4.13986129,0.607719184,21.5,0,0,100,0,0
07/02/2006 00:00,0,0,0,0,0,0,4.13986129,0.588818576,21.5,0,0,100,0,0
08/02/2006 00:00,35.06944444,0,0,0,0,0,4.13986129,0.593007813,21.5,0,0,100,0,0
09/02/2006 00:00,0,0,0,0,0,0,4.13986129,0.607638455,21.5,0,0,100,0,0
10/02/2006 00:00,0,0,0,0,0,0,4.13986129,0.624112413,21.5,0,0,100,0,0
11/02/2006 00:00,0,0,0,0,0,0,4.13986129,0.628317708,21.5,0,0,100,0,0
12/02/2006 00:00,0,0,0,0,0,0,4.13986129,0.629382813,21.5,0,0,100,0,0
13/02/2006 00:00,0,0,0,0,0,0,4.13986129,0.628855035,21.5,0,0,100,0,0
14/02/2006 00:00,0,0,0,0,0,0,4.13986129,0.630709635,21.5,0,0,100,0,0
15/02/2006 00:00,0,0,0,0,0,0,4.13986129,0.646777778,21.5,0,0,100,0,0
16/02/2006 00:00,0,0,0,0,0,0,4.13986129,0.654015625,21.5,0,0,100,0,0
17/02/2006 00:00,0,0,0,0,0,0,4.13986129,0.658217882,21.5,0,0,100,0,0
18/02/2006 00:00,0,0,0,0,0,0,4.13986129,0.654299913,21.5,0,0,100,0,0
19/02/2006 00:00,0,0,0,0,0,0,4.13986129,0.646417535,21.5,0,0,100,0,0
20/02/2006 00:00,0,0,0,0,0,0,4.13986129,0.70449566,21.5,0,0,100,0,0
21/02/2006 00:00,0,0,0,0,0,0,4.13986129,0.613364583,21.5,0,0,100,0,0
22/02/2006 00:00,0,0,0,0,0,0,4.13986129,0.623123698,21.5,0,0,100,0,0
23/02/2006 00:00,0,0,0,0,0,0,4.13986129,0.681105903,21.5,0,0,100,0,0
24/02/2006 00:00,0,0,0,0,0,0,4.13986129,0.644956163,21.5,0,0,100,0,0
25/02/2006 00:00,0,0,0,0,0,0,4.13986129,0.644355469,21.5,0,0,100,0,0
26/02/2006 00:00,0,0,0,0,0,0,4.13986129,0.633302517,21.5,0,0,100,0,0
27/02/2006 00:00,0,0,0,0,0,0,4.13986129,0.648525608,21.5,0,0,100,0,0
28/02/2006 00:00,0,0,0,0,0,0,4.13986129,0.622826389,21.5,0,0,100,0,0
01/03/2006 00:00,0,0,0,0,0,0,4.402173504,0.651009549,20.08,0,0,100,0,0
02/03/2006 00:00,0,0,0,0,0,0,4.402173504,0.681572483,20.08,0,0,100,0,0
03/03/2006 00:00,0,0,0,0,0,0,4.402173504,0.639414063,20.08,0,0,100,0,0
04/03/2006 00:00,0,0,0,0,0,0,4.402173504,0.640884983,20.08,0,0,100,0,0
05/03/2006 00:00,0,0,0,0,0,0,4.402173504,0.645311198,20.08,0,0,100,0,0
06/03/2006 00:00,0,0,0,0,0,0,4.402173504,0.635927951,20.08,0,0,100,0,0
07/03/2006 00:00,0,0,0,0,0,0,4.402173504,0.61268316,20.08,0,0,100,0,0
08/03/2006 00:00,0,0,0,0,0,0,4.402173504,0.621998264,20.08,0,0,100,0,0
09/03/2006 00:00,0,0,0,0,0,0,4.402173504,0.665483507,20.08,0,0,100,0,0
10/03/2006 00:00,0,0,0,0,0,0,4.402173504,0.613090278,20.08,0,0,100,0,0
11/03/2006 00:00,0,0,0,0,0,0,4.402173504,0.632637153,20.08,0,0,100,0,0
12/03/2006 00:00,0,0,0,0,0,0,4.402173504,0.635273003,20.08,0,0,100,0,0
13/03/2006 00:00,0,0,0,0,0,0,4.402173504,0.644066406,20.08,0,0,100,0,0
14/03/2006 00:00,0,0,0,0,0,0,4.402173504,0.633452257,20.08,0,0,100,0,0
15/03/2006 00:00,0,0,0,0,0,0,4.402173504,0.650065972,20.08,0,0,100,0,0
16/03/2006 00:00,0,0,0,0,0,0,4.402173504,0.644085938,20.08,0,0,100,0,0
17/03/2006 00:00,0,0,0,0,0,0,4.402173504,0.64518099,20.08,0,0,100,0,0
18/03/2006 00:00,0,0,0,0,0,0,4.402173504,0.63990191,20.08,0,0,100,0,0
19/03/2006 00:00,0,0,0,0,0,0,4.402173504,0.61303776,20.08,0,0,100,0,0
20/03/2006 00:00,0,0,0,0,0,0,4.402173504,0.634602431,20.08,0,0,100,0,0
21/03/2006 00:00,0,0,0,0,0,0,4.402173504,0.633166667,20.08,0,0,100,0,0
22/03/2006 00:00,0,0,0,0,0,0,4.402173504,0.632702546,20.08,0,0,100,0,0
