time,Air Temperature_average_ºC,Apparent Temperature_average_ºC,Delta T_average_ºC,Dew Point_average_ºC,Rainfall_raw_mm,Relative Humidity_average_%,Soil Temperature_average_ºC,Solar Radiation_average_W/m^2,Voltage_average_V,Wind Direction_average_º,Wind Speed_average_km/h,Wind Speed_maximum_km/h,Wind Speed_minimum_km/h
2023-03-22 14:45:00,17.6,,1.418907,15.604946,0.0,88.1,23.6,0.0,12.93,209.252782,14.256,22.608,9.18
2023-03-22 15:00:00,17.5,,1.393366,15.541882,0.0,88.3,23.5,0.0,12.93,214.723723,11.772,17.568,5.796
2023-03-22 15:15:00,17.6,,1.359807,15.693409,0.0,88.6,23.5,0.0,12.93,218.58916,10.656,16.74,5.796
2023-03-22 15:30:00,17.6,,1.312517,15.763865,0.0,89.0,23.5,0.0,12.9,217.368306,11.628,18.396,6.66
2023-03-22 15:45:00,17.6,,1.288868,15.798988,0.0,89.2,23.3,0.0,12.92,214.788154,12.204,18.396,6.66
2023-03-22 16:00:00,17.5,,1.263575,15.735392,0.0,89.4,23.2,0.0,12.91,210.068583,12.24,19.26,7.488
2023-03-22 16:15:00,17.6,,1.288868,15.798988,0.0,89.2,23.2,0.0,12.91,213.87854,13.896,22.608,9.18
2023-03-22 16:30:00,17.7,,1.337947,15.827241,0.0,88.8,23.2,0.0,12.9,212.113807,15.372,22.608,7.488
2023-03-22 16:45:00,17.7,,1.385328,15.756592,0.0,88.4,23.2,0.0,12.91,211.957225,15.12,25.128,8.316
2023-03-22 17:00:00,17.6,,1.395269,15.640384,0.0,88.3,23.1,0.0,12.9,213.375604,13.284,20.088,7.488
2023-03-22 17:15:00,17.5,,1.310781,15.665268,0.0,89.0,22.9,0.0,12.89,214.508523,11.844,18.396,7.488
2023-03-22 17:30:00,17.4,,1.273712,15.619249,0.0,89.3,22.9,0.0,12.89,213.627209,11.736,18.396,6.66
2023-03-22 17:45:00,17.4,,1.297268,15.584214,0.0,89.1,22.9,0.0,12.88,213.313334,12.348,19.26,6.66
2023-03-22 18:00:00,17.4,,1.356146,15.496323,0.0,88.6,22.9,0.0,12.87,213.690068,12.744,18.396,6.66
2023-03-22 18:15:00,17.3,,1.424802,15.291812,0.0,88.0,22.9,0.0,12.86,208.944674,11.952,17.568,6.66
2023-03-22 18:30:00,17.2,,1.469709,15.122404,0.0,87.6,22.7,0.0,12.85,210.924912,11.16,17.568,6.66
2023-03-22 18:45:00,17.1,,1.374056,15.16549,0.0,88.4,22.6,0.0,12.85,219.805571,9.0,13.356,4.968
2023-03-22 19:00:00,17.0,,1.196933,15.329069,0.0,89.9,22.6,0.0,12.83,216.25991,8.424,15.048,4.14
2023-03-22 19:15:00,17.1,,1.081286,15.600523,0.0,90.9,22.6,0.0,12.83,210.788302,9.756,16.74,5.796
2023-03-22 19:30:00,17.1,,1.046118,15.652018,0.0,91.2,22.5,0.0,12.81,210.517204,9.324,14.22,5.796
2023-03-22 19:45:00,17.1,,1.022668,15.686265,0.0,91.4,22.3,0.0,12.8,209.548616,9.432,16.74,4.968
2023-03-22 20:00:00,17.0,,0.98638,15.638557,0.0,91.7,22.3,0.0,12.78,206.969248,9.072,15.048,4.968
2023-03-22 20:15:00,17.0,,0.98638,15.638557,0.0,91.7,22.3,0.0,12.78,207.73212,9.504,14.22,4.968
2023-03-22 20:30:00,16.9,,0.973591,15.556625,0.0,91.8,22.3,0.0,12.76,210.15083,8.748,13.356,5.796
2023-03-22 20:45:00,17.0,,0.904417,15.757473,0.0,92.4,22.3,0.0,12.76,209.043622,11.088,16.74,5.796
2023-03-22 21:00:00,17.2,,0.953334,15.887608,0.0,92.0,22.2,2.0,12.74,207.779621,12.636,20.088,6.66
2023-03-22 21:15:00,17.3,,1.025019,15.884097,0.0,91.4,22.0,18.0,12.79,208.139273,14.004,22.608,9.18
2023-03-22 21:30:00,17.5,,1.086449,15.995923,0.0,90.9,22.0,54.0,12.93,204.264226,12.852,18.396,7.488
2023-03-22 21:45:00,17.6,,1.158749,15.990937,0.0,90.3,22.0,58.0,13.37,204.170626,14.508,22.608,8.316
2023-03-22 22:00:00,17.6,,1.217904,15.903944,0.0,89.8,22.0,74.0,13.44,204.274441,15.732,24.3,10.008
2023-03-22 22:15:00,17.8,,1.280372,16.013796,0.0,89.3,22.0,108.0,13.56,202.628651,15.912,24.3,9.18
2023-03-22 22:30:00,18.1,,1.500281,15.990169,0.0,87.5,22.0,144.0,13.68,202.689973,18.216,27.612,9.18
2023-03-22 22:45:00,18.3,,1.792004,15.751138,0.0,85.1,22.0,208.0,13.84,198.977164,19.62,29.304,10.836
2023-03-22 23:00:00,18.5,,1.989803,15.650221,0.0,83.5,22.3,162.0,13.73,204.113206,18.18,27.612,9.18
2023-03-22 23:15:00,19.0,,2.15109,15.912446,0.0,82.3,22.3,329.0,13.94,203.228714,15.912,29.304,9.18
2023-03-22 23:30:00,19.2,,2.414335,15.702925,0.0,80.2,22.3,231.0,13.93,209.617934,17.892,28.476,10.008
2023-03-22 23:45:00,19.1,,2.386013,15.644498,0.0,80.4,22.5,317.0,13.95,198.070012,18.252,27.612,8.316
2023-03-23 00:00:00,19.8,,2.747655,15.790505,0.0,77.7,22.6,550.0,13.95,196.260205,20.52,28.476,9.18
2023-03-23 00:15:00,20.3,,3.021694,15.866406,0.0,75.7,22.7,645.0,13.93,195.395549,20.844,30.96,11.7
2023-03-23 00:30:00,20.6,,3.328501,15.673102,0.0,73.4,22.9,657.0,13.93,192.391707,20.232,30.132,11.7
2023-03-23 00:45:00,20.9,,3.563413,15.59533,0.0,71.7,23.0,697.0,13.92,196.024687,20.844,31.824,11.7
2023-03-23 01:00:00,21.6,,4.051837,15.506663,0.0,68.3,23.2,736.0,13.91,205.84761,20.88,29.304,10.836
2023-03-23 01:15:00,21.6,,4.091184,15.437947,0.0,68.0,23.5,767.0,13.9,200.081977,20.772,30.132,13.356
2023-03-23 01:30:00,22.0,,4.306818,15.494326,0.0,66.6,23.8,796.0,13.9,201.262526,20.196,30.132,11.7
2023-03-23 01:45:00,21.9,,4.285649,15.422583,0.0,66.7,24.1,821.0,13.89,200.96268,20.592,32.652,13.356
2023-03-23 02:00:00,22.2,,4.496617,15.376775,0.0,65.3,24.5,841.0,13.89,205.790831,21.528,33.48,13.356
2023-03-23 02:15:00,22.3,,4.585666,15.327684,0.0,64.7,24.9,857.0,13.88,203.774865,22.752,36.864,13.356
2023-03-23 02:30:00,22.3,,4.653045,15.206773,0.0,64.2,25.2,869.0,13.88,203.198591,21.42,32.652,11.7
2023-03-23 02:45:00,22.8,,4.901829,15.311265,0.0,62.7,25.6,874.0,13.87,205.225646,20.628,35.172,10.008
2023-03-23 03:00:00,22.9,,4.842305,15.529695,0.0,63.2,25.9,877.0,13.87,206.6163,21.888,32.652,14.22
2023-03-23 03:15:00,22.7,,4.701444,15.561311,0.0,64.1,26.2,875.0,13.87,212.005383,23.148,36.0,14.22
2023-03-23 03:30:00,22.6,,4.706309,15.442241,0.0,64.0,26.6,871.0,13.87,216.229237,24.66,35.172,15.048
2023-03-23 03:45:00,22.7,,4.810581,15.365277,0.0,63.3,26.9,858.0,13.87,210.884945,24.264,36.864,13.356
2023-03-23 04:00:00,22.6,,4.760725,15.344431,0.0,63.6,27.2,843.0,13.87,211.592492,23.472,35.172,10.836
2023-03-23 04:15:00,22.6,,4.706309,15.442241,0.0,64.0,27.5,823.0,13.87,210.215092,24.12,36.0,13.356
2023-03-23 04:30:00,22.5,,4.711112,15.323171,0.0,63.9,27.9,800.0,13.87,203.715577,23.616,34.344,14.22
2023-03-23 04:45:00,22.4,,4.797153,15.056993,0.0,63.2,28.0,773.0,13.87,200.394876,24.696,37.692,13.356
2023-03-23 05:00:00,22.5,,4.833387,15.102192,0.0,63.0,28.2,745.0,13.87,197.42225,23.724,38.52,13.356
2023-03-23 05:15:00,22.3,,4.747554,15.036099,0.0,63.5,28.4,714.0,13.87,200.394876,25.956,37.692,15.876
2023-03-23 05:30:00,22.3,,4.693523,15.133828,0.0,63.9,28.6,676.0,13.88,197.818889,24.48,37.692,13.356
2023-03-23 05:45:00,22.2,,4.684728,15.039154,0.0,63.9,28.6,636.0,13.88,202.637628,24.156,36.864,14.22
2023-03-23 06:00:00,21.9,,4.484937,15.068147,0.0,65.2,28.6,596.0,13.85,194.655025,24.552,36.864,14.22
2023-03-23 06:15:00,21.5,,4.293548,14.971767,0.0,66.4,28.6,553.0,13.91,197.490997,26.856,37.692,15.048
2023-03-23 06:30:00,21.4,,4.167733,15.086003,0.0,67.3,28.6,502.0,13.92,197.161919,22.104,34.344,11.7
2023-03-23 06:45:00,21.4,,4.246265,14.946703,0.0,66.7,28.6,451.0,13.91,200.946631,21.924,36.0,10.008
2023-03-23 07:00:00,21.1,,4.118717,14.846235,0.0,67.5,28.6,382.0,13.9,203.228714,22.716,33.48,14.22
2023-03-23 07:15:00,20.9,,4.013144,14.815719,0.0,68.2,28.3,340.0,13.9,200.905569,21.96,35.172,11.7
2023-03-23 07:30:00,20.5,,3.855977,14.65953,0.0,69.2,28.2,281.0,13.9,200.48936,21.456,31.824,12.528
2023-03-23 07:45:00,20.2,,3.695679,14.616996,0.0,70.3,28.0,229.0,13.88,197.560272,19.296,30.96,10.008
2023-03-23 08:00:00,20.0,,3.682176,14.425384,0.0,70.3,27.9,161.0,13.7,197.347185,18.0,30.132,9.18
2023-03-23 08:15:00,19.6,,3.45628,14.390033,0.0,71.9,27.5,113.0,13.43,189.254044,16.344,28.476,7.488
2023-03-23 08:30:00,19.2,,3.296003,14.240272,0.0,73.0,27.3,68.0,13.25,190.00798,17.064,29.304,10.836
2023-03-23 08:45:00,18.8,,3.004828,14.313772,0.0,75.2,27.0,21.0,13.08,194.842781,16.02,24.3,8.316
2023-03-23 09:00:00,18.4,,2.767152,14.29271,0.0,77.0,26.8,0.0,13.02,194.673761,14.904,24.3,7.488
2023-03-23 09:15:00,18.1,,2.490245,14.437554,0.0,79.2,26.4,0.0,13.01,197.605678,14.832,25.956,7.488
2023-03-23 09:30:00,17.9,,2.232499,14.648394,0.0,81.3,26.1,0.0,13.0,194.452428,10.62,16.74,5.796
2023-03-23 09:45:00,17.8,,2.181462,14.626961,0.0,81.7,25.9,0.0,12.99,190.97224,11.808,18.396,5.796
2023-03-23 10:00:00,17.7,,2.284295,14.357838,0.0,80.8,25.7,0.0,12.98,188.536449,14.04,23.436,7.488
2023-03-23 10:15:00,17.5,,2.170819,14.334209,0.0,81.7,25.4,0.0,12.98,190.997332,10.656,20.088,4.968
2023-03-23 10:30:00,17.5,,2.076665,14.48507,0.0,82.5,25.2,0.0,12.98,186.555636,10.332,20.916,4.968
2023-03-23 10:45:00,17.6,,2.186161,14.412831,0.0,81.6,25.1,0.0,12.97,188.728766,11.916,21.78,5.796
2023-03-23 11:00:00,17.5,,2.076665,14.48507,0.0,82.5,24.9,0.0,12.96,198.68895,8.532,14.22,3.312
2023-03-23 11:15:00,17.5,,1.982496,14.63465,0.0,83.3,24.8,0.0,12.96,185.029074,10.692,20.088,4.968
2023-03-23 11:30:00,17.4,,1.93237,14.611097,0.0,83.7,24.5,0.0,12.96,203.407807,9.504,16.74,4.968
2023-03-23 11:45:00,17.4,,1.885374,14.685046,0.0,84.1,24.4,0.0,12.96,209.505916,13.536,20.088,8.316
2023-03-23 12:00:00,17.2,,1.844408,14.544366,0.0,84.4,24.3,0.0,12.95,210.866809,12.384,17.568,7.488
2023-03-23 12:15:00,17.0,,1.72216,14.530824,0.0,85.4,24.1,0.0,12.95,213.251268,11.484,19.26,5.796
2023-03-23 12:30:00,16.9,,1.649752,14.541171,0.0,86.0,24.1,0.0,12.94,211.080369,12.168,20.088,7.488
2023-03-23 12:45:00,17.1,,1.783166,14.537901,0.0,84.9,23.8,0.0,12.94,205.195086,12.024,17.568,6.66
2023-03-23 13:00:00,17.1,,1.853225,14.428037,0.0,84.3,23.8,0.0,12.94,199.798876,7.956,15.876,4.14
2023-03-23 13:15:00,17.0,,1.72216,14.530824,0.0,85.4,23.7,0.0,12.94,184.715935,10.872,19.26,4.968
2023-03-23 13:30:00,17.2,,1.762491,14.672439,0.0,85.1,23.5,0.0,12.94,195.787947,10.08,19.26,4.14
2023-03-23 13:45:00,17.1,,1.794843,14.519638,0.0,84.8,23.5,0.0,12.93,204.031492,10.332,18.396,5.796
2023-03-23 14:00:00,16.9,,1.754442,14.378233,0.0,85.1,23.4,0.0,12.92,199.83739,9.396,17.568,4.14
2023-03-23 14:15:00,16.9,,1.661386,14.523141,0.0,85.9,23.2,0.0,12.97,211.54799,8.82,13.356,5.796
2023-03-23 14:30:00,16.8,,1.647291,14.442977,0.0,86.0,23.2,0.0,12.93,214.066183,12.456,19.26,7.488
2023-03-23 14:45:00,16.8,,1.612456,14.496915,0.0,86.3,23.2,0.0,12.9,206.463553,11.88,17.568,6.66
2023-03-23 15:00:00,16.9,,1.673021,14.505093,0.0,85.8,22.9,0.0,12.9,205.502266,10.08,15.876,5.796
2023-03-23 15:15:00,16.9,,1.684654,14.487026,0.0,85.7,22.9,0.0,12.9,201.801409,8.136,13.356,4.14
2023-03-23 15:30:00,16.8,,1.728549,14.316474,0.0,85.3,22.9,0.0,12.9,201.250506,9.396,15.048,4.968
2023-03-23 15:45:00,16.8,,1.821376,14.170776,0.0,84.5,22.9,0.0,12.9,185.290081,7.308,13.356,3.312
2023-03-23 16:00:00,16.6,,1.630809,14.264557,0.0,86.1,22.7,0.0,12.89,180.458356,9.072,15.048,5.796
2023-03-23 16:15:00,16.5,,1.466766,14.415833,0.0,87.5,22.6,0.0,12.89,186.188616,8.1,15.048,4.14
2023-03-23 16:30:00,16.5,,1.512956,14.344911,0.0,87.1,22.6,0.0,12.88,194.202559,9.0,15.876,4.968
2023-03-23 16:45:00,16.5,,1.905061,13.73023,0.0,83.7,22.6,0.0,12.87,207.076607,9.864,17.568,3.312
2023-03-23 17:00:00,16.5,,2.158361,13.320679,0.0,81.5,22.5,0.0,12.87,200.874647,9.936,19.26,4.14
2023-03-23 17:15:00,16.4,,1.948001,13.558655,0.0,83.3,22.3,0.0,12.86,200.609693,7.056,11.7,3.312
2023-03-23 17:30:00,16.5,,1.88202,13.766991,0.0,83.9,22.3,0.0,12.85,206.305796,8.136,13.356,4.968
2023-03-23 17:45:00,16.4,,1.764037,13.851599,0.0,84.9,22.3,0.0,12.85,207.679417,7.452,11.7,4.14
2023-03-23 18:00:00,16.5,,1.54759,14.291532,0.0,86.8,22.3,0.0,12.83,193.247173,7.704,14.22,4.14
2023-03-23 18:15:00,16.5,,1.339668,14.609405,0.0,88.6,22.1,0.0,12.83,177.366251,8.1,12.528,4.14
2023-03-23 18:30:00,16.2,,1.150234,14.590939,0.0,90.2,22.0,0.0,12.82,187.025272,6.516,12.528,3.312
2023-03-23 18:45:00,16.2,,1.02361,14.779003,0.0,91.3,22.0,0.0,12.8,192.57802,7.272,12.528,4.14
2023-03-23 19:00:00,16.3,,1.036348,14.860883,0.0,91.2,22.0,0.0,12.8,194.063923,7.956,13.356,4.14
2023-03-23 19:15:00,16.7,,1.215598,14.998265,0.0,89.7,22.0,0.0,12.78,191.918241,8.568,19.26,2.448
2023-03-23 19:30:00,16.8,,1.321897,14.940097,0.0,88.8,22.0,0.0,12.78,180.114363,9.324,15.048,4.968
2023-03-23 19:45:00,16.4,,1.233977,14.667548,0.0,89.5,22.0,0.0,12.76,173.96123,8.1,13.356,3.312
2023-03-23 20:00:00,16.2,,1.207745,14.504787,0.0,89.7,21.9,0.0,12.75,179.430478,7.704,13.356,2.448
2023-03-23 20:15:00,16.3,,1.197792,14.620761,0.0,89.8,21.7,0.0,12.74,174.51641,9.396,17.568,4.14
2023-03-23 20:30:00,16.1,,1.18322,14.440575,0.0,89.9,21.7,0.0,12.74,170.481377,8.424,12.528,4.968
2023-03-23 20:45:00,16.1,,1.11433,14.543626,0.0,90.5,21.7,0.0,12.72,170.801191,9.684,14.22,4.968
2023-03-23 21:00:00,16.2,,1.127222,14.625282,0.0,90.4,21.7,2.0,12.72,159.349895,9.648,14.22,4.968
2023-03-23 21:15:00,16.2,,1.127222,14.625282,0.0,90.4,21.7,11.0,12.72,159.712758,10.224,16.74,4.968
2023-03-23 21:30:00,16.4,,1.187791,14.736744,0.0,89.9,21.7,30.0,12.78,164.96548,9.468,15.048,3.312
2023-03-23 21:45:00,16.6,,1.295159,14.777873,0.0,89.0,21.7,44.0,12.85,163.278672,9.828,15.876,5.796
2023-03-23 22:00:00,16.8,,1.41493,14.799486,0.0,88.0,21.7,51.0,12.91,171.886235,12.636,19.26,5.796
2023-03-23 22:15:00,16.8,,1.507911,14.657747,0.0,87.2,21.7,63.0,12.99,157.770379,11.376,19.26,0.0
2023-03-23 22:30:00,16.9,,1.638116,14.559183,0.0,86.1,21.7,134.0,13.36,167.848547,12.06,20.088,6.66
2023-03-23 22:45:00,17.4,,1.850123,14.740304,0.0,84.4,21.8,187.0,13.78,179.884717,11.304,18.396,4.968
2023-03-23 23:00:00,18.0,,2.093369,14.973558,0.0,82.5,22.0,199.0,13.78,182.074192,12.96,20.916,6.66
2023-03-23 23:15:00,18.4,,2.346788,14.98213,0.0,80.5,22.0,147.0,13.66,188.519422,12.456,20.916,5.796
2023-03-23 23:30:00,18.6,,2.800916,14.446192,0.0,76.8,22.1,186.0,13.72,177.11455,16.344,25.128,9.18
2023-03-23 23:45:00,18.7,,2.878408,14.421546,0.0,76.2,22.3,187.0,13.77,175.610146,18.612,28.476,8.316
2023-03-24 00:00:00,18.6,,2.825067,14.405816,0.0,76.6,22.3,216.0,13.85,177.350375,17.676,26.784,8.316
2023-03-24 00:15:00,18.5,,2.699695,14.509802,0.0,77.6,22.5,185.0,13.82,178.501659,16.272,25.128,6.66
2023-03-24 00:30:00,18.5,,2.66357,14.5696,0.0,77.9,22.6,155.0,13.79,181.041627,15.804,25.128,9.18
2023-03-24 00:45:00,18.5,,2.747869,14.429754,0.0,77.2,22.6,200.0,13.92,178.396137,16.776,30.132,10.008
2023-03-24 01:00:00,18.7,,2.80578,14.543042,0.0,76.8,22.7,182.0,13.93,188.178809,16.02,31.824,7.488
2023-03-24 01:15:00,19.0,,2.954466,14.609694,0.0,75.7,22.9,202.0,13.94,190.655023,14.256,25.128,7.488
2023-03-24 01:30:00,19.1,,2.886313,14.828939,0.0,76.3,22.9,256.0,13.95,205.748054,16.956,27.612,7.488
2023-03-24 01:45:00,19.1,,2.984086,14.665326,0.0,75.5,22.9,298.0,13.96,203.904427,17.856,27.612,9.18
2023-03-24 02:00:00,19.1,,2.996311,14.644767,0.0,75.4,23.2,265.0,13.95,204.008901,17.46,26.784,10.008
2023-03-24 02:15:00,19.5,,3.338587,14.486521,0.0,72.8,23.2,567.0,13.96,200.247502,17.964,26.784,8.316
2023-03-24 02:30:00,20.2,,3.784122,14.461908,0.0,69.6,23.4,739.0,13.94,195.787947,19.8,29.304,10.008
2023-03-24 02:45:00,21.0,,4.149947,14.681785,0.0,67.2,23.6,712.0,13.93,202.726843,19.332,31.824,10.836
2023-03-24 03:00:00,21.4,,4.377416,14.712068,0.0,65.7,23.9,713.0,13.92,207.230656,22.932,33.48,12.528
2023-03-24 04:06:00,21.7,,5.06846,13.771845,1.0,60.7,25.0,686.5,13.396,156.9,25.992,35.784,16.488
2023-03-24 04:11:00,21.8,,5.240375,13.558483,0.0,59.5,25.1,615.1,13.556,154.9,26.46,40.824,15.66
2023-03-24 04:15:00,21.6,,5.112213,13.576002,0.0,60.3,25.2,545.1,13.613,156.7,24.444,35.784,17.316
2023-03-24 04:30:00,21.5,,4.981896,13.709892,0.0,61.2,25.3,605.9,13.755,154.3,25.128,34.956,15.66
2023-03-24 04:45:00,21.1,,4.496399,14.165862,0.0,64.6,25.5,512.6,13.659,155.0,24.984,35.784,13.14
2023-03-24 05:00:00,21.0,,4.500879,14.047121,0.0,64.5,25.6,580.4,13.725,153.8,22.896,34.956,13.968
2023-03-24 05:30:00,21.5,,4.729143,14.181529,0.0,63.1,25.9,669.5,13.832,153.6,23.508,35.784,13.14
2023-03-24 05:45:00,21.2,,4.623054,14.043904,0.0,63.7,26.1,622.1,13.831,150.0,24.768,36.612,13.968
2023-03-24 06:00:00,21.0,,4.623054,14.043904,0.0,64.6,26.2,576.9,13.831,153.3,24.336,34.956,13.14
2023-03-24 06:15:00,20.9,,4.232765,14.424274,0.0,66.5,26.4,528.8,13.828,149.1,23.184,34.956,13.968
2023-03-24 06:30:00,20.7,,4.232765,14.424274,0.0,66.4,26.5,482.9,13.806,149.8,22.644,33.264,13.968
2023-03-24 06:45:00,20.5,,4.226639,13.997149,0.0,66.3,26.5,433.4,13.727,151.5,22.608,34.092,13.968
2023-03-24 07:00:00,20.4,,4.226639,13.997149,0.0,66.2,26.5,380.4,13.556,150.1,21.348,31.572,12.276
2023-03-24 07:15:00,20.2,,4.189901,13.734969,0.0,66.4,26.4,325.2,13.346,151.1,22.176,30.744,12.276
2023-03-24 07:30:00,19.9,,4.189901,13.734969,0.0,67.5,26.3,270.1,13.213,150.9,21.312,31.572,12.276
2023-03-24 07:45:00,19.7,,3.911821,13.692825,0.0,68.3,26.2,212.1,13.091,146.4,20.7,33.264,11.448
2023-03-24 08:00:00,19.4,,3.911821,13.692825,0.0,69.2,26.0,155.5,13.05,146.8,19.692,32.436,11.448
2023-03-24 08:15:00,19.0,,3.479866,13.706072,0.0,71.4,25.8,101.8,13.026,143.7,19.692,31.572,11.448
2023-03-24 08:30:00,18.5,,3.479866,13.706072,0.0,73.4,25.6,49.5,13.007,143.3,19.116,29.088,9.792
2023-03-24 08:45:00,18.2,,3.092719,13.528119,0.0,74.2,25.4,15.6,13.009,142.2,18.9,29.916,10.62
2023-03-24 09:00:00,17.8,,3.092719,13.528119,0.0,76.0,25.1,1.4,13.012,142.3,19.62,29.916,11.448
2023-03-24 09:15:00,17.4,,2.519486,13.659503,0.0,78.7,24.9,0.0,13.026,140.6,17.46,25.704,11.448
2023-03-24 09:30:00,17.1,,2.519486,13.659503,0.0,80.2,24.6,0.0,13.017,144.7,18.468,34.956,8.1
2023-03-24 09:45:00,16.8,,2.215499,13.537692,0.0,81.1,24.4,0.0,13.011,149.0,18.0,32.436,9.792
2023-03-24 10:00:00,16.7,,2.215499,13.537692,0.0,82.1,24.2,0.0,13.007,143.2,14.436,28.224,7.272
2023-03-24 10:15:00,16.6,,2.069676,13.5684,0.0,82.3,24.0,0.0,12.999,139.5,14.796,28.224,8.1
2023-03-24 10:30:00,16.5,,2.069676,13.5684,0.0,82.8,23.8,0.0,12.992,140.3,12.924,20.7,6.408
2023-03-24 10:45:00,16.4,,1.982475,13.503177,0.0,83.0,23.6,0.0,12.986,142.9,14.328,23.184,8.1
2023-03-24 11:00:00,16.4,,1.982475,13.503177,0.0,83.0,23.4,0.0,12.98,139.5,13.212,22.356,7.272
2023-03-24 11:15:00,16.1,,1.870085,13.375362,0.0,83.9,23.2,0.0,12.974,143.6,12.492,20.7,6.408
2023-03-24 11:30:00,16.1,,1.870085,13.375362,0.0,84.4,23.1,0.0,12.973,145.6,11.7,19.008,7.272
2023-03-24 11:45:00,16.1,,1.73298,13.593652,0.0,85.1,22.9,0.0,12.971,149.6,12.204,18.18,6.408
2023-03-24 12:00:00,16.1,,1.73298,13.593652,0.0,85.5,22.8,0.0,12.965,149.3,11.412,18.18,6.408
2023-03-24 12:15:00,16.1,,1.652946,13.71974,0.0,85.8,22.7,0.0,12.963,148.1,10.728,19.008,5.58
2023-03-24 12:30:00,15.9,,1.652946,13.71974,0.0,85.5,22.6,0.0,12.958,142.2,9.864,15.66,4.752
2023-03-24 12:45:00,15.8,,1.736288,13.281376,0.0,85.0,22.4,0.0,12.954,141.9,9.864,16.488,5.58
2023-03-24 13:00:00,15.5,,1.736288,13.281376,0.0,84.3,22.3,0.0,12.95,139.3,8.856,13.14,4.752
2023-03-24 13:15:00,15.2,,1.865619,12.457753,0.0,83.7,22.2,0.0,12.945,133.8,8.856,13.968,4.752
2023-03-24 13:30:00,14.8,,1.865619,12.457753,0.0,83.7,22.1,0.0,12.942,132.3,8.244,12.276,4.752
2023-03-24 13:45:00,14.4,,1.896273,11.583852,0.0,83.2,22.0,0.0,12.942,131.2,7.524,12.276,4.752
2023-03-24 14:00:00,14.1,,1.896273,11.583852,0.0,83.1,21.9,0.0,12.939,129.5,7.884,11.448,3.888
2023-03-24 14:15:00,13.8,,1.931434,10.906055,0.0,82.7,21.8,0.0,12.934,126.4,6.768,10.62,3.888
2023-03-24 14:30:00,13.5,,1.931434,10.906055,0.0,82.7,21.6,0.0,12.928,123.1,6.912,10.62,3.06
2023-03-24 14:45:00,13.1,,1.844533,10.33007,0.0,83.3,21.5,0.0,12.923,122.3,7.056,10.62,3.888
2023-03-24 15:00:00,12.8,,1.844533,10.33007,0.0,84.2,21.4,0.0,12.918,122.8,7.596,10.62,4.752
2023-03-24 15:15:00,12.5,,1.646951,10.044864,0.0,85.0,21.3,0.0,12.913,120.6,7.884,13.14,5.58
2023-03-24 15:30:00,12.2,,1.646951,10.044864,0.0,85.3,21.2,0.0,12.911,118.5,7.488,11.448,3.888
2023-03-24 15:45:00,12.0,,1.550082,9.694105,0.0,85.8,21.1,0.0,12.911,117.0,7.632,11.448,4.752
2023-03-24 16:00:00,11.7,,1.550082,9.694105,0.0,86.6,21.0,0.0,12.907,121.8,6.588,11.448,3.888
2023-03-24 16:15:00,11.5,,1.393078,9.443875,0.0,87.2,20.9,0.0,12.903,122.4,6.444,9.792,3.06
2023-03-24 16:30:00,11.4,,1.393078,9.443875,0.0,87.6,20.8,0.0,12.897,123.9,6.696,10.62,3.888
2023-03-24 16:45:00,11.5,,1.362062,9.495027,0.0,87.5,20.7,0.0,12.893,128.3,6.804,9.792,3.888
2023-03-24 17:00:00,11.5,,1.362062,9.495027,0.0,87.6,20.5,0.0,12.888,128.8,5.832,8.928,3.06
2023-03-24 17:15:00,11.4,,1.329003,9.447553,0.0,87.8,20.5,0.0,12.886,130.6,4.86,8.1,3.06
2023-03-24 17:30:00,11.1,,1.329003,9.447553,0.0,88.2,20.4,0.0,12.881,127.0,5.256,8.1,3.06
2023-03-24 17:45:00,10.9,,1.196251,9.156707,0.0,89.0,20.3,0.0,12.881,132.8,4.896,8.1,2.232
2023-03-24 18:00:00,10.7,,1.196251,9.156707,0.0,89.7,20.2,0.0,12.88,134.5,3.564,6.408,0.54
2023-03-24 18:15:00,10.7,,1.100977,9.10878,0.0,89.9,20.1,0.0,12.876,129.0,3.42,5.58,0.54
2023-03-24 18:30:00,10.5,,1.100977,9.10878,0.0,90.2,20.0,0.0,12.873,119.4,3.24,5.58,1.404
2023-03-24 18:45:00,10.2,,1.022629,8.729815,0.0,90.6,19.9,0.0,12.868,113.0,2.988,4.752,0.54
2023-03-24 19:00:00,9.8,,1.022629,8.729815,0.0,91.3,19.8,0.0,12.865,124.6,1.944,4.752,0.0
2023-03-24 19:15:00,9.7,,0.875563,8.46196,0.0,92.0,19.8,0.0,12.86,145.5,0.576,2.232,0.0
2023-03-24 19:30:00,9.8,,0.875563,8.46196,0.0,92.4,19.7,0.0,12.857,165.3,0.288,3.06,0.0
2023-03-24 19:45:00,9.8,,0.846397,8.609132,0.0,92.3,19.6,0.0,12.851,221.6,0.504,2.232,0.0
2023-03-24 20:00:00,9.7,,0.846397,8.609132,0.0,92.3,19.6,0.0,12.85,201.3,0.0,0.0,0.0
2023-03-24 20:15:00,9.7,,0.815269,8.558044,0.0,92.6,19.5,0.0,12.85,188.6,0.0,0.54,0.0
2023-03-24 20:30:00,9.8,,0.815269,8.558044,0.0,92.5,19.4,0.0,12.848,182.0,0.612,2.232,0.0
