ISOTIME,Boundary_m3_s,sal,temp,trace_1,trace_2,trace_3,trace_4,trace_5,ss1,ret,oxy,rsi,amm,nit,frp,frp_ads,doc,poc,don,pon,dop,pop,grn,mag_ulva,mag_ulva_in,mag_ulva_ip
04/06/2017 00:00,0.0144,0.3983,14.0834,0,0,100,0,0,0,0,285.5114,620.978,0.2498,0,0.5904,1.9206,3370.1812,1.4681,155.135,0.4319,6.6673,0.0506,71.4991,0,0,0
05/06/2017 00:00,0.0131,0.3244,13.5703,0,0,100,0,0,0,0,295.2064,549.5989,0.2422,0,0.6771,2.0341,3170.9968,2.0802,151.057,0.5832,6.3727,0.0708,72.5349,0,0,0
06/06/2017 00:00,0.0139,0.3443,13.7811,0,0,100,0,0,0,0,295.6933,569.0859,0.2399,0,0.6527,2.007,3228.2542,1.9913,152.4668,0.5667,6.4644,0.0682,72.3031,0,0,0
07/06/2017 00:00,0.0147,0.3413,14.1751,0,0,100,0,0,0,0,288.3184,568.5827,0.255,0,0.6516,1.998,3220.5713,1.8043,152.449,0.5159,6.4568,0.0617,71.8316,0,0,0
08/06/2017 00:00,0.0137,0.3327,13.3046,0,0,100,0,0,0,0,284.1888,559.6559,0.3108,0,0.6574,1.9928,3188.3921,1.7215,151.8433,0.4904,6.4079,0.0588,71.0349,0,0,0
09/06/2017 00:00,0.0142,0.3637,13.7715,0,0,100,0,0,0,0,287.1221,581.1349,0.2451,0,0.6239,1.9506,3257.7595,1.9918,153.137,0.5709,6.5082,0.0685,72.0038,0,0,0
10/06/2017 00:00,0.0145,0.3536,13.7043,0,0,100,0,0,0,0,276.4244,574.5375,0.2667,0,0.6298,1.9481,3230.4331,1.8,152.7002,0.5176,6.4705,0.0618,71.2489,0,0,0
11/06/2017 00:00,0.0141,0.3371,13.9951,0,0,100,0,0,0,0,264.3675,562.2652,0.2936,0,0.6426,1.9511,3184.3208,1.6251,151.7593,0.4673,6.4034,0.0556,70.6265,0,0,0
12/06/2017 00:00,0.013,0.36,12.8652,0,0,100,0,0,0,0,289.0826,576.6112,0.2522,0,0.619,1.9194,3229.1228,1.9403,152.2061,0.5585,6.4632,0.0668,71.0377,0,0,0
13/06/2017 00:00,0.0145,0.3764,12.9186,0,0,100,0,0,0,0,281.5956,590.1484,0.237,0,0.5982,1.8843,3264.5718,1.8972,152.8205,0.5508,6.5144,0.0655,70.5151,0,0,0
14/06/2017 00:00,0.0147,0.3719,12.4699,0,0,100,0,0,0,0,287.1932,587.4343,0.2272,0,0.5975,1.8705,3246.2385,1.7708,152.2173,0.5157,6.4849,0.0611,69.9376,0,0,0
15/06/2017 00:00,0.014,0.3341,12.9389,0,0,100,0,0,0,0,285.3227,554.5771,0.2718,0,0.6386,1.9175,3145.1477,1.7995,150.0608,0.5174,6.3357,0.0619,68.4438,0,0,0
16/06/2017 00:00,0.0141,0.3238,13.3279,0,0,100,0,0,0,0,264.7483,542.9086,0.2727,0,0.6501,1.9256,3108.5762,1.9531,149.0019,0.5581,6.278,0.0672,68.5071,0,0,0
17/06/2017 00:00,0.0139,0.3215,12.4024,0,0,100,0,0,0,0,268.344,538.7551,0.3033,0,0.6511,1.9168,3090.1238,2.0018,148.2907,0.5712,6.246,0.0689,67.7338,0,0,0
18/06/2017 00:00,0.0135,0.3311,13.7456,0,0,100,0,0,0,0,267.7318,548.3589,0.2771,0,0.6407,1.9095,3122.9209,2.0092,149.3138,0.5761,6.3037,0.0693,68.1829,0,0,0
19/06/2017 00:00,0.0144,0.3274,14.2315,0,0,100,0,0,0,0,258.4142,545.54,0.2951,0,0.6386,1.8903,3101.3982,1.9146,148.4668,0.5499,6.2662,0.0661,67.7893,0,0,0
20/06/2017 00:00,0.0143,0.3269,14.0262,0,0,100,0,0,0,0,270.9816,546.4816,0.2807,0,0.6347,1.8755,3097.0967,1.8285,148.3165,0.5268,6.2609,0.0631,68.1448,0,0,0
21/06/2017 00:00,0.0139,0.3321,13.8029,0,0,100,0,0,0,0,270.6945,549.168,0.2875,0,0.6255,1.8538,3097.2397,1.8519,147.8703,0.5361,6.2539,0.0641,67.1268,0,0,0
22/06/2017 00:00,0.0156,0.3246,13.4858,0,0,100,0,0,0,0,265.8094,540.7115,0.283,0,0.6294,1.8403,3061.1653,1.8643,146.6379,0.5384,6.1925,0.0645,66.7683,0,0,0
23/06/2017 00:00,0.0136,0.3189,12.7289,0,0,100,0,0,0,0,271.6408,537.1552,0.2796,0,0.6405,1.8692,3063.261,1.9579,147.4318,0.5632,6.2127,0.0677,67.0606,0,0,0
24/06/2017 00:00,0.0115,0.324,14.015,0,0,100,0,0,0,0,267.894,543.205,0.2741,0,0.6346,1.8675,3084.7119,1.9223,148.272,0.5545,6.2544,0.0665,67.2209,0,0,0
25/06/2017 00:00,0.0112,0.3303,13.0589,0,0,100,0,0,0,0,275.2377,550.6008,0.2836,0,0.6259,1.8577,3106.2278,1.8847,148.9962,0.5448,6.2942,0.0653,67.5363,0,0,0
26/06/2017 00:00,0.014,0.368,13.5594,0,0,100,0,0,0,0,289.0135,586.7534,0.2475,0,0.5843,1.8105,3215.2766,1.9004,151.3832,0.5581,6.461,0.066,67.8292,0,0,0
27/06/2017 00:00,0.0151,0.3724,13.6087,0,0,100,0,0,0,0,285.4555,592.6444,0.2307,0,0.5768,1.7967,3229.24,1.8095,151.7667,0.5334,6.4859,0.0628,67.9054,0,0,0
28/06/2017 00:00,0.0147,0.3753,13.3562,0,0,100,0,0,0,0,290.0773,596.3667,0.2247,0,0.5707,1.7827,3235.3755,1.7374,151.8894,0.5135,6.4969,0.0603,67.7157,0,0,0
29/06/2017 00:00,0.0131,0.3462,12.8641,0,0,100,0,0,0,0,303.3433,567.8466,0.2385,0,0.6005,1.8155,3149.7388,1.8247,150.1927,0.5331,6.3722,0.0633,66.982,0,0,0
30/06/2017 00:00,0.0164,0.3509,12.5049,0,0,100,0,0,0,0,289.439,571.9693,0.2513,0,0.5958,1.8122,3163.4866,1.8985,150.5787,0.5555,6.3962,0.0659,66.5682,0,0,0
01/07/2017 00:00,0.0184,0.3308,10.9902,0,0,100,0,0,0,0,305.0527,574.3413,0.2163,0,0.5926,1.8043,3167.9114,1.7953,150.8316,0.5266,6.4082,0.0623,66.7433,0,0,0
02/07/2017 00:00,0.0186,0.2943,10.0909,0,0,100,0,0,0,0,305.9065,530.235,0.2985,0,0.6493,1.877,3041.5325,1.6674,149.0345,0.4796,6.2394,0.0577,66.147,0,0,0
03/07/2017 00:00,0.0088,0.2988,9.92,0,0,100,0,0,0,0,315.398,517.0209,0.2055,0,0.6589,1.8876,3012.6067,2.1651,148.2937,0.6175,6.1932,0.0752,66.1581,0,0,0
04/07/2017 00:00,0.0033,0.4041,10.9396,0,0,100,0,0,0,0,320.0042,558.7316,0.1833,0,0.6051,1.8198,3130.1694,2.0468,150.5067,0.5943,6.3638,0.0712,66.0265,0,0,0
05/07/2017 00:00,0.0103,0.4651,11.6394,0,0,100,0,0,0,0,308.449,563.7857,0.2064,0,0.5996,1.8109,3141.9087,1.9106,150.8782,0.5566,6.3859,0.0664,65.5781,0,0,0
06/07/2017 00:00,0.0154,0.4407,11.56,0,0,100,0,0,0,0,296.5114,566.3229,0.2194,0,0.5968,1.8044,3145.863,1.7962,151.0932,0.5247,6.3966,0.0625,65.4568,0,0,0
07/07/2017 00:00,0.0071,2.4855,11.29,0,0,100,0,0,0,0,315.8627,571.5983,0.2165,0,0.5921,1.7992,3161.0686,1.7016,151.7043,0.4987,6.4273,0.0591,65.5085,0,0,0
08/07/2017 00:00,0.0096,3.0789,10.6701,0,0,100,0,0,0,0,338.5305,583.346,0.2023,0,0.5781,1.7814,3195.198,1.6421,152.6041,0.4834,6.4827,0.057,65.0907,0,0,0
09/07/2017 00:00,0.0132,2.3165,10.1503,0,0,100,0,0,0,0,334.0174,587.8225,0.1886,0,0.567,1.7579,3204.5186,1.6745,152.5762,0.4924,6.4913,0.058,64.102,0,0,0
10/07/2017 00:00,0.0158,1.6968,10.2299,0,0,100,0,0,0,0,326.9821,589.7766,0.1905,0,0.565,1.7534,3208.0527,1.5815,152.7643,0.4665,6.5006,0.0548,63.4054,0,0,0
11/07/2017 00:00,0.017,1.0545,10.7998,0,0,100,0,0,0,0,310.8141,591.7162,0.1969,0,0.5629,1.7486,3211.2554,1.5016,152.9375,0.4443,6.5092,0.0519,62.8203,0,0,0
12/07/2017 00:00,0.02,1.2546,11.2798,0,0,100,0,0,0,0,317.0952,593.7994,0.1967,0,0.5605,1.7432,3214.8655,1.4363,153.127,0.4264,6.5186,0.0496,62.4792,0,0,0
13/07/2017 00:00,0.0162,0.9128,11.21,0,0,100,0,0,0,0,316.1664,596.2725,0.1991,0,0.5584,1.7387,3220.3162,1.382,153.4068,0.4115,6.5318,0.0477,62.2492,0,0,0
14/07/2017 00:00,0.0094,1.9392,11.5198,0,0,100,0,0,0,0,309.6141,558.4229,0.1978,0,0.5847,1.7585,3112.2905,1.9289,150.7221,0.5573,6.3572,0.0667,62.187,0,0,0
15/07/2017 00:00,0.013,0.8121,11.3201,0,0,100,0,0,0,0,313.2438,560.7748,0.1898,0,0.5807,1.7521,3118.7761,1.9544,150.8671,0.5661,6.3681,0.0677,61.8512,0,0,0
16/07/2017 00:00,0.0167,0.5313,10.7605,0,0,100,0,0,0,0,320.4551,576.3197,0.1941,0,0.5608,1.7215,3162.3779,1.8552,151.7609,0.5409,6.432,0.0643,61.5924,0,0,0
17/07/2017 00:00,0.0073,0.4392,10.5601,0,0,100,0,0,0,0,334.2561,560.4009,0.1742,0,0.5737,1.7346,3115.6545,1.9756,150.8889,0.5684,6.3641,0.068,61.116,0,0,0
18/07/2017 00:00,0.0003,0.7139,10.9599,0,0,100,0,0,0,0,344.3415,537.2662,0.1914,0,0.6017,1.7731,3048.5066,1.9784,149.942,0.5628,6.276,0.0678,60.4667,0,0,0
19/07/2017 00:00,0.0054,1.0346,10.7501,0,0,100,0,0,0,0,354.2825,539.8809,0.2264,0,0.6,1.7731,3054.9919,1.808,150.2674,0.5161,6.2911,0.062,59.309,0,0,0
20/07/2017 00:00,0.0176,1.3213,10.5101,0,0,100,0,0,0,0,333.7132,545.5126,0.2094,0,0.5932,1.7619,3068.8254,1.685,150.6093,0.4838,6.3145,0.0578,58.8496,0,0,0
21/07/2017 00:00,0.0207,1.0947,10.3701,0,0,100,0,0,0,0,309.0679,547.6916,0.2091,0,0.5908,1.7553,3072.1777,1.594,150.7812,0.4594,6.3234,0.0547,58.7388,0,0,0
22/07/2017 00:00,0.0167,0.6806,10.8399,0,0,100,0,0,0,0,310.2525,551.5588,0.2065,0,0.5884,1.7549,3084.6938,1.5231,151.4057,0.4408,6.3513,0.0523,58.9921,0,0,0
23/07/2017 00:00,0.012,0.8591,11.5695,0,0,100,0,0,0,0,318.0103,542.2576,0.1755,0,0.5535,1.6569,3042.9834,2.0706,149.3584,0.5745,6.2378,0.0693,58.964,0,0,0
24/07/2017 00:00,0.0152,0.807,12.1494,0,0,100,0,0,0,0,319.0626,575.0206,0.1733,0,0.5137,1.5908,3136.9268,1.9476,150.729,0.5518,6.3616,0.0658,58.4936,0,0,0
25/07/2017 00:00,0.0132,0.8903,12.3998,0,0,100,0,0,0,0,343.0047,573.5789,0.2035,0,0.5143,1.5905,3131.9165,1.8288,150.8775,0.5176,6.3587,0.0617,58.0083,0,0,0
26/07/2017 00:00,0.0146,0.9296,12.5899,0,0,100,0,0,0,0,344.2657,576.8249,0.2105,0,0.5127,1.5914,3142.6423,1.6946,151.4307,0.4814,6.3828,0.0572,57.4743,0,0,0
27/07/2017 00:00,0.0175,0.7309,12.05,0,0,100,0,0,0,0,339.5943,577.8398,0.2047,0,0.5123,1.5924,3146.9832,1.617,151.8197,0.4602,6.3962,0.0546,57.1292,0,0,0
28/07/2017 00:00,0.0185,0.6443,11.3105,0,0,100,0,0,0,0,329.2689,578.9721,0.1774,0,0.4865,1.5229,3140.3289,1.8874,150.5847,0.5186,6.3461,0.0618,56.9106,0,0,0
29/07/2017 00:00,0.0175,0.4495,11.4199,0,0,100,0,0,0,0,316.8446,558.3297,0.1686,0,0.4912,1.5112,3068.0154,2.1221,148.6031,0.5575,6.2191,0.067,56.7277,0,0,0
30/07/2017 00:00,0.0085,0.4478,11.5,0,0,100,0,0,0,0,317.1472,529.4907,0.1802,0,0.5253,1.5663,2973.1467,2.1839,147.1783,0.5632,6.0998,0.068,56.399,0,0,0
31/07/2017 00:00,0.012,0.4204,11.8,0,0,100,0,0,0,0,310.98,522.6597,0.197,0,0.5321,1.5731,2946.8035,2.1081,146.7305,0.5423,6.0658,0.0655,56.095,0,0,0
01/08/2017 00:00,0.0179,0.3916,12.3497,0,0,100,0,0,0,0,310.0704,524.0432,0.2149,0,0.5303,1.5671,2946.7166,1.9737,146.7995,0.5112,6.0692,0.0617,56.0925,0,0,0
02/08/2017 00:00,0.0197,0.3784,11.7802,0,0,100,0,0,0,0,320.3143,523.7078,0.2219,0,0.5318,1.5706,2944.407,1.8632,147.0769,0.4843,6.0746,0.0583,56.183,0,0,0
03/08/2017 00:00,0.016,0.3754,11.2904,0,0,100,0,0,0,0,315.7032,557.336,0.1813,0,0.4834,1.4853,3054.4514,2.054,148.2883,0.5379,6.2,0.0643,55.4162,0,0,0
04/08/2017 00:00,0.0111,0.3739,10.8103,0,0,100,0,0,0,0,305.9113,564.5706,0.2002,0,0.4732,1.465,3074.0735,1.9751,148.6002,0.5183,6.2256,0.0618,55.3165,0,0,0
05/08/2017 00:00,0.0058,0.5851,10.3504,0,0,100,0,0,0,0,293.9344,538.4159,0.2446,0,0.4971,1.5021,2981.187,1.9634,147.2522,0.4865,6.1047,0.0577,55.6474,0,0,0
06/08/2017 00:00,0.0022,1.8225,10.0401,0,0,100,0,0,0,0,285.0124,539.5189,0.2314,0,0.4951,1.4957,2980.9526,1.8642,147.3516,0.4661,6.1085,0.0552,56.0207,0,0,0
07/08/2017 00:00,0.0033,4.6274,9.7303,0,0,100,0,0,0,0,291.8331,541.9893,0.2175,0,0.492,1.4883,2985.5117,1.7648,147.6014,0.4462,6.1204,0.0527,56.5808,0,0,0
08/08/2017 00:00,0.0166,1.9672,10.7397,0,0,100,0,0,0,0,301.3834,544.947,0.2076,0,0.4897,1.4855,2994.8123,1.7211,148.0138,0.4396,6.1404,0.0518,56.8861,0,0,0
09/08/2017 00:00,0.022,1.1878,11.2196,0,0,100,0,0,0,0,324.8774,457.8333,0.2257,0,0.5207,1.475,2681.7881,4.2715,139.5453,0.4829,5.611,0.0558,57.2484,0,0,0
10/08/2017 00:00,0.0128,1.1812,11.6499,0,0,100,0,0,0,0,346.2227,517.5753,0.201,0,0.3309,0.9594,2969.0659,67.9372,126.3434,1.3313,5.3465,0.106,55.7487,0,0,0
11/08/2017 00:00,0.0094,1.5977,11.5501,0,0,100,0,0,0,0,329.8541,491.441,0.1877,0,0.2407,0.6417,2970.2021,238.3526,106.8186,3.6649,4.6673,0.245,55.5818,0,0,0
12/08/2017 00:00,0.0149,1.6364,12.06,0,0,100,0,0,0,0,315.4292,468.3213,0.1886,0,0.2342,0.5965,2892.7771,266.2055,100.8988,4.0197,4.4202,0.2668,55.0324,0,0,0
13/08/2017 00:00,0.019,1.2044,12.3597,0,0,100,0,0,0,0,311.2187,442.1242,0.1951,0,0.2254,0.5441,2820.373,316.6945,94.0463,4.6947,4.1351,0.3095,55.224,0,0,0
14/08/2017 00:00,0.0183,1.3789,13.2893,0,0,100,0,0,0,0,306.0719,476.8683,0.1832,0,0.284,0.7503,2890.8206,179.8812,110.1093,2.8703,4.7429,0.2047,54.3688,0,0,0
15/08/2017 00:00,0.015,1.2179,14.3899,0,0,100,0,0,0,0,296.3714,465.4709,0.1808,0,0.3016,0.7913,2849.6057,191.923,110.3134,3.0442,4.721,0.2176,54.5181,0,0,0
16/08/2017 00:00,0.002,1.5522,13.3902,0,0,100,0,0,0,0,305.6328,447.2571,0.1787,0,0.3587,0.9443,2748.4202,141.0569,115.4707,2.3875,4.8437,0.1809,54.0683,0,0,0
17/08/2017 00:00,0.0014,2.9055,12.7403,0,0,100,0,0,0,0,295.2306,446.032,0.2034,0,0.3425,0.8911,2760.553,154.1034,112.7967,2.5287,4.7527,0.1894,54.2498,0,0,0
18/08/2017 00:00,0.0006,3.0313,10.7412,0,0,100,0,0,0,0,295.8326,449.3822,0.2167,0,0.3283,0.8519,2785.5298,152.5117,111.5727,2.4712,4.7194,0.1858,55.054,0,0,0
19/08/2017 00:00,0.0164,3.3116,11.1696,0,0,100,0,0,0,0,317.1962,453.1815,0.2169,0,0.3239,0.8444,2803.9902,138.8754,111.9642,2.2598,4.7396,0.1721,55.4956,0,0,0
20/08/2017 00:00,0.0256,1.6491,10.8002,0,0,100,0,0,0,0,324.9381,456.6712,0.2131,0,0.3207,0.8395,2818.8154,124.0888,112.4497,2.0339,4.7618,0.157,55.7178,0,0,0
21/08/2017 00:00,0.0217,0.7865,10.0306,0,0,100,0,0,0,0,320.5684,459.6398,0.1982,0,0.3175,0.834,2830.9373,111.3869,112.8456,1.8416,4.7801,0.144,55.8524,0,0,0
22/08/2017 00:00,0.0177,1.01,11.2398,0,0,100,0,0,0,0,309.1525,461.8784,0.193,0,0.3146,0.8279,2838.2981,100.2828,113.0916,1.6756,4.7919,0.1328,55.9323,0,0,0
23/08/2017 00:00,0.0163,1.0597,12.4699,0,0,100,0,0,0,0,282.7262,374.2232,0.2289,0,0.254,0.56,2651.9299,315.6476,85.5875,4.6507,3.6574,0.3196,59.3866,0,0,0
24/08/2017 00:00,0.0177,1.0368,12.7498,0,0,100,0,0,0,0,296.7366,377.5815,0.2379,0,0.3103,0.7179,2598.0027,221.2194,95.3796,3.4059,3.9839,0.2425,58.5201,0,0,0
25/08/2017 00:00,0.0198,1.0592,12.92,0,0,100,0,0,0,0,301.4638,379.8833,0.2128,0,0.3384,0.8048,2570.9148,178.0976,100.9319,2.848,4.1731,0.2094,57.6162,0,0,0
26/08/2017 00:00,0.0187,1.078,12.83,0,0,100,0,0,0,0,300.2222,377.7295,0.2118,0,0.3218,0.7534,2591.6389,206.9701,97.9112,3.223,4.0718,0.2362,57.6413,0,0,0
27/08/2017 00:00,0.0177,1.0844,12.4702,0,0,100,0,0,0,0,290.0163,370.3176,0.2187,0,0.3175,0.7264,2590.2791,236.6544,95.0762,3.6027,3.964,0.2623,58.2828,0,0,0
28/08/2017 00:00,0.0196,1.085,12.0301,0,0,100,0,0,0,0,305.4666,374.2158,0.2039,0,0.3303,0.7692,2585.8186,200.3579,98.3429,3.0965,4.0785,0.2298,58.5385,0,0,0
29/08/2017 00:00,0.0189,1.0946,12.4896,0,0,100,0,0,0,0,318.2129,379.1964,0.2154,0,0.3569,0.8585,2568.3926,154.8445,104.1285,2.5396,4.2835,0.1962,56.9902,0,0,0
30/08/2017 00:00,0.0198,1.0753,13.4296,0,0,100,0,0,0,0,315.8556,378.5444,0.1895,0,0.3768,0.9214,2538.3118,130.092,107.7482,2.2492,4.404,0.1783,56.4357,0,0,0
31/08/2017 00:00,0.0227,0.9717,13.42,0,0,100,0,0,0,0,305.1412,380.9684,0.1967,0,0.3743,0.9168,2547.3,117.0067,108.0845,2.0391,4.4191,0.1639,56.5772,0,0,0
01/09/2017 00:00,0.0218,0.7886,13.2901,0,0,100,0,0,0,0,286.5443,383.046,0.2221,0,0.3716,0.9114,2552.8057,104.9029,108.2785,1.8458,4.4285,0.1505,56.6435,0,0,0
02/09/2017 00:00,0.0191,0.7933,14.1694,0,0,100,0,0,0,0,294.4099,372.6392,0.2902,0,0.3372,0.7874,2582.7776,146.3571,99.7869,2.3475,4.1258,0.1853,57.4672,0,0,0
03/09/2017 00:00,0.0039,0.8528,13.4101,0,0,100,0,0,0,0,310.6864,356.1138,0.2019,0,0.2792,0.6047,2631.3523,202.0224,87.405,3.0694,3.6864,0.2391,59.2053,0,0,0
04/09/2017 00:00,0,1.2744,11.6106,0,0,100,0,0,0,0,322.6543,356.1118,0.2345,0,0.2588,0.553,2661.4458,196.8892,84.5446,2.9613,3.59,0.2319,59.2596,0,0,0
05/09/2017 00:00,0.0029,1.9338,10.6805,0,0,100,0,0,0,0,308.3631,355.4735,0.2017,0,0.2338,0.4922,2686.2148,201.8832,81.4523,3.013,3.4806,0.2355,60.0305,0,0,0
06/09/2017 00:00,0.0106,1.9508,11.6094,0,0,100,0,0,0,0,284.1811,378.6063,0.1891,0,0.1581,0.3447,2768.3594,230.4913,78.9123,3.458,3.397,0.2612,64.0297,0,0,0
07/09/2017 00:00,0.0156,1.5344,12.7396,0,0,100,0,0,0,0,290.9009,380.0736,0.1875,0,0.1533,0.3338,2770.7063,206.0016,78.9175,3.105,3.3987,0.238,64.1982,0,0,0
08/09/2017 00:00,0.0183,0.8784,13.4297,0,0,100,0,0,0,0,295.5338,382.8589,0.1803,0,0.1486,0.3242,2782.634,185.3209,79.1897,2.8096,3.4121,0.2186,64.6194,0,0,0
09/09/2017 00:00,0.0217,0.8107,13.32,0,0,100,0,0,0,0,293.1839,385.4618,0.1911,0,0.1445,0.3155,2792.3428,165.8089,79.4251,2.5319,3.4238,0.2001,64.8737,0,0,0
10/09/2017 00:00,0.0232,0.7996,13.29,0,0,100,0,0,0,0,304.6265,387.4593,0.1939,0,0.1393,0.3046,2796.1196,147.1354,79.4599,2.2662,3.427,0.1817,64.9093,0,0,0
11/09/2017 00:00,0.0213,0.7513,14.459,0,0,100,0,0,0,0,301.0228,390.0139,0.1838,0,0.1349,0.2953,2805.2317,131.6053,79.6811,2.0477,3.4381,0.1665,65.0565,0,0,0
12/09/2017 00:00,0.0195,0.7105,15.8992,0,0,100,0,0,0,0,302.8568,393.1494,0.1793,0,0.1308,0.2872,2818.2114,118.03,80.0265,1.8588,3.4545,0.1534,65.3426,0,0,0
13/09/2017 00:00,0.0036,0.7497,13.7102,0,0,100,0,0,0,0,302.9918,337.868,0.2055,0,0.1586,0.3056,2672.6064,239.2848,68.8445,3.5395,2.9748,0.2687,69.168,0,0,0
14/09/2017 00:00,0.0106,1.0456,11.4409,0,0,100,0,0,0,0,303.432,340.6774,0.2311,0,0.1552,0.3,2692.6885,211.6931,69.1089,3.1437,2.9879,0.242,69.6833,0,0,0
15/09/2017 00:00,0.0185,1.0539,12.5993,0,0,100,0,0,0,0,292.8902,344.0358,0.2138,0,0.1503,0.2917,2712.8052,188.7648,69.5064,2.8204,3.0068,0.2205,70.4816,0,0,0
16/09/2017 00:00,0.0206,0.9813,13.2096,0,0,100,0,0,0,0,287.1999,346.703,0.1842,0,0.1448,0.2823,2726.428,169.3451,69.7827,2.5506,3.0205,0.2027,71.1826,0,0,0
17/09/2017 00:00,0.0352,1.0763,13.3,0,0,100,0,0,0,0,286.1517,349.4556,0.1732,0,0.1402,0.274,2739.958,152.5161,70.0799,2.3197,3.035,0.1873,71.6813,0,0,0
18/09/2017 00:00,0.0164,0.7578,13.6298,0,0,100,0,0,0,0,312.3998,352.6469,0.1667,0,0.1361,0.2674,2757.0029,137.4856,70.4759,2.1146,3.0538,0.1733,71.9416,0,0,0
19/09/2017 00:00,0.0177,0.6891,12.6902,0,0,100,0,0,0,0,318.2243,355.0499,0.1587,0,0.1329,0.2623,2771.145,123.7095,70.7518,1.9249,3.0672,0.1597,71.6796,0,0,0
20/09/2017 00:00,0.0229,0.5312,13.4494,0,0,100,0,0,0,0,293.9206,356.5029,0.1646,0,0.1295,0.2549,2774.3103,111.0446,70.8007,1.7531,3.0709,0.1476,71.3686,0,0,0
21/09/2017 00:00,0.0202,0.5322,14.6691,0,0,100,0,0,0,0,276.8814,358.3123,0.1803,0,0.1253,0.2458,2777.1555,99.3514,70.8586,1.5964,3.0752,0.1366,71.4905,0,0,0
22/09/2017 00:00,0.0225,0.5265,16.1694,0,0,100,0,0,0,0,274.1539,360.8541,0.1803,0,0.1205,0.2366,2786.0247,89.1952,71.0531,1.4619,3.0854,0.1272,72.0326,0,0,0
23/09/2017 00:00,0.0146,0.5414,17.4592,0,0,100,0,0,0,0,297.1246,364.2524,0.1793,0,0.1158,0.2284,2801.022,80.237,71.4197,1.3448,3.1031,0.1188,72.575,0,0,0
24/09/2017 00:00,0.0053,0.6136,15.0621,0,0,100,0,0,0,0,327.844,353.759,0.179,0,0.2392,0.5135,2622.4307,109.2533,85.8361,1.8855,3.5869,0.1613,66.8875,0,0,0
25/09/2017 00:00,0.0125,0.8021,14.6702,0,0,100,0,0,0,0,304.1489,357.5421,0.1846,0,0.2395,0.5188,2633.3945,97.1734,86.9755,1.7039,3.6321,0.1476,66.5856,0,0,0
26/09/2017 00:00,0.0225,0.621,14.9299,0,0,100,0,0,0,0,286.8296,360.2086,0.1756,0,0.2364,0.5139,2639.7478,87.0247,87.4603,1.5524,3.6527,0.1365,66.8577,0,0,0
27/09/2017 00:00,0.0182,0.6614,16.2796,0,0,100,0,0,0,0,275.6095,363.9999,0.2045,0,0.2336,0.5089,2653.1406,77.9734,88.0576,1.4192,3.6788,0.1269,67.5199,0,0,0
28/09/2017 00:00,0.0129,0.5915,15.8203,0,0,100,0,0,0,0,292.8733,369.8627,0.2023,0,0.2469,0.5568,2640.4736,84.3232,92.0762,1.5378,3.8228,0.1379,66.9001,0,0,0
29/09/2017 00:00,0.0151,0.5889,15.5203,0,0,100,0,0,0,0,291.5348,374.0533,0.2033,0,0.2686,0.6261,2604.2896,74.7022,96.9925,1.4535,4.0003,0.1326,64.6519,0,0,0
30/09/2017 00:00,0.014,0.5584,14.9404,0,0,100,0,0,0,0,289.7235,373.3654,0.2001,0,0.2839,0.6736,2544.4893,67.8142,99.9631,1.4062,4.1017,0.1304,61.886,0,0,0
01/10/2017 00:00,0.0171,0.5209,15.2497,0,0,100,0,0,0,0,299.3581,376.0922,0.1884,0,0.2842,0.6798,2546.3137,60.7824,101.0687,1.3016,4.1445,0.1225,61.9076,0,0,0
02/10/2017 00:00,0.0192,0.527,16.1692,0,0,100,0,0,0,0,282.4277,379.3414,0.1975,0,0.2807,0.6731,2556.6055,54.3005,101.4954,1.1883,4.1638,0.1133,62.4796,0,0,0
03/10/2017 00:00,0.0197,0.5445,17.2694,0,0,100,0,0,0,0,250.3565,383.0646,0.2424,0,0.2769,0.6644,2566.7688,48.3675,101.9043,1.0873,4.1828,0.1054,63.6465,0,0,0
04/10/2017 00:00,0.0202,0.5111,17.1601,0,0,100,0,0,0,0,238.1176,387.8841,0.3084,0,0.2714,0.6518,2578.9485,42.8007,102.3986,0.9954,4.2058,0.0983,66.0857,0,0,0
05/10/2017 00:00,0.0144,0.4805,16.3506,0,0,100,0,0,0,0,266.427,392.6737,0.3144,0,0.3074,0.7775,2495.7639,25.2287,111.4441,0.7711,4.5309,0.0792,65.9533,0,0,0
06/10/2017 00:00,0.0207,0.4881,15.0307,0,0,100,0,0,0,0,287.0582,396.1487,0.2107,0,0.3031,0.7771,2515.6304,24.4473,112.4014,0.7669,4.5715,0.0796,67.0486,0,0,0
07/10/2017 00:00,0.0253,0.4595,15.4297,0,0,100,0,0,0,0,287.9623,400.1967,0.178,0,0.2985,0.77,2530.3247,22.1128,113.0582,0.7236,4.6002,0.0758,68.0217,0,0,0
08/10/2017 00:00,0.0179,0.456,17.2184,0,0,100,0,0,0,0,276.0915,403.8965,0.1944,0,0.295,0.763,2541.2402,19.8712,113.5562,0.6817,4.6225,0.072,68.6666,0,0,0
09/10/2017 00:00,0.0164,0.4555,17.6099,0,0,100,0,0,0,0,286.3585,405.8795,0.1998,0,0.2927,0.7588,2554.4441,19.1568,113.7375,0.67,4.6331,0.0713,68.5429,0,0,0
