X,Y,Z
359292.3,6023277.91,-0.92
359291.41,6023279.52,-0.92
359291.84,6023278.72,-0.92
359290.82,6023280.51,-0.92
359293.64,6023275.71,-0.92
359292.7,6023277.2,-0.94
359293.13,6023276.48,-0.94
359296.83,6023271.32,-0.88
359296.15,6023272.25,-0.88
359297.71,6023270.06,-0.89
359295.51,6023273.07,-0.9
359295,6023273.75,-0.9
359294.49,6023274.42,-0.93
359298.3,6023269.22,-0.89
359298.78,6023268.55,-0.9
359301.48,6023264.85,-0.91
359301,6023265.5,-0.91
359300.21,6023266.57,-0.91
359299.61,6023267.39,-0.91
359303.57,6023261.98,-0.87
359304.96,6023260.1,-0.88
359305.44,6023259.45,-0.88
359304.35,6023260.91,-0.88
359303.03,6023262.73,-0.89
359302.57,6023263.36,-0.91
359302.1,6023264.02,-0.91
359306.02,6023258.71,-0.91
359306.53,6023258.08,-0.92
359307.91,6023256.42,-0.93
359307.07,6023257.46,-0.93
359308.38,6023255.76,-0.95
359308.88,6023255.1,-0.95
359311.81,6023251.31,-0.94
359310.94,6023252.44,-0.94
359312.35,6023250.58,-0.94
359310.46,6023253.09,-0.94
359309.83,6023253.9,-0.94
359316.43,6023245.51,-0.89
359315.89,6023246.14,-0.91
359315.27,6023246.92,-0.92
359314.64,6023247.71,-0.92
359314.11,6023248.33,-0.92
359313.52,6023249.04,-0.93
359313.03,6023249.68,-0.94
359319.95,6023241.38,-0.85
359318.52,6023243.12,-0.86
359319.43,6023242.01,-0.86
359317.88,6023243.82,-0.87
359317.35,6023244.43,-0.87
359321.04,6023240.16,-0.87
359323.91,6023236.8,-0.88
359322.88,6023238.01,-0.88
359321.56,6023239.54,-0.88
359323.38,6023237.41,-0.89
359322.07,6023238.92,-0.89
359324.93,6023235.59,-0.89
359325.76,6023234.6,-0.89
359324.41,6023236.18,-0.91
359326.59,6023233.17,-0.93
359327.39,6023231.57,-0.94
359326.22,6023233.85,-0.95
359326.94,6023232.39,-0.98
359331.51,6023225.91,-0.92
359330.93,6023226.77,-0.92
359328.23,6023230.45,-0.92
359328.79,6023229.72,-0.92
359330.31,6023227.69,-0.93
359329.83,6023228.35,-0.93
359329.34,6023228.99,-0.93
359332.55,6023224.39,-0.94
359332.07,6023225.06,-0.94
359333.93,6023222.45,-0.94
359334.78,6023221.17,-0.95
359333.21,6023223.45,-0.95
359338.21,6023216.12,-0.89
359338.87,6023214.98,-0.91
359336.09,6023219.22,-0.92
359337.15,6023217.73,-0.92
359336.68,6023218.4,-0.92
359337.67,6023216.96,-0.93
359335.57,6023219.96,-0.93
359340.5,6023212.57,-0.9
359339.79,6023213.56,-0.91
359341.31,6023211.4,-0.91
359341.8,6023210.64,-0.91
359342.45,6023209.62,-0.91
359342.95,6023208.85,-0.92
359339.33,6023214.2,-0.92
359343.65,6023207.85,-0.92
359346.48,6023204.26,-0.94
359344.22,6023207.12,-0.94
359345.99,6023204.93,-0.95
359345.26,6023205.83,-0.96
359344.74,6023206.48,-0.96
359348.21,6023201.8,-0.92
359347.37,6023202.99,-0.93
359349.04,6023200.6,-0.94
359349.63,6023199.74,-0.94
359352.06,6023196.48,-0.93
359353.11,6023195.03,-0.93
359351.48,6023197.21,-0.94
359354.12,6023193.42,-0.94
359352.63,6023195.72,-0.94
359353.56,6023194.31,-0.95
359350.99,6023197.9,-0.96
359357.9,6023187.01,-0.91
359356.18,6023190.13,-0.92
359357.51,6023187.76,-0.92
359355.73,6023190.85,-0.92
359356.6,6023189.39,-0.92
359355.28,6023191.54,-0.92
359357.1,6023188.48,-0.93
359354.84,6023192.25,-0.94
359359.51,6023183.97,-0.91
359358.33,6023186.19,-0.91
359360.82,6023180.28,-0.91
359360.42,6023181.37,-0.92
359359.11,6023184.7,-0.92
359360.05,6023182.41,-0.93
359361.11,6023179.2,-0.93
359359.82,6023183.18,-0.93
359361.57,6023177.5,-0.94
359358.7,6023185.44,-0.94
359361.31,6023178.41,-0.95
359364.42,6023167.5,-0.88
359363.67,6023169.65,-0.89
359362.41,6023174.67,-0.9
359365.26,6023164.88,-0.9
359362.08,6023175.98,-0.9
359363.29,6023170.9,-0.9
359364.7,6023166.59,-0.9
359364.97,6023165.68,-0.91
359364.16,6023168.21,-0.91
359362.76,6023173.05,-0.91
359362.59,6023173.86,-0.91
359361.85,6023176.7,-0.91
359363.02,6023171.93,-0.92
359363.9,6023168.92,-0.92
359367.39,6023160.79,-0.88
359368.99,6023158.14,-0.89
359368.59,6023158.8,-0.89
359368.15,6023159.5,-0.89
359366.94,6023161.41,-0.89
359366.41,6023162.27,-0.89
359366.04,6023162.97,-0.9
359365.7,6023163.68,-0.93
359369.61,6023157.27,-0.88
359372.51,6023153.81,-0.89
359372,6023154.36,-0.89
359371.35,6023155.07,-0.89
359370.3,6023156.32,-0.89
359370.85,6023155.65,-0.92
359374.47,6023151.89,-0.86
359376.71,6023149.76,-0.87
359375.87,6023150.52,-0.87
359375.28,6023151.08,-0.88
359373.86,6023152.46,-0.88
359373.26,6023153.05,-0.89
359379.14,6023148.01,-0.87
359378.45,6023148.45,-0.87
359379.93,6023147.51,-0.88
359377.77,6023148.92,-0.88
359382.34,6023145.98,-0.84
359383.05,6023145.56,-0.86
359384.11,6023144.95,-0.87
359381.03,6023146.76,-0.87
359387.75,6023143.13,-0.82
359387.03,6023143.52,-0.83
359384.93,6023144.57,-0.85
359386.29,6023143.87,-0.85
359389.46,6023142.22,-0.85
359388.46,6023142.73,-0.85
359391.1,6023141.39,-0.86
359390.27,6023141.79,-0.87
359395.51,6023138.92,-0.83
359394.68,6023139.37,-0.84
359393.3,6023140.19,-0.85
359391.83,6023141.03,-0.85
359392.58,6023140.61,-0.87
359393.99,6023139.76,-0.89
359399.12,6023136.43,-0.73
359398.46,6023136.93,-0.76
359397.15,6023138.01,-0.76
359397.78,6023137.49,-0.8
359396.43,6023138.41,-0.81
359402.65,6023133.88,-0.62
359402,6023134.38,-0.62
359401.34,6023134.88,-0.63
359400.65,6023135.34,-0.69
359399.79,6023135.95,-0.71
359406.3,6023130.98,-0.59
359405.64,6023131.49,-0.62
359403.4,6023133.33,-0.62
359404.99,6023132,-0.63
359404.34,6023132.53,-0.64
359409.02,6023128.85,-0.57
359408.29,6023129.44,-0.58
359407.62,6023129.96,-0.58
359409.79,6023128.16,-0.6
359406.96,6023130.46,-0.6
359414.04,6023124.88,-0.56
359413.07,6023125.62,-0.57
359411.88,6023126.54,-0.57
359411.2,6023127.06,-0.59
359410.6,6023127.51,-0.59
359417.61,6023121.8,-0.55
359416.9,6023122.4,-0.56
359416.26,6023122.93,-0.57
359415.22,6023123.79,-0.57
359421.45,6023118.61,-0.55
359418.25,6023121.28,-0.55
359420.85,6023119.13,-0.55
359420.22,6023119.65,-0.56
359419.19,6023120.5,-0.57
359423.29,6023117.03,-0.56
359423.94,6023116.52,-0.56
359422.67,6023117.55,-0.56
359424.73,6023115.88,-0.57
359422.06,6023118.07,-0.57
359425.42,6023115.31,-0.58
359426,6023114.79,-0.57
359428.33,6023112.63,-0.58
359426.57,6023114.26,-0.59
359427.48,6023113.4,-0.59
359428.87,6023112.09,-0.61
359432.21,6023109.01,-0.59
359430.14,6023110.9,-0.59
359431.01,6023110.13,-0.59
359431.66,6023109.54,-0.59
359432.85,6023108.4,-0.6
359429.55,6023111.42,-0.61
359434.39,6023106.87,-0.6
359433.56,6023107.7,-0.6
359434.94,6023106.33,-0.61
359435.51,6023105.79,-0.61
359436.76,6023104.54,-0.61
359436.06,6023105.22,-0.62
359437.74,6023103.55,-0.61
359438.28,6023103,-0.61
359438.82,6023102.43,-0.63
359439.5,6023101.72,-0.64
359440.18,6023100.99,-0.69
359442.41,6023098.66,-0.66
359440.87,6023100.26,-0.67
359441.62,6023099.46,-0.68
359443.13,6023097.83,-0.68
359443.67,6023097.26,-0.7
359445.05,6023095.87,-0.71
359444.47,6023096.47,-0.72
359445.57,6023095.26,-0.73
359446.17,6023094.58,-0.75
359446.86,6023093.87,-0.76
359447.41,6023093.29,-0.76
359448.05,6023092.62,-0.76
359450.07,6023090.57,-0.78
359448.61,6023092.03,-0.78
359451.33,6023089.35,-0.79
359449.49,6023091.15,-0.79
359450.74,6023089.92,-0.8
359451.92,6023088.77,-0.79
359452.48,6023088.19,-0.8
359453.1,6023087.54,-0.81
359453.63,6023086.97,-0.82
359454.12,6023086.38,-0.84
359455.03,6023085.25,-0.84
359459.01,6023079.64,-0.81
359458.32,6023080.75,-0.81
359457.69,6023081.68,-0.81
359457.01,6023082.67,-0.82
359456.24,6023083.72,-0.83
359455.53,6023084.64,-0.83
359461.27,6023075.7,-0.81
359461.77,6023074.88,-0.82
359462.6,6023073.6,-0.82
359460.84,6023076.43,-0.82
359459.47,6023078.86,-0.82
359459.91,6023078.06,-0.83
359462.17,6023074.23,-0.83
359460.42,6023077.15,-0.84
359466.4,6023069.79,-0.8
359463.05,6023072.98,-0.81
359464.15,6023071.66,-0.82
359465.71,6023070.32,-0.83
359463.62,6023072.26,-0.83
359465.04,6023070.79,-0.84
359467.02,6023069.19,-0.84
359467.85,6023068.36,-0.85
359469.77,6023066.53,-0.86
359468.97,6023067.36,-0.86
359470.47,6023065.87,-0.87
359468.41,6023067.86,-0.87
359473.97,6023062.89,-0.82
359471.85,6023064.72,-0.83
359472.9,6023063.81,-0.83
359471.27,6023065.2,-0.83
359477.71,6023059.85,-0.81
359477.06,6023060.41,-0.81
359476.38,6023060.93,-0.83
359475.78,6023061.38,-0.85
359475.19,6023061.85,-0.85
359474.54,6023062.39,-0.85
359481.36,6023056.22,-0.8
359480.76,6023056.84,-0.8
359480.18,6023057.44,-0.81
359478.68,6023058.97,-0.81
359479.31,6023058.37,-0.82
359482.27,6023055.3,-0.79
359484.44,6023052.96,-0.8
359482.91,6023054.62,-0.8
359485.2,6023052.22,-0.81
359483.84,6023053.57,-0.81
359487.83,6023048.47,-0.78
359488.96,6023046.92,-0.78
359488.53,6023047.54,-0.79
359486.74,6023050.2,-0.79
359486.13,6023051.19,-0.79
359487.34,6023049.13,-0.81
359489.44,6023046.22,-0.77
359492.12,6023040.94,-0.78
359491.28,6023042.46,-0.78
359491.65,6023041.8,-0.78
359489.85,6023045.51,-0.79
359492.51,6023040.19,-0.79
359490.37,6023044.43,-0.8
359490.89,6023043.21,-0.8
359493.38,6023038.3,-0.79
359493.05,6023039.05,-0.79
359494.42,6023035.41,-0.8
359494.77,6023034.62,-0.81
359495.33,6023033.35,-0.81
359496.3,6023031.12,-0.81
359493.63,6023037.53,-0.82
359494,6023036.38,-0.82
359495.95,6023031.9,-0.82
359496.63,6023030.35,-0.83
359497.01,6023029.49,-0.82
359498.3,6023026.16,-0.83
359498.71,6023024.94,-0.84
359500.32,6023020.36,-0.84
359500.03,6023021.14,-0.84
359499.71,6023022.02,-0.84
359497.7,6023027.77,-0.84
359497.35,6023028.63,-0.84
359497.98,6023027.01,-0.84
359498.99,6023024.06,-0.86
359499.25,6023023.29,-0.86
359503.45,6023012.79,-0.82
359503.91,6023011.91,-0.83
359501.84,6023016.43,-0.84
359502.16,6023015.65,-0.84
359500.6,6023019.58,-0.84
359503.1,6023013.5,-0.85
359501.5,6023017.22,-0.85
359502.47,6023014.86,-0.86
359501.19,6023018.03,-0.86
359500.89,6023018.8,-0.86
359504.99,6023010.33,-0.82
359504.49,6023010.95,-0.84
359505.47,6023009.58,-0.86
359507,6023007.19,-0.86
359506.59,6023007.82,-0.87
359507.41,6023006.44,-0.88
359506.09,6023008.54,-0.88
359507.81,6023005.67,-0.91
359508.45,6023004.56,-0.86
359508.84,6023003.81,-0.88
359509.88,6023001.95,-0.9
359510.3,6023001.19,-0.91
359509.22,6023003.06,-0.91
359511.4,6022999.26,-0.93
359510.96,6022999.97,-0.95
359511.84,6022998.42,-0.98
359513.78,6022994.99,-0.99
359515.34,6022991.86,-0.99
359514.98,6022992.52,-1
359514.55,6022993.37,-1
359514.19,6022994.13,-1
359513.33,6022995.82,-1
359512.84,6022996.65,-1
359512.3,6022997.57,-1
359515.74,6022991.1,-0.99
359517.24,6022988.17,-1
359519,6022984.84,-1
359516.72,6022989.21,-1
359516.36,6022989.88,-1
359518.59,6022985.51,-1.01
359517.63,6022987.29,-1.01
359518.04,6022986.45,-1.01
359522.63,6022979.01,-0.99
359522.25,6022979.67,-0.99
359521.11,6022981.51,-0.99
359520.68,6022982.26,-0.99
359520.25,6022982.89,-0.99
359521.8,6022980.4,-1
359519.81,6022983.53,-1
359519.39,6022984.18,-1
359525.99,6022973.67,-0.99
359525,6022975.21,-0.99
359523.08,6022978.29,-0.99
359523.7,6022977.29,-1
359526.69,6022972.6,-1
359525.56,6022974.3,-1
359524.47,6022976.01,-1
359529.14,6022969.2,-0.99
359527.93,6022970.85,-0.99
359529.55,6022968.57,-1
359530.08,6022967.78,-1
359528.48,6022970.05,-1.01
359527.42,6022971.54,-1.01
359534.04,6022962.23,-0.99
359532.48,6022964.39,-0.99
359530.88,6022966.65,-0.99
359532.99,6022963.7,-1
359531.77,6022965.31,-1
359531.28,6022966,-1.02
359533.43,6022963.09,-1.02
359537.93,6022956.05,-0.98
359537.51,6022956.68,-1
359537.09,6022957.31,-1
359536.28,6022958.58,-1
359535.68,6022959.6,-1
359534.48,6022961.49,-1.01
359535.23,6022960.34,-1.03
359539.04,6022954.08,-0.97
359539.35,6022953.38,-0.98
359540.54,6022949.02,-0.98
359539.97,6022951.35,-0.99
359538.31,6022955.4,-0.99
359539.63,6022952.6,-0.99
359541.4,6022946.98,-1
359541.13,6022947.69,-1
359540.26,6022949.74,-1
359540.08,6022950.55,-1.01
359541.67,6022946.17,-1.04
359545.46,6022930.32,-0.81
359545.25,6022931.05,-0.85
359545.05,6022931.9,-0.87
359544.88,6022932.64,-0.88
359544.69,6022933.48,-0.9
359544.5,6022934.31,-0.91
359544.32,6022935.04,-0.92
359543.86,6022936.93,-0.92
359544.14,6022935.77,-0.93
359543.68,6022937.66,-0.95
359543.51,6022938.4,-0.99
359543.36,6022939.22,-1.02
359543.17,6022940.34,-1.02
359543,6022941.25,-1.03
359542.79,6022942.07,-1.03
359542.6,6022942.8,-1.04
359542.37,6022943.63,-1.04
359541.93,6022945.27,-1.04
359542.15,6022944.45,-1.05
359545.74,6022929.16,-0.8
359546.05,6022927.8,-0.81
359546.4,6022926.33,-0.81
359548.39,6022918.02,-0.82
359548.72,6022916.6,-0.83
359548.19,6022918.83,-0.83
359548,6022919.65,-0.83
359547.8,6022920.47,-0.83
359547.25,6022922.9,-0.84
359547.05,6022923.73,-0.84
359546.69,6022925.18,-0.84
359547.61,6022921.28,-0.84
359548.96,6022915.57,-0.85
359547.43,6022922.09,-0.85
359550.88,6022906.52,-0.84
359551.7,6022902.79,-0.85
359549.98,6022910.83,-0.85
359549.35,6022913.83,-0.85
359551.42,6022904.04,-0.85
359551.07,6022905.6,-0.85
359552.13,6022901.03,-0.86
359552.97,6022897.93,-0.86
359552.77,6022898.66,-0.86
359550.49,6022908.48,-0.86
359549.83,6022911.57,-0.86
359550.72,6022907.34,-0.87
359550.31,6022909.29,-0.87
359552.34,6022900.21,-0.87
359551.92,6022901.85,-0.87
359549.63,6022912.39,-0.89
359556.5,6022879.58,-0.81
359556.74,6022877.8,-0.83
359553.39,6022896.41,-0.83
359556.61,6022878.63,-0.83
359556.38,6022880.42,-0.83
359553.63,6022895.6,-0.83
359553.84,6022894.8,-0.83
359556.18,6022882.5,-0.83
359556.07,6022883.32,-0.83
359554.01,6022893.98,-0.84
359554.84,6022889.19,-0.84
359555.02,6022888.27,-0.84
359554.68,6022890.01,-0.84
359554.26,6022892.69,-0.84
359556.28,6022881.26,-0.85
359555.43,6022886.41,-0.85
359554.52,6022890.85,-0.85
359554.37,6022891.78,-0.85
359555.6,6022885.6,-0.85
359555.77,6022884.77,-0.85
359555.24,6022887.22,-0.86
359557.35,6022875.24,-0.8
359557.6,6022874.3,-0.8
359558.39,6022870.65,-0.8
359558.14,6022871.8,-0.81
359558.93,6022867.83,-0.82
359557.05,6022876.31,-0.82
359558.67,6022869.27,-0.82
359556.88,6022877.05,-0.83
359557.75,6022873.56,-0.83
359557.92,6022872.74,-0.83
359559.29,6022865.63,-0.84
359559.1,6022866.77,-0.84
359559.5,6022864.29,-0.84
359560.46,6022857.65,-0.85
359560.23,6022859.23,-0.85
359559.89,6022861.34,-0.85
359559.61,6022863.34,-0.86
359559.71,6022862.59,-0.86
359560.03,6022860.5,-0.86
359561.21,6022852.68,-0.86
359561.38,6022851.72,-0.86
359560.56,6022856.82,-0.86
359561.01,6022853.74,-0.86
359560.87,6022854.49,-0.87
359560.65,6022855.97,-0.87
359562.24,6022846.24,-0.87
359561.63,6022850.37,-0.87
359561.87,6022848.27,-0.87
359563.31,6022841.34,-0.87
359563.65,6022839.99,-0.87
359564.05,6022838.57,-0.88
359562.1,6022846.99,-0.88
359561.77,6022849.11,-0.88
359562.39,6022845.49,-0.89
359562.81,6022843.31,-0.89
359562.99,6022842.58,-0.89
359562.55,6022844.66,-0.9
359567,6022829.63,-0.85
359567.74,6022827.66,-0.85
359567.34,6022828.79,-0.85
359566.68,6022830.5,-0.86
359566.18,6022831.83,-0.86
359565.88,6022832.61,-0.87
359565.2,6022834.56,-0.87
359565.6,6022833.38,-0.88
359564.94,6022835.46,-0.89
359564.28,6022837.76,-0.89
359564.69,6022836.26,-0.9
359571.65,6022819.77,-0.86
359571.25,6022820.44,-0.87
359568.76,6022825.14,-0.88
359570.85,6022821.12,-0.88
359570.13,6022822.41,-0.88
359568.43,6022825.88,-0.88
359568.05,6022826.81,-0.88
359569.74,6022823.13,-0.88
359569.38,6022823.85,-0.88
359573.59,6022816.81,-0.84
359574.99,6022814.84,-0.85
359573.14,6022817.46,-0.86
359574.14,6022816,-0.86
359572.32,6022818.69,-0.87
359575.82,6022813.82,-0.86
359576.37,6022813.21,-0.86
359578.84,6022810.34,-0.88
359578.1,6022811.24,-0.88
359577.41,6022812.06,-0.88
359576.91,6022812.64,-0.88
359582.17,6022806.52,-0.83
359580.27,6022808.71,-0.84
359580.91,6022807.95,-0.85
359581.43,6022807.35,-0.86
359579.36,6022809.75,-0.86
359585.22,6022803.06,-0.8
359584.34,6022804.03,-0.8
359583.8,6022804.63,-0.82
359583.12,6022805.36,-0.82
359585.73,6022802.43,-0.82
359586.28,6022801.83,-0.84
359589.17,6022798.55,-0.83
359590.25,6022797.31,-0.83
359587.95,6022799.91,-0.83
359587.16,6022800.84,-0.83
359589.7,6022797.92,-0.84
359588.55,6022799.22,-0.85
359593.69,6022793.55,-0.82
359591.35,6022796.11,-0.83
359592.86,6022794.43,-0.83
359591.9,6022795.5,-0.83
359590.81,6022796.7,-0.84
359597.39,6022789.45,-0.8
359596.16,6022790.8,-0.82
359595.49,6022791.59,-0.82
359596.84,6022790.05,-0.82
359594.3,6022792.87,-0.83
359594.94,6022792.18,-0.84
359598.13,6022788.6,-0.8
359599.28,6022787.31,-0.82
359600.23,6022786.25,-0.83
359601.18,6022785.21,-0.83
359598.67,6022787.98,-0.84
359601.73,6022784.6,-0.85
359604.93,6022780.9,-0.82
359604.09,6022781.9,-0.83
359602.35,6022783.92,-0.83
359603.36,6022782.74,-0.85
359605.71,6022779.94,-0.82
359606.82,6022778.6,-0.83
359607.55,6022777.65,-0.84
359606.23,6022779.31,-0.84
359608.36,6022776.62,-0.84
359608.84,6022775.98,-0.86
359609.34,6022775.34,-0.84
359612.14,6022771.55,-0.84
359611.21,6022772.79,-0.85
359612.72,6022770.71,-0.85
359610.68,6022773.55,-0.85
359609.99,6022774.46,-0.87
359616.55,6022764.68,-0.83
359616.03,6022765.66,-0.83
359615.6,6022766.36,-0.85
359614.31,6022768.33,-0.85
359613.18,6022770.03,-0.85
359615.16,6022767.05,-0.86
359613.68,6022769.28,-0.87
359620.05,6022755.49,-0.82
359617.64,6022762.27,-0.82
359619.81,6022756.27,-0.82
359619.46,6022757.36,-0.82
359620.29,6022754.59,-0.82
359619.2,6022758.14,-0.83
359618.92,6022758.92,-0.83
359618.39,6022760.37,-0.83
359618.11,6022761.14,-0.83
359617.19,6022763.3,-0.83
359623.76,6022715.75,-0.79
359622.99,6022720.31,-0.8
359621.66,6022743.29,-0.8
359620.89,6022752.13,-0.8
359622.94,6022721.14,-0.8
359622.44,6022728.37,-0.8
359622.36,6022729.15,-0.8
359621.03,6022751.32,-0.8
359622.79,6022723.23,-0.8
359624.11,6022714.53,-0.8
359623.5,6022716.46,-0.8
359621.23,6022749.84,-0.81
359621.34,6022748.56,-0.81
359622.19,6022734.61,-0.81
359621.58,6022744.53,-0.81
359621.53,6022745.36,-0.81
359621.43,6022747.36,-0.81
359622.88,6022721.97,-0.81
359622.72,6022724.08,-0.81
359622.66,6022724.92,-0.81
359622.63,6022725.76,-0.81
359622.58,6022726.59,-0.81
359622.52,6022727.41,-0.81
359621.71,6022742.47,-0.82
359622.09,6022737.55,-0.82
359622.16,6022736.26,-0.82
359622.18,6022735.43,-0.82
359622.01,6022738.31,-0.82
359620.71,6022752.91,-0.82
359622.26,6022729.98,-0.83
359622.19,6022730.73,-0.83
359623.1,6022717.97,-0.83
359622.15,6022733.79,-0.83
359621.51,6022746.17,-0.83
359623.24,6022717.2,-0.83
359623.03,6022718.93,-0.83
359620.52,6022753.7,-0.83
359621.83,6022740.04,-0.84
359621.93,6022739.07,-0.84
359621.78,6022740.79,-0.84
359621.74,6022741.65,-0.84
359622.12,6022732.13,-0.85
359622.12,6022732.96,-0.87
359624.38,6022713.42,-0.8
359624.65,6022711.99,-0.81
359624.95,6022710.76,-0.81
359625.14,6022709.95,-0.82
359625.45,6022708.74,-0.83
359625.89,6022707.23,-0.87
359626.65,6022704.14,-0.88
359626.49,6022704.94,-0.88
359626.17,6022706.13,-0.89
359626.94,6022702.82,-0.89
359627.8,6022699.47,-0.89
359627.2,6022701.61,-0.91
359627.42,6022700.71,-0.91
359630.79,6022689.88,-0.82
359629.68,6022693.48,-0.82
359628.97,6022695.92,-0.83
359630.52,6022690.68,-0.83
359631.46,6022687.91,-0.83
359631.18,6022688.68,-0.83
359630.01,6022692.06,-0.84
359629.38,6022694.43,-0.84
359631.69,6022687.12,-0.85
359628.61,6022697.13,-0.85
359628.39,6022697.92,-0.87
359628.14,6022698.71,-0.88
359634.78,6022676.79,-0.79
359635.14,6022675.47,-0.81
359632.43,6022684.66,-0.83
359634.4,6022677.98,-0.83
359632.22,6022685.44,-0.83
359633.88,6022679.74,-0.84
359633.26,6022681.81,-0.84
359632.94,6022682.79,-0.84
359632.71,6022683.57,-0.84
359631.98,6022686.22,-0.84
359633.65,6022680.63,-0.85
359634.14,6022678.85,-0.85
359636.42,6022670.9,-0.8
359635.94,6022672.5,-0.8
359636.13,6022671.69,-0.81
359637.18,6022669.16,-0.81
359635.76,6022673.29,-0.81
359636.74,6022670.13,-0.81
359638.03,6022666.94,-0.81
359637.6,6022668.11,-0.81
359635.52,6022674.18,-0.81
359638.96,6022664.39,-0.83
359638.34,6022666.07,-0.83
359638.67,6022665.18,-0.84
359642.34,6022654.34,-0.82
359639.75,6022662.16,-0.83
359640.04,6022661.28,-0.84
359642.81,6022652.74,-0.84
359642.1,6022655.13,-0.84
359639.48,6022662.94,-0.84
359641.63,6022656.62,-0.84
359640.79,6022659.14,-0.84
359640.53,6022659.92,-0.85
359641.31,6022657.59,-0.85
359641.05,6022658.36,-0.85
359646.47,6022628.49,-0.78
359646.71,6022624.97,-0.79
359646.38,6022629.24,-0.79
359645.95,6022634.52,-0.79
359646.29,6022630.19,-0.8
359646.2,6022631.23,-0.8
359646.65,6022626.1,-0.8
359646.59,6022627.24,-0.8
359645.88,6022635.35,-0.8
359646.14,6022632.16,-0.81
359645.78,6022636.18,-0.81
359645.63,6022637.64,-0.81
359645.48,6022638.87,-0.81
359645.38,6022639.7,-0.81
359645.15,6022641.16,-0.81
359646.06,6022633.19,-0.82
359644.81,6022643.13,-0.82
359644.67,6022644.28,-0.82
359644.46,6022645.81,-0.82
359644.95,6022642.29,-0.83
359644.28,6022646.92,-0.83
359644.11,6022647.74,-0.83
359643.91,6022648.54,-0.83
359643.67,6022649.55,-0.83
359643.46,6022650.36,-0.84
359643.25,6022651.15,-0.84
359643.04,6022651.95,-0.84
359650.12,6022592.42,-0.71
359650.3,6022591.32,-0.71
359649.9,6022593.63,-0.71
359649.52,6022595.84,-0.71
359649.72,6022594.64,-0.72
359649.38,6022596.65,-0.72
359649.19,6022597.83,-0.73
359648.98,6022599.07,-0.74
359647.63,6022610.54,-0.75
359648.87,6022599.82,-0.75
359648.72,6022600.68,-0.75
359647.95,6022605.6,-0.75
359647.9,6022606.4,-0.75
359648.1,6022604.2,-0.75
359647.84,6022607.21,-0.75
359647.71,6022609.22,-0.76
359648.54,6022601.69,-0.76
359647.77,6022608.12,-0.76
359647.57,6022611.35,-0.76
359647.51,6022612.16,-0.76
359647.43,6022613.18,-0.76
359647.36,6022614,-0.76
359648.4,6022602.47,-0.77
359648.25,6022603.28,-0.77
359647.29,6022614.83,-0.77
359647.22,6022615.65,-0.77
359647.11,6022617.3,-0.78
359646.88,6022622.98,-0.78
359646.78,6022624.14,-0.78
359646.94,6022620.3,-0.79
359646.9,6022622.16,-0.79
359647.06,6022618.12,-0.8
359646.9,6022621.23,-0.8
359647.01,6022619.06,-0.8
359651.03,6022587.62,-0.68
359653.05,6022577.36,-0.69
359651.45,6022585.32,-0.69
359653.43,6022575.88,-0.7
359653.97,6022574.1,-0.7
359651.59,6022584.52,-0.7
359652.81,6022578.36,-0.7
359651.3,6022586.13,-0.7
359650.57,6022589.93,-0.7
359652.63,6022579.17,-0.71
359652.46,6022579.96,-0.71
359650.85,6022588.41,-0.71
359653.72,6022574.88,-0.71
359652.17,6022581.34,-0.72
359652,6022582.14,-0.73
359651.77,6022583.33,-0.73
359658,6022564.25,-0.68
359657.33,6022565.65,-0.7
359657,6022566.34,-0.7
359656.63,6022567.16,-0.7
359654.45,6022572.64,-0.71
359657.66,6022564.94,-0.71
359655.28,6022570.45,-0.71
359655,6022571.19,-0.71
359655.68,6022569.42,-0.72
359656.32,6022567.88,-0.72
359656.01,6022568.61,-0.72
359658.33,6022563.54,-0.7
359658.91,6022562.41,-0.7
359659.34,6022561.76,-0.7
359661.75,6022558.26,-0.71
359659.82,6022561.02,-0.72
359661.22,6022558.81,-0.73
359660.27,6022560.3,-0.73
359660.67,6022559.61,-0.75
359663.69,6022556.98,-0.65
359662.96,6022557.39,-0.68
359664.48,6022556.39,-0.68
359665.5,6022555.61,-0.7
359667.89,6022553.92,-0.69
359667.08,6022554.45,-0.69
359668.69,6022553.37,-0.72
359666.43,6022554.89,-0.74
359669.35,6022552.98,-0.68
359670.39,6022552.24,-0.7
359672.18,6022550.99,-0.72
359671.05,6022551.74,-0.73
359676.5,6022548.32,-0.69
359674.1,6022549.79,-0.71
359675.83,6022548.71,-0.72
359675.16,6022549.1,-0.72
359673.28,6022550.27,-0.73
359678.01,6022547.35,-0.69
359679.89,6022545.89,-0.69
359679.24,6022546.44,-0.7
359677.34,6022547.71,-0.72
359678.62,6022546.88,-0.73
359680.8,6022545.13,-0.68
359682.34,6022543.83,-0.69
359683.88,6022541.96,-0.7
359683.3,6022542.8,-0.71
359681.75,6022544.32,-0.72
359685.28,6022540.53,-0.67
359687.37,6022538.4,-0.69
359686.33,6022539.41,-0.69
359687.91,6022537.78,-0.71
359684.68,6022541.07,-0.71
359691.18,6022534.45,-0.65
359690.16,6022535.44,-0.68
359689.12,6022536.54,-0.69
359691.68,6022533.83,-0.69
359688.57,6022537.11,-0.71
359695.15,6022529.36,-0.66
359694.34,6022530.39,-0.66
359693.55,6022531.5,-0.66
359692.52,6022532.89,-0.67
359693.07,6022532.11,-0.71
