X,Y,Z
354954.2,6026691.6,0.0324149306
355004.577,6026641.22,0.0534441982
355031.605,6026576.04,-0.0151919772
354953.943,6026757.61,-0.00794194805
354983.623,6026713.44,0.0338824956
355045.019,6026506.24,-0.0206722293
355000.748,6026457.05,0.192290694
355142.761,6026979.44,0.368319753
355152.993,6026950.56,-0.0195157123
355083.55,6027029.49,-0.756941847
355090.659,6026997.48,-0.789564774
355103.157,6026966.72,-0.743627209
355032.858,6027054.21,-0.729110452
355036.077,6027019.86,-0.664254954
355194.966,6026786.28,-0.524538225
355228.521,6026727.21,-0.492509948
355160.164,6026844.46,-0.382592032
355144.811,6026874.56,-0.402809921
355129.999,6026904.91,-0.483044396
355282.504,6026687.2,0.00605798951
355252.819,6026664.58,-0.345353356
355352.665,6026626.81,2.05889583
355116.118,6026935.64,-0.65665243
354980.989,6027046.77,-0.677496035
354988.604,6027010.24,-0.734661922
355003.882,6026974.92,-0.760806798
354958.617,6026818.99,-0.23655037
354985.755,6026777.1,-0.178206136
354984.345,6026928.55,-0.655024827
355005.495,6026890.85,-0.661545646
355023.949,6026941.27,-0.744808249
354992.893,6026836.18,-0.377216869
355027.17,6026853.36,-0.575792765
355031.775,6026661.95,0.0532473189
355059.736,6026597.63,-0.0605153938
355074.704,6026528.86,-0.102551499
355013.047,6026735.27,-0.0456837184
355058.974,6026682.67,0.0346886506
355085.553,6026448.76,0.0120011474
355120.861,6026477.5,-0.111510307
355049.923,6026407.11,0.158354832
355047.271,6026986.2,-0.771279251
355063.553,6026954,-0.840135511
355079.244,6026920.71,-0.928916196
355167.768,6026765.56,-1.00865973
355200.39,6026705.61,-1.03757423
355130.74,6026822.62,-0.889588351
355223.133,6026641.96,-1.13300622
355113,6026855.07,-0.923139576
355095.723,6026887.73,-0.975591899
355297.4,6026621.2,0.348833748
355262.092,6026592.46,-0.804056154
355327.559,6026540.42,0.377068219
355346.313,6026502,0.372747954
355312.48,6026580.81,0.163705535
355017.566,6026796.59,-0.303597517
355042.47,6026757.11,-0.175816082
355042.369,6026905.78,-0.731298945
355061.446,6026870.54,-0.771238355
355049.377,6026816.09,-0.432882637
355081.188,6026835.58,-0.72332044
355087.867,6026619.23,-0.0928440156
355104.39,6026551.48,-0.208793603
355086.172,6026703.39,-0.0498944083
355115.998,6026640.82,-0.129866341
355129.379,6026392.71,0.0163012305
355167.507,6026426.29,-0.0476426166
355096.982,6026355.48,0.182303563
355156.169,6026506.24,-0.693208192
355134.076,6026574.1,-0.322837492
355205.635,6026459.87,-0.614669506
355140.569,6026744.83,-0.250700097
355172.259,6026684.01,-0.41349451
355101.317,6026800.79,-0.530916984
355193.447,6026619.34,-0.810385459
355226.784,6026563.72,-1.2967554
355279.528,6026552.57,-0.457572541
355246.576,6026524.34,-1.32115628
355290.12,6026507.99,-0.264177551
355309.517,6026471.48,-0.282721847
355388.236,6026466.44,0.148805124
355419.758,6026492.38,0.213339028
355347.711,6026436.92,0.0402104925
355071.894,6026778.95,-0.312318838
355113.371,6026724.11,-0.13220699
355144.128,6026662.42,-0.276468075
355163.761,6026596.72,-0.726541589
355162.334,6026349.42,0.0427074953
355199.13,6026379.93,-0.0417420509
355112.487,6026331.52,0.256580323
355235.926,6026410.45,-0.507838225
355191.476,6026534.98,-0.634210281
355213.625,6026496.1,-0.652997399
355252.681,6026475.56,-1.5894218
355272.721,6026440.97,-1.4413127
355307.187,6026407.4,-1.57901413
355425.295,6026425.9,0.0372537196
355382.074,6026398.41,0.0272396844
355488.906,6026436.69,0.15358419
355493.742,6026490,0.424320936
355338.852,6026370.93,-1.531932
355185.613,6026318.84,0.175662063
355226.138,6026348.36,-0.0264669862
355159.554,6026307.03,0.379073415
355127.233,6026308.73,0.66547823
355266.662,6026377.88,-0.508015469
355295.631,6026343.45,-0.243905773
355456.916,6026380.95,-0.142987135
355411.87,6026356.23,-0.111703107
355366.824,6026331.51,-1.44586649
355542.198,6026415,0.195624432
355563.052,6026475.85,0.257349163
355518.757,6026370.85,-0.0983265854
355321.777,6026306.8,-0.0546954363
355209.187,6026288.48,0.424334728
355252.409,6026315.97,-0.0398249872
355183.821,6026279.6,0.978073478
355139.357,6026284.64,0.759818494
355166.493,6026268.14,0.825079262
355276.731,6026282.08,-0.0157563211
355485.487,6026333.94,-0.309262618
355436.284,6026311.24,-0.312951582
355387.081,6026288.54,-1.20107963
355337.878,6026265.84,-0.0275953533
355616.515,6026424.88,0.344167382
355586.142,6026348.5,0.164441391
355544.698,6026311.15,-0.184015059
355288.675,6026243.14,0.0350562066
355231.685,6026257.36,0.550237071
355203.04,6026249.49,0.228615468
355178.627,6026243.12,0.91328758
355148.52,6026259.09,0.758748531
355157.684,6026233.54,0.900265634
355239.471,6026220.44,0.200302684
355503.525,6026271.76,-0.503389131
355450.72,6026258.47,-0.859259739
355397.914,6026245.17,-0.823575748
355345.109,6026231.88,-0.0409944024
355292.304,6026218.59,0.0825390829
355649.648,6026358.65,0.474395961
355611.872,6026282.63,0.155520073
355671.842,6026278.74,0.33037141
355555.993,6026247.26,-0.347897305
355239.498,6026205.3,0.189962283
355213.743,6026223.47,0.205435813
355190.526,6026213.72,0.643268049
355169.333,6026214.11,0.934482694
355157.187,6026219.53,0.946727455
355506.322,6026207.08,-0.512657337
355452.572,6026203.72,-1.29632669
355398.822,6026200.36,-0.305558001
355345.071,6026197,0.00168617223
355291.321,6026193.64,0.140261825
355237.571,6026190.28,0.155965334
355614.519,6026208.15,0.093106603
355675.053,6026195.94,0.339771569
355551.191,6026183.03,-0.564384735
355222.677,6026193.78,0.112366716
355207.935,6026194.48,0.176357206
355175.998,6026192.01,0.476455957
355187.7,6026179.99,0.195976849
355156.69,6026205.52,0.976388216
355156.193,6026191.52,1.00604892
355487.906,6026145.02,-0.520741162
355527.104,6026127.14,-0.547182714
355437.026,6026151.15,-2.06623446
355386.145,6026157.29,-0.112943233
355335.265,6026163.43,0.0962018494
355284.384,6026169.56,0.203483746
355233.504,6026175.7,0.105743846
355599.313,6026134.05,-0.00442704881
355658.265,6026115.28,2.19013095
355208.72,6026170.65,0.100609011
355155.696,6026177.51,1.03808331
355174.339,6026160.81,0.207089545
355195.811,6026149.31,0.113815273
355455.225,6026089.13,-0.981528714
355505.598,6026085.56,-0.384287491
355409.791,6026103.62,-2.09686268
355564.628,6026070.43,-0.00721671678
355364.357,6026118.11,-0.066737788
355318.922,6026132.6,0.104543959
355273.488,6026147.08,0.212191834
355228.053,6026161.57,0.0611122098
355620.335,6026041.72,1.33997631
355222.287,6026147.58,0.0445547463
355155.199,6026163.5,0.760560393
355172.758,6026126.24,0.163480328
355141.836,6026131.39,0.17073867
355201.969,6026112.91,0.0306764393
355495.85,6026030.03,-0.122321171
355414.433,6026038.86,-0.948829298
355376.004,6026060.6,-1.59901586
355337.575,6026082.34,-0.264792873
355559.337,6025988.89,0.231616765
355299.146,6026104.09,-0.0403025225
355260.717,6026125.83,0.0863565674
355238.223,6026091.87,-0.0541665345
355178.691,6026080.16,0.0547634191
355128.435,6026099.3,0.18244599
355213.169,6026059.64,-0.108276763
355485.487,6025950.76,0.484667778
355383.239,6026007.72,-0.957454593
355410.06,6025915.85,0.431639016
355346.985,6026028.76,-2.80177462
355310.731,6026049.79,-0.384884469
355274.477,6026070.83,-0.243735588
355247.647,6026039.13,-0.413549471
355155.968,6026047.02,0.0606397565
355188.88,6026026.78,-0.185697607
355112.467,6026068.4,0.196454444
355221.793,6026006.53,-0.460300889
355351.08,6025977.58,-0.634344785
355316.602,6025998.09,-3.83781728
355320.531,6025945.8,-0.487901839
355332.5,6025886,2.10123158
355282.124,6026018.61,-0.5833499
355254.706,6025986.29,-2.03652027
355135.833,6026012.25,-0.0156732194
355167.3,6025992.05,-0.193243432
355096.5,6026037.5,0.225152827
355198.767,6025971.85,-0.455587264
355230.233,6025951.65,-2.79795897
355287.618,6025966.05,-1.62697384
355293.167,6025911.25,-0.225955023
355261.7,6025931.45,-0.681893526
355281.85,6025859.47,2.81443381
355109.608,6025929.65,0.175143617
355144.056,6025915.62,-0.351644564
355178.505,6025901.58,-1.12151337
355212.953,6025887.54,-1.98594428
355247.401,6025873.51,-0.374394563
355232.832,6025807.19,0.103771346
355266.402,6025805.25,2.68147945
355098.553,6025814.91,0.083082877
355132.123,6025812.98,-0.551111729
355165.693,6025811.05,-0.879460706
355199.262,6025809.12,-3.55794052
355269.362,6025752.11,0.827883786
355302.784,6025763.53,0.424019068
355235.941,6025740.68,-0.748993332
355135.676,6025706.4,-0.209491808
355169.097,6025717.83,-0.60108996
355202.519,6025729.25,-2.08858841
355334.358,6025724.55,0.135231661
355354.87,6025742.01,0.164772779
355313.845,6025707.09,-0.0124292724
355293.333,6025689.63,-1.06552267
355272.82,6025672.17,-1.48574787
355211.283,6025619.78,-0.387825047
355231.796,6025637.24,-0.61514001
355252.308,6025654.7,-0.982022446
355394.62,6025702.15,0.092110709
355408.938,6025726.06,0.188952903
355380.302,6025678.23,-0.0836198256
355365.984,6025654.32,-0.954646371
355351.666,6025630.4,-1.16033136
355337.348,6025606.49,-1.07958718
355308.712,6025558.66,0.0922167572
355323.03,6025582.57,-0.622824808
355457.611,6025687.34,0.000506200242
355463.226,6025710.87,0.263467371
355451.996,6025663.8,-0.229711651
355446.382,6025640.27,-0.832409564
355440.767,6025616.73,-1.04703522
355435.152,6025593.2,-1.07784702
355429.538,6025569.66,-0.946407385
355423.923,6025546.13,-0.536572949
355418.308,6025522.59,-0.1511896
355543.691,6025659.25,-0.281940428
355555.2,6025680.1,-0.136309279
355532.183,6025638.41,-0.432208234
355521.864,6025711.1,0.251699801
355520.674,6025617.56,-0.979339705
355509.166,6025596.72,-1.12985214
355522.539,6025571.76,-1.03977319
355510.207,6025550.74,-0.833839546
355497.875,6025529.73,-0.315184929
355485.543,6025508.71,0.0935229378
355601.754,6025653.4,-0.2050863
355613.2,6025673.6,-0.144671772
355590.308,6025633.19,-0.525362436
355580.688,6025725.5,0.228007972
355578.862,6025612.99,-1.04460791
355567.416,6025592.79,-1.14855025
355604.527,6025576.17,-1.14900511
355608.098,6025595.39,-1.1237855
355600.956,6025556.95,-1.18713531
355597.384,6025537.72,-0.359566216
355593.813,6025518.5,0.339051121
355618.812,6025653.06,-0.206730222
355622.383,6025672.29,-0.13077462
355615.241,6025633.84,-0.450431804
355611.669,6025614.62,-0.90619317
355718.459,6025657.69,0.062697523
355820.3,6025749.14,0.0741992396
355742.107,6025881.43,0.450006008
355697.391,6025572.35,-1.23422584
355701.604,6025589.41,-0.891557818
355693.177,6025555.28,-1.34626975
355705.818,6025606.48,-0.511119482
355688.963,6025538.21,-0.928569532
355684.75,6025521.14,-0.0478387063
355796.19,6025420.07,1.19604397
355714.245,6025640.62,-0.0225600785
355710.032,6025623.55,-0.202629563
355813.436,6025637.17,0.0856517158
355808.459,6025619.61,0.128008506
355946.705,6025850.11,-0.0252472684
355937.047,6025697.76,0.099655562
355982.589,6025763.01,0.0190380681
355906.748,6025610.16,0.101964065
355920.59,6026016.45,0.600933731
355788.55,6025549.35,-1.22497906
355793.527,6025566.91,-0.710777918
355783.573,6025531.78,-1.34412097
355798.505,6025584.48,-0.311823199
355778.596,6025514.21,-0.927120309
355803.482,6025602.04,-0.10641244
355773.619,6025496.65,-0.364848652
355862.695,6025466.41,-0.663001094
355952.332,6025440.85,-0.797855944
355997.578,6025319.68,1.262954
355901.241,6025592.19,0.0348525742
355895.735,6025574.22,-0.080547261
356107.538,6025960.3,-0.0248084534
356071.685,6025796.37,0.00984467287
356020.7,6025701.86,0.06222165
355998.519,6025578.17,-0.0184794185
356063.973,6025645.3,0.303158283
356094.143,6025724.44,0.398139834
355992.746,6025561,-0.11109906
356102.769,6026145.98,0.536731899
355879.215,6025520.32,-1.08197057
355884.722,6025538.29,-0.747752432
355873.709,6025502.35,-1.20752549
355890.228,6025556.25,-0.248771667
355868.202,6025484.38,-0.97959097
355958.105,6025458.01,-0.943820574
356042.129,6025409.74,-0.822605563
356048.173,6025426.86,-0.973725177
356131.83,6025378.35,-0.93572625
356189.334,6025202.53,0.821378887
355986.972,6025543.84,-0.203921847
355981.199,6025526.67,-0.3417049
356240.117,6026004.63,0.0044436357
356275.44,6026162.26,0.0523225628
356167.905,6025832.45,0.125113562
356251.348,6025849.9,0.17746222
356158,6025708,1.67019653
356090.488,6025546.72,-0.00495969238
356084.443,6025529.6,-0.025880935
356171.104,6025613.65,4.05880833
356078.398,6025512.48,-0.213986327
356184.784,6026346.69,0.747313559
355969.652,6025492.34,-0.785346928
355975.425,6025509.51,-0.612574312
355963.879,6025475.18,-0.962461865
356054.218,6025443.99,-0.84502305
356138.152,6025395.45,-0.957384742
356144.474,6025412.55,-0.778353311
356222.093,6025348.51,-0.855799009
356228.641,6025365.45,-0.727461886
356312.652,6025319.67,-0.492838025
356403.389,6025291.58,-0.403595556
356358.7,6025054.84,0.667005777
356072.353,6025495.36,-0.417306497
356066.308,6025478.23,-0.627481245
356359.471,6026044.14,0.00808834843
356335.812,6025917.67,0.302212954
356440.47,6025967.63,0.00429421663
356367.019,6026301.55,-0.0849067345
356440.302,6026112.67,-0.00478889653
356470.144,6026213.34,0.367523164
356249.747,6025733.6,1.46134019
356343.575,6025744,1.01486599
356415.377,6025845.46,0.199503914
356182.409,6025515.14,0.205710658
356176.087,6025498.04,0.177418891
356169.764,6025480.94,0.0521461669
356247.845,6025568.19,1.08672655
356163.442,6025463.84,-0.265400167
356341.208,6026489.18,-0.17750138
356161.526,6026570.06,0.746259153
356060.263,6025461.11,-0.742994106
356150.797,6025429.64,-0.622085023
356235.188,6025382.39,-0.617947964
356241.736,6025399.33,-0.550012071
356319.384,6025336.32,-0.395514644
356326.117,6025352.96,-0.382844578
356410.003,6025307.1,-0.381589012
356493,6025259.5,-0.342939991
356499.5,6025274.06,-0.352485955
356478.744,6025111.97,-0.225580472
356463.174,6024934.81,0.65512979
356560.486,6024976.55,-0.1284236
356157.119,6025446.74,-0.451298665
356564.41,6025942.27,-0.00477715209
356581.803,6026071.54,0.0261966065
356542.364,6025794.65,0.330818325
356480.948,6026386.51,-0.132218689
356577.797,6026282.32,0.0551426411
356683.61,6026213.5,-0.168626547
356436.262,6025725.94,0.940045059
356274.473,6025484.01,0.0708119264
356267.926,6025467.08,-0.02394549
356261.378,6025450.14,-0.141565188
356254.831,6025433.2,-0.306424953
356340.049,6025544.28,1.10902202
356248.283,6025416.26,-0.495255859
356306.62,6026658.88,-0.123024546
356510.313,6026539.53,-0.209164679
356433.846,6026676.84,-0.177583843
356275.812,6026790.04,-0.151015773
356094.743,6026783.95,0.797344267
356332.849,6025369.61,-0.372696753
356339.581,6025386.26,-0.354654199
356416.617,6025322.62,-0.377814836
356423.231,6025338.14,-0.362407665
356506,6025288.63,-0.353542943
356580.285,6025196.82,-0.303183735
356589.87,6025212.32,-0.314427411
356599.455,6025227.83,-0.362407635
356591.145,6025090.41,-0.297063533
356566.922,6024814.14,0.666252732
356669.293,6024861.81,-0.149064664
356657.856,6025005,-0.313768473
356766.742,6024946.71,-0.489257405
356703.657,6025829.99,1.33040261
356752.289,6026045.1,1.5731709
356664.764,6025688.93,0.829624414
356524.922,6025691.8,1.07037926
356565.403,6025616.53,0.704379261
356649.285,6026425.46,0.0612934083
356796.033,6026324.22,-0.046961695
356916.259,6026198.72,0.614758074
356366.51,6025452.86,-0.031391322
356359.778,6025436.21,-0.175839286
356353.046,6025419.56,-0.29751089
356346.314,6025402.91,-0.47615277
356431.571,6025517.89,1.56317925
356431.799,6026787.73,-0.221663088
356589.158,6026663.07,0.464407772
356719.591,6026542.78,0.0225936938
356526.995,6026822.05,-0.142241687
356198.477,6026939.56,-0.102286123
356378.423,6026916.65,-0.298843026
356302.192,6026979.78,-0.137533009
356000.189,6026987.82,0.758123815
356429.845,6025353.66,-0.344829006
356436.46,6025369.19,-0.328578714
356512.5,6025303.19,-0.508531813
356519,6025317.75,-0.575576714
356609.04,6025243.34,-0.474662019
356665.285,6025131.07,-0.308563614
356676.602,6025145.99,-0.333698672
356687.919,6025160.91,-0.344375173
356699.235,6025175.83,-0.396152868
356730.022,6025047.04,-0.364173109
356663.696,6024688.93,1.31357765
356788.954,6024841.57,-0.474409927
356857.786,6024753.64,-0.500804235
356777.778,6024956.34,-0.608427362
356740.868,6025058.94,-0.396902095
356799.96,6024849,-0.585791437
356732.622,6025590.84,0.0916039273
356865.868,6025692.75,0.583684742
356620.352,6025550.85,0.319131672
356521.552,6025541.29,0.737683892
356880.858,6026477.38,-0.201981038
357053.474,6026376.68,0.684400856
356456.302,6025415.75,-0.0206744008
356449.688,6025400.23,-0.132053076
356443.074,6025384.71,-0.280440829
356559.956,6025455.73,0.121386775
356517.324,6026967.32,0.697801888
356643.613,6026794.86,0.412551671
356758.279,6026691.25,0.202026963
356917.26,6026633.3,0.0419609733
356584.805,6026901.43,1.14852142
356673.833,6026875.07,1.12622797
356161.838,6027072.47,0.32406944
356274.055,6027102.02,0.678828418
356446.371,6027025.73,1.79316592
356366.694,6027082.53,0.654118121
356038.881,6027202.4,0.620367229
356525.5,6025332.31,-0.655328738
356532,6025346.88,-0.558435896
356618.625,6025258.84,-0.617061761
356628.21,6025274.35,-0.825553458
356710.552,6025190.75,-0.490470365
356751.714,6025070.84,-0.494239103
356762.56,6025082.74,-0.637634456
356773.407,6025094.64,-0.787039123
356830.519,6024634.93,0.0399920046
356729.639,6024544.1,1.09691048
356865.812,6024761.93,-0.703230639
356940.37,6024678.97,-0.213267228
356946.77,6024688.93,-0.317896819
356788.815,6024965.97,-0.769663702
356810.965,6024856.43,-0.697166129
356873.839,6024770.22,-0.882570309
356850.136,6025488.52,0.0708047366
356691.799,6025424.01,0.0749565401
356828.991,6025367.02,-0.120598288
357007.913,6025531.49,0.385369986
357077.36,6026592.23,0.640451193
356545,6025376,-0.122801868
356538.5,6025361.44,-0.41545148
356656.965,6025320.87,-0.0838967792
356787.177,6026791.23,0.446284354
356918.194,6026780.16,0.00715257367
357067.853,6026814.6,0.625184119
356770.661,6026889.18,1.10131562
356254.311,6027164.56,2.04736876
356302,6027250,1.25529063
356147.314,6027397.48,0.552953959
356637.795,6025289.86,-0.631700348
356647.38,6025305.36,-0.357853417
356721.869,6025205.67,-0.399586445
356733.186,6025220.58,-0.2807039
356784.253,6025106.53,-0.738613794
356799.851,6024975.6,-1.00733051
356810.888,6024985.24,-0.887174712
356821.925,6024994.87,-0.692996982
356882.704,6024548.23,0.0887261033
356983.121,6024571.42,0.0728795589
356836.541,6024429.2,1.04119122
356953.17,6024698.89,-0.597717093
357038.459,6024625.95,-0.409085446
357043.024,6024637.32,-0.650987976
357047.589,6024648.68,-0.892716129
356821.971,6024863.86,-0.73975567
356881.866,6024778.5,-0.965836378
356959.57,6024708.85,-0.942810934
356994.064,6025311.35,0.561926961
356755.82,6025250.42,-0.137485226
356816.791,6025142.23,-0.32765725
356744.503,6025235.5,-0.175319333
356851.206,6026898.56,0.305206925
356974.849,6026968.68,0.343233377
357120.32,6027021.45,1.10638702
356795.468,6026970.12,1.1094203
356324.081,6027386.71,0.271176994
356392.542,6027212.89,1.14609778
356452.939,6027300.34,0.468953937
356361.073,6027472.54,-0.0198370796
356237.236,6027599.61,0.635183632
356795.099,6025118.43,-0.635130362
356805.945,6025130.33,-0.550378856
356832.961,6025004.5,-0.621282331
356832.977,6024871.28,-0.752732764
356843.983,6024878.71,-0.761155963
356854.988,6024886.14,-0.827421371
356971.353,6024454.19,0.107949257
357074.723,6024498.78,0.0688844249
357140.244,6024579.62,-0.0502150979
356948.511,6024316.61,0.868521273
357052.155,6024660.04,-1.13441624
357143.28,6024593.35,-0.43729013
357146.317,6024607.07,-0.824116638
357149.354,6024620.8,-1.11213843
356889.893,6024786.79,-1.21375673
356965.97,6024718.8,-1.2772772
357056.72,6024671.4,-1.23386424
356920.162,6025099.41,1.11752141
356855.035,6025023.76,-0.226795544
356843.998,6025014.13,-0.454676483
356866.933,6027024.41,1.01135874
356989.212,6027140.39,0.2851547
356829,6027137.86,0.441987723
357140.612,6027164.6,0.420814455
357339.591,6027038.49,1.26027906
357290.935,6027199.79,0.260695726
356746.948,6027049.08,3.27596521
356494.236,6027441.83,-0.0397413336
356481.958,6027173.2,1.05299973
356590.9,6027223.54,0.379536241
356607.663,6027357.58,0.0154546555
356420.002,6027636.36,-0.0562256798
356555.69,6027569.74,-0.0636619776
356451.965,6027796.59,0.0295100939
356280.796,6027819.79,0.560544431
356865.994,6024893.57,-0.603549842
356897.92,6024795.07,-1.0074633
356905.947,6024803.36,-0.824854774
356913.974,6024811.65,-0.669084881
357070.703,6024367.85,0.304282904
357170.294,6024471.2,0.115989782
357144.458,6024385.56,0.175651804
357247.255,6024550.75,-0.301456924
357248.254,6024565.27,-0.606178867
357050.862,6024194.76,0.702363849
357121.594,6024266.39,0.26696533
357152.39,6024634.53,-1.23756775
357249.253,6024579.78,-0.910696446
357250.252,6024594.3,-1.19514958
357251.251,6024608.81,-1.09275419
356972.37,6024728.76,-1.16572565
357061.285,6024682.76,-1.16535473
357155.427,6024648.26,-1.04438509
356942.685,6024936.53,3.95503473
356877,6024901,-0.362086831
356989.541,6027258.35,0.122755527
356846.443,6027241.79,0.178675085
357141.915,6027332.28,0.107704654
356707.931,6027169.79,0.530871809
356660.037,6027092.06,2.08470702
356728.324,6027285.75,0.128465012
357306.578,6027333.03,0.279094726
357482.723,6027172.98,0.137348562
357546.306,6026951.33,0.690559804
357648.892,6027083.41,0.251239389
357466.524,6027369.49,0.0836498737
356674.986,6027485.64,-0.025881514
356570.774,6027132.14,0.814704895
356769.026,6027400.06,0.0453648232
356621.456,6027698.05,-0.0559090525
356741.567,6027632.94,-0.0269278474
356516.857,6027987.25,0.118550651
356339.652,6028024.54,1.24574792
356649.47,6027860.15,-0.0235210061
356922.001,6024819.93,-0.670885605
356978.77,6024738.72,-1.03492482
356985.17,6024748.68,-0.904123988
356991.57,6024758.63,-0.640701951
357187.033,6024341.65,0.129494891
357232.433,6024424.24,0.0848678127
357283.699,6024467.8,-0.0164274853
357358.55,6024541.05,-0.470649071
357357.266,6024555.42,-0.588346751
357355.982,6024569.8,-0.699593729
357121.689,6024090.62,0.682982862
357180.106,6024184.13,0.125865966
357235.387,6024281.73,0.0874889046
357247.942,6024210.1,0.0846710429
357252.249,6024623.33,-0.915561864
357354.698,6024584.17,-0.609041348
357353.414,6024598.55,-0.591029354
357352.129,6024612.92,-0.573031444
357065.85,6024694.13,-0.951812549
357158.463,6024661.98,-0.851337136
357253.248,6024637.84,-0.738486856
357045.903,6024829.13,0.483705968
356917.263,6027381.06,0.0737404302
357046.336,6027454.86,0.0735709593
357212.643,6027500.49,0.120525092
357347.866,6027505.95,0.433313489
357669.4,6027266.97,0.0595475361
357753.262,6026864.21,0.603843153
357852.607,6027052.11,0.212283522
357848.593,6027243.03,0.085087508
357587.861,6027493.09,0.0961286575
357494.622,6027634.01,0.31545499
357795.033,6027433.63,0.0643784255
356863.35,6027523.01,0.0322346799
356822.553,6027797.94,0.00616106857
356939.41,6027695.71,0.040821597
356452.376,6028183.49,0.184555188
356662.303,6028081.35,0.0427117981
356632.096,6028220.08,0.142306998
356788.075,6027972.55,0.0176961683
356252.232,6028234.22,0.220845282
356118.579,6028066.9,0.741883993
357070.415,6024705.49,-0.765942253
357074.98,6024716.85,-0.580071957
357264.55,6024368.47,0.0508732907
357305.987,6024324.64,0.251283646
357320.754,6024415.51,0.0500812493
357379.114,6024459.93,-0.094644703
357469,6024523,-0.425717388
357465.438,6024540.6,-0.574760317
357441.506,6024468.27,-0.0189991333
357461.877,6024558.19,-0.723718068
357458.315,6024575.79,-0.744941635
357244.837,6024090.38,0.121800631
357184.326,6023982.43,0.862074673
357294.767,6024158.27,0.0867188647
357300.273,6024277.05,0.273144066
357322.29,6024233.02,0.325067937
357348.42,6024191.37,0.268684447
357350.845,6024627.29,-0.542669841
357454.754,6024593.39,-0.663113228
357451.192,6024610.99,-0.570367798
357447.631,6024628.58,-0.488918095
357161.5,6024675.71,-0.658154483
357254.247,6024652.36,-0.568839398
357349.561,6024641.67,-0.510942364
357196.171,6024769.77,0.519796312
357015.936,6027567.8,0.0653617233
357156.624,6027637.48,0.0843191072
357318.346,6027722.56,0.132661521
357970.25,6026846.69,0.655669153
358034.398,6027111.45,0.299287349
358007.974,6027304.69,0.263323158
358163.114,6026954.23,0.589055538
357958.523,6027508.7,0.187336728
357726.409,6027619.79,0.0807145238
357601.615,6027754.69,0.287884116
357451.361,6027865.2,0.187869415
357878.465,6027703.34,0.209236205
356990.095,6027927.77,0.0674358234
357048.313,6027747.28,0.0617472716
356515.64,6028346.45,0.159492821
356332.155,6028409.25,0.225482494
356825.727,6028100.57,0.0799979493
356788.757,6028291.51,0.405463696
356662.875,6028444.3,0.28415674
356980.284,6028148.73,0.0938370973
356090.283,6028326.54,1.19297314
355947.307,6028192.97,0.583378911
356184.424,6028517.41,0.747260451
357164.537,6024689.44,-0.450256758
357316.2,6024372.8,0.171613321
357363.823,6024385.28,0.239966989
357411.447,6024397.76,0.278963923
357459.563,6024408.02,2.13290143
357545.958,6024544.6,-0.449127465
357545.099,6024566.17,-0.611718108
357524.018,6024481.28,0.340321183
357508.001,6024416.82,5.15906382
357544.24,6024587.74,-0.671360832
357543.381,6024609.3,-0.562004288
357542.522,6024630.87,-0.513561841
357359.598,6024084.87,-0.057872232
357294.402,6023962.01,0.216762796
357355.356,6024019.21,-0.0317763723
357225.064,6023863.73,0.732185543
357391.899,6024135.39,0.194165856
357397.252,6024187.79,0.963160396
357444.069,6024646.18,-0.405668785
357541.663,6024652.44,-0.396562341
357540.804,6024674,-0.335492643
357539.945,6024695.57,-0.284680491
357255.246,6024666.88,-0.368388533
357348.277,6024656.04,-0.355254416
357440.508,6024663.78,-0.307540077
357359.743,6024752.98,0.600053966
357185.634,6027844.23,0.0828559548
357286.109,6027962.97,0.0905631408
358235.035,6027159.88,0.643012106
358181.392,6027378.48,0.749153912
358128.54,6027597.28,0.567737937
358038.419,6027801.56,0.608224511
357749.703,6027866.71,0.205461204
357589.889,6027992.33,0.200327188
357415.23,6028094.84,0.210703507
357906.36,6027983.2,0.590599895
357146.399,6028061.55,0.0844168216
356473.682,6028577.64,0.198584363
356296.462,6028707.43,0.575722873
356915.053,6028438.33,0.663452923
356758.035,6028565.72,0.230657876
357068.552,6028307.49,0.274528921
356599.162,6028709.84,0.232141882
357240.773,6028194.59,0.236320287
357622.496,6024567.6,-0.494492923
357623.798,6024592.58,-0.533000081
357618.577,6024504.07,-0.165846914
357568.837,6024469.83,0.379581064
357625.1,6024617.55,-0.615557436
357556.974,6024421.15,1.96316946
357626.402,6024642.53,-0.527305899
357627.704,6024667.5,-0.450211557
357629.006,6024692.48,-0.37923526
357447.675,6024053.24,0.255624533
357451.569,6024112.9,0.969904184
357419.942,6023978.61,-0.092198059
357360.882,6023908.59,0.0206822138
357331.208,6023795.95,0.699074388
357446.092,6024182.83,4.96580076
357539.086,6024717.14,-0.190986403
357630.309,6024717.45,-0.280274769
357631.611,6024742.42,-0.201780743
357632.913,6024767.4,-0.116886254
357530.988,6024823.04,0.526135504
357738.777,6028132.51,0.494360119
357536.742,6028230.13,0.60473299
357343.15,6028344.39,0.666179478
356457.516,6028863.56,0.507038772
356988.384,6028619.64,0.638155699
356824.244,6028773.56,0.53683269
357157.669,6028471.92,0.597194016
356665.05,6028932.7,0.617227495
357699.119,6024549.64,-0.407883884
357705.041,6024576.23,-0.400415722
357692.158,6024504.31,-0.201296285
357710.962,6024602.82,-0.392948756
357635.215,6024466.16,0.0599990711
357691.704,6024455.28,0.0486689545
357606.122,6024424,0.587879717
357716.883,6024629.4,-0.466535834
357722.805,6024655.99,-0.444468622
