#Bulk Export - Points as recorded,,,,,
,A4261005,A4261006,A4260526,A4260570,A4260571
2013-11-23 00:00:00,9.0062,53.2918,0.0477,0.0147,0.1369
2013-11-24 00:00:00,6.5696,72.9455,0.0494,0.0152,0.1414
2013-11-25 00:00:00,22.454,85.7393,0.0505,0.0156,0.144
2013-11-26 00:00:00,24.3949,92.4912,0.0499,0.0154,0.1432
2013-11-27 00:00:00,20.4413,69.5281,0.0476,0.0146,0.1371
2013-11-28 00:00:00,17.2672,55.3632,0.0463,0.0143,0.1325
2013-11-29 00:00:00,22.0062,81.3221,0.0484,0.0149,0.1388
2013-11-30 00:00:00,26.4956,102.2583,0.0504,0.0155,0.1433
2013-12-01 00:00:00,23.382,102.4095,0.0507,0.0156,0.1436
2013-12-02 00:00:00,14.3946,68.6697,0.0486,0.015,0.1396
2013-12-03 00:00:00,10.2487,46.4444,0.0475,0.0147,0.1374
2013-12-04 00:00:00,6.1177,32.0662,0.0438,0.0134,0.1248
2013-12-05 00:00:00,3.475,17.2684,0.0268,0.0082,0.0729
2013-12-06 00:00:00,9.1211,37.0877,0.0452,0.014,0.1318
2013-12-07 00:00:00,12.5254,46.8904,0.0485,0.015,0.1403
2013-12-08 00:00:00,11.5675,46.824,0.0486,0.015,0.14
2013-12-09 00:00:00,6.7543,26.2266,0.0468,0.0143,0.1331
2013-12-10 00:00:00,3.0527,12.4634,0.0438,0.0133,0.1049
2013-12-11 00:00:00,8.5806,33.9879,0.0458,0.014,0.1304
2013-12-12 00:00:00,9.5471,37.4333,0.0469,0.0144,0.1339
2013-12-13 00:00:00,9.9883,38.6768,0.0474,0.0145,0.1354
2013-12-14 00:00:00,11.2279,42.2154,0.0481,0.0148,0.1379
2013-12-15 00:00:00,11.8816,48.483,0.049,0.0151,0.1404
2013-12-16 00:00:00,10.7338,46.8875,0.0495,0.0153,0.1413
2013-12-17 00:00:00,7.7805,40.3725,0.0498,0.0153,0.1416
2013-12-18 00:00:00,7.1211,40.4153,0.0499,0.0154,0.1424
2013-12-19 00:00:00,4.1913,34.9951,0.0488,0.015,0.1407
2013-12-20 00:00:00,3.3288,25.3138,0.0466,0.0144,0.1341
2013-12-21 00:00:00,4.4053,30.8176,0.0492,0.0152,0.1412
2013-12-22 00:00:00,3.0644,17.7589,0.0465,0.0142,0.1331
2013-12-23 00:00:00,3.3918,17.749,0.0465,0.0143,0.1336
2013-12-24 00:00:00,3.0772,22.3027,0.0489,0.0151,0.1408
2013-12-25 00:00:00,0.3956,22.2869,0.0486,0.0149,0.1399
2013-12-26 00:00:00,0.3367,16.6611,0.0468,0.0143,0.1335
2013-12-27 00:00:00,1.7147,22.8257,0.0489,0.0151,0.1409
2013-12-28 00:00:00,3.4167,17.0103,0.0469,0.0144,0.1327
2013-12-29 00:00:00,4.1994,21.3972,0.0484,0.0149,0.139
2013-12-30 00:00:00,4.2761,23.0062,0.0493,0.0152,0.1412
2013-12-31 00:00:00,4.6147,24.8055,0.05,0.0154,0.1425
2014-01-01 00:00:00,4.1725,23.7947,0.0492,0.0151,0.1414
2014-01-02 00:00:00,4.3132,23.1023,0.0484,0.0149,0.1394
2014-01-03 00:00:00,2.7924,14.5502,0.0464,0.0142,0.1317
2014-01-04 00:00:00,2.4011,8.1233,0.0392,0.0119,0.1143
2014-01-05 00:00:00,1.8944,6.6607,0.0358,0.0109,0.0913
2014-01-06 00:00:00,2.7331,6.2361,0.037,0.0114,0.1053
2014-01-07 00:00:00,4.4642,9.3466,0.0478,0.0147,0.1369
2014-01-08 00:00:00,3.2507,8.0553,0.0492,0.0151,0.1413
2014-01-09 00:00:00,0.4139,0.7459,0.0494,0.0152,0.1415
2014-01-10 00:00:00,0.3867,3.8223,0.0485,0.0149,0.1392
2014-01-11 00:00:00,1.4364,9.854,0.0476,0.0146,0.1367
2014-01-12 00:00:00,4.1713,11.5775,0.0489,0.0151,0.1404
2014-01-13 00:00:00,4.3857,12.3566,0.0494,0.0152,0.1418
2014-01-14 00:00:00,4.131,12.1995,0.049,0.0151,0.1411
2014-01-15 00:00:00,4.2472,12.1139,0.049,0.0151,0.1411
2014-01-16 00:00:00,4.1698,12.0145,0.0485,0.0149,0.14
2014-01-17 00:00:00,3.642,9.6507,0.0475,0.0146,0.1367
2014-01-18 00:00:00,3.4951,8.7185,0.0467,0.0144,0.1345
2014-01-19 00:00:00,3.8143,9.7013,0.0478,0.0147,0.1368
2014-01-20 00:00:00,3.7713,10.6106,0.0485,0.0149,0.1387
2014-01-21 00:00:00,3.7367,10.6895,0.0489,0.0151,0.1395
2014-01-22 00:00:00,2.9529,8.2514,0.0499,0.0154,0.1417
2014-01-23 00:00:00,0.4166,0.7236,0.0501,0.0154,0.1421
2014-01-24 00:00:00,1.2087,3.6957,0.049,0.015,0.1389
2014-01-25 00:00:00,3.7257,11.0561,0.0498,0.0153,0.1408
2014-01-26 00:00:00,4.0276,12.1566,0.0506,0.0155,0.1425
2014-01-27 00:00:00,3.7228,11.7972,0.0501,0.0154,0.1415
2014-01-28 00:00:00,2.9312,10.1208,0.0484,0.0149,0.1375
2014-01-29 00:00:00,2.9381,8.737,0.0468,0.0144,0.1338
2014-01-30 00:00:00,3.0622,10.2655,0.0485,0.0149,0.1379
2014-01-31 00:00:00,2.9938,10.0693,0.0482,0.0148,0.1374
2014-02-01 00:00:00,3.287,10.6771,0.0485,0.0149,0.139
2014-02-02 00:00:00,3.1751,10.5803,0.048,0.0148,0.1381
2014-02-03 00:00:00,1.8881,4.309,0.0419,0.0128,0.1168
2014-02-04 00:00:00,3.6968,9.143,0.0484,0.0149,0.1378
2014-02-05 00:00:00,2.5473,9.2613,0.0502,0.0154,0.1409
2014-02-06 00:00:00,0.3561,4.8808,0.0487,0.0149,0.1384
2014-02-07 00:00:00,0.3541,5.0408,0.0485,0.0149,0.1386
2014-02-08 00:00:00,0.3656,5.5048,0.0485,0.0149,0.139
2014-02-09 00:00:00,0.2595,3.5124,0.0425,0.0129,0.1253
2014-02-10 00:00:00,0.3521,4.9342,0.0477,0.0147,0.1372
2014-02-11 00:00:00,0.3775,5.3329,0.049,0.0151,0.1394
2014-02-12 00:00:00,0.3662,5.1856,0.0485,0.0149,0.1389
2014-02-13 00:00:00,0.3435,5.4894,0.048,0.0148,0.1379
2014-02-14 00:00:00,0.3583,5.5892,0.0479,0.0147,0.1381
2014-02-15 00:00:00,0.2735,3.9718,0.0456,0.0139,0.1297
2014-02-16 00:00:00,0.2819,4.2498,0.0459,0.0141,0.1309
2014-02-17 00:00:00,0.3451,5.2002,0.0476,0.0146,0.1369
2014-02-18 00:00:00,0.3284,4.9278,0.0472,0.0145,0.1357
2014-02-19 00:00:00,0.139,1.7606,0.0302,0.0095,0.0732
2014-02-20 00:00:00,0.2381,0.4569,0.0441,0.0135,0.1256
2014-02-21 00:00:00,0.3094,1.7166,0.0463,0.0142,0.1324
2014-02-22 00:00:00,0.358,4.63,0.0478,0.0147,0.1366
2014-02-23 00:00:00,0.3783,5.1711,0.0489,0.015,0.1393
2014-02-24 00:00:00,0.3648,5.0908,0.0487,0.0149,0.1387
2014-02-25 00:00:00,0.3228,4.6321,0.0474,0.0145,0.1353
2014-02-26 00:00:00,0.3017,4.4093,0.0463,0.0142,0.1332
2014-02-27 00:00:00,0.3202,4.4831,0.0467,0.0144,0.1343
2014-02-28 00:00:00,0.3247,4.3712,0.047,0.0145,0.1348
2014-03-01 00:00:00,0.3374,4.4646,0.0476,0.0146,0.1361
2014-03-02 00:00:00,0.3569,4.9438,0.0485,0.0149,0.1386
2014-03-03 00:00:00,0.3678,5.1905,0.0489,0.015,0.1397
2014-03-04 00:00:00,0.3626,5.0608,0.0485,0.0149,0.1391
2014-03-05 00:00:00,1.0689,3.9903,0.0467,0.0143,0.1333
2014-03-06 00:00:00,3.0515,4.4921,0.0471,0.0145,0.135
2014-03-07 00:00:00,3.157,4.6862,0.0478,0.0147,0.1368
2014-03-08 00:00:00,3.3875,5.3313,0.0491,0.0151,0.14
2014-03-09 00:00:00,3.1538,5.2692,0.0487,0.015,0.1394
2014-03-10 00:00:00,3.1445,5.1818,0.0485,0.0149,0.139
2014-03-11 00:00:00,2.812,4.7254,0.0476,0.0146,0.1368
2014-03-12 00:00:00,2.9296,4.7301,0.0475,0.0146,0.1365
2014-03-13 00:00:00,3.1593,5.0615,0.0476,0.0146,0.1372
2014-03-14 00:00:00,3.2319,5.2951,0.0475,0.0146,0.1374
2014-03-15 00:00:00,1.6853,3.7505,0.041,0.0113,0.0786
2014-03-16 00:00:00,1.0428,3.3818,0.0338,0.0098,0.0744
2014-03-17 00:00:00,1.7442,3.7541,0.0402,0.0119,0.12
2014-03-18 00:00:00,2.5769,4.1387,0.0441,0.0136,0.1272
2014-03-19 00:00:00,2.1235,4.6134,0.0455,0.014,0.1312
2014-03-20 00:00:00,0.3253,3.686,0.0469,0.0144,0.1352
2014-03-21 00:00:00,0.2304,1.2438,0.0426,0.013,0.1179
2014-03-22 00:00:00,1.2013,5.0894,0.0477,0.0147,0.1371
2014-03-23 00:00:00,3.1615,5.01,0.0478,0.0147,0.1373
2014-03-24 00:00:00,2.9852,4.7381,0.0476,0.0146,0.1363
2014-03-25 00:00:00,2.387,3.6025,0.048,0.0148,0.1381
2014-03-26 00:00:00,0.3605,0.6345,0.0486,0.0149,0.1394
2014-03-27 00:00:00,0.3614,0.6348,0.0483,0.0149,0.139
2014-03-28 00:00:00,1.2645,2.1082,0.0476,0.0146,0.1371
2014-03-29 00:00:00,4.8125,6.4959,0.0472,0.0145,0.136
2014-03-30 00:00:00,9.1915,10.0684,0.0476,0.0147,0.1374
2014-03-31 00:00:00,9.7641,10.7052,0.0481,0.0148,0.1389
2014-04-01 00:00:00,8.7883,9.5438,0.0468,0.0144,0.1353
2014-04-02 00:00:00,5.7542,6.6914,0.0427,0.0132,0.1244
2014-04-03 00:00:00,6.5577,6.6127,0.0432,0.0133,0.1253
2014-04-04 00:00:00,7.4834,8.073,0.0408,0.0135,0.1268
2014-04-05 00:00:00,8.6247,12.5882,0.0462,0.0142,0.133
2014-04-06 00:00:00,9.0014,13.9843,0.0474,0.0146,0.1364
2014-04-07 00:00:00,9.6452,15.105,0.0481,0.0148,0.1386
2014-04-08 00:00:00,9.4629,15.2712,0.0472,0.0145,0.1361
2014-04-09 00:00:00,11.3944,16.9344,3.1481,0.0286,0.1352
2014-04-10 00:00:00,10.5468,14.8051,6.4755,0.035,0.1325
2014-04-11 00:00:00,10.3579,14.374,3.0411,0.0191,0.1323
2014-04-12 00:00:00,11.9914,19.1479,10.0964,0.0666,0.1372
2014-04-13 00:00:00,11.0101,17.0997,9.4907,0.0379,0.135
2014-04-14 00:00:00,12.1197,17.0728,9.5596,0.0628,0.135
2014-04-15 00:00:00,14.6063,20.5151,10.0047,0.0843,0.1366
2014-04-16 00:00:00,14.184,23.6603,9.9334,0.0749,0.1366
2014-04-17 00:00:00,13.981,22.7029,6.6711,0.0586,0.1357
2014-04-18 00:00:00,10.31,16.8968,0.0423,0.0135,0.1266
2014-04-19 00:00:00,12.6316,19.5935,0.0451,0.014,0.1316
2014-04-20 00:00:00,13.1612,19.3652,0.0455,0.0141,0.1317
2014-04-21 00:00:00,12.5681,26.698,0.0466,0.0143,0.1345
2014-04-22 00:00:00,0.243,23.313,0.0439,0.0135,0.1263
2014-04-23 00:00:00,0.2921,25.7599,0.0455,0.014,0.1315
2014-04-24 00:00:00,0.2583,26.3581,0.0444,0.0137,0.1277
2014-04-25 00:00:00,0.3122,33.6261,0.0461,0.0142,0.1336
2014-04-26 00:00:00,0.2606,26.4424,0.0443,0.0137,0.1277
2014-04-27 00:00:00,5.6656,32.6282,0.0472,0.0146,0.1365
2014-04-28 00:00:00,19.084,33.8987,0.0487,0.015,0.1412
2014-04-29 00:00:00,6.9589,18.2223,0.0281,0.0087,0.0839
2014-04-30 00:00:00,7.3996,17.4136,0.0345,0.0115,0.1048
2014-05-01 00:00:00,11.0229,21.7067,0.0438,0.0135,0.127
2014-05-02 00:00:00,3.9066,7.4837,0.0204,0.0062,0.0575
2014-05-03 00:00:00,1.8025,1.4368,0.0062,0.0019,0.0171
2014-05-04 00:00:00,9.6275,17.2405,0.0408,0.0126,0.1196
2014-05-05 00:00:00,12.8086,20.8691,2.5898,0.0657,0.1272
2014-05-06 00:00:00,15.9095,23.823,9.462,0.2296,0.1326
2014-05-07 00:00:00,12.0602,18.2537,10.4759,0.2392,0.1368
2014-05-08 00:00:00,0.4031,0.7191,11.6106,0.3376,0.1411
2014-05-09 00:00:00,5.1316,7.7271,11.1685,0.346,0.1395
2014-05-10 00:00:00,13.8405,20.201,9.2162,0.124,0.1325
2014-05-11 00:00:00,13.5724,18.8057,8.7627,0.135,0.1304
2014-05-12 00:00:00,14.5769,19.7655,9.1346,0.1985,0.1321
2014-05-13 00:00:00,15.236,20.8686,9.4516,0.2365,0.1334
2014-05-14 00:00:00,13.7349,20.4323,9.1769,0.2193,0.1322
2014-05-15 00:00:00,12.3087,19.2865,5.9989,0.0905,0.1308
2014-05-16 00:00:00,12.7803,19.8004,0.0452,0.014,0.1315
2014-05-17 00:00:00,12.4318,19.1509,0.0449,0.0139,0.1305
2014-05-18 00:00:00,11.9355,18.4756,0.0447,0.0138,0.1295
2014-05-19 00:00:00,12.2897,19.829,0.0451,0.0139,0.1302
2014-05-20 00:00:00,13.5903,22.9352,0.0455,0.014,0.131
2014-05-21 00:00:00,14.8582,24.8571,0.0462,0.0142,0.1334
2014-05-22 00:00:00,14.1259,23.9398,0.0459,0.0141,0.1322
2014-05-23 00:00:00,13.4993,22.9773,0.0456,0.014,0.131
2014-05-24 00:00:00,14.286,24.0151,0.0457,0.0141,0.132
2014-05-25 00:00:00,13.2942,23.1621,0.0452,0.0139,0.1306
2014-05-26 00:00:00,12.1614,21.5061,0.0441,0.0136,0.1275
2014-05-27 00:00:00,5.1993,14.6706,0.026,0.008,0.0755
2014-05-28 00:00:00,5.8561,11.3898,0.0298,0.0092,0.0864
2014-05-29 00:00:00,12.0524,19.5077,0.0428,0.0132,0.1246
2014-05-30 00:00:00,13.6073,21.7562,0.0443,0.0136,0.1282
2014-05-31 00:00:00,13.6209,20.1259,0.0438,0.0135,0.127
2014-06-01 00:00:00,8.145,15.5463,0.0428,0.0132,0.1239
2014-06-02 00:00:00,0.2814,18.1014,0.0448,0.0138,0.1292
2014-06-03 00:00:00,4.2338,18.8716,0.0454,0.014,0.1305
2014-06-04 00:00:00,13.1824,19.0591,0.0455,0.014,0.1307
2014-06-05 00:00:00,14.2135,18.9663,0.0455,0.014,0.1309
2014-06-06 00:00:00,15.1727,20.1178,0.0464,0.0143,0.1333
2014-06-07 00:00:00,15.503,21.0182,0.0471,0.0145,0.1352
2014-06-08 00:00:00,16.558,22.2634,0.0476,0.0147,0.1371
2014-06-09 00:00:00,18.1877,25.1719,0.0486,0.015,0.1402
2014-06-10 00:00:00,18.9327,28.842,0.049,0.0151,0.1415
2014-06-11 00:00:00,15.8673,24.2888,0.0472,0.0145,0.1367
2014-06-12 00:00:00,11.4306,20.1209,0.0447,0.0138,0.1303
2014-06-13 00:00:00,11.0305,18.2891,0.0435,0.0134,0.1273
2014-06-14 00:00:00,7.6387,9.4521,0.0293,0.0095,0.0885
2014-06-15 00:00:00,10.9122,17.2846,0.0435,0.0134,0.126
2014-06-16 00:00:00,10.3984,17.059,0.0433,0.0134,0.1256
2014-06-17 00:00:00,9.5088,12.5234,0.045,0.0139,0.13
2014-06-18 00:00:00,0.1185,0.67,0.0469,0.0145,0.136
2014-06-19 00:00:00,0.3466,0.7142,0.0474,0.0146,0.1375
2014-06-20 00:00:00,0.1567,5.183,0.0419,0.0129,0.1222
2014-06-21 00:00:00,0.167,14.2763,0.0415,0.0128,0.1205
2014-06-22 00:00:00,7.0785,21.0875,0.0454,0.014,0.132
2014-06-23 00:00:00,2.1842,6.5405,0.0146,0.0045,0.042
2014-06-24 00:00:00,0,0,0,0,0
2014-06-25 00:00:00,1.3567,0.0848,0.0028,0,0
2014-06-26 00:00:00,6.099,3.7193,0.0244,0.007,0.0658
2014-06-27 00:00:00,8.0364,11.078,0.0332,0.01,0.0997
2014-06-28 00:00:00,0.001,0.0635,0.0026,0,0.0037
2014-06-29 00:00:00,0.0026,0,0,0,0
2014-06-30 00:00:00,0.0255,0,0.0164,0.0029,0.019
2014-07-01 00:00:00,0.0949,0.2568,11.0529,0.5868,0.113
2014-07-02 00:00:00,0.3077,0.501,27.0979,1.2984,0.1241
2014-07-03 00:00:00,0.3184,0.645,5.9429,0.317,0.1302
2014-07-04 00:00:00,0.1511,0.4272,8.5267,0.2745,0.0756
2014-07-05 00:00:00,3.6906,3.6014,0.0334,0.0089,0.06
2014-07-06 00:00:00,14.847,14.9161,0.0416,0.0129,0.1207
2014-07-07 00:00:00,17.2621,21.1878,6.194,0.3589,0.1295
2014-07-08 00:00:00,10.3729,14.9518,11.5958,0.8829,0.1269
2014-07-09 00:00:00,0.0425,0.1502,0.013,0.004,0.038
2014-07-10 00:00:00,0.0463,0.8278,0.0088,0.0024,0.0256
2014-07-11 00:00:00,3.3294,11.3874,0.0318,0.0097,0.0914
2014-07-12 00:00:00,13.0623,9.7928,0.0364,0.0112,0.1048
2014-07-13 00:00:00,13.4652,13.1847,0.0447,0.0137,0.1284
2014-07-14 00:00:00,0.3867,0.7506,0.0469,0.0144,0.1354
2014-07-15 00:00:00,0.3257,0.7361,0.0465,0.0143,0.1344
2014-07-16 00:00:00,0.18,0.6189,0.0427,0.0131,0.1235
2014-07-17 00:00:00,0.0392,0.2805,0.0195,0.0055,0.0514
2014-07-18 00:00:00,22.2857,5.8995,0.0356,0.0109,0.0981
2014-07-19 00:00:00,76.7427,20.7735,0.0448,0.0138,0.1294
2014-07-20 00:00:00,55.8981,16.1526,0.0464,0.0143,0.1341
2014-07-21 00:00:00,0.3609,0.7355,0.0471,0.0145,0.1362
2014-07-22 00:00:00,29.6252,16.9715,0.0474,0.0146,0.1369
2014-07-23 00:00:00,93.574,54.5796,0.048,0.0148,0.1392
2014-07-24 00:00:00,74.9418,49.175,6.3442,0.3086,0.1342
2014-07-25 00:00:00,72.5882,43.5331,13.012,0.551,0.1324
2014-07-26 00:00:00,72.7746,47.006,0.0462,0.0142,0.1328
2014-07-27 00:00:00,69.4327,56.464,0.0463,0.0143,0.134
2014-07-28 00:00:00,56.5967,52.0306,0.0455,0.014,0.1308
2014-07-29 00:00:00,34.618,45.5266,0.0405,0.0113,0.1047
2014-07-30 00:00:00,43.1252,44.283,0.0432,0.0132,0.1236
2014-07-31 00:00:00,16.4233,24.4269,0.024,0.0064,0.0587
2014-08-01 00:00:00,6.1749,1.2857,0.0012,0,0
2014-08-02 00:00:00,38.3103,23.4261,0.0398,0.0111,0.1052
2014-08-03 00:00:00,0.3832,51.043,0.0456,0.014,0.1308
2014-08-04 00:00:00,0.4036,38.5971,0.0469,0.0144,0.1343
2014-08-05 00:00:00,0.4042,0.7909,0.0476,0.0146,0.1365
2014-08-06 00:00:00,0.3964,0.8105,0.048,0.0147,0.1376
2014-08-07 00:00:00,0.3837,18.229,0.0478,0.0147,0.1372
2014-08-08 00:00:00,8.7165,43.4499,0.0477,0.0146,0.1367
2014-08-09 00:00:00,24.177,21.5784,0.0474,0.0145,24.0848
2014-08-10 00:00:00,44.0692,33.9934,0.0453,0.0139,62.1731
2014-08-11 00:00:00,93.252,73.2262,0.0466,0.0143,48.9527
2014-08-12 00:00:00,82.3965,69.1825,0.0461,0.0142,0.1328
2014-08-13 00:00:00,57.367,78.1745,0.0467,0.0144,0.1344
2014-08-14 00:00:00,0.3423,94.4209,0.0471,0.0145,0.1354
2014-08-15 00:00:00,77.1121,100.1211,0.047,0.0145,9.1834
2014-08-16 00:00:00,239.2112,115.9694,0.0462,0.0142,27.8198
2014-08-17 00:00:00,257.3658,134.0481,0.046,0.0142,26.2127
2014-08-18 00:00:00,281.0209,146.8502,6.4781,0.4109,25.497
2014-08-19 00:00:00,285.3356,138.3912,18.8956,1.1284,24.3361
2014-08-20 00:00:00,325.5001,146.6773,13.4477,0.8389,17.633
2014-08-21 00:00:00,353.509,160.3772,0.047,0.0145,0.1353
2014-08-22 00:00:00,392.685,176.4798,0.048,0.0148,9.6631
2014-08-23 00:00:00,302.9395,153.3724,0.0464,0.0142,24.7091
2014-08-24 00:00:00,302.2201,131.8797,0.0453,0.0139,14.1727
2014-08-25 00:00:00,298.5113,124.8199,0.0465,0.0143,0.1334
2014-08-26 00:00:00,237.5647,113.0884,0.0481,0.0148,0.1384
2014-08-27 00:00:00,271.4434,151.4828,0.0485,0.0149,0.1394
2014-08-28 00:00:00,226.7206,133.0955,0.0484,0.0149,0.1394
2014-08-29 00:00:00,107.1134,72.7072,0.0489,0.015,0.1407
2014-08-30 00:00:00,21.0019,23.4772,0.0492,0.0151,0.1417
2014-08-31 00:00:00,20.5048,22.7423,0.0489,0.015,0.1408
2014-09-01 00:00:00,15.0042,17.7299,0.0469,0.0143,0.1341
2014-09-02 00:00:00,16.8976,17.3245,0.0463,0.0142,0.1328
2014-09-03 00:00:00,22.3584,22.8434,0.049,0.0151,0.1413
2014-09-04 00:00:00,22.5994,23.126,0.0493,0.0152,0.142
2014-09-05 00:00:00,14.1039,21.8529,0.0488,0.015,0.1403
2014-09-06 00:00:00,7.5168,24.9247,0.0497,0.0153,0.143
2014-09-07 00:00:00,24.1286,27.6755,0.0506,0.0156,0.1453
2014-09-08 00:00:00,27.462,30.7217,0.051,0.0157,0.1468
2014-09-09 00:00:00,13.124,19.8334,0.0466,0.0143,0.1343
2014-09-10 00:00:00,9.9432,17.3698,0.045,0.0137,0.129
2014-09-11 00:00:00,11.0336,14.8293,0.0438,0.0134,0.1258
2014-09-12 00:00:00,18.3675,18.3049,0.0463,0.0142,0.1335
2014-09-13 00:00:00,19.5477,19.706,0.0472,0.0145,0.1361
2014-09-14 00:00:00,13.1789,20.4882,0.048,0.0148,0.1381
2014-09-15 00:00:00,0.2819,15.1509,0.0429,0.0127,0.1141
2014-09-16 00:00:00,5.4694,16.5743,0.0461,0.0141,0.1312
2014-09-17 00:00:00,15.44,16.342,0.0462,0.0141,0.1315
2014-09-18 00:00:00,19.3997,19.8261,0.0479,0.0147,0.1375
2014-09-19 00:00:00,22.1394,22.0723,0.0492,0.0152,0.1415
2014-09-20 00:00:00,20.791,23.5839,0.0499,0.0154,0.1434
2014-09-21 00:00:00,17.4313,19.7137,0.0501,0.0154,0.144
2014-09-22 00:00:00,17.218,20.0267,0.0502,0.0155,0.1443
2014-09-23 00:00:00,17.6021,20.0741,0.0504,0.0155,0.1445
2014-09-24 00:00:00,14.073,16.9707,0.0485,0.0149,0.1395
2014-09-25 00:00:00,13.0706,14.8738,0.0475,0.0146,0.1364
2014-09-26 00:00:00,14.6413,16.3486,0.0482,0.0148,0.1388
2014-09-27 00:00:00,15.424,17.9451,0.0487,0.015,0.1405
2014-09-28 00:00:00,11.4401,17.3124,0.0481,0.0147,0.1379
2014-09-29 00:00:00,10.0273,13.9582,0.0462,0.0141,0.1327
2014-09-30 00:00:00,6.2564,8.6652,0.0316,0.0089,0.0723
2014-10-01 00:00:00,11.265,11.5952,0.0444,0.0136,0.1271
2014-10-02 00:00:00,14.6594,14.7348,0.0473,0.0145,0.136
2014-10-03 00:00:00,16.523,16.9319,0.0489,0.0151,0.1409
2014-10-04 00:00:00,10.3222,16.2081,0.0486,0.0149,0.1393
2014-10-05 00:00:00,5.3411,15.7043,0.0483,0.0148,0.1389
2014-10-06 00:00:00,12.6502,16.7066,0.0478,0.0146,0.1367
2014-10-07 00:00:00,9.4773,12.0774,0.0457,0.0139,0.1278
2014-10-08 00:00:00,13.6439,14.7344,0.0473,0.0145,0.1361
2014-10-09 00:00:00,15.9026,16.7247,0.0484,0.0149,0.1397
2014-10-10 00:00:00,13.3927,14.41,0.0475,0.0146,0.1363
2014-10-11 00:00:00,12.9977,14.0546,0.047,0.0144,0.1348
2014-10-12 00:00:00,10.4799,12.0479,0.0454,0.0139,0.1286
2014-10-13 00:00:00,6.3644,6.2202,0.0324,0.0104,0.0904
2014-10-14 00:00:00,8.3712,12.5266,0.0462,0.0142,0.1323
2014-10-15 00:00:00,0.3797,15.5071,0.0483,0.0148,0.1387
2014-10-16 00:00:00,0.3783,15.8892,0.0485,0.0149,0.1389
2014-10-17 00:00:00,5.3089,18.4314,0.0496,0.0153,0.1429
2014-10-18 00:00:00,15.0891,18.5526,0.05,0.0154,0.1432
2014-10-19 00:00:00,12.9971,17.5808,0.0486,0.0149,0.1393
2014-10-20 00:00:00,15.5657,23.8703,0.0498,0.0153,0.1426
2014-10-21 00:00:00,16.45,25.3684,0.0506,0.0156,0.144
2014-10-22 00:00:00,10.5876,20.0626,0.0484,0.0148,0.1377
2014-10-23 00:00:00,12.7075,21.3182,0.0485,0.0149,0.1392
2014-10-24 00:00:00,13.3595,22.0342,0.0486,0.0149,0.1398
2014-10-25 00:00:00,13.3373,20.9939,0.0483,0.0148,0.1389
2014-10-26 00:00:00,13.5652,20.7909,0.0479,0.0148,0.1385
2014-10-27 00:00:00,3.5731,11.0024,0.0384,0.0106,0.0612
2014-10-28 00:00:00,5.2039,13.0223,0.0424,0.0128,0.118
2014-10-29 00:00:00,7.4624,14.8401,0.0445,0.0137,0.1284
2014-10-30 00:00:00,9.2972,16.2968,0.0458,0.0141,0.132
2014-10-31 00:00:00,7.4332,13.6591,0.0448,0.0137,0.1283
2014-11-01 00:00:00,0.082,3.044,0.017,0.0051,0.0284
2014-11-02 00:00:00,2.4907,15.7081,0.0452,0.0139,0.1293
2014-11-03 00:00:00,7.9213,25.3034,0.0485,0.015,0.1401
2014-11-04 00:00:00,3.9444,21.4343,0.0466,0.0143,0.1327
2014-11-05 00:00:00,0.3438,19.6355,0.0472,0.0145,0.1356
2014-11-06 00:00:00,0.3634,0.6868,0.048,0.0148,0.1386
2014-11-07 00:00:00,2.6723,9.884,0.0484,0.0149,0.1399
2014-11-08 00:00:00,5.3411,19.0222,0.0463,0.0142,0.1326
2014-11-09 00:00:00,6.1056,20.3657,0.0465,0.0143,0.1338
2014-11-10 00:00:00,6.4417,20.5454,0.0468,0.0144,0.1347
2014-11-11 00:00:00,7.4314,25.9546,0.0481,0.0148,0.1388
2014-11-12 00:00:00,7.303,28.1927,3.8532,0.08,0.1407
2014-11-13 00:00:00,7.0681,27.8645,11.0899,0.2267,0.1398
2014-11-14 00:00:00,6.1283,19.4189,9.4435,0.1143,0.1333
2014-11-15 00:00:00,7.1473,25.4911,7.6742,0.2213,0.1385
2014-11-16 00:00:00,5.1044,20.5876,0.0466,0.0143,0.1326
2014-11-17 00:00:00,6.1612,21.5615,0.0471,0.0145,0.1355
2014-11-18 00:00:00,8.1307,22.831,0.0477,0.0147,0.1374
2014-11-19 00:00:00,11.3408,28.6427,0.0488,0.0151,0.1411
2014-11-20 00:00:00,8.6714,24.8738,0.0477,0.0146,0.1368
2014-11-21 00:00:00,9.7219,22.2986,0.0469,0.0144,0.1352
2014-11-22 00:00:00,10.7151,24.2677,0.0476,0.0147,0.1377
2014-11-23 00:00:00,10.1187,22.0543,0.0466,0.0144,0.1347
2014-11-24 00:00:00,5.8967,14.7133,0.043,0.0132,0.1203
2014-11-25 00:00:00,7.7803,18.5974,0.045,0.0138,0.129
2014-11-26 00:00:00,9.6686,20.1174,0.046,0.0142,0.1324
2014-11-27 00:00:00,10.5995,21.2469,0.0467,0.0144,0.1345
2014-11-28 00:00:00,7.6451,24.2075,0.0481,0.0148,0.1386
2014-11-29 00:00:00,3.8496,28.9017,0.0488,0.015,0.1407
2014-11-30 00:00:00,9.6568,23.4226,0.0476,0.0146,0.1365
