ISOTime, GHI, cloudsAve, cloudsMedian,cloudsLinear, cloudsMin
15/09/2019 17:00:00,284.8410, 0.5537, 0.5537, 0.5537, 0.5537
15/09/2019 18:00:00,70.3294, 0.9768, 0.9768, 0.9768, 0.9768
15/09/2019 19:00:00,0.0000, 0.4198, 0.3343, 0.9019, 0.0031
15/09/2019 20:00:00,0.0000, 0.4198, 0.3343, 0.8270, 0.0031
15/09/2019 21:00:00,0.0000, 0.4198, 0.3343, 0.7521, 0.0031
15/09/2019 22:00:00,0.0000, 0.4198, 0.3343, 0.6772, 0.0031
15/09/2019 23:00:00,0.0000, 0.4198, 0.3343, 0.6023, 0.0031
16/09/2019 00:00:00,0.0000, 0.4198, 0.3343, 0.5274, 0.0031
16/09/2019 01:00:00,0.0000, 0.4198, 0.3343, 0.4525, 0.0031
16/09/2019 02:00:00,0.0000, 0.4198, 0.3343, 0.3776, 0.0031
16/09/2019 03:00:00,0.0000, 0.4198, 0.3343, 0.3027, 0.0031
16/09/2019 04:00:00,0.0000, 0.4198, 0.3343, 0.2278, 0.0031
16/09/2019 05:00:00,0.0000, 0.4198, 0.3343, 0.1529, 0.0031
16/09/2019 06:00:00,0.0000, 0.4198, 0.3343, 0.0780, 0.0031
16/09/2019 07:00:00,24.3554, 0.0031, 0.0031, 0.0031, 0.0031
16/09/2019 08:00:00,229.4226, 0.3067, 0.3067, 0.3067, 0.3067
16/09/2019 09:00:00,440.3203, 0.2092, 0.2092, 0.2092, 0.2092
16/09/2019 10:00:00,620.1073, 0.5265, 0.5265, 0.5265, 0.5265
16/09/2019 11:00:00,752.1577, 0.3309, 0.3309, 0.3309, 0.3309
16/09/2019 12:00:00,825.5444, 0.2060, 0.2060, 0.2060, 0.2060
16/09/2019 13:00:00,834.4159, 0.2217, 0.2217, 0.2217, 0.2217
16/09/2019 14:00:00,778.0725, 0.0069, 0.0069, 0.0069, 0.0069
16/09/2019 15:00:00,660.9851, 0.0569, 0.0569, 0.0569, 0.0569
16/09/2019 16:00:00,492.7084, 0.1197, 0.1197, 0.1197, 0.1197
16/09/2019 17:00:00,288.1257, 0.2127, 0.2127, 0.2127, 0.2127
16/09/2019 18:00:00,72.8606, 0.9682, 0.9682, 0.9682, 0.9682
16/09/2019 19:00:00,0.0000, 0.1337, 0.0050, 0.8940, 0.0031
16/09/2019 20:00:00,0.0000, 0.1337, 0.0050, 0.8197, 0.0031
16/09/2019 21:00:00,0.0000, 0.1337, 0.0050, 0.7455, 0.0031
16/09/2019 22:00:00,0.0000, 0.1337, 0.0050, 0.6712, 0.0031
16/09/2019 23:00:00,0.0000, 0.1337, 0.0050, 0.5970, 0.0031
17/09/2019 00:00:00,0.0000, 0.1337, 0.0050, 0.5228, 0.0031
17/09/2019 01:00:00,0.0000, 0.1337, 0.0050, 0.4485, 0.0031
17/09/2019 02:00:00,0.0000, 0.1337, 0.0050, 0.3743, 0.0031
17/09/2019 03:00:00,0.0000, 0.1337, 0.0050, 0.3001, 0.0031
17/09/2019 04:00:00,0.0000, 0.1337, 0.0050, 0.2258, 0.0031
17/09/2019 05:00:00,0.0000, 0.1337, 0.0050, 0.1516, 0.0031
17/09/2019 06:00:00,0.0000, 0.1337, 0.0050, 0.0774, 0.0031
17/09/2019 07:00:00,28.1757, 0.0031, 0.0031, 0.0031, 0.0031
17/09/2019 08:00:00,235.3150, 0.0031, 0.0031, 0.0031, 0.0031
17/09/2019 09:00:00,446.4690, 0.0031, 0.0031, 0.0031, 0.0031
17/09/2019 10:00:00,626.2453, 0.0031, 0.0031, 0.0031, 0.0031
17/09/2019 11:00:00,758.1165, 0.0031, 0.0031, 0.0031, 0.0031
17/09/2019 12:00:00,831.1958, 0.0031, 0.0031, 0.0031, 0.0031
17/09/2019 13:00:00,839.6643, 0.0030, 0.0030, 0.0030, 0.0030
17/09/2019 14:00:00,782.8549, 0.0245, 0.0245, 0.0245, 0.0245
17/09/2019 15:00:00,665.2706, 0.0578, 0.0578, 0.0578, 0.0578
17/09/2019 16:00:00,496.4928, 0.1125, 0.1125, 0.1125, 0.1125
17/09/2019 17:00:00,291.4100, 0.2051, 0.2051, 0.2051, 0.2051
17/09/2019 18:00:00,75.4135, 0.8728, 0.8728, 0.8728, 0.8728
17/09/2019 19:00:00,0.0000, 0.1079, 0.0031, 0.8059, 0.0030
17/09/2019 20:00:00,0.0000, 0.1079, 0.0031, 0.7390, 0.0030
17/09/2019 21:00:00,0.0000, 0.1079, 0.0031, 0.6721, 0.0030
17/09/2019 22:00:00,0.0000, 0.1079, 0.0031, 0.6052, 0.0030
17/09/2019 23:00:00,0.0000, 0.1079, 0.0031, 0.5383, 0.0030
18/09/2019 00:00:00,0.0000, 0.1079, 0.0031, 0.4714, 0.0030
18/09/2019 01:00:00,0.0000, 0.1079, 0.0031, 0.4045, 0.0030
18/09/2019 02:00:00,0.0000, 0.1079, 0.0031, 0.3376, 0.0030
18/09/2019 03:00:00,0.0000, 0.1079, 0.0031, 0.2707, 0.0030
18/09/2019 04:00:00,0.0000, 0.1079, 0.0031, 0.2038, 0.0030
18/09/2019 05:00:00,0.0000, 0.1079, 0.0031, 0.1369, 0.0030
18/09/2019 06:00:00,0.0000, 0.1079, 0.0031, 0.0700, 0.0030
18/09/2019 07:00:00,32.1913, 0.0031, 0.0031, 0.0031, 0.0031
18/09/2019 08:00:00,241.2223, 0.0031, 0.0031, 0.0031, 0.0031
18/09/2019 09:00:00,452.6164, 0.0031, 0.0031, 0.0031, 0.0031
18/09/2019 10:00:00,632.3717, 0.0031, 0.0031, 0.0031, 0.0031
18/09/2019 11:00:00,764.0566, 0.0031, 0.0031, 0.0031, 0.0031
18/09/2019 12:00:00,836.8243, 0.0031, 0.0031, 0.0031, 0.0031
18/09/2019 13:00:00,844.8887, 0.0031, 0.0031, 0.0031, 0.0031
18/09/2019 14:00:00,787.6152, 0.0114, 0.0114, 0.0114, 0.0114
18/09/2019 15:00:00,669.5387, 0.0474, 0.0474, 0.0474, 0.0474
18/09/2019 16:00:00,500.2673, 0.1025, 0.1025, 0.1025, 0.1025
18/09/2019 17:00:00,294.6943, 0.2619, 0.2619, 0.2619, 0.2619
18/09/2019 18:00:00,77.9879, 0.9682, 0.9682, 0.9682, 0.9682
18/09/2019 19:00:00,0.0000, 0.2160, 0.0952, 0.8940, 0.0031
18/09/2019 20:00:00,0.0000, 0.2160, 0.0952, 0.8197, 0.0031
18/09/2019 21:00:00,0.0000, 0.2160, 0.0952, 0.7455, 0.0031
18/09/2019 22:00:00,0.0000, 0.2160, 0.0952, 0.6712, 0.0031
18/09/2019 23:00:00,0.0000, 0.2160, 0.0952, 0.5970, 0.0031
19/09/2019 00:00:00,0.0000, 0.2160, 0.0952, 0.5228, 0.0031
19/09/2019 01:00:00,0.0000, 0.2160, 0.0952, 0.4485, 0.0031
19/09/2019 02:00:00,0.0000, 0.2160, 0.0952, 0.3743, 0.0031
19/09/2019 03:00:00,0.0000, 0.2160, 0.0952, 0.3001, 0.0031
19/09/2019 04:00:00,0.0000, 0.2160, 0.0952, 0.2258, 0.0031
19/09/2019 05:00:00,0.0000, 0.2160, 0.0952, 0.1516, 0.0031
19/09/2019 06:00:00,0.0000, 0.2160, 0.0952, 0.0774, 0.0031
19/09/2019 07:00:00,36.3812, 0.0031, 0.0031, 0.0031, 0.0031
19/09/2019 08:00:00,247.1410, 0.0808, 0.0808, 0.0808, 0.0808
19/09/2019 09:00:00,458.7593, 0.3736, 0.3736, 0.3736, 0.3736
19/09/2019 10:00:00,638.4838, 0.3771, 0.3771, 0.3771, 0.3771
19/09/2019 11:00:00,769.9755, 0.2752, 0.2752, 0.2752, 0.2752
19/09/2019 12:00:00,842.4277, 0.0880, 0.0880, 0.0880, 0.0880
19/09/2019 13:00:00,850.0874, 0.1390, 0.1390, 0.1390, 0.1390
19/09/2019 14:00:00,792.3523, 0.0935, 0.0935, 0.0935, 0.0935
19/09/2019 15:00:00,673.7888, 0.0982, 0.0982, 0.0982, 0.0982
19/09/2019 16:00:00,504.0317, 0.1923, 0.1923, 0.1923, 0.1923
19/09/2019 17:00:00,297.9788, 0.3211, 0.3211, 0.3211, 0.3211
19/09/2019 18:00:00,80.5839, 0.9682, 0.9682, 0.9682, 0.9682
19/09/2019 19:00:00,0.0000, 0.3486, 0.3614, 0.8990, 0.0682
19/09/2019 20:00:00,0.0000, 0.3486, 0.3614, 0.8297, 0.0682
19/09/2019 21:00:00,0.0000, 0.3486, 0.3614, 0.7605, 0.0682
19/09/2019 22:00:00,0.0000, 0.3486, 0.3614, 0.6913, 0.0682
19/09/2019 23:00:00,0.0000, 0.3486, 0.3614, 0.6220, 0.0682
20/09/2019 00:00:00,0.0000, 0.3486, 0.3614, 0.5528, 0.0682
20/09/2019 01:00:00,0.0000, 0.3486, 0.3614, 0.4836, 0.0682
20/09/2019 02:00:00,0.0000, 0.3486, 0.3614, 0.4143, 0.0682
20/09/2019 03:00:00,0.0000, 0.3486, 0.3614, 0.3451, 0.0682
20/09/2019 04:00:00,0.0000, 0.3486, 0.3614, 0.2759, 0.0682
20/09/2019 05:00:00,0.0000, 0.3486, 0.3614, 0.2066, 0.0682
20/09/2019 06:00:00,0.0000, 0.3486, 0.3614, 0.1374, 0.0682
20/09/2019 07:00:00,40.7254, 0.0682, 0.0682, 0.0682, 0.0682
20/09/2019 08:00:00,253.0677, 0.4832, 0.4832, 0.4832, 0.4832
20/09/2019 09:00:00,464.8947, 0.4037, 0.4037, 0.4037, 0.4037
20/09/2019 10:00:00,644.5785, 0.4018, 0.4018, 0.4018, 0.4018
20/09/2019 11:00:00,775.8706, 0.4044, 0.4044, 0.4044, 0.4044
20/09/2019 12:00:00,848.0041, 0.6096, 0.6096, 0.6096, 0.6096
20/09/2019 13:00:00,855.2588, 0.6198, 0.6198, 0.6198, 0.6198
20/09/2019 14:00:00,797.0651, 0.4751, 0.4751, 0.4751, 0.4751
20/09/2019 15:00:00,678.0206, 0.5848, 0.5848, 0.5848, 0.5848
20/09/2019 16:00:00,507.7861, 0.7966, 0.7966, 0.7966, 0.7966
20/09/2019 17:00:00,301.2638, 0.9682, 0.9682, 0.9682, 0.9682
20/09/2019 18:00:00,83.2012, 0.9682, 0.9682, 0.9682, 0.9682
20/09/2019 19:00:00,0.0000, 0.4160, 0.3548, 0.8940, 0.0031
20/09/2019 20:00:00,0.0000, 0.4160, 0.3548, 0.8197, 0.0031
20/09/2019 21:00:00,0.0000, 0.4160, 0.3548, 0.7455, 0.0031
20/09/2019 22:00:00,0.0000, 0.4160, 0.3548, 0.6712, 0.0031
20/09/2019 23:00:00,0.0000, 0.4160, 0.3548, 0.5970, 0.0031
21/09/2019 00:00:00,0.0000, 0.4160, 0.3548, 0.5228, 0.0031
21/09/2019 01:00:00,0.0000, 0.4160, 0.3548, 0.4485, 0.0031
21/09/2019 02:00:00,0.0000, 0.4160, 0.3548, 0.3743, 0.0031
21/09/2019 03:00:00,0.0000, 0.4160, 0.3548, 0.3001, 0.0031
21/09/2019 04:00:00,0.0000, 0.4160, 0.3548, 0.2258, 0.0031
21/09/2019 05:00:00,0.0000, 0.4160, 0.3548, 0.1516, 0.0031
21/09/2019 06:00:00,0.0000, 0.4160, 0.3548, 0.0774, 0.0031
21/09/2019 07:00:00,45.2060, 0.0031, 0.0031, 0.0031, 0.0031
21/09/2019 08:00:00,258.9992, 0.0031, 0.0031, 0.0031, 0.0031
21/09/2019 09:00:00,471.0194, 0.2013, 0.2013, 0.2013, 0.2013
21/09/2019 10:00:00,650.6531, 0.2344, 0.2344, 0.2344, 0.2344
21/09/2019 11:00:00,781.7394, 0.0853, 0.0853, 0.0853, 0.0853
21/09/2019 12:00:00,853.5514, 0.0524, 0.0524, 0.0524, 0.0524
21/09/2019 13:00:00,860.4015, 0.1807, 0.1807, 0.1807, 0.1807
21/09/2019 14:00:00,801.7526, 0.0031, 0.0031, 0.0031, 0.0031
21/09/2019 15:00:00,682.2336, 0.5120, 0.5120, 0.5120, 0.5120
21/09/2019 16:00:00,511.5305, 0.3471, 0.3471, 0.3471, 0.3471
21/09/2019 17:00:00,304.5496, 0.2242, 0.2242, 0.2242, 0.2242
21/09/2019 18:00:00,85.8399, 0.9760, 0.9760, 0.9760, 0.9760
21/09/2019 19:00:00,0.0000, 0.2623, 0.2025, 0.9012, 0.0031
21/09/2019 20:00:00,0.0000, 0.2623, 0.2025, 0.8263, 0.0031
21/09/2019 21:00:00,0.0000, 0.2623, 0.2025, 0.7515, 0.0031
21/09/2019 22:00:00,0.0000, 0.2623, 0.2025, 0.6767, 0.0031
21/09/2019 23:00:00,0.0000, 0.2623, 0.2025, 0.6018, 0.0031
22/09/2019 00:00:00,0.0000, 0.2623, 0.2025, 0.5270, 0.0031
22/09/2019 01:00:00,0.0000, 0.2623, 0.2025, 0.4522, 0.0031
22/09/2019 02:00:00,0.0000, 0.2623, 0.2025, 0.3773, 0.0031
22/09/2019 03:00:00,0.0000, 0.2623, 0.2025, 0.3025, 0.0031
22/09/2019 04:00:00,0.0000, 0.2623, 0.2025, 0.2276, 0.0031
22/09/2019 05:00:00,0.0000, 0.2623, 0.2025, 0.1528, 0.0031
22/09/2019 06:00:00,0.0000, 0.2623, 0.2025, 0.0780, 0.0031
22/09/2019 07:00:00,49.8063, 0.0031, 0.0031, 0.0031, 0.0031
22/09/2019 08:00:00,264.9319, 0.0031, 0.0031, 0.0031, 0.0031
22/09/2019 09:00:00,477.1303, 0.0031, 0.0031, 0.0031, 0.0031
22/09/2019 10:00:00,656.7047, 0.4046, 0.4046, 0.4046, 0.4046
22/09/2019 11:00:00,787.5796, 0.1117, 0.1117, 0.1117, 0.1117
22/09/2019 12:00:00,859.0675, 0.3785, 0.3785, 0.3785, 0.3785
22/09/2019 13:00:00,865.5140, 0.0010, 0.0010, 0.0010, 0.0010
22/09/2019 14:00:00,806.4140, 0.1812, 0.1812, 0.1812, 0.1812
22/09/2019 15:00:00,686.4271, 0.3426, 0.3426, 0.3426, 0.3426
22/09/2019 16:00:00,515.2647, 0.5769, 0.5769, 0.5769, 0.5769
22/09/2019 17:00:00,307.8365, 0.9682, 0.9682, 0.9682, 0.9682
22/09/2019 18:00:00,88.5001, 0.9682, 0.9682, 0.9682, 0.9682
22/09/2019 19:00:00,0.0000, 0.2950, 0.1781, 0.8940, 0.0010
22/09/2019 20:00:00,0.0000, 0.2950, 0.1781, 0.8197, 0.0010
22/09/2019 21:00:00,0.0000, 0.2950, 0.1781, 0.7455, 0.0010
22/09/2019 22:00:00,0.0000, 0.2950, 0.1781, 0.6712, 0.0010
22/09/2019 23:00:00,0.0000, 0.2950, 0.1781, 0.5970, 0.0010
23/09/2019 00:00:00,0.0000, 0.2950, 0.1781, 0.5228, 0.0010
23/09/2019 01:00:00,0.0000, 0.2950, 0.1781, 0.4485, 0.0010
23/09/2019 02:00:00,0.0000, 0.2950, 0.1781, 0.3743, 0.0010
23/09/2019 03:00:00,0.0000, 0.2950, 0.1781, 0.3001, 0.0010
23/09/2019 04:00:00,0.0000, 0.2950, 0.1781, 0.2258, 0.0010
23/09/2019 05:00:00,0.0000, 0.2950, 0.1781, 0.1516, 0.0010
23/09/2019 06:00:00,0.0000, 0.2950, 0.1781, 0.0774, 0.0010
23/09/2019 07:00:00,54.5114, 0.0031, 0.0031, 0.0031, 0.0031
23/09/2019 08:00:00,270.8626, 0.1750, 0.1750, 0.1750, 0.1750
23/09/2019 09:00:00,483.2243, 0.0031, 0.0031, 0.0031, 0.0031
23/09/2019 10:00:00,662.7305, 0.0031, 0.0031, 0.0031, 0.0031
23/09/2019 11:00:00,793.3886, 0.3146, 0.3146, 0.3146, 0.3146
23/09/2019 12:00:00,864.5506, 0.0031, 0.0031, 0.0031, 0.0031
23/09/2019 13:00:00,870.5948, 0.0031, 0.0031, 0.0031, 0.0031
23/09/2019 14:00:00,811.0482, 0.0031, 0.0031, 0.0031, 0.0031
23/09/2019 15:00:00,690.6010, 0.2374, 0.2374, 0.2374, 0.2374
23/09/2019 16:00:00,518.9888, 0.3956, 0.3956, 0.3956, 0.3956
23/09/2019 17:00:00,311.1249, 0.5830, 0.5830, 0.5830, 0.5830
23/09/2019 18:00:00,91.1817, 0.9682, 0.9682, 0.9682, 0.9682
23/09/2019 19:00:00,0.0000, 0.2344, 0.1379, 0.8940, 0.0031
23/09/2019 20:00:00,0.0000, 0.2344, 0.1379, 0.8197, 0.0031
23/09/2019 21:00:00,0.0000, 0.2344, 0.1379, 0.7455, 0.0031
23/09/2019 22:00:00,0.0000, 0.2344, 0.1379, 0.6712, 0.0031
23/09/2019 23:00:00,0.0000, 0.2344, 0.1379, 0.5970, 0.0031
24/09/2019 00:00:00,0.0000, 0.2344, 0.1379, 0.5228, 0.0031
24/09/2019 01:00:00,0.0000, 0.2344, 0.1379, 0.4485, 0.0031
24/09/2019 02:00:00,0.0000, 0.2344, 0.1379, 0.3743, 0.0031
24/09/2019 03:00:00,0.0000, 0.2344, 0.1379, 0.3001, 0.0031
24/09/2019 04:00:00,0.0000, 0.2344, 0.1379, 0.2258, 0.0031
24/09/2019 05:00:00,0.0000, 0.2344, 0.1379, 0.1516, 0.0031
24/09/2019 06:00:00,0.0000, 0.2344, 0.1379, 0.0774, 0.0031
24/09/2019 07:00:00,59.3076, 0.0031, 0.0031, 0.0031, 0.0031
24/09/2019 08:00:00,276.7879, 0.0031, 0.0031, 0.0031, 0.0031
24/09/2019 09:00:00,489.2984, 0.0031, 0.0031, 0.0031, 0.0031
24/09/2019 10:00:00,668.7277, 0.3348, 0.3348, 0.3348, 0.3348
24/09/2019 11:00:00,799.1641, 0.0384, 0.0384, 0.0384, 0.0384
24/09/2019 12:00:00,869.9986, 0.2398, 0.2398, 0.2398, 0.2398
24/09/2019 13:00:00,875.6425, 0.1728, 0.1728, 0.1728, 0.1728
24/09/2019 14:00:00,815.6545, 0.4774, 0.4774, 0.4774, 0.4774
24/09/2019 15:00:00,694.7547, 0.2443, 0.2443, 0.2443, 0.2443
24/09/2019 16:00:00,522.7029, 0.4345, 0.4345, 0.4345, 0.4345
24/09/2019 17:00:00,314.4151, 0.5424, 0.5424, 0.5424, 0.5424
24/09/2019 18:00:00,93.8850, 0.9682, 0.9682, 0.9682, 0.9682
24/09/2019 19:00:00,0.0000, 0.2429, 0.1096, 0.8940, 0.0031
24/09/2019 20:00:00,0.0000, 0.2429, 0.1096, 0.8197, 0.0031
24/09/2019 21:00:00,0.0000, 0.2429, 0.1096, 0.7455, 0.0031
24/09/2019 22:00:00,0.0000, 0.2429, 0.1096, 0.6712, 0.0031
24/09/2019 23:00:00,0.0000, 0.2429, 0.1096, 0.5970, 0.0031
25/09/2019 00:00:00,0.0000, 0.2429, 0.1096, 0.5228, 0.0031
25/09/2019 01:00:00,0.0000, 0.2429, 0.1096, 0.4485, 0.0031
25/09/2019 02:00:00,0.0000, 0.2429, 0.1096, 0.3743, 0.0031
25/09/2019 03:00:00,0.0000, 0.2429, 0.1096, 0.3001, 0.0031
25/09/2019 04:00:00,0.0000, 0.2429, 0.1096, 0.2258, 0.0031
25/09/2019 05:00:00,0.0000, 0.2429, 0.1096, 0.1516, 0.0031
25/09/2019 06:00:00,0.0000, 0.2429, 0.1096, 0.0774, 0.0031
25/09/2019 07:00:00,64.1824, 0.0031, 0.0031, 0.0031, 0.0031
25/09/2019 08:00:00,282.7043, 0.0031, 0.0031, 0.0031, 0.0031
25/09/2019 09:00:00,495.3495, 0.0031, 0.0031, 0.0031, 0.0031
25/09/2019 10:00:00,674.6936, 0.0031, 0.0031, 0.0031, 0.0031
25/09/2019 11:00:00,804.9037, 0.0463, 0.0463, 0.0463, 0.0463
25/09/2019 12:00:00,875.4097, 0.0167, 0.0167, 0.0167, 0.0167
25/09/2019 13:00:00,880.6558, 0.0031, 0.0031, 0.0031, 0.0031
25/09/2019 14:00:00,820.2319, 0.0232, 0.0232, 0.0232, 0.0232
25/09/2019 15:00:00,698.8880, 0.1717, 0.1717, 0.1717, 0.1717
25/09/2019 16:00:00,526.4071, 0.2819, 0.2819, 0.2819, 0.2819
25/09/2019 17:00:00,317.7075, 0.2138, 0.2138, 0.2138, 0.2138
25/09/2019 18:00:00,96.6100, 0.6419, 0.6419, 0.6419, 0.6419
25/09/2019 19:00:00,0.0000, 0.1275, 0.0564, 0.5994, 0.0031
25/09/2019 20:00:00,0.0000, 0.1275, 0.0564, 0.5569, 0.0031
25/09/2019 21:00:00,0.0000, 0.1275, 0.0564, 0.5144, 0.0031
25/09/2019 22:00:00,0.0000, 0.1275, 0.0564, 0.4719, 0.0031
25/09/2019 23:00:00,0.0000, 0.1275, 0.0564, 0.4295, 0.0031
26/09/2019 00:00:00,0.0000, 0.1275, 0.0564, 0.3870, 0.0031
26/09/2019 01:00:00,0.0000, 0.1275, 0.0564, 0.3445, 0.0031
26/09/2019 02:00:00,0.0000, 0.1275, 0.0564, 0.3020, 0.0031
26/09/2019 03:00:00,0.0000, 0.1275, 0.0564, 0.2595, 0.0031
26/09/2019 04:00:00,0.0000, 0.1275, 0.0564, 0.2171, 0.0031
26/09/2019 05:00:00,0.0000, 0.1275, 0.0564, 0.1746, 0.0031
26/09/2019 06:00:00,0.0000, 0.1275, 0.0564, 0.1321, 0.0031
26/09/2019 07:00:00,69.1245, 0.0896, 0.0896, 0.0896, 0.0896
26/09/2019 08:00:00,288.6086, 0.0929, 0.0929, 0.0929, 0.0929
26/09/2019 09:00:00,501.3745, 0.0031, 0.0031, 0.0031, 0.0031
26/09/2019 10:00:00,680.6254, 0.0031, 0.0031, 0.0031, 0.0031
26/09/2019 11:00:00,810.6051, 0.0031, 0.0031, 0.0031, 0.0031
26/09/2019 12:00:00,880.7821, 0.0031, 0.0031, 0.0031, 0.0031
26/09/2019 13:00:00,885.6332, 0.0031, 0.0031, 0.0031, 0.0031
26/09/2019 14:00:00,824.7797, 0.0219, 0.0219, 0.0219, 0.0219
26/09/2019 15:00:00,703.0004, 0.0538, 0.0538, 0.0538, 0.0538
26/09/2019 16:00:00,530.1013, 0.1078, 0.1078, 0.1078, 0.1078
26/09/2019 17:00:00,321.0024, 0.3296, 0.3296, 0.3296, 0.3296
26/09/2019 18:00:00,99.3569, 0.9682, 0.9682, 0.9682, 0.9682
26/09/2019 19:00:00,0.0000, 0.2451, 0.2049, 0.8940, 0.0031
26/09/2019 20:00:00,0.0000, 0.2451, 0.2049, 0.8197, 0.0031
26/09/2019 21:00:00,0.0000, 0.2451, 0.2049, 0.7455, 0.0031
26/09/2019 22:00:00,0.0000, 0.2451, 0.2049, 0.6712, 0.0031
26/09/2019 23:00:00,0.0000, 0.2451, 0.2049, 0.5970, 0.0031
27/09/2019 00:00:00,0.0000, 0.2451, 0.2049, 0.5228, 0.0031
27/09/2019 01:00:00,0.0000, 0.2451, 0.2049, 0.4485, 0.0031
27/09/2019 02:00:00,0.0000, 0.2451, 0.2049, 0.3743, 0.0031
27/09/2019 03:00:00,0.0000, 0.2451, 0.2049, 0.3001, 0.0031
27/09/2019 04:00:00,0.0000, 0.2451, 0.2049, 0.2258, 0.0031
27/09/2019 05:00:00,0.0000, 0.2451, 0.2049, 0.1516, 0.0031
27/09/2019 06:00:00,0.0000, 0.2451, 0.2049, 0.0774, 0.0031
27/09/2019 07:00:00,74.1236, 0.0031, 0.0031, 0.0031, 0.0031
27/09/2019 08:00:00,294.4974, 0.1477, 0.1477, 0.1477, 0.1477
27/09/2019 09:00:00,507.3704, 0.3522, 0.3522, 0.3522, 0.3522
27/09/2019 10:00:00,686.5204, 0.3481, 0.3481, 0.3481, 0.3481
27/09/2019 11:00:00,816.2659, 0.2621, 0.2621, 0.2621, 0.2621
27/09/2019 12:00:00,886.1140, 0.3435, 0.3435, 0.3435, 0.3435
27/09/2019 13:00:00,890.5736, 0.3050, 0.3050, 0.3050, 0.3050
27/09/2019 14:00:00,829.2970, 0.4210, 0.4210, 0.4210, 0.4210
27/09/2019 15:00:00,707.0918, 0.2108, 0.2108, 0.2108, 0.2108
27/09/2019 16:00:00,533.7858, 0.1438, 0.1438, 0.1438, 0.1438
27/09/2019 17:00:00,324.3002, 0.2151, 0.2151, 0.2151, 0.2151
27/09/2019 18:00:00,102.1258, 0.8296, 0.8296, 0.8296, 0.8296
27/09/2019 19:00:00,0.0000, 0.1883, 0.1314, 0.7660, 0.0031
27/09/2019 20:00:00,0.0000, 0.1883, 0.1314, 0.7025, 0.0031
27/09/2019 21:00:00,0.0000, 0.1883, 0.1314, 0.6389, 0.0031
27/09/2019 22:00:00,0.0000, 0.1883, 0.1314, 0.5753, 0.0031
27/09/2019 23:00:00,0.0000, 0.1883, 0.1314, 0.5117, 0.0031
28/09/2019 00:00:00,0.0000, 0.1883, 0.1314, 0.4482, 0.0031
28/09/2019 01:00:00,0.0000, 0.1883, 0.1314, 0.3846, 0.0031
28/09/2019 02:00:00,0.0000, 0.1883, 0.1314, 0.3210, 0.0031
28/09/2019 03:00:00,0.0000, 0.1883, 0.1314, 0.2574, 0.0031
28/09/2019 04:00:00,0.0000, 0.1883, 0.1314, 0.1939, 0.0031
28/09/2019 05:00:00,0.0000, 0.1883, 0.1314, 0.1303, 0.0031
28/09/2019 06:00:00,0.0000, 0.1883, 0.1314, 0.0667, 0.0031
28/09/2019 07:00:00,79.1702, 0.0031, 0.0031, 0.0031, 0.0031
28/09/2019 08:00:00,300.3673, 0.0031, 0.0031, 0.0031, 0.0031
28/09/2019 09:00:00,513.3343, 0.0031, 0.0031, 0.0031, 0.0031
28/09/2019 10:00:00,692.3760, 0.0031, 0.0031, 0.0031, 0.0031
28/09/2019 11:00:00,821.8840, 0.1190, 0.1190, 0.1190, 0.1190
28/09/2019 12:00:00,891.4035, 0.0031, 0.0031, 0.0031, 0.0031
28/09/2019 13:00:00,895.4757, 0.0031, 0.0031, 0.0031, 0.0031
28/09/2019 14:00:00,833.7832, 0.2703, 0.2703, 0.2703, 0.2703
28/09/2019 15:00:00,711.1617, 0.3590, 0.3590, 0.3590, 0.3590
28/09/2019 16:00:00,537.4605, 0.3194, 0.3194, 0.3194, 0.3194
28/09/2019 17:00:00,327.6014, 0.3718, 0.3718, 0.3718, 0.3718
28/09/2019 18:00:00,104.9170, 0.8408, 0.8408, 0.8408, 0.8408
28/09/2019 19:00:00,0.0000, 0.3084, 0.3060, 0.7836, 0.0031
28/09/2019 20:00:00,0.0000, 0.3084, 0.3060, 0.7265, 0.0031
28/09/2019 21:00:00,0.0000, 0.3084, 0.3060, 0.6693, 0.0031
28/09/2019 22:00:00,0.0000, 0.3084, 0.3060, 0.6121, 0.0031
28/09/2019 23:00:00,0.0000, 0.3084, 0.3060, 0.5549, 0.0031
29/09/2019 00:00:00,0.0000, 0.3084, 0.3060, 0.4977, 0.0031
29/09/2019 01:00:00,0.0000, 0.3084, 0.3060, 0.4405, 0.0031
29/09/2019 02:00:00,0.0000, 0.3084, 0.3060, 0.3833, 0.0031
29/09/2019 03:00:00,0.0000, 0.3084, 0.3060, 0.3261, 0.0031
29/09/2019 04:00:00,0.0000, 0.3084, 0.3060, 0.2689, 0.0031
29/09/2019 05:00:00,0.0000, 0.3084, 0.3060, 0.2117, 0.0031
29/09/2019 06:00:00,0.0000, 0.3084, 0.3060, 0.1546, 0.0031
29/09/2019 07:00:00,84.2555, 0.0974, 0.0974, 0.0974, 0.0974
29/09/2019 08:00:00,306.2152, 0.3082, 0.3082, 0.3082, 0.3082
29/09/2019 09:00:00,519.2630, 0.2309, 0.2309, 0.2309, 0.2309
29/09/2019 10:00:00,698.1894, 0.3038, 0.3038, 0.3038, 0.3038
29/09/2019 11:00:00,827.4570, 0.4026, 0.4026, 0.4026, 0.4026
29/09/2019 12:00:00,896.6490, 0.1934, 0.1934, 0.1934, 0.1934
