Date and Time,Wind Speed (m/s),Wind Direction (deg),Site
2/02/2021 14:50,9.63,188,Policeman Point Boat Ramp 2
2/02/2021 14:55,8.98,182.7,Policeman Point Boat Ramp 2
2/02/2021 15:00,9.38,187,Policeman Point Boat Ramp 2
2/02/2021 15:05,9.11,187.6,Policeman Point Boat Ramp 2
2/02/2021 15:10,9.15,187.5,Policeman Point Boat Ramp 2
2/02/2021 15:15,9.69,178.5,Policeman Point Boat Ramp 2
2/02/2021 15:20,9.05,186.3,Policeman Point Boat Ramp 2
2/02/2021 15:25,9,183.6,Policeman Point Boat Ramp 2
2/02/2021 15:30,8.45,185.1,Policeman Point Boat Ramp 2
2/02/2021 15:35,9.07,183.6,Policeman Point Boat Ramp 2
2/02/2021 15:40,9.29,176.9,Policeman Point Boat Ramp 2
2/02/2021 15:45,9.05,190.8,Policeman Point Boat Ramp 2
2/02/2021 15:50,9.52,179.9,Policeman Point Boat Ramp 2
2/02/2021 15:55,9.19,186.6,Policeman Point Boat Ramp 2
2/02/2021 16:00,9,177.1,Policeman Point Boat Ramp 2
2/02/2021 16:05,9.14,180.3,Policeman Point Boat Ramp 2
2/02/2021 16:10,9.65,180.5,Policeman Point Boat Ramp 2
2/02/2021 16:15,10.03,179,Policeman Point Boat Ramp 2
2/02/2021 16:20,9.46,182,Policeman Point Boat Ramp 2
2/02/2021 16:25,8.76,182,Policeman Point Boat Ramp 2
2/02/2021 16:30,9.95,184.4,Policeman Point Boat Ramp 2
2/02/2021 16:40,10.05,181,Policeman Point Boat Ramp 2
2/02/2021 16:45,9.76,185.5,Policeman Point Boat Ramp 2
2/02/2021 16:50,9.7,184.1,Policeman Point Boat Ramp 2
2/02/2021 16:55,11.17,182.2,Policeman Point Boat Ramp 2
2/02/2021 17:00,10.49,183.5,Policeman Point Boat Ramp 2
2/02/2021 17:05,9.91,178.6,Policeman Point Boat Ramp 2
2/02/2021 17:10,10.45,180.2,Policeman Point Boat Ramp 2
2/02/2021 17:15,10.83,181.7,Policeman Point Boat Ramp 2
2/02/2021 17:20,10.19,177.1,Policeman Point Boat Ramp 2
2/02/2021 17:25,10.59,181,Policeman Point Boat Ramp 2
2/02/2021 17:30,9.61,179.8,Policeman Point Boat Ramp 2
2/02/2021 17:35,10.88,179.6,Policeman Point Boat Ramp 2
2/02/2021 17:40,10.54,179.8,Policeman Point Boat Ramp 2
2/02/2021 17:45,9.58,185,Policeman Point Boat Ramp 2
2/02/2021 17:50,9.66,183.2,Policeman Point Boat Ramp 2
2/02/2021 17:55,10.51,171.8,Policeman Point Boat Ramp 2
2/02/2021 18:00,10.02,180,Policeman Point Boat Ramp 2
2/02/2021 18:05,9.72,179.3,Policeman Point Boat Ramp 2
2/02/2021 18:10,10.14,183.1,Policeman Point Boat Ramp 2
2/02/2021 18:15,10.05,182,Policeman Point Boat Ramp 2
2/02/2021 18:20,10.19,176.2,Policeman Point Boat Ramp 2
2/02/2021 18:25,10.25,175.3,Policeman Point Boat Ramp 2
2/02/2021 18:30,10.17,175.8,Policeman Point Boat Ramp 2
2/02/2021 18:45,9.69,177.8,Policeman Point Boat Ramp 2
2/02/2021 18:50,10.58,177.4,Policeman Point Boat Ramp 2
2/02/2021 18:55,10.28,177.6,Policeman Point Boat Ramp 2
2/02/2021 19:00,9.66,174.2,Policeman Point Boat Ramp 2
2/02/2021 19:05,9.89,180.5,Policeman Point Boat Ramp 2
2/02/2021 19:10,10.26,178,Policeman Point Boat Ramp 2
2/02/2021 19:15,10.18,175.7,Policeman Point Boat Ramp 2
2/02/2021 19:20,10.32,173.1,Policeman Point Boat Ramp 2
2/02/2021 19:25,9.71,179.1,Policeman Point Boat Ramp 2
2/02/2021 19:30,10.69,178.6,Policeman Point Boat Ramp 2
2/02/2021 19:35,10.5,181,Policeman Point Boat Ramp 2
2/02/2021 19:40,10.56,175,Policeman Point Boat Ramp 2
2/02/2021 19:45,11.04,172.3,Policeman Point Boat Ramp 2
2/02/2021 19:50,11.2,170.5,Policeman Point Boat Ramp 2
2/02/2021 19:55,11.08,169.9,Policeman Point Boat Ramp 2
2/02/2021 20:00,10.94,176.2,Policeman Point Boat Ramp 2
2/02/2021 20:05,10.43,167.9,Policeman Point Boat Ramp 2
2/02/2021 20:10,10.41,166.6,Policeman Point Boat Ramp 2
2/02/2021 20:15,10.57,172.6,Policeman Point Boat Ramp 2
2/02/2021 20:20,9.56,168.5,Policeman Point Boat Ramp 2
2/02/2021 20:25,10.99,162.1,Policeman Point Boat Ramp 2
2/02/2021 20:30,11.07,165.6,Policeman Point Boat Ramp 2
2/02/2021 20:40,10.4,164.7,Policeman Point Boat Ramp 2
2/02/2021 20:45,9.97,165.7,Policeman Point Boat Ramp 2
2/02/2021 20:50,9.95,162.7,Policeman Point Boat Ramp 2
2/02/2021 20:55,10.18,164.8,Policeman Point Boat Ramp 2
2/02/2021 21:00,10.19,161.8,Policeman Point Boat Ramp 2
2/02/2021 21:05,10.03,162.3,Policeman Point Boat Ramp 2
2/02/2021 21:10,10.01,160,Policeman Point Boat Ramp 2
2/02/2021 21:15,10.95,162.9,Policeman Point Boat Ramp 2
2/02/2021 21:20,10.13,159.9,Policeman Point Boat Ramp 2
2/02/2021 21:25,10.37,161.4,Policeman Point Boat Ramp 2
2/02/2021 21:30,9.98,161.5,Policeman Point Boat Ramp 2
2/02/2021 21:35,9.58,158.2,Policeman Point Boat Ramp 2
2/02/2021 21:40,9.84,160.2,Policeman Point Boat Ramp 2
2/02/2021 21:45,10.53,158.7,Policeman Point Boat Ramp 2
2/02/2021 21:50,9.96,158,Policeman Point Boat Ramp 2
2/02/2021 21:55,10.39,154.7,Policeman Point Boat Ramp 2
2/02/2021 22:00,9.64,156.6,Policeman Point Boat Ramp 2
2/02/2021 22:05,10.89,154.7,Policeman Point Boat Ramp 2
2/02/2021 22:10,10.22,158.6,Policeman Point Boat Ramp 2
2/02/2021 22:15,10.09,156.3,Policeman Point Boat Ramp 2
2/02/2021 22:20,10.27,157.4,Policeman Point Boat Ramp 2
2/02/2021 22:25,9.73,151.2,Policeman Point Boat Ramp 2
2/02/2021 22:35,10.14,153.5,Policeman Point Boat Ramp 2
2/02/2021 22:40,9.94,152.5,Policeman Point Boat Ramp 2
2/02/2021 22:45,10.29,153.6,Policeman Point Boat Ramp 2
2/02/2021 22:50,9.79,151.9,Policeman Point Boat Ramp 2
2/02/2021 22:55,8.95,140.6,Policeman Point Boat Ramp 2
2/02/2021 23:00,8.99,139.7,Policeman Point Boat Ramp 2
2/02/2021 23:05,10.2,137.1,Policeman Point Boat Ramp 2
2/02/2021 23:10,10.17,132.9,Policeman Point Boat Ramp 2
2/02/2021 23:15,9.22,140.7,Policeman Point Boat Ramp 2
2/02/2021 23:20,7.46,137.6,Policeman Point Boat Ramp 2
2/02/2021 23:25,8.84,133.2,Policeman Point Boat Ramp 2
2/02/2021 23:30,8.46,132.3,Policeman Point Boat Ramp 2
2/02/2021 23:35,8.85,137.8,Policeman Point Boat Ramp 2
2/02/2021 23:40,8.17,133.5,Policeman Point Boat Ramp 2
2/02/2021 23:45,8.72,136.1,Policeman Point Boat Ramp 2
2/02/2021 23:50,9.36,134.2,Policeman Point Boat Ramp 2
2/02/2021 23:55,9.14,133.4,Policeman Point Boat Ramp 2
3/02/2021 0:00,7.72,129.1,Policeman Point Boat Ramp 2
3/02/2021 0:05,8.22,128.6,Policeman Point Boat Ramp 2
3/02/2021 0:10,7.94,129,Policeman Point Boat Ramp 2
3/02/2021 0:15,8.19,131.1,Policeman Point Boat Ramp 2
3/02/2021 0:20,7.88,130.5,Policeman Point Boat Ramp 2
3/02/2021 0:25,6.61,128.4,Policeman Point Boat Ramp 2
3/02/2021 0:30,6.6,127.3,Policeman Point Boat Ramp 2
3/02/2021 0:40,6.34,129.8,Policeman Point Boat Ramp 2
3/02/2021 0:45,6.55,129.6,Policeman Point Boat Ramp 2
3/02/2021 0:50,6.27,129.8,Policeman Point Boat Ramp 2
3/02/2021 0:55,6.28,127.3,Policeman Point Boat Ramp 2
3/02/2021 1:00,6.31,124.1,Policeman Point Boat Ramp 2
3/02/2021 1:05,5.93,122.5,Policeman Point Boat Ramp 2
3/02/2021 1:10,6.1,124,Policeman Point Boat Ramp 2
3/02/2021 1:15,5.68,127.6,Policeman Point Boat Ramp 2
3/02/2021 1:20,5.79,127.7,Policeman Point Boat Ramp 2
3/02/2021 1:25,5.54,126.3,Policeman Point Boat Ramp 2
3/02/2021 1:30,5.28,125.3,Policeman Point Boat Ramp 2
3/02/2021 1:35,4.87,130.4,Policeman Point Boat Ramp 2
3/02/2021 1:40,4.53,126.6,Policeman Point Boat Ramp 2
3/02/2021 1:45,4.73,129.7,Policeman Point Boat Ramp 2
3/02/2021 1:50,4.42,127.1,Policeman Point Boat Ramp 2
3/02/2021 1:55,4.76,123.5,Policeman Point Boat Ramp 2
3/02/2021 2:00,4.58,127.1,Policeman Point Boat Ramp 2
3/02/2021 2:05,4.36,130.6,Policeman Point Boat Ramp 2
3/02/2021 2:10,4.33,136.3,Policeman Point Boat Ramp 2
3/02/2021 2:15,4.48,134.3,Policeman Point Boat Ramp 2
3/02/2021 2:20,4.7,128.9,Policeman Point Boat Ramp 2
3/02/2021 2:25,4.54,134.5,Policeman Point Boat Ramp 2
3/02/2021 2:30,4.95,134.1,Policeman Point Boat Ramp 2
3/02/2021 2:40,5.26,131,Policeman Point Boat Ramp 2
3/02/2021 2:45,5.11,130.4,Policeman Point Boat Ramp 2
3/02/2021 2:50,4.89,125.4,Policeman Point Boat Ramp 2
3/02/2021 2:55,4.6,121.9,Policeman Point Boat Ramp 2
3/02/2021 3:00,4.14,122.6,Policeman Point Boat Ramp 2
3/02/2021 3:05,4.23,130.9,Policeman Point Boat Ramp 2
3/02/2021 3:10,4.45,125.9,Policeman Point Boat Ramp 2
3/02/2021 3:15,4.22,123.5,Policeman Point Boat Ramp 2
3/02/2021 3:20,3.98,124.9,Policeman Point Boat Ramp 2
3/02/2021 3:25,3.98,124.4,Policeman Point Boat Ramp 2
3/02/2021 3:30,3.93,125.7,Policeman Point Boat Ramp 2
3/02/2021 3:35,3.86,123.7,Policeman Point Boat Ramp 2
3/02/2021 3:40,3.75,125.5,Policeman Point Boat Ramp 2
3/02/2021 3:45,3.83,124.3,Policeman Point Boat Ramp 2
3/02/2021 3:50,3.85,120.3,Policeman Point Boat Ramp 2
3/02/2021 3:55,3.78,116.7,Policeman Point Boat Ramp 2
3/02/2021 4:00,3.04,111.3,Policeman Point Boat Ramp 2
3/02/2021 4:05,2.92,113.5,Policeman Point Boat Ramp 2
3/02/2021 4:10,2.76,119,Policeman Point Boat Ramp 2
3/02/2021 4:15,3.04,126.7,Policeman Point Boat Ramp 2
3/02/2021 4:20,3.47,126.5,Policeman Point Boat Ramp 2
3/02/2021 4:25,3.53,122.3,Policeman Point Boat Ramp 2
3/02/2021 4:30,3.3,114.6,Policeman Point Boat Ramp 2
3/02/2021 4:40,3.42,114.6,Policeman Point Boat Ramp 2
3/02/2021 4:45,3.36,105.8,Policeman Point Boat Ramp 2
3/02/2021 4:50,3.11,108.2,Policeman Point Boat Ramp 2
3/02/2021 4:55,2.92,113.4,Policeman Point Boat Ramp 2
3/02/2021 5:00,2.92,104.7,Policeman Point Boat Ramp 2
3/02/2021 5:05,3.03,108.8,Policeman Point Boat Ramp 2
3/02/2021 5:10,2.84,107.9,Policeman Point Boat Ramp 2
3/02/2021 5:15,2.97,112.1,Policeman Point Boat Ramp 2
3/02/2021 5:20,2.92,118.9,Policeman Point Boat Ramp 2
3/02/2021 5:25,2.93,121.4,Policeman Point Boat Ramp 2
3/02/2021 5:30,2.84,121.7,Policeman Point Boat Ramp 2
3/02/2021 5:35,3.31,125.4,Policeman Point Boat Ramp 2
3/02/2021 5:40,3.39,122.2,Policeman Point Boat Ramp 2
3/02/2021 5:45,3.64,124.7,Policeman Point Boat Ramp 2
3/02/2021 5:50,3.68,123.2,Policeman Point Boat Ramp 2
3/02/2021 5:55,3.4,120.2,Policeman Point Boat Ramp 2
3/02/2021 6:00,2.94,121.5,Policeman Point Boat Ramp 2
3/02/2021 6:05,2.73,124.7,Policeman Point Boat Ramp 2
3/02/2021 6:10,2.82,119.5,Policeman Point Boat Ramp 2
3/02/2021 6:15,3.13,116.3,Policeman Point Boat Ramp 2
3/02/2021 6:20,3.21,121.2,Policeman Point Boat Ramp 2
3/02/2021 6:25,3.51,121.2,Policeman Point Boat Ramp 2
3/02/2021 6:30,3.56,114.5,Policeman Point Boat Ramp 2
3/02/2021 6:45,2.65,103.9,Policeman Point Boat Ramp 2
3/02/2021 6:50,1.99,104.2,Policeman Point Boat Ramp 2
3/02/2021 6:55,1.73,97.6,Policeman Point Boat Ramp 2
3/02/2021 7:00,1.56,83,Policeman Point Boat Ramp 2
3/02/2021 7:05,1.69,93,Policeman Point Boat Ramp 2
3/02/2021 7:10,1.82,90.2,Policeman Point Boat Ramp 2
3/02/2021 7:15,1.79,96.2,Policeman Point Boat Ramp 2
3/02/2021 7:20,2.29,113.5,Policeman Point Boat Ramp 2
3/02/2021 7:25,2.54,117.9,Policeman Point Boat Ramp 2
3/02/2021 7:30,2.54,115.3,Policeman Point Boat Ramp 2
3/02/2021 7:35,2.53,117.5,Policeman Point Boat Ramp 2
3/02/2021 7:40,2.37,110,Policeman Point Boat Ramp 2
3/02/2021 7:45,2.39,108.6,Policeman Point Boat Ramp 2
3/02/2021 7:50,2.53,109.4,Policeman Point Boat Ramp 2
3/02/2021 7:55,2.56,111.4,Policeman Point Boat Ramp 2
3/02/2021 8:00,3.33,118.8,Policeman Point Boat Ramp 2
3/02/2021 8:05,3.64,117.6,Policeman Point Boat Ramp 2
3/02/2021 8:10,3.37,121.6,Policeman Point Boat Ramp 2
3/02/2021 8:15,3.32,113.1,Policeman Point Boat Ramp 2
3/02/2021 8:20,2.83,117.4,Policeman Point Boat Ramp 2
3/02/2021 8:25,3.64,116.3,Policeman Point Boat Ramp 2
3/02/2021 8:30,3.85,110.7,Policeman Point Boat Ramp 2
3/02/2021 8:40,4.71,107.1,Policeman Point Boat Ramp 2
3/02/2021 8:45,4.61,98.4,Policeman Point Boat Ramp 2
3/02/2021 8:50,4.64,104.7,Policeman Point Boat Ramp 2
3/02/2021 8:55,4.64,99.4,Policeman Point Boat Ramp 2
3/02/2021 9:00,5.34,94.7,Policeman Point Boat Ramp 2
3/02/2021 9:05,4.64,97.9,Policeman Point Boat Ramp 2
3/02/2021 9:10,4.16,110.5,Policeman Point Boat Ramp 2
3/02/2021 9:15,4.44,109.2,Policeman Point Boat Ramp 2
3/02/2021 9:20,3.92,108,Policeman Point Boat Ramp 2
3/02/2021 9:25,3.82,107.1,Policeman Point Boat Ramp 2
3/02/2021 9:30,3.8,92.5,Policeman Point Boat Ramp 2
3/02/2021 9:35,2.26,103.4,Policeman Point Boat Ramp 2
3/02/2021 9:40,2.63,91.5,Policeman Point Boat Ramp 2
3/02/2021 9:45,1.95,105.4,Policeman Point Boat Ramp 2
3/02/2021 9:50,1.02,157,Policeman Point Boat Ramp 2
3/02/2021 9:55,2.28,93.4,Policeman Point Boat Ramp 2
3/02/2021 10:00,3.04,74.6,Policeman Point Boat Ramp 2
3/02/2021 10:05,2.53,69.2,Policeman Point Boat Ramp 2
3/02/2021 10:10,1.6,70.5,Policeman Point Boat Ramp 2
3/02/2021 10:15,2.55,78.9,Policeman Point Boat Ramp 2
3/02/2021 10:20,2.95,55.9,Policeman Point Boat Ramp 2
3/02/2021 10:25,2.69,74.9,Policeman Point Boat Ramp 2
3/02/2021 10:30,2.56,58.4,Policeman Point Boat Ramp 2
3/02/2021 10:45,2.87,89.6,Policeman Point Boat Ramp 2
3/02/2021 10:50,2.95,116.4,Policeman Point Boat Ramp 2
3/02/2021 10:55,1.83,94,Policeman Point Boat Ramp 2
3/02/2021 11:00,3.48,95.1,Policeman Point Boat Ramp 2
3/02/2021 11:05,3.64,113.2,Policeman Point Boat Ramp 2
3/02/2021 11:10,2.76,61.5,Policeman Point Boat Ramp 2
3/02/2021 11:15,3.89,102.3,Policeman Point Boat Ramp 2
3/02/2021 11:20,1.78,61.5,Policeman Point Boat Ramp 2
3/02/2021 11:25,1.9,121.7,Policeman Point Boat Ramp 2
3/02/2021 11:30,3.15,188.7,Policeman Point Boat Ramp 2
3/02/2021 11:35,3.76,196.4,Policeman Point Boat Ramp 2
3/02/2021 11:40,5.41,208.2,Policeman Point Boat Ramp 2
3/02/2021 11:45,5.47,204.1,Policeman Point Boat Ramp 2
3/02/2021 11:50,5.26,196.1,Policeman Point Boat Ramp 2
3/02/2021 11:55,5.06,196.4,Policeman Point Boat Ramp 2
3/02/2021 12:00,4.65,196.3,Policeman Point Boat Ramp 2
3/02/2021 12:05,4.07,190.7,Policeman Point Boat Ramp 2
3/02/2021 12:10,4.29,187.8,Policeman Point Boat Ramp 2
3/02/2021 12:15,4.24,191.1,Policeman Point Boat Ramp 2
3/02/2021 12:20,4.8,199.1,Policeman Point Boat Ramp 2
3/02/2021 12:25,5.28,207.5,Policeman Point Boat Ramp 2
3/02/2021 12:30,6.26,220.8,Policeman Point Boat Ramp 2
1/03/2021 11:28,7.41,213.4,Villa dei Yumpa
1/03/2021 11:33,7.05,201.6,Villa dei Yumpa
1/03/2021 11:40,8.05,205.2,Villa dei Yumpa
1/03/2021 11:45,8.01,206.2,Villa dei Yumpa
1/03/2021 11:50,8.31,201.7,Villa dei Yumpa
1/03/2021 11:55,8.6,194.2,Villa dei Yumpa
1/03/2021 12:00,8.8,197.3,Villa dei Yumpa
1/03/2021 12:05,8.74,197.6,Villa dei Yumpa
1/03/2021 12:10,8.17,201.5,Villa dei Yumpa
1/03/2021 12:15,7.38,206.5,Villa dei Yumpa
1/03/2021 12:20,7.74,199.5,Villa dei Yumpa
1/03/2021 12:25,8.1,201.4,Villa dei Yumpa
1/03/2021 12:30,8.07,202.6,Villa dei Yumpa
1/03/2021 12:40,8.04,201.8,Villa dei Yumpa
1/03/2021 12:45,7.97,195.5,Villa dei Yumpa
1/03/2021 12:50,7.64,191.3,Villa dei Yumpa
1/03/2021 12:55,8.08,198.6,Villa dei Yumpa
1/03/2021 13:00,8.33,201.7,Villa dei Yumpa
1/03/2021 13:05,8.21,204.4,Villa dei Yumpa
1/03/2021 13:10,8.01,202.7,Villa dei Yumpa
1/03/2021 13:15,8.57,204.2,Villa dei Yumpa
1/03/2021 13:20,7.95,209.2,Villa dei Yumpa
1/03/2021 13:25,7.95,202.4,Villa dei Yumpa
1/03/2021 13:30,8.86,205,Villa dei Yumpa
1/03/2021 13:35,8.48,192.4,Villa dei Yumpa
1/03/2021 13:40,9.12,197.3,Villa dei Yumpa
1/03/2021 13:45,8.94,196.3,Villa dei Yumpa
1/03/2021 13:50,8.35,194.4,Villa dei Yumpa
1/03/2021 13:55,8.94,196.8,Villa dei Yumpa
1/03/2021 14:00,8.96,195.9,Villa dei Yumpa
1/03/2021 14:05,9.22,199,Villa dei Yumpa
1/03/2021 14:10,8.86,196.8,Villa dei Yumpa
1/03/2021 14:15,8.03,199.9,Villa dei Yumpa
1/03/2021 14:20,8.13,200.3,Villa dei Yumpa
1/03/2021 14:25,8.27,195.4,Villa dei Yumpa
1/03/2021 14:30,8.34,204.5,Villa dei Yumpa
1/03/2021 14:40,8.78,202,Villa dei Yumpa
1/03/2021 14:45,9.06,198,Villa dei Yumpa
1/03/2021 14:50,9.34,201.2,Villa dei Yumpa
1/03/2021 14:55,8.96,194.5,Villa dei Yumpa
1/03/2021 15:00,8.89,195.6,Villa dei Yumpa
1/03/2021 15:05,8.92,197.9,Villa dei Yumpa
1/03/2021 15:10,9.35,191.3,Villa dei Yumpa
1/03/2021 15:15,8.86,195.2,Villa dei Yumpa
1/03/2021 15:20,9.1,191.4,Villa dei Yumpa
1/03/2021 15:25,9.03,195.2,Villa dei Yumpa
1/03/2021 15:30,9.13,191.5,Villa dei Yumpa
1/03/2021 15:35,9.79,196.6,Villa dei Yumpa
1/03/2021 15:40,8.18,184.7,Villa dei Yumpa
1/03/2021 15:45,9.25,193.7,Villa dei Yumpa
1/03/2021 15:50,9.36,186,Villa dei Yumpa
1/03/2021 15:55,9.94,188.1,Villa dei Yumpa
1/03/2021 16:00,9.56,190.8,Villa dei Yumpa
1/03/2021 16:05,9.5,185.6,Villa dei Yumpa
1/03/2021 16:10,9.7,179.6,Villa dei Yumpa
1/03/2021 16:15,9.91,185.3,Villa dei Yumpa
1/03/2021 16:20,9.56,192.8,Villa dei Yumpa
1/03/2021 16:25,9.56,188.5,Villa dei Yumpa
1/03/2021 16:30,9.73,189.8,Villa dei Yumpa
1/03/2021 16:35,10.19,197.7,Villa dei Yumpa
1/03/2021 16:40,9.83,194.5,Villa dei Yumpa
1/03/2021 16:45,9.56,185.9,Villa dei Yumpa
1/03/2021 16:50,9.41,176.1,Villa dei Yumpa
1/03/2021 16:55,9.7,177.1,Villa dei Yumpa
1/03/2021 17:00,9.79,173.9,Villa dei Yumpa
1/03/2021 17:05,9.57,182.7,Villa dei Yumpa
1/03/2021 17:10,9.85,172.5,Villa dei Yumpa
1/03/2021 17:15,10.3,182.8,Villa dei Yumpa
1/03/2021 17:20,9.71,180.7,Villa dei Yumpa
1/03/2021 17:25,9.84,174.4,Villa dei Yumpa
1/03/2021 17:30,10.28,176.2,Villa dei Yumpa
1/03/2021 17:35,10.1,181.5,Villa dei Yumpa
1/03/2021 17:40,10.8,179.2,Villa dei Yumpa
1/03/2021 17:45,10.51,171.7,Villa dei Yumpa
1/03/2021 17:50,9.66,177.6,Villa dei Yumpa
1/03/2021 17:55,10.12,171.9,Villa dei Yumpa
1/03/2021 18:00,10.12,177.5,Villa dei Yumpa
1/03/2021 18:05,11.33,177.6,Villa dei Yumpa
1/03/2021 18:10,10.82,178.7,Villa dei Yumpa
1/03/2021 18:15,10.75,177.2,Villa dei Yumpa
1/03/2021 18:20,10.61,180.8,Villa dei Yumpa
1/03/2021 18:25,10.5,177.5,Villa dei Yumpa
1/03/2021 18:30,10.75,177.4,Villa dei Yumpa
1/03/2021 18:40,11.04,172.9,Villa dei Yumpa
1/03/2021 18:45,10.49,171,Villa dei Yumpa
1/03/2021 18:50,10.83,177.3,Villa dei Yumpa
1/03/2021 18:55,10.56,178.3,Villa dei Yumpa
1/03/2021 19:00,11.23,174.8,Villa dei Yumpa
1/03/2021 19:05,11.83,175,Villa dei Yumpa
1/03/2021 19:10,10.91,176.2,Villa dei Yumpa
1/03/2021 19:15,11.2,178,Villa dei Yumpa
1/03/2021 19:20,11.07,178.2,Villa dei Yumpa
1/03/2021 19:25,10.76,176.2,Villa dei Yumpa
1/03/2021 19:30,12.23,175.3,Villa dei Yumpa
1/03/2021 19:35,11.24,175.3,Villa dei Yumpa
1/03/2021 19:40,10.66,176.8,Villa dei Yumpa
1/03/2021 19:45,10.66,174.7,Villa dei Yumpa
1/03/2021 19:50,10.63,174.7,Villa dei Yumpa
1/03/2021 19:55,9.96,174.5,Villa dei Yumpa
1/03/2021 20:00,10.6,173.3,Villa dei Yumpa
1/03/2021 20:05,10.82,174.6,Villa dei Yumpa
1/03/2021 20:10,10.83,174.1,Villa dei Yumpa
1/03/2021 20:15,10.35,170.4,Villa dei Yumpa
1/03/2021 20:20,10.44,172.5,Villa dei Yumpa
1/03/2021 20:25,10.24,174.6,Villa dei Yumpa
1/03/2021 20:30,10.17,174.1,Villa dei Yumpa
1/03/2021 20:40,9.39,169.9,Villa dei Yumpa
1/03/2021 20:45,9.83,172.6,Villa dei Yumpa
1/03/2021 20:50,8.87,170,Villa dei Yumpa
1/03/2021 20:55,9.46,171.2,Villa dei Yumpa
1/03/2021 21:00,10.03,168.7,Villa dei Yumpa
1/03/2021 21:05,9.5,173.2,Villa dei Yumpa
1/03/2021 21:10,8.8,169.2,Villa dei Yumpa
1/03/2021 21:15,9.09,171.7,Villa dei Yumpa
1/03/2021 21:20,8.61,164.5,Villa dei Yumpa
1/03/2021 21:25,8.98,168.7,Villa dei Yumpa
1/03/2021 21:30,9.14,172.8,Villa dei Yumpa
1/03/2021 21:35,9.04,167.4,Villa dei Yumpa
1/03/2021 21:40,9.49,166.9,Villa dei Yumpa
1/03/2021 21:45,9.19,171.9,Villa dei Yumpa
1/03/2021 21:50,8.59,169.7,Villa dei Yumpa
1/03/2021 21:55,9.35,174.6,Villa dei Yumpa
1/03/2021 22:00,9.29,177.7,Villa dei Yumpa
1/03/2021 22:05,8.17,167.8,Villa dei Yumpa
1/03/2021 22:10,8.06,162.3,Villa dei Yumpa
1/03/2021 22:15,5.89,152.6,Villa dei Yumpa
1/03/2021 22:20,4.07,130.3,Villa dei Yumpa
1/03/2021 22:25,4.45,137.3,Villa dei Yumpa
1/03/2021 22:30,4.47,134.8,Villa dei Yumpa
1/03/2021 22:40,4.57,135.9,Villa dei Yumpa
1/03/2021 22:45,4.64,137.9,Villa dei Yumpa
1/03/2021 22:50,4.3,136.8,Villa dei Yumpa
1/03/2021 22:55,4.44,139.1,Villa dei Yumpa
1/03/2021 23:00,5.5,135.5,Villa dei Yumpa
1/03/2021 23:05,4.78,136.3,Villa dei Yumpa
1/03/2021 23:10,4.33,136.1,Villa dei Yumpa
1/03/2021 23:15,5.07,136,Villa dei Yumpa
1/03/2021 23:20,5.15,135.5,Villa dei Yumpa
1/03/2021 23:25,4.48,132.9,Villa dei Yumpa
1/03/2021 23:30,4.52,133.7,Villa dei Yumpa
1/03/2021 23:35,4.9,135.3,Villa dei Yumpa
1/03/2021 23:40,4.69,134.9,Villa dei Yumpa
1/03/2021 23:45,5.14,132.6,Villa dei Yumpa
1/03/2021 23:50,4.7,138.1,Villa dei Yumpa
1/03/2021 23:55,4.34,134.2,Villa dei Yumpa
2/03/2021 0:00,4.08,131.9,Villa dei Yumpa
2/03/2021 0:05,4.52,134.6,Villa dei Yumpa
2/03/2021 0:10,4.12,131.5,Villa dei Yumpa
2/03/2021 0:15,3.66,139.8,Villa dei Yumpa
2/03/2021 0:20,3.81,139.1,Villa dei Yumpa
2/03/2021 0:25,3.93,139.2,Villa dei Yumpa
2/03/2021 0:30,3.29,133.2,Villa dei Yumpa
2/03/2021 0:40,3.38,129.8,Villa dei Yumpa
2/03/2021 0:45,3.38,123.8,Villa dei Yumpa
2/03/2021 0:50,2.81,123.5,Villa dei Yumpa
2/03/2021 0:55,3.03,130.7,Villa dei Yumpa
2/03/2021 1:00,2.93,129.6,Villa dei Yumpa
2/03/2021 1:05,4.04,125.9,Villa dei Yumpa
2/03/2021 1:10,4.46,130.6,Villa dei Yumpa
2/03/2021 1:15,3.99,138.6,Villa dei Yumpa
2/03/2021 1:20,3.85,130.9,Villa dei Yumpa
2/03/2021 1:25,4.44,136.7,Villa dei Yumpa
2/03/2021 1:30,5.17,142.7,Villa dei Yumpa
2/03/2021 1:35,4.62,136.8,Villa dei Yumpa
2/03/2021 1:40,4.12,133.1,Villa dei Yumpa
2/03/2021 1:45,4.11,132.8,Villa dei Yumpa
2/03/2021 1:50,4.21,138.1,Villa dei Yumpa
2/03/2021 1:55,4.05,137.3,Villa dei Yumpa
2/03/2021 2:00,3.25,130.3,Villa dei Yumpa
2/03/2021 2:05,3.49,136.2,Villa dei Yumpa
2/03/2021 2:10,3.35,138.1,Villa dei Yumpa
2/03/2021 2:15,3.27,136.1,Villa dei Yumpa
2/03/2021 2:20,3.02,134.4,Villa dei Yumpa
2/03/2021 2:25,3.04,135.2,Villa dei Yumpa
2/03/2021 2:30,3.46,133,Villa dei Yumpa
2/03/2021 2:40,3.13,130.6,Villa dei Yumpa
2/03/2021 2:45,3.34,130.5,Villa dei Yumpa
2/03/2021 2:50,2.85,139.7,Villa dei Yumpa
