ISOTIME,SaltCk_Q_m3_s,Sal_PSU,temp,trace_1,trace_2,trace_3,trace_4,trace_5,ss1,ret,oxy,rsi,amm,nit,frp,frp_ads,doc,poc,don,pon,dop,pop,grn,mag_ulva,mag_ulva_in,mag_ulva_ip
14/06/2013 00:00,0,18.7506,12.4909,0,0,0,100,0,0,14.9895,200.929,482.8259,0.3855,1.1576,0.3098,0.0239,2195.5925,1516.6667,59.7649,59.7649,0.7195,0.8993,23.7759,0,0,0
15/06/2013 00:00,0,17.2447,12.0604,0,0,0,100,0,0,14.9939,201.2187,483.3223,0.384,1.1605,0.3104,0.0239,2194.6407,1516.6667,59.7649,59.7649,0.7195,0.8993,23.8556,0,0,0
16/06/2013 00:00,0,17.1225,11.0703,0,0,0,100,0,0,14.9983,201.5084,483.8187,0.3826,1.1634,0.3111,0.0239,2193.6888,1516.6667,59.7649,59.7649,0.7195,0.8993,23.9354,0,0,0
17/06/2013 00:00,0,17.1916,9.9009,0,0,0,100,0,0,15.0027,201.7981,484.3151,0.3811,1.1663,0.3117,0.0239,2192.737,1516.6667,59.7649,59.7649,0.7195,0.8993,24.0152,0,0,0
18/06/2013 00:00,0,17.962,8.6811,0,0,0,100,0,0,15.0071,202.0878,484.8115,0.3797,1.1692,0.3124,0.0239,2191.7852,1516.6667,59.7649,59.7649,0.7195,0.8993,24.095,0,0,0
19/06/2013 00:00,0,18.5201,8.68,0,0,0,100,0,0,15.0114,202.3774,485.3079,0.3782,1.1721,0.3131,0.0239,2190.8333,1516.6667,59.7649,59.7649,0.7195,0.8993,24.1748,0,0,0
20/06/2013 00:00,0,18.8631,8.2902,0,0,0,100,0,0,15.0158,202.6671,485.8043,0.3768,1.175,0.3137,0.0239,2189.8815,1516.6667,59.7649,59.7649,0.7195,0.8993,24.2546,0,0,0
21/06/2013 00:00,0,19.7938,8.32,0,0,0,100,0,0,15.0202,202.9568,486.3007,0.3753,1.1779,0.3144,0.0239,2188.9297,1516.6667,59.7649,59.7649,0.7195,0.8993,24.3343,0,0,0
22/06/2013 00:00,0,20.3231,9.1092,0,0,0,100,0,0,15.0246,203.2465,486.7971,0.3739,1.1808,0.315,0.0239,2187.9778,1516.6667,59.7649,59.7649,0.7195,0.8993,24.4141,0,0,0
23/06/2013 00:00,0,20.6744,9.8994,0,0,0,100,0,0,15.029,203.5362,487.2934,0.3724,1.1837,0.3157,0.0239,2187.026,1516.6667,59.7649,59.7649,0.7195,0.8993,24.4939,0,0,0
24/06/2013 00:00,0,20.1268,9.3601,0,0,0,100,0,0,15.0334,203.8259,487.7898,0.371,1.1866,0.3163,0.0239,2186.0742,1516.6667,59.7649,59.7649,0.7195,0.8993,24.5737,0,0,0
25/06/2013 00:00,0.00111677719187179,20.0388,8.4005,0,0,0,100,0,0,15.0378,204.1155,488.2862,0.3695,1.1895,0.317,0.0239,2185.1223,1516.6667,59.7649,59.7649,0.7195,0.8993,24.6535,0,0,0
26/06/2013 00:00,0.00111677719187179,20.0139,8.1802,0,0,0,100,0,0,15.0422,204.4052,488.7826,0.3681,1.1924,0.3176,0.0239,2184.1705,1516.6667,59.7649,59.7649,0.7195,0.8993,24.7333,0,0,0
27/06/2013 00:00,1.6271443685572,17.0304,10.0294,0,0,0,100,0,0,15.0466,204.6949,489.279,0.3666,1.1953,0.3183,0.0239,2183.2187,1516.6667,59.7649,59.7649,0.7195,0.8993,24.8131,0,0,0
28/06/2013 00:00,3.70770027701435,13.0478,10.7198,0,0,0,100,0,0,15.0509,204.9846,489.7754,0.3652,1.1982,0.319,0.0239,2182.2668,1516.6667,59.7649,59.7649,0.7195,0.8993,24.8928,0,0,0
29/06/2013 00:00,3.82719543654463,12.8162,11.08,0,0,0,100,0,0,15.0553,205.2743,490.2718,0.3637,1.2012,0.3196,0.0239,2181.315,1516.6667,59.7649,59.7649,0.7195,0.8993,24.9726,0,0,0
30/06/2013 00:00,4.03156566265717,12.7571,12.3393,0,0,0,100,0,0,15.0597,205.564,490.7682,0.3623,1.2041,0.3203,0.0239,2180.3631,1516.6667,59.7649,59.7649,0.7195,0.8993,25.0524,0,0,0
01/07/2013 00:00,3.97014291710422,12.6512,13.5989,0,0,0,100,0,0,15.0641,205.8536,491.2646,0.3608,1.207,0.3209,0.0239,2179.4113,1516.6667,59.7649,59.7649,0.7195,0.8993,25.1322,0,0,0
02/07/2013 00:00,3.88526785052196,12.7541,13.2803,0,0,0,100,0,0,15.0685,206.1433,491.7609,0.3594,1.2099,0.3216,0.0239,2178.4595,1516.6667,61.6009,61.6009,0.7563,0.9454,25.212,0,0,0
03/07/2013 00:00,3.61724132447273,12.9428,12.2405,0,0,0,100,0,0,15.0729,206.433,492.2573,0.3579,1.2128,0.3222,0.0239,2177.5076,1516.6667,63.4369,63.4369,0.7932,0.9915,25.2918,0,0,0
04/07/2013 00:00,3.42180531589517,13.2607,10.961,0,0,0,100,0,0,15.0773,206.7227,492.7537,0.4047,1.2407,0.3178,0.0238,2176.5558,1516.6667,65.273,65.273,0.8301,1.0376,27.9084,0,0,0
05/07/2013 00:00,3.62059165604835,13.466,10.05,0,0,0,100,0,0,15.0817,207.0124,493.2501,0.5038,1.2958,0.3079,0.0238,2175.604,1516.6667,67.109,67.109,0.867,1.0838,33.2831,0,0,0
06/07/2013 00:00,3.90648661716753,13.3397,10.4997,0,0,0,100,0,0,15.0861,207.3021,493.7465,0.603,1.3509,0.2979,0.0238,2174.6521,1516.6667,68.945,68.945,0.9039,1.1299,38.6579,0,0,0
07/07/2013 00:00,3.70099961386312,13.0838,10.9399,0,0,0,100,0,0,15.0904,207.5917,494.2429,0.7022,1.406,0.2879,0.0238,2173.7003,1516.6667,70.781,70.781,0.9408,1.176,44.0326,0,0,0
08/07/2013 00:00,3.50109649651807,12.844,10.86,0,0,0,100,0,0,15.0948,207.8814,494.7393,0.8014,1.4611,0.278,0.0237,2172.7485,1516.6667,72.6171,72.6171,0.9777,1.2221,49.4074,0,0,0
09/07/2013 00:00,3.43855697377325,12.9168,10.1703,0,0,0,100,0,0,15.0992,208.1711,495.2357,0.9006,1.5162,0.268,0.0237,2171.7966,1516.6667,74.4531,74.4531,1.0145,1.2682,54.7821,0,0,0
10/07/2013 00:00,3.68759828756066,13.185,9.2806,0,0,0,100,0,0,15.1036,208.4608,495.7321,0.9998,1.5713,0.2581,0.0237,2170.8448,1516.6667,76.2891,76.2891,1.0514,1.3143,60.1569,0,0,0
11/07/2013 00:00,3.74790425592173,13.4695,8.9403,0,0,0,100,0,0,15.108,208.7505,496.2285,1.099,1.6264,0.2481,0.0237,2169.893,1516.6667,78.1251,78.1251,1.0883,1.3604,65.5316,0,0,0
12/07/2013 00:00,3.7691230225673,13.5076,9.0699,0,0,0,100,0,0,15.1124,209.0402,496.7248,1.1982,1.6815,0.2382,0.0236,2168.9411,1516.6667,79.9612,79.9612,1.1252,1.4065,70.9064,0,0,0
13/07/2013 00:00,3.78029079448601,13.4951,11.4387,0,0,0,100,0,0,15.1168,209.3298,497.2212,1.2974,1.7366,0.2282,0.0236,2167.9893,1516.6667,81.7972,81.7972,1.1621,1.4526,76.2811,0,0,0
14/07/2013 00:00,3.78364112606163,12.8979,13.4898,0,0,0,100,0,0,15.1212,209.6195,497.7176,1.3966,1.7917,0.2183,0.0236,2167.0375,1516.6667,83.6332,83.6332,1.199,1.4987,81.6559,0,0,0
15/07/2013 00:00,3.7847579032535,12.4781,13.9997,0,0,0,100,0,0,15.1256,209.9092,498.214,1.4958,1.8468,0.2083,0.0236,2166.0856,1516.6667,85.4693,85.4693,1.2358,1.5448,87.0306,0,0,0
16/07/2013 00:00,3.81826121900965,12.441,14.0599,0,0,0,100,0,0,15.1299,210.1989,498.7104,1.595,1.9019,0.1984,0.0235,2165.1338,1516.6667,87.3053,87.3053,1.2727,1.5909,92.4054,0,0,0
17/07/2013 00:00,3.82272832777714,12.5133,12.8909,0,0,0,100,0,0,15.1343,210.4886,499.2068,1.6527,2.2757,0.1991,0.0235,2164.182,1516.6667,89.1413,89.1413,1.3096,1.637,92.2036,0,0,0
18/07/2013 00:00,3.8204947733934,12.6996,12.7102,0,0,0,100,0,0,15.1387,210.7783,499.7032,1.6718,2.9472,0.2099,0.0235,2163.2301,1516.6667,90.9773,90.9773,1.3465,1.6831,86.7974,0,0,0
19/07/2013 00:00,4.14882726780371,12.6521,12.4902,0,0,0,100,0,0,15.1431,211.0679,500.1996,1.6908,3.6187,0.2206,0.0235,2162.2783,1516.6667,92.8134,92.8134,1.3834,1.7292,81.3912,0,0,0
20/07/2013 00:00,4.72061719004206,12.6722,9.992,0,0,0,100,0,0,15.1475,211.3576,500.696,1.7099,4.2903,0.2314,0.0234,2161.3265,1516.6667,94.6494,94.6494,1.4203,1.7753,75.9849,0,0,0
21/07/2013 00:00,4.82894457765363,12.8395,9.43,0,0,0,100,0,0,15.1519,211.6473,501.1923,1.7289,4.9618,0.2421,0.0234,2160.3746,1516.6667,96.4854,96.4854,1.4572,1.8214,70.5787,0,0,0
22/07/2013 00:00,4.81666002854304,12.808,10.1899,0,0,0,100,0,0,15.1563,211.937,501.6887,1.748,5.6333,0.2529,0.0234,2159.4228,1516.6667,98.3214,98.3214,1.494,1.8676,65.1725,0,0,0
23/07/2013 00:00,4.89706798635781,12.6087,11.2396,0,0,0,100,0,0,15.1607,212.2267,502.1851,1.767,6.3049,0.2636,0.0234,2158.471,1516.6667,100.1575,100.1575,1.5309,1.9137,59.7663,0,0,0
24/07/2013 00:00,5.27565545440234,12.4286,11.7898,0,0,0,100,0,0,15.165,212.5164,502.6815,1.7861,6.9764,0.2744,0.0233,2157.5191,1516.6667,101.9935,101.9935,1.5678,1.9598,54.3601,0,0,0
25/07/2013 00:00,5.58165240497521,12.3915,11.2104,0,0,0,100,0,0,15.1694,212.806,503.1779,1.8051,7.6479,0.2851,0.0233,2156.5673,1516.6667,103.8295,103.8295,1.6047,2.0059,48.9539,0,0,0
26/07/2013 00:00,5.54368198045157,12.5184,11.7497,0,0,0,100,0,0,15.1738,213.0957,503.6743,1.8242,8.3195,0.2959,0.0233,2155.6155,1516.6667,105.6655,105.6655,1.6416,2.052,43.5477,0,0,0
27/07/2013 00:00,5.53586454010847,12.4533,10.9804,0,0,0,100,0,0,15.1782,213.3854,504.1707,1.8432,8.991,0.3067,0.0233,2154.6636,1516.6667,107.5016,107.5016,1.6785,2.0981,38.1414,0,0,0
28/07/2013 00:00,5.50236122435232,12.695,11.5496,0,0,0,100,0,0,15.1826,213.6751,504.6671,1.8623,9.6625,0.3174,0.0232,2153.7118,1516.6667,109.3376,109.3376,1.7154,2.1442,32.7352,0,0,0
29/07/2013 00:00,5.45433980510183,12.715,12.4699,0,0,0,100,0,0,15.187,213.9648,505.1635,1.8813,10.3341,0.3282,0.0232,2152.7599,1516.6667,111.1736,111.1736,1.7522,2.1903,27.329,0,0,0
30/07/2013 00:00,5.45769013667744,12.5258,12.8597,0,0,0,100,0,0,15.1914,214.2545,505.6598,1.9004,11.0056,0.3389,0.0232,2151.8081,1516.6667,113.0096,113.0096,1.7891,2.2364,21.9228,0,0,0
31/07/2013 00:00,5.44875591914247,12.3997,12.6801,0,0,0,100,0,0,15.1958,214.5441,506.1562,1.9194,11.6771,0.3497,0.0232,2150.8563,1516.6667,114.8457,114.8457,1.826,2.2825,16.5166,0,0,0
01/08/2013 00:00,5.42083648934568,12.4338,12.1003,0,0,0,100,0,0,15.2002,214.8338,506.6526,1.9187,11.8541,0.356,0.0231,2149.9044,1516.6667,116.6817,116.6817,1.8629,2.3286,14.6521,0,0,0
02/08/2013 00:00,5.33707819995529,12.6346,11.5003,0,0,0,100,0,0,15.2045,215.1235,507.149,1.8996,11.5731,0.3581,0.023,2148.9526,1516.6667,114.4324,114.4324,1.8217,2.2771,16.0689,0,0,0
03/08/2013 00:00,5.23433469830309,12.6505,11.1602,0,0,0,100,0,0,15.2089,215.4132,507.6454,1.8806,11.2922,0.3603,0.0228,2148.0008,1516.6667,112.1831,112.1831,1.7805,2.2257,17.4857,0,0,0
04/08/2013 00:00,5.17737906151763,12.6124,11.6297,0,0,0,100,0,0,15.2133,215.7029,508.1418,1.8615,11.0112,0.3624,0.0226,2147.0489,1516.6667,109.9337,109.9337,1.7393,2.1742,18.9025,0,0,0
05/08/2013 00:00,5.16732806679078,12.4162,13.0192,0,0,0,100,0,0,15.2177,215.9926,508.6382,1.8425,10.7302,0.3646,0.0224,2146.0971,1516.6667,107.6844,107.6844,1.6982,2.1227,20.3194,0,0,0
06/08/2013 00:00,5.08580333178414,12.1455,13.5797,0,0,0,100,0,0,15.1539,216.2822,506.2234,1.8234,10.4492,0.3667,0.0223,2145.1453,1516.6667,105.4351,105.4351,1.657,2.0712,21.7362,0,0,0
07/08/2013 00:00,5.12265697911591,12.0185,13.0904,0,0,0,100,0,0,15.016,216.5719,500.6422,1.8044,10.1682,0.3689,0.0221,2144.1934,1516.6667,103.1858,103.1858,1.6158,2.0197,23.153,0,0,0
08/08/2013 00:00,5.08803688616788,12.0095,11.6905,0,0,0,100,0,0,14.8781,216.8616,495.0611,1.7853,9.8873,0.371,0.0219,2143.2416,1516.6667,100.9365,100.9365,1.5746,1.9683,24.5698,0,0,0
09/08/2013 00:00,5.02996447219055,12.228,12.0397,0,0,0,100,0,0,14.7401,217.1513,489.4799,1.7663,9.6063,0.3732,0.0217,2142.2898,1516.6667,98.6872,98.6872,1.5334,1.9168,25.9866,0,0,0
10/08/2013 00:00,4.98752693889942,12.1201,13.0897,0,0,0,100,0,0,14.6022,217.441,483.8988,1.7472,9.3253,0.3753,0.0216,2141.3379,1516.6667,96.4378,96.4378,1.4922,1.8653,27.4034,0,0,0
11/08/2013 00:00,4.98194305294006,11.9419,13.7394,0,0,0,100,0,0,14.4642,217.7307,478.3176,1.7282,9.0443,0.3775,0.0214,2140.3861,1516.6667,94.1885,94.1885,1.4511,1.8138,28.8202,0,0,0
12/08/2013 00:00,4.92945452492209,11.9412,12.8904,0,0,0,100,0,0,14.3263,218.0203,472.7364,1.7091,8.7634,0.3796,0.0212,2139.4343,1516.6667,91.9392,91.9392,1.4099,1.7623,30.237,0,0,0
13/08/2013 00:00,4.81219291977555,12.1024,12.8001,0,0,0,100,0,0,14.1883,218.31,467.1553,1.6901,8.4824,0.3818,0.021,2138.4824,1516.6667,89.6899,89.6899,1.3687,1.7109,31.6538,0,0,0
14/08/2013 00:00,4.82671102326988,12.0755,12.3804,0,0,0,100,0,0,14.0504,218.5997,461.5741,1.671,8.2014,0.3839,0.0209,2137.5306,1516.6667,87.4406,87.4406,1.3275,1.6594,33.0707,0,0,0
15/08/2013 00:00,4.83117813203737,12.0518,12.24,0,0,0,100,0,0,13.9125,218.8894,455.993,1.652,7.9204,0.3861,0.0207,2136.5788,1516.6667,85.1912,85.1912,1.2863,1.6079,34.4875,0,0,0
16/08/2013 00:00,4.84457945833983,12.0961,10.1612,0,0,0,100,0,0,13.7745,219.1791,450.4118,1.5913,7.5512,0.3794,0.0205,2135.6269,1516.6667,82.9419,82.9419,1.2451,1.5564,34.2272,0,0,0
17/08/2013 00:00,4.78539026717063,12.4762,10.2199,0,0,0,100,0,0,13.6366,219.4688,444.8307,1.4924,7.1006,0.3645,0.0203,2134.6751,1516.6667,80.6926,80.6926,1.204,1.5049,32.4227,0,0,0
18/08/2013 00:00,4.72508429880955,12.3816,11.8486,0,0,0,100,0,0,13.4986,219.7584,439.2495,1.3935,6.6501,0.3496,0.0202,2133.7233,1516.6667,78.4433,78.4433,1.1628,1.4535,30.6182,0,0,0
19/08/2013 00:00,4.66254477606473,12.1472,10.2204,0,0,0,100,0,0,13.3607,220.0481,433.6684,1.2946,6.1995,0.3347,0.02,2132.7714,1516.6667,76.194,76.194,1.1216,1.402,28.8138,0,0,0
20/08/2013 00:00,4.83229490922924,12.2769,9.98,0,0,0,100,0,0,13.2335,220.3378,429.4342,1.1958,5.749,0.3198,0.0198,2131.8196,1516.6667,73.9447,73.9447,1.0804,1.3505,27.0093,0,0,0
21/08/2013 00:00,4.84234590395609,12.5866,11.1598,0,0,0,100,0,0,13.1195,220.6275,426.8388,1.0969,5.2984,0.3049,0.0196,2130.8678,1516.6667,71.6953,71.6953,1.0392,1.299,25.2048,0,0,0
22/08/2013 00:00,4.79209093032186,12.2794,11.7396,0,0,0,100,0,0,13.0055,220.9172,424.2435,0.998,4.8479,0.29,0.0195,2129.9159,1516.6667,69.446,69.446,0.998,1.2475,23.4003,0,0,0
23/08/2013 00:00,4.80325870224058,11.9286,12.5297,0,0,0,100,0,0,12.8914,221.2069,421.6481,0.8991,4.3973,0.2751,0.0193,2128.9641,1516.6667,67.1967,67.1967,0.9568,1.1961,21.5958,0,0,0
24/08/2013 00:00,4.84346268114796,11.7863,13.4393,0,0,0,100,0,0,12.7774,221.4965,419.0528,0.8002,3.9468,0.2602,0.0191,2128.0123,1516.6667,64.9474,64.9474,0.9157,1.1446,19.7913,0,0,0
25/08/2013 00:00,4.84792978991545,12.1134,14.2794,0,0,0,100,0,0,12.6634,221.7862,416.4575,0.7013,3.4962,0.2454,0.019,2127.0604,1516.6667,62.6981,62.6981,0.8745,1.0931,17.9868,0,0,0
26/08/2013 00:00,4.83899557238047,11.8187,13.9702,0,0,0,100,0,0,12.5493,222.0759,413.8621,0.6024,3.0457,0.2305,0.0188,2126.1086,1516.6667,60.4487,60.4487,0.8333,1.0416,16.1823,0,0,0
27/08/2013 00:00,4.85351367587481,11.7618,14.2299,0,0,0,100,0,0,12.4353,222.3656,411.2668,0.5035,2.5951,0.2156,0.0186,2125.1567,1516.6667,58.1994,58.1994,0.7921,0.9901,14.3778,0,0,0
28/08/2013 00:00,4.83117813203737,11.6758,15.4892,0,0,0,100,0,0,12.3213,222.6553,408.6714,0.4046,2.1446,0.2007,0.0184,2124.2049,1516.6667,55.9501,55.9501,0.7509,0.9387,12.5733,0,0,0
29/08/2013 00:00,4.83117813203737,11.5347,15.6698,0,0,0,100,0,0,12.2072,222.945,406.0761,0.3731,1.8701,0.1911,0.0183,2123.2531,1516.6667,53.7008,53.7008,0.7097,0.8872,11.339,0,0,0
30/08/2013 00:00,4.77533927244378,11.5694,15.53,0,0,0,100,0,0,12.0932,223.2346,403.4807,0.4038,1.7576,0.1865,0.0181,2122.3012,1516.6667,51.4515,51.4515,0.6686,0.8357,10.6296,0,0,0
31/08/2013 00:00,4.7507701742226,11.6562,16.0895,0,0,0,100,0,0,11.9792,223.5243,400.8854,0.4344,1.6452,0.1819,0.0179,2121.3494,1516.6667,49.2022,49.2022,0.6274,0.7842,9.9202,0,0,0
01/09/2013 00:00,4.76082116894945,11.6498,17.2694,0,0,0,100,0,0,11.8651,223.814,398.29,0.4651,1.5328,0.1773,0.0177,2120.3976,1516.6667,46.9528,46.9528,0.5862,0.7327,9.2108,0,0,0
02/09/2013 00:00,4.73848562511201,11.5439,18.15,0,0,0,100,0,0,11.7511,224.1037,395.6947,0.4957,1.4204,0.1727,0.0179,2119.4457,1516.6667,47.3799,47.3799,0.5906,0.7383,8.5014,0,0,0
03/09/2013 00:00,4.73066818476891,11.4976,18.58,0,0,0,100,0,0,11.6371,224.3934,393.0994,0.5264,1.308,0.1681,0.0181,2118.4939,1516.6667,47.807,47.807,0.5951,0.7438,7.792,0,0,0
04/09/2013 00:00,4.74406951107137,11.4451,17.3008,0,0,0,100,0,0,11.6685,224.6831,389.9666,0.557,1.1956,0.1635,0.0184,2117.5421,1516.6667,48.234,48.234,0.5995,0.7494,7.0826,0,0,0
05/09/2013 00:00,4.7072158637396,11.5341,16.4207,0,0,0,100,0,0,11.95,224.9727,385.9108,0.5877,1.0832,0.1588,0.0186,2116.5902,1516.6667,48.6611,48.6611,0.604,0.755,6.3732,0,0,0
06/09/2013 00:00,4.65026022695414,11.5403,15.2211,0,0,0,100,0,0,12.2314,225.2624,381.855,0.6184,0.9707,0.1542,0.0188,2115.6384,1516.6667,49.0882,49.0882,0.6084,0.7605,5.6638,0,0,0
07/09/2013 00:00,4.58325359544183,11.5892,15.3199,0,0,0,100,0,0,12.5129,225.5521,377.7992,0.649,0.8583,0.1496,0.019,2114.6866,1516.6667,49.5152,49.5152,0.6128,0.7661,4.9544,0,0,0
08/09/2013 00:00,4.54193283934258,11.4777,15.22,0,0,0,100,0,0,12.7943,225.8418,373.7434,0.6797,0.7459,0.145,0.0192,2113.7347,1516.6667,49.9423,49.9423,0.6173,0.7716,4.2451,0,0,0
09/09/2013 00:00,4.5408160621507,11.3755,15.6998,0,0,0,100,0,0,13.0758,226.1315,369.6876,0.7103,0.6335,0.1404,0.0194,2112.7829,1516.6667,50.3694,50.3694,0.6217,0.7772,3.5357,0,0,0
10/09/2013 00:00,4.38111692371304,11.3639,14.8001,0,0,0,100,0,0,13.3572,226.4212,365.6318,0.741,0.5211,0.1358,0.0196,2111.8311,1516.6667,50.7965,50.7965,0.6262,0.7827,2.8263,0,0,0
11/09/2013 00:00,4.39898535878299,11.3645,14.75,0,0,0,100,0,0,13.6387,226.7108,361.576,0.7717,0.4087,0.1311,0.0198,2110.8792,1516.6667,51.2235,51.2235,0.6306,0.7883,2.1169,0,0,0
12/09/2013 00:00,4.36771559741058,11.2928,15.1198,0,0,0,100,0,0,13.9201,227.0005,357.5202,0.7849,0.3587,0.1294,0.02,2109.9274,1516.6667,51.6506,51.6506,0.6351,0.7938,1.8349,0,0,0
13/09/2013 00:00,4.39786858159111,11.1106,14.7301,0,0,0,100,0,0,14.2016,227.2902,353.4644,0.7835,0.3616,0.13,0.0202,2108.9756,1516.6667,52.0777,52.0777,0.6395,0.7994,1.9147,0,0,0
14/09/2013 00:00,4.41462023946919,10.9676,16.0589,0,0,0,100,0,0,14.483,227.5799,349.4086,0.782,0.3645,0.1307,0.0204,2108.0237,1516.6667,52.5047,52.5047,0.6439,0.8049,1.9944,0,0,0
15/09/2013 00:00,4.40568602193422,10.8101,15.8,0,0,0,100,0,0,14.7645,227.8696,345.3528,0.7806,0.3674,0.1314,0.0206,2107.0719,1516.6667,52.9318,52.9318,0.6484,0.8105,2.0742,0,0,0
16/09/2013 00:00,4.43583900611476,10.7867,15.0904,0,0,0,100,0,0,15.0459,228.1593,341.297,0.7791,0.3703,0.132,0.0208,2106.1201,1516.6667,53.3589,53.3589,0.6528,0.816,2.154,0,0,0
17/09/2013 00:00,4.40010213597486,10.8377,15.5995,0,0,0,100,0,0,15.1419,228.4489,338.7475,0.7777,0.3732,0.1327,0.021,2105.1682,1516.6667,53.7859,53.7859,0.6573,0.8216,2.2338,0,0,0
18/09/2013 00:00,4.37441626056181,10.7333,15.2603,0,0,0,100,0,0,14.9372,228.7386,338.636,0.7762,0.3761,0.1333,0.0212,2104.2164,1516.6667,54.213,54.213,0.6617,0.8271,2.3136,0,0,0
19/09/2013 00:00,4.33197872727068,10.7308,13.8807,0,0,0,100,0,0,14.7325,229.0283,338.5246,0.7748,0.3791,0.134,0.0214,2103.2646,1516.6667,54.6401,54.6401,0.6662,0.8327,2.3934,0,0,0
20/09/2013 00:00,4.2638553185665,10.9164,14.2397,0,0,0,100,0,0,14.5278,229.318,338.4131,0.7733,0.382,0.1346,0.0217,2102.3127,1516.6667,55.0671,55.0671,0.6706,0.8382,2.4732,0,0,0
21/09/2013 00:00,4.28730763959581,11.0188,15.449,0,0,0,100,0,0,14.3231,229.6077,338.3017,0.7719,0.3849,0.1353,0.0219,2101.3609,1516.6667,55.4942,55.4942,0.675,0.8438,2.5529,0,0,0
22/09/2013 00:00,4.38111692371304,10.9942,17.5988,0,0,0,100,0,0,14.1184,229.8974,338.1902,0.7704,0.3878,0.1359,0.0221,2100.4091,1516.6667,55.9213,55.9213,0.6795,0.8494,2.6327,0,0,0
23/09/2013 00:00,4.44700677803347,10.8954,17.4701,0,0,0,100,0,0,13.9137,230.187,338.0788,0.769,0.3907,0.1366,0.0223,2099.4572,1516.6667,56.3483,56.3483,0.6839,0.8549,2.7125,0,0,0
24/09/2013 00:00,4.42578801138791,10.8954,17.9497,0,0,0,100,0,0,13.709,230.4767,337.9673,0.7675,0.3936,0.1373,0.0225,2098.5054,1516.6667,56.7754,56.7754,0.6884,0.8605,2.7923,0,0,0
25/09/2013 00:00,4.32639484131132,10.9533,18.02,0,0,0,100,0,0,13.5043,230.4725,337.8559,0.766,0.3965,0.1379,0.0227,2097.5536,1516.6667,57.2025,57.2025,0.6928,0.866,2.8721,0,0,0
26/09/2013 00:00,4.2995921887064,10.9529,14.8819,0,0,0,100,0,0,13.2996,230.1601,337.7444,0.7646,0.3994,0.1386,0.0229,2096.6017,1516.6667,57.6295,57.6295,0.6973,0.8716,2.9519,0,0,0
27/09/2013 00:00,4.23705266596158,11.3291,14.4801,0,0,0,100,0,0,13.0949,229.8477,337.633,0.7631,0.4023,0.1392,0.0231,2095.6499,1516.6667,58.0566,58.0566,0.7017,0.8771,3.0317,0,0,0
28/09/2013 00:00,4.24822043788029,11.539,14.9197,0,0,0,100,0,0,12.8902,229.5353,337.5215,0.7617,0.4052,0.1399,0.0233,2094.698,1516.6667,58.4837,58.4837,0.7061,0.8827,3.1114,0,0,0
29/09/2013 00:00,4.17451314321676,11.6328,16.9395,0,0,0,100,0,0,12.6855,229.2229,337.4101,0.7602,0.4081,0.1405,0.0235,2093.7462,1516.6667,58.9107,58.9107,0.7106,0.8882,3.1912,0,0,0
30/09/2013 00:00,4.23593588876971,11.4705,17.0099,0,0,0,100,0,0,12.4808,228.9105,337.2986,0.7588,0.411,0.1412,0.0237,2092.7944,1516.6667,59.3378,59.3378,0.715,0.8938,3.271,0,0,0
01/10/2013 00:00,4.1689292572574,11.5354,15.3211,0,0,0,100,0,0,12.2762,228.5981,337.1872,0.7573,0.4139,0.1419,0.0239,2091.8425,1516.6667,59.7649,59.7649,0.7195,0.8993,3.3508,0,0,0
02/10/2013 00:00,4.06395220122145,11.7696,14.2004,0,0,0,100,0,0,12.0715,228.2857,337.0757,0.7559,0.4168,0.1425,0.0239,2090.8907,1516.6667,59.7649,59.7649,0.7195,0.8993,3.4306,0,0,0
03/10/2013 00:00,3.89866917682442,11.8928,13.3401,0,0,0,100,0,0,12.0154,227.9733,337.8429,0.7544,0.4197,0.1432,0.0239,2089.9389,1516.6667,59.7649,59.7649,0.7195,0.8993,3.5104,0,0,0
04/10/2013 00:00,4.15441115376306,11.9662,15.4884,0,0,0,100,0,0,12.1675,227.6609,339.8413,0.753,0.4226,0.1438,0.0239,2088.987,1516.6667,59.7649,59.7649,0.7195,0.8993,3.5902,0,0,0
05/10/2013 00:00,4.12425816958253,11.7917,17.6794,0,0,0,100,0,0,12.3197,227.3485,341.8396,0.7515,0.4255,0.1445,0.0239,2088.0352,1516.6667,59.7649,59.7649,0.7195,0.8993,3.6699,0,0,0
06/10/2013 00:00,4.11979106081504,11.7213,17.71,0,0,0,100,0,0,12.4718,227.0361,343.838,0.7501,0.4284,0.1451,0.0239,2087.0834,1516.6667,59.7649,59.7649,0.7195,0.8993,3.7497,0,0,0
07/10/2013 00:00,4.07623675033204,11.8201,17.2804,0,0,0,100,0,0,12.624,226.7237,345.8364,0.7486,0.4313,0.1458,0.0239,2086.1315,1516.6667,59.7649,59.7649,0.7195,0.8993,3.8295,0,0,0
08/10/2013 00:00,4.00923011881973,11.9392,18.4999,0,0,0,100,0,0,12.7761,226.4113,347.8348,0.7472,0.4342,0.1464,0.0239,2085.1797,1516.6667,59.7649,59.7649,0.7195,0.8993,3.9093,0,0,0
09/10/2013 00:00,4.00811334162786,11.9103,18.55,0,0,0,100,0,0,12.9283,226.099,349.8332,0.7457,0.4371,0.1471,0.0239,2084.2279,1516.6667,59.7649,59.7649,0.7195,0.8993,3.9891,0,0,0
