ID,WL,U,V,SAL_2013,TEMP,SAL
583,0.37446553,0,0,35,16.9265225,35
584,0.374215155,0,0,35,16.87813,35
585,0.374371199,0,0,35,16.89680622,35
586,0.374306147,0,0,35,16.852115,35
587,0.374965344,0,0,35,16.772328,35
588,0.374706859,0,0,35,16.77793313,35
589,0.374160635,0,0,35,16.79285625,35
590,0.373897,0,0,35,16.8287655,35
591,0.374589595,0,0,35,16.8255455,35
592,0.374548406,0,0,35,16.8103,35
593,0.37471652,0,0,35,16.7925,35
594,0.375806323,0,0,35,16.76378111,35
595,0.377630754,0,0,35,16.741157,35
596,0.37852114,0,0,35,16.7273908,35
597,0.379912295,0,0,35,16.7097285,35
598,0.380981126,0,0,35,16.70844525,35
599,0.382295631,0,0,35,16.724436,35
600,0.384484116,0,0,35,16.74469478,35
601,0.37561635,0,0,11.9034235,17.0222755,11.9034235
602,0.376202452,0,0,11.79949978,17.04631122,11.79949978
603,0.376832107,0,0,11.68253033,17.075522,11.68253033
604,0.38064494,0,0,11.1757435,17.204646,11.1757435
605,0.377778248,0,0,11.314131,17.17415725,11.314131
606,0.381828288,0,0,11.1094708,17.217816,11.1094708
607,0.375065006,0,0,12.08234715,16.97129534,12.08234715
608,0.375469979,0,0,12.00641533,16.98743721,12.00641533
609,0.374703905,0,0,12.17452133,16.94876289,12.17452133
610,0.374721979,0,0,35,16.91244199,35
611,0.374603316,0,0,35,16.8635724,35
612,0.37482178,0,0,35,16.88065,35
613,0.37498184,0,0,35,16.8316325,35
614,0.37500871,0,0,35,16.7815755,35
615,0.375506248,0,0,35,16.77144583,35
616,0.375559387,0,0,35,16.77697533,35
617,0.375485325,0,0,35,16.8045605,35
618,0.37533647,0,0,35,16.791224,35
619,0.37646055,0,0,35,16.7569166,35
620,0.377180323,0,0,35,16.74660425,35
621,0.37793872,0,0,35,16.7356602,35
622,0.379314522,0,0,35,16.7138946,35
623,0.38062433,0,0,35,16.6958345,35
624,0.381466191,0,0,35,16.69824089,35
625,0.382550463,0,0,35,16.717289,35
626,0.375787294,0,0,11.95804951,16.99612316,11.95804951
627,0.376134535,0,0,11.863039,17.0221555,11.863039
628,0.37689502,0,0,11.69631902,17.06544794,11.69631902
629,0.376510463,0,0,11.79284235,17.03756173,11.79284235
630,0.381313233,0,0,11.13953633,17.21127733,11.13953633
631,0.380072475,0,0,11.2043015,17.198367,11.2043015
632,0.38025981,0,0,11.194194,17.1997185,11.194194
633,0.381219675,0,0,11.1526675,17.20788,11.1526675
634,0.376795879,0,0,11.74630023,17.04317025,11.74630023
635,0.376487339,0,0,11.83993395,17.01726969,11.83993395
636,0.375320659,0,0,12.11798103,16.95166089,12.11798103
637,0.375555385,0,0,12.07065171,16.96158832,12.07065171
638,0.37503248,0,0,12.188887,16.9351995,12.188887
639,0.375083629,0,0,35,16.89397247,35
640,0.375177278,0,0,35,16.84826528,35
641,0.375348653,0,0,35,16.85983987,35
642,0.375561705,0,0,35,16.8322261,35
643,0.37566568,0,0,35,16.81119167,35
644,0.376427513,0,0,35,16.76232067,35
645,0.37624012,0,0,35,16.77397725,35
646,0.37602196,0,0,35,16.7876355,35
647,0.377085698,0,0,35,16.74970725,35
648,0.37861416,0,0,35,16.725515,35
649,0.380211492,0,0,35,16.6981054,35
650,0.381295171,0,0,35,16.68316013,35
651,0.381933058,0,0,35,16.68581188,35
652,0.375953845,0,0,12.01926758,16.96778732,12.01926758
653,0.37620092,0,0,11.94152305,16.98826981,11.94152305
654,0.381091099,0,0,11.15773854,17.20667143,11.15773854
655,0.379966457,0,0,11.210816,17.194954,11.210816
656,0.379489013,0,0,11.29117633,17.17266267,11.29117633
657,0.376669052,0,0,11.79612998,17.02186735,11.79612998
658,0.37646194,0,0,11.949145,16.973203,11.949145
659,0.376548621,0,0,11.87452554,16.99595146,11.87452554
660,0.37557439,0,0,12.15706373,16.93098953,12.15706373
661,0.375774369,0,0,12.08759425,16.94908281,12.08759425
662,0.375377848,0,0,12.23030375,16.91206717,12.23030375
663,0.375372745,0,0,35,16.88303,35
664,0.375919585,0,0,35,16.837543,35
665,0.376230425,0,0,35,16.812813,35
666,0.376675087,0,0,35,16.78399033,35
667,0.376957588,0,0,35,16.75757425,35
668,0.376889695,0,0,35,16.7679295,35
669,0.37781661,0,0,35,16.7404326,35
670,0.37950289,0,0,35,16.7107035,35
671,0.380890567,0,0,35,16.68554167,35
672,0.381984941,0,0,35,16.66902988,35
673,0.37621208,0,0,12.084943,16.9360095,12.084943
674,0.376323666,0,0,12.01334982,16.95665581,12.01334982
675,0.37647933,0,0,11.840386,17.0019675,11.840386
676,0.376513,0,0,11.93009808,16.97160181,11.93009808
677,0.378979277,0,0,11.30041414,17.16965171,11.30041414
678,0.37886022,0,0,11.284924,17.1746452,11.284924
679,0.377056078,0,0,11.5138295,17.10664925,11.5138295
680,0.376554421,0,0,12.03573007,16.93728855,12.03573007
681,0.37654933,0,0,11.99503308,16.94852346,11.99503308
682,0.37588986,0,0,12.19580061,16.90906189,12.19580061
683,0.376070542,0,0,12.14154832,16.92155641,12.14154832
684,0.375727174,0,0,12.26459778,16.89148813,12.26459778
685,0.375950561,0,0,35,16.8550846,35
686,0.3764846,0,0,35,16.8175489,35
687,0.37684397,0,0,35,16.789134,35
688,0.37736795,0,0,35,16.7647695,35
689,0.377736115,0,0,35,16.7487955,35
690,0.378532962,0,0,35,16.7304526,35
691,0.380186645,0,0,35,16.698928,35
692,0.381698982,0,0,35,16.6706894,35
693,0.376572461,0,0,12.1613134,16.89856822,12.1613134
694,0.376573025,0,0,12.100875,16.9166305,12.100875
695,0.37656498,0,0,12.039046,16.924945,12.039046
696,0.376375855,0,0,11.950643,16.958084,11.950643
697,0.377201645,0,0,11.4473535,17.127794,11.4473535
698,0.374284713,0,0,11.60523175,17.081176,11.60523175
699,0.374627775,0,0,11.529244,17.1069195,11.529244
700,0.374142672,0,0,11.721385,17.04033367,11.721385
701,0.376697465,0,0,12.07853266,16.91082269,12.07853266
702,0.376919899,0,0,12.14790106,16.88600256,12.14790106
703,0.376436823,0,0,12.04580724,16.91792033,12.04580724
704,0.376302719,0,0,12.24617438,16.88109803,12.24617438
705,0.37643503,0,0,12.2114125,16.887727,12.2114125
706,0.37611526,0,0,12.3112415,16.8664395,12.3112415
707,0.376460945,0,0,35,16.8336925,35
708,0.37715975,0,0,35,16.7926165,35
709,0.377794625,0,0,35,16.7626875,35
710,0.37803349,0,0,35,16.747217,35
711,0.37916087,0,0,35,16.721317,35
712,0.38106279,0,0,35,16.6830806,35
713,0.377092312,0,0,12.23712576,16.85867509,12.23712576
714,0.37701025,0,0,12.19029671,16.87313698,12.19029671
715,0.376013925,0,0,11.930597,16.9621255,11.930597
716,0.371543249,0,0,11.72083773,17.04762798,11.72083773
717,0.36976129,0,0,11.94095767,16.96846333,11.94095767
718,0.37693319,0,0,12.1707475,16.864037,12.1707475
719,0.376955031,0,0,12.15527125,16.87483733,12.15527125
720,0.3775005,0,0,12.246046,16.8349165,12.246046
721,0.376227195,0,0,12.088859,16.896699,12.088859
722,0.37686864,0,0,12.30136099,16.84828816,12.30136099
723,0.376863215,0,0,12.25910478,16.86043818,12.25910478
724,0.37716475,0,0,12.286886,16.843229,12.286886
725,0.376704228,0,0,12.34593721,16.84030983,12.34593721
726,0.37721086,0,0,35,16.80372783,35
727,0.378054912,0,0,35,16.76473353,35
728,0.378837877,0,0,35,16.73422367,35
729,0.379931378,0,0,35,16.70793375,35
730,0.377775081,0,0,12.31115032,16.81715606,12.31115032
731,0.377515703,0,0,12.26405168,16.83534198,12.26405168
732,0.377950215,0,0,12.304821,16.80944,12.304821
733,0.37517782,0,0,12.01615967,16.92600967,12.01615967
734,0.368916963,0,0,11.89280567,16.99005767,11.89280567
735,0.36599807,0,0,12.13755,16.8996245,12.13755
736,0.376673337,0,0,12.17512764,16.85848496,12.17512764
737,0.37782321,0,0,12.2941115,16.8037425,12.2941115
738,0.375705056,0,0,12.10112375,16.88979535,12.10112375
739,0.37662744,0,0,12.2263535,16.832529,12.2263535
740,0.377557913,0,0,12.35704609,16.81352831,12.35704609
741,0.378116565,0,0,12.3632985,16.795292,12.3632985
742,0.377301245,0,0,12.3958775,16.8105875,12.3958775
743,0.377997677,0,0,35,16.77481233,35
744,0.378729783,0,0,35,16.74354267,35
745,0.378375585,0,0,12.3547635,16.787542,12.3547635
746,0.379100985,0,0,12.3926845,16.752231,12.3926845
747,0.374109845,0,0,12.154718,16.868013,12.154718
748,0.365255018,0,0,12.26127525,16.848541,12.26127525
749,0.378038658,0,0,12.3443595,16.77314525,12.3443595
750,0.375750808,0,0,12.253446,16.819294,12.253446
751,0.37856751,0,0,12.41917633,16.77099667,12.41917633
752,0.37957079,0,0,12.443493,16.738683,12.443493
753,0.37831795,0,0,12.443306,16.7722725,12.443306
754,0.379203875,0,0,35,16.735982,35
755,0.379961448,0,0,12.44485125,16.72533975,12.44485125
756,0.380035923,0,0,12.44890425,16.71060425,12.44890425
757,0.374030978,0,0,12.33002475,16.7866495,12.33002475
758,0.36767481,0,0,12.39415275,16.78035975,12.39415275
759,0.377887355,0,0,12.37402542,16.75477827,12.37402542
760,0.375719725,0,0,12.336843,16.7785205,12.336843
761,0.380075245,0,0,12.482707,16.7200265,12.482707
762,0.381443235,0,0,12.5056705,16.683529,12.5056705
763,0.379474395,0,0,12.485963,16.734437,12.485963
764,0.381867755,0,0,12.509926,16.671692,12.509926
765,0.38126375,0,0,12.4908015,16.684053,12.4908015
766,0.379129555,0,0,12.438296,16.715694,12.438296
767,0.375528285,0,0,12.449136,16.722166,12.449136
768,0.3729469,0,0,12.443862,16.7357085,12.443862
769,0.37251127,0,0,12.4690975,16.7261005,12.4690975
770,0.378047682,0,0,12.45557783,16.70866117,12.45557783
771,0.382309548,0,0,12.52291157,16.66243096,12.52291157
772,0.381790888,0,0,12.526295,16.6748325,12.526295
773,0.3831477,0,0,12.538575,16.6451125,12.538575
774,0.383190938,0,0,12.53648,16.64140325,12.53648
775,0.381940276,0,0,12.5190066,16.6567524,12.5190066
776,0.377605415,0,0,12.499282,16.687476,12.499282
777,0.37745165,0,0,12.5146295,16.681109,12.5146295
778,0.380503212,0,0,12.50860837,16.66857736,12.50860837
779,0.381408943,0,0,12.53127825,16.65090625,12.53127825
780,0.383801638,0,0,12.5519525,16.6338345,12.5519525
781,0.381459915,0,0,12.5293205,16.682612,12.5293205
782,0.38466498,0,0,12.55596,16.618297,12.55596
783,0.384441227,0,0,12.55327248,16.62046412,12.55327248
784,0.38431826,0,0,12.5535634,16.6200986,12.5535634
785,0.38152545,0,0,12.544269,16.6436945,12.544269
786,0.383551627,0,0,12.55004065,16.62713233,12.55004065
787,0.384307515,0,0,12.558476,16.617313,12.558476
788,0.384977468,0,0,12.55937836,16.61393196,12.55937836
789,0.383499406,0,0,12.55621249,16.63919193,12.55621249
790,0.385652053,0,0,12.56211843,16.60451114,12.56211843
791,0.385656608,0,0,12.5618905,16.60384025,12.5618905
792,0.383029823,0,0,12.559003,16.62790567,12.559003
793,0.382110319,0,0,12.55791769,16.6354747,12.55791769
794,0.384235113,0,0,12.56175402,16.61714148,12.56175402
795,0.383305148,0,0,12.57118475,16.62585525,12.57118475
796,0.385454965,0,0,12.563982,16.607225,12.563982
797,0.385725237,0,0,12.56387333,16.603295,12.56387333
798,0.385419192,0,0,12.56518567,16.60638817,12.56518567
799,0.38477658,0,0,12.56500825,16.61226875,12.56500825
800,0.38329237,0,0,12.59259925,16.632092,12.59259925
801,0.38518917,0,0,12.57026225,16.611016,12.57026225
802,0.385276797,0,0,12.568929,16.60938033,12.568929
803,0.384628227,0,0,12.580292,16.61862433,12.580292
804,0.384318751,0,0,12.58088263,16.62073538,12.58088263
805,0.382942128,0,0,12.63695825,16.64951675,12.63695825
806,0.383558267,0,0,12.62345833,16.642206,12.62345833
807,0.383701631,0,0,12.61396467,16.63739267,12.61396467
808,0.38333849,0,0,12.624341,16.64284467,12.624341
809,0.38293825,0,0,12.70075475,16.670512,12.70075475
810,0.38289566,0,0,12.721712,16.67742325,12.721712
811,0.38301846,0,0,12.68858475,16.66632788,12.68858475
812,0.382999501,0,0,12.67937094,16.66337203,12.67937094
813,0.383473615,0,0,12.7974015,16.6972205,12.7974015
814,0.383621215,0,0,12.84488925,16.7090855,12.84488925
815,0.383462736,0,0,12.80390829,16.69870857,12.80390829
816,0.38580808,0,0,12.9436221,16.7293494,12.9436221
817,0.38604096,0,0,12.99156683,16.73870683,12.99156683
818,0.386144837,0,0,12.97915022,16.73605256,12.97915022
819,0.386846557,0,0,13.00042433,16.74018367,13.00042433
820,0.392381167,0,0,13.164025,16.76731427,13.164025
821,0.390329114,0,0,13.10690257,16.75889029,13.10690257
822,0.392032652,0,0,13.18252583,16.77025367,13.18252583
823,0.392430703,0,0,13.17795275,16.76942025,13.17795275
824,0.400498537,0,0,13.2941651,16.7847946,13.2941651
825,0.40045605,0,0,13.2995954,16.7854984,13.2995954
826,0.39974006,0,0,13.2978975,16.785465,13.2978975
827,0.406200808,0,0,13.34127463,16.78953225,13.34127463
828,0.406874552,0,0,13.3447536,16.7897445,13.3447536
829,0.406114812,0,0,13.34261917,16.78967783,13.34261917
830,0.407121808,0,0,13.3463014,16.7898644,13.3463014
831,0.404792915,0,0,13.34170445,16.79017745,13.34170445
832,0.406323988,0,0,13.346369,16.79015113,13.346369
833,0.406937178,0,0,13.3479705,16.7901245,13.3479705
834,0.406110295,0,0,13.34678025,16.79023425,13.34678025
835,0.401820988,0,0,13.347488,16.79144313,13.347488
836,0.399819825,0,0,13.34756764,16.79204236,13.34756764
837,0.405571699,0,0,13.347028,16.790376,13.347028
838,0.398477579,0,0,13.33974225,16.79216031,13.33974225
839,0.399969504,0,0,13.3446814,16.791845,13.3446814
840,0.393097978,0,0,13.35828917,16.79522417,13.35828917
841,0.390860687,0,0,13.35912021,16.79591886,13.35912021
842,0.40176134,0,0,13.34750833,16.79146367,13.34750833
843,0.395020515,0,0,13.35679064,16.79460855,13.35679064
844,0.391933024,0,0,13.34692244,16.79536956,13.34692244
845,0.385184325,0,0,13.36633275,16.79966288,13.36633275
846,0.390018884,0,0,13.35730267,16.79617067,13.35730267
847,0.383553368,0,0,13.38317,16.80170925,13.38317
848,0.384149276,0,0,13.37597988,16.80019475,13.37597988
849,0.390185304,0,0,13.37439275,16.79911738,13.37439275
850,0.385961341,0,0,13.38233907,16.80126713,13.38233907
851,0.376193116,0,0,13.40179935,16.80738231,13.40179935
852,0.378822859,0,0,13.3897785,16.8039783,13.3897785
853,0.378744408,0,0,13.3927024,16.8043936,13.3927024
854,0.375494321,0,0,13.41872136,16.81047782,13.41872136
855,0.379329928,0,0,13.43038563,16.81291438,13.43038563
856,0.377742399,0,0,13.42392822,16.81153083,13.42392822
857,0.37027448,0,0,13.44683457,16.81734487,13.44683457
858,0.3719547,0,0,13.4394535,16.81558275,13.4394535
859,0.376108496,0,0,13.48507233,16.8271126,13.48507233
860,0.372858099,0,0,13.48706071,16.82774607,13.48706071
861,0.368792845,0,0,13.50714936,16.83241055,13.50714936
862,0.370553573,0,0,13.49643613,16.83012388,13.49643613
863,0.373517702,0,0,13.54826523,16.84555962,13.54826523
864,0.376265299,0,0,13.54917315,16.84587908,13.54917315
865,0.378765299,0,0,13.53989433,16.84226928,13.53989433
866,0.380330805,0,0,13.50964809,16.83273573,13.50964809
867,0.370478703,0,0,13.57129626,16.85104342,13.57129626
868,0.371924596,0,0,13.55965763,16.84872613,13.55965763
869,0.375912552,0,0,13.61036273,16.86748267,13.61036273
870,0.377226073,0,0,13.59550043,16.86191,13.59550043
871,0.379578653,0,0,13.59527575,16.86067913,13.59527575
872,0.379710544,0,0,13.63969714,16.88039418,13.63969714
873,0.373545599,0,0,13.63159074,16.87244416,13.63159074
874,0.374637669,0,0,13.61992886,16.87021529,13.61992886
875,0.380348665,0,0,13.67772995,16.90022567,13.67772995
876,0.376759846,0,0,13.67440188,16.89193425,13.67440188
877,0.380110938,0,0,13.68884629,16.905532,13.68884629
878,0.379923344,0,0,13.69829233,16.90816467,13.69829233
879,0.38276324,0,0,13.724418,16.926122,13.724418
880,0.387187877,0,0,13.74522856,16.95234711,13.74522856
881,0.38740358,0,0,13.740418,16.95213245,13.740418
882,0.394395596,0,0,13.75623967,17.00019693,13.75623967
883,0.39399833,0,0,13.74964775,16.99816875,13.74964775
884,0.397052818,0,0,13.7307285,17.0322295,13.7307285
885,0.399393645,0,0,13.734557,17.04200073,13.734557
886,0.398197178,0,0,13.72583833,17.03931,13.72583833
887,0.398584338,0,0,13.73159783,17.03701267,13.73159783
888,0.398063543,0,0,13.70912014,17.05621729,13.70912014
889,0.400759679,0,0,13.68856442,17.07258008,13.68856442
890,0.40153041,0,0,13.68888988,17.0746505,13.68888988
891,0.399670033,0,0,13.69122514,17.070053,13.69122514
892,0.402217961,0,0,13.6852272,17.0805566,13.6852272
893,0.403012955,0,0,13.6705605,17.0931715,13.6705605
894,0.403859819,0,0,13.58051027,17.13607791,13.58051027
895,0.39859844,0,0,13.684352,17.077975,13.684352
896,0.39812482,0,0,13.6637365,17.094572,13.6637365
897,0.402219667,0,0,13.63613757,17.10557686,13.63613757
898,0.403119137,0,0,13.589268,17.128868,13.589268
899,0.401539324,0,0,13.6312204,17.10739,13.6312204
900,0.403503594,0,0,13.5931954,17.12822,13.5931954
901,0.403418299,0,0,13.47726645,17.17472455,13.47726645
902,0.399672865,0,0,13.64698927,17.10058282,13.64698927
903,0.40121251,0,0,13.62216725,17.11275225,13.62216725
904,0.402799483,0,0,13.55030825,17.145363,13.55030825
905,0.403103124,0,0,13.47596188,17.173721,13.47596188
906,0.402101366,0,0,13.35721944,17.21120144,13.35721944
907,0.401819102,0,0,13.564447,17.13923817,13.564447
908,0.402357545,0,0,13.5499535,17.1453965,13.5499535
909,0.400742553,0,0,13.56390062,17.14013585,13.56390062
910,0.402079334,0,0,13.45665889,17.17924756,13.45665889
911,0.402616245,0,0,13.457164,17.1794515,13.457164
912,0.402038063,0,0,13.3617175,17.20906438,13.3617175
913,0.400385489,0,0,13.23976933,17.24089667,13.23976933
914,0.401318231,0,0,13.4379445,17.18552625,13.4379445
915,0.401416449,0,0,13.35711502,17.20987818,13.35711502
916,0.40172485,0,0,13.3609228,17.2088722,13.3609228
917,0.400391943,0,0,13.24173133,17.23987517,13.24173133
918,0.398617307,0,0,13.14046214,17.26252843,13.14046214
919,0.400384715,0,0,13.2802702,17.2299699,13.2802702
920,0.400560523,0,0,13.33057333,17.21707533,13.33057333
921,0.400320852,0,0,13.24808283,17.23810967,13.24808283
922,0.398528168,0,0,13.13230622,17.26372878,13.13230622
923,0.397072833,0,0,13.069554,17.27608275,13.069554
924,0.398656125,0,0,13.2242545,17.2441055,13.2242545
925,0.39887402,0,0,13.195643,17.2502825,13.195643
926,0.396972939,0,0,13.2515395,17.23955525,13.2515395
927,0.397034547,0,0,13.16930328,17.25664333,13.16930328
928,0.397985314,0,0,13.1289174,17.26424947,13.1289174
929,0.398260187,0,0,13.12302783,17.2654805,13.12302783
930,0.396487277,0,0,13.0409625,17.28096267,13.0409625
931,0.396927788,0,0,13.10485533,17.26924483,13.10485533
932,0.396446053,0,0,13.03916057,17.281198,13.03916057
933,0.396106104,0,0,13.03954254,17.28113585,13.03954254
934,0.395548826,0,0,13.052169,17.27915375,13.052169
935,0.39484185,0,0,12.99587713,17.28836863,12.99587713
936,0.394554834,0,0,12.99908727,17.2878806,12.99908727
937,0.394008114,0,0,13.01951092,17.28485083,13.01951092
938,0.393345226,0,0,13.05845509,17.27915191,13.05845509
939,0.3926398,0,0,13.094952,17.2740556,13.094952
940,0.39188931,0,0,13.10316033,17.273688,13.10316033
941,0.393221423,0,0,12.99251688,17.28897363,12.99251688
942,0.393600772,0,0,12.98731233,17.289691,12.98731233
943,0.392984266,0,0,13.00991688,17.28653013,13.00991688
944,0.39252274,0,0,13.04745614,17.28129343,13.04745614
945,0.391325687,0,0,13.11696967,17.2724685,13.11696967
946,0.39240188,0,0,13.008388,17.2869022,13.008388
947,0.392805684,0,0,12.9994134,17.288078,12.9994134
948,0.392097637,0,0,13.02991533,17.28402967,13.02991533
949,0.391783122,0,0,13.065695,17.2792164,13.065695
950,0.390450543,0,0,13.17578825,17.26599333,13.17578825
951,0.39168795,0,0,13.044341,17.28252267,13.044341
952,0.391502665,0,0,13.05044145,17.281787,13.05044145
953,0.391079508,0,0,13.08220267,17.27783007,13.08220267
954,0.390804145,0,0,13.12080327,17.27292745,13.12080327
955,0.389605217,0,0,13.2507735,17.258432,13.2507735
956,0.390667326,0,0,13.11969386,17.27388657,13.11969386
957,0.390447107,0,0,13.13117386,17.27257729,13.13117386
958,0.390125128,0,0,13.1639005,17.2688065,13.1639005
959,0.389908119,0,0,13.19789988,17.26467075,13.19789988
960,0.38889764,0,0,13.3448837,17.249406,13.3448837
961,0.389940864,0,0,13.1973066,17.265578,13.1973066
962,0.389646916,0,0,13.22503613,17.2626605,13.22503613
963,0.389266296,0,0,13.27630536,17.25721809,13.27630536
964,0.389237114,0,0,13.2828898,17.2561694,13.2828898
965,0.388178817,0,0,13.4818592,17.236458,13.4818592
966,0.389021938,0,0,13.33789464,17.25162021,13.33789464
967,0.388877197,0,0,13.349511,17.25041671,13.349511
968,0.388416085,0,0,13.42865469,17.24242408,13.42865469
969,0.38839753,0,0,13.4360194,17.2421176,13.4360194
970,0.387226611,0,0,13.72522796,17.21454588,13.72522796
971,0.38776464,0,0,13.59307227,17.22827093,13.59307227
972,0.38795273,0,0,13.56399773,17.2309712,13.56399773
973,0.387548341,0,0,13.63760741,17.22388288,13.63760741
974,0.387212051,0,0,13.72778889,17.21551789,13.72778889
975,0.386146893,0,0,14.0969316,17.184381,14.0969316
976,0.386349047,0,0,14.0307367,17.19133911,14.0307367
977,0.386854413,0,0,13.87504593,17.204958,13.87504593
978,0.387013179,0,0,13.8432414,17.20765967,13.8432414
979,0.386681863,0,0,13.91891156,17.20102863,13.91891156
980,0.385046408,0,0,14.64736638,17.14554793,14.64736638
981,0.385542459,0,0,14.40424571,17.16414546,14.40424571
982,0.385451086,0,0,14.40635477,17.16120677,14.40635477
983,0.386035763,0,0,14.2072165,17.17960033,14.2072165
984,0.386154119,0,0,14.17874433,17.1818692,14.17874433
985,0.385899889,0,0,14.25021864,17.17607157,14.25021864
986,0.384467244,0,0,15.05431483,17.11956257,15.05431483
987,0.384880299,0,0,14.80395927,17.13709855,14.80395927
988,0.385340266,0,0,14.56852817,17.15395617,14.56852817
989,0.385392914,0,0,14.5625998,17.1545152,14.5625998
990,0.385165799,0,0,14.65104936,17.14801493,14.65104936
991,0.384144725,0,0,15.33011275,17.10277375,15.33011275
992,0.384337581,0,0,15.20280927,17.11142945,15.20280927
993,0.384643824,0,0,15.01936773,17.12393809,15.01936773
994,0.384677185,0,0,15.0131889,17.1244654,15.0131889
995,0.384620168,0,0,15.0686165,17.12094567,15.0686165
996,0.384532422,0,0,15.078849,17.1198125,15.078849
997,0.383781056,0,0,15.6444112,17.08317453,15.6444112
998,0.383848985,0,0,15.62074458,17.08544442,15.62074458
999,0.384028904,0,0,15.5064783,17.0932276,15.5064783
1000,0.384068117,0,0,15.49347855,17.094251,15.49347855
1001,0.384069603,0,0,15.51161673,17.09324945,15.51161673
1002,0.383955899,0,0,15.5501101,17.0902429,15.5501101
1003,0.38334933,0,0,16.10161777,17.05616223,16.10161777
1004,0.383392441,0,0,16.09465773,17.05727027,16.09465773
1005,0.38321248,0,0,16.22543843,17.04834843,16.22543843
1006,0.383519456,0,0,16.0079455,17.0631375,16.0079455
1007,0.383541736,0,0,16.0054573,17.0635257,16.0054573
1008,0.383568591,0,0,16.00027742,17.06401775,16.00027742
1009,0.383452256,0,0,16.0569971,17.0599237,16.0569971
1010,0.382970723,0,0,16.5778433,17.0289295,16.5778433
1011,0.382965117,0,0,16.54660867,17.03014233,16.54660867
1012,0.382951105,0,0,16.64644218,17.02563,16.64644218
1013,0.382828143,0,0,16.72920367,17.01975633,16.72920367
1014,0.383086243,0,0,16.5320123,17.0329583,16.5320123
1015,0.3832005,0,0,16.40421386,17.04044486,16.40421386
1016,0.383086995,0,0,16.57092277,17.03115746,16.57092277
1017,0.383012993,0,0,16.59917855,17.02877955,16.59917855
1018,0.382608841,0,0,17.09628433,16.999805,17.09628433
1019,0.382661358,0,0,17.047895,17.002893,17.047895
1020,0.382623863,0,0,17.14237378,16.99805878,17.14237378
1021,0.382472569,0,0,17.2726335,16.98956538,17.2726335
1022,0.382686143,0,0,17.15746021,16.99846807,17.15746021
1023,0.38269978,0,0,17.1049325,17.00104657,17.1049325
1024,0.382648165,0,0,17.1486882,16.99820773,17.1486882
1025,0.382274914,0,0,17.74972265,16.96476015,17.74972265
1026,0.382361165,0,0,17.53407983,16.975974,17.53407983
1027,0.382206083,0,0,17.76890506,16.96270376,17.76890506
1028,0.382326133,0,0,17.80407964,16.963302,17.80407964
1029,0.382356999,0,0,17.71371464,16.96787473,17.71371464
1030,0.382293789,0,0,17.791668,16.96321614,17.791668
1031,0.381917881,0,0,18.422654,16.92792381,18.422654
1032,0.381984391,0,0,18.37219132,16.93132336,18.37219132
1033,0.382021039,0,0,18.4768508,16.9273039,18.4768508
1034,0.382026183,0,0,18.43887791,16.92906045,18.43887791
1035,0.382001451,0,0,18.43734796,16.92862929,18.43734796
1036,0.381735831,0,0,19.06127032,16.894937,19.06127032
1037,0.381696018,0,0,19.06677229,16.89409912,19.06677229
1038,0.381773519,0,0,19.143884,16.8918676,19.143884
1039,0.381764965,0,0,19.1389486,16.8918549,19.1389486
1040,0.381758074,0,0,19.1001013,16.8934921,19.1001013
1041,0.381519316,0,0,19.79473267,16.85623911,19.79473267
1042,0.381513086,0,0,19.72488071,16.85961171,19.72488071
1043,0.381590284,0,0,19.7436172,16.8600652,19.7436172
1044,0.381554106,0,0,19.84703217,16.85435725,19.84703217
1045,0.381543013,0,0,19.81898989,16.8554435,19.81898989
1046,0.381359025,0,0,20.476822,16.82014771,20.476822
1047,0.381384963,0,0,20.59488113,16.81477363,20.59488113
1048,0.381378647,0,0,20.52550264,16.81799318,20.52550264
1049,0.38123263,0,0,21.19045271,16.78209494,21.19045271
1050,0.381258846,0,0,21.31908076,16.77603894,21.31908076
1051,0.38125213,0,0,21.2363708,16.77999732,21.2363708
1052,0.381139934,0,0,21.89305559,16.74408276,21.89305559
1053,0.381165603,0,0,22.03184441,16.73726453,22.03184441
1054,0.381156763,0,0,21.95696073,16.74088865,21.95696073
1055,0.381082459,0,0,22.49199033,16.71104913,22.49199033
1056,0.381101748,0,0,22.73698374,16.69811579,22.73698374
1057,0.381092641,0,0,22.74915229,16.69707429,22.74915229
1058,0.381094752,0,0,22.60238337,16.70509937,22.60238337
1059,0.381072263,0,0,22.758014,16.6962265,22.758014
1060,0.381051894,0,0,23.29322317,16.66575808,23.29322317
1061,0.381058497,0,0,23.31275491,16.66482445,23.31275491
1062,0.38104185,0,0,23.1366569,16.6746133,23.1366569
1063,0.381043713,0,0,23.2893177,16.6658958,23.2893177
1064,0.381066994,0,0,23.32688783,16.66451579,23.32688783
1065,0.381031809,0,0,23.93299436,16.62807736,23.93299436
1066,0.381037993,0,0,23.92788408,16.62856658,23.92788408
1067,0.381018527,0,0,23.78024708,16.63714158,23.78024708
1068,0.381024975,0,0,23.89191392,16.63046785,23.89191392
1069,0.381047008,0,0,23.88983777,16.631365,23.88983777
1070,0.381025601,0,0,24.44348908,16.59678517,24.44348908
1071,0.381031042,0,0,24.49032169,16.59400715,24.49032169
1072,0.381009788,0,0,24.46424076,16.59562424,24.46424076
1073,0.381008542,0,0,24.063229,16.62028933,24.063229
1074,0.381018712,0,0,24.42401293,16.5979775,24.42401293
