Site Code,Bag Code,X,Y,Lat,Lon
52FD16F4-B4A3-4F91-98A5-31F2688B5013,A-1496,360295.9563,6024957.6239,-35.9097,139.4518
52FD16F4-B4A3-4F91-98A5-31F2688B5013,A-1497,360295.9563,6024957.6239,-35.9097,139.4518
52FD16F4-B4A3-4F91-98A5-31F2688B5013,A-1498,360295.9563,6024957.6239,-35.9097,139.4518
52FD16F4-B4A3-4F91-98A5-31F2688B5013,A-1499,360295.9563,6024957.6239,-35.9097,139.4518
52FD16F4-B4A3-4F91-98A5-31F2688B5013,A-1500,360295.9563,6024957.6239,-35.9097,139.4518
52FD16F4-B4A3-4F91-98A5-31F2688B5013,A-1501,360295.9563,6024957.6239,-35.9097,139.4518
52FD16F4-B4A3-4F91-98A5-31F2688B5013,A-1502,360295.9563,6024957.6239,-35.9097,139.4518
52FD16F4-B4A3-4F91-98A5-31F2688B5013,A-1503,360295.9563,6024957.6239,-35.9097,139.4518
52FD16F4-B4A3-4F91-98A5-31F2688B5013,A-1504,360295.9563,6024957.6239,-35.9097,139.4518
52FD16F4-B4A3-4F91-98A5-31F2688B5013,A-1505,360295.9563,6024957.6239,-35.9097,139.4518
52FD16F4-B4A3-4F91-98A5-31F2688B5013,A-1506,360295.9563,6024957.6239,-35.9097,139.4518
52FD16F4-B4A3-4F91-98A5-31F2688B5013,A-1507,360295.9563,6024957.6239,-35.9097,139.4518
52FD16F4-B4A3-4F91-98A5-31F2688B5013,A-1508,360295.9563,6024957.6239,-35.9097,139.4518
723C7ED9-2E24-41FB-8301-76CE2E2500F9,A-1480,355326.2555,6027394.0391,-35.8870,139.3971
723C7ED9-2E24-41FB-8301-76CE2E2500F9,A-1481,355326.2555,6027394.0391,-35.8870,139.3971
723C7ED9-2E24-41FB-8301-76CE2E2500F9,A-1482,355326.2555,6027394.0391,-35.8870,139.3971
723C7ED9-2E24-41FB-8301-76CE2E2500F9,A-1483,355326.2555,6027394.0391,-35.8870,139.3971
723C7ED9-2E24-41FB-8301-76CE2E2500F9,A-1484,355326.2555,6027394.0391,-35.8870,139.3971
723C7ED9-2E24-41FB-8301-76CE2E2500F9,A-1485,355326.2555,6027394.0391,-35.8870,139.3971
723C7ED9-2E24-41FB-8301-76CE2E2500F9,A-1486,355326.2555,6027394.0391,-35.8870,139.3971
723C7ED9-2E24-41FB-8301-76CE2E2500F9,A-1487,355326.2555,6027394.0391,-35.8870,139.3971
723C7ED9-2E24-41FB-8301-76CE2E2500F9,A-1488,355326.2555,6027394.0391,-35.8870,139.3971
723C7ED9-2E24-41FB-8301-76CE2E2500F9,A-1489,355326.2555,6027394.0391,-35.8870,139.3971
723C7ED9-2E24-41FB-8301-76CE2E2500F9,A-1490,355326.2555,6027394.0391,-35.8870,139.3971
723C7ED9-2E24-41FB-8301-76CE2E2500F9,A-1491,355326.2555,6027394.0391,-35.8870,139.3971
723C7ED9-2E24-41FB-8301-76CE2E2500F9,A-1492,355326.2555,6027394.0391,-35.8870,139.3971
723C7ED9-2E24-41FB-8301-76CE2E2500F9,A-1493,355326.2555,6027394.0391,-35.8870,139.3971
F91D0ADE-564B-487E-AAC1-975EC32D13E6,A-265,350825.3971,6030809.7060,-35.8556,139.3479
F91D0ADE-564B-487E-AAC1-975EC32D13E6,A-272,350825.3971,6030809.7060,-35.8556,139.3479
F91D0ADE-564B-487E-AAC1-975EC32D13E6,A-266,350825.3971,6030809.7060,-35.8556,139.3479
F91D0ADE-564B-487E-AAC1-975EC32D13E6,A-267,350825.3971,6030809.7060,-35.8556,139.3479
F91D0ADE-564B-487E-AAC1-975EC32D13E6,A-274,350825.3971,6030809.7060,-35.8556,139.3479
F91D0ADE-564B-487E-AAC1-975EC32D13E6,A-275,350825.3971,6030809.7060,-35.8556,139.3479
F91D0ADE-564B-487E-AAC1-975EC32D13E6,A-273,350825.3971,6030809.7060,-35.8556,139.3479
F91D0ADE-564B-487E-AAC1-975EC32D13E6,A-278,350825.3971,6030809.7060,-35.8556,139.3479
F5A3FAF8-8CE0-4261-8922-5A130BF0634A,A-1515,360389.4418,6024794.1175,-35.9112,139.4528
F5A3FAF8-8CE0-4261-8922-5A130BF0634A,A-1516,360389.4418,6024794.1175,-35.9112,139.4528
727F78B1-A303-4F4B-AEAB-A0B8EA5A2DD5,A-1535,360732.6781,6024795.8872,-35.9112,139.4566
9A7CDB82-0BD1-4670-AD07-720E812AE832,A-293,372640.3990,6008585.3215,-36.0590,139.5859
9A7CDB82-0BD1-4670-AD07-720E812AE832,A-294,372640.3990,6008585.3215,-36.0590,139.5859
9A7CDB82-0BD1-4670-AD07-720E812AE832,A-295,372640.3990,6008585.3215,-36.0590,139.5859
9A7CDB82-0BD1-4670-AD07-720E812AE832,A-131,372640.3990,6008585.3215,-36.0590,139.5859
9A7CDB82-0BD1-4670-AD07-720E812AE832,A-132,372640.3990,6008585.3215,-36.0590,139.5859
9A7CDB82-0BD1-4670-AD07-720E812AE832,A-133,372640.3990,6008585.3215,-36.0590,139.5859
9A7CDB82-0BD1-4670-AD07-720E812AE832,A-134,372640.3990,6008585.3215,-36.0590,139.5859
9A7CDB82-0BD1-4670-AD07-720E812AE832,A-135,372640.3990,6008585.3215,-36.0590,139.5859
9A7CDB82-0BD1-4670-AD07-720E812AE832,A-136,372640.3990,6008585.3215,-36.0590,139.5859
9A7CDB82-0BD1-4670-AD07-720E812AE832,A-137,372640.3990,6008585.3215,-36.0590,139.5859
9A7CDB82-0BD1-4670-AD07-720E812AE832,A-138,372640.3990,6008585.3215,-36.0590,139.5859
9A7CDB82-0BD1-4670-AD07-720E812AE832,A-139,372640.3990,6008585.3215,-36.0590,139.5859
9A7CDB82-0BD1-4670-AD07-720E812AE832,A-140,372640.3990,6008585.3215,-36.0590,139.5859
9A7CDB82-0BD1-4670-AD07-720E812AE832,A-141,372640.3990,6008585.3215,-36.0590,139.5859
1930F901-0114-44C1-A3EA-357A6A38F80B,A-297,377300.6461,6001878.8818,-36.1200,139.6366
1930F901-0114-44C1-A3EA-357A6A38F80B,A-300,377300.6461,6001878.8818,-36.1200,139.6366
1930F901-0114-44C1-A3EA-357A6A38F80B,A-279,377300.6461,6001878.8818,-36.1200,139.6366
1930F901-0114-44C1-A3EA-357A6A38F80B,A-280,377300.6461,6001878.8818,-36.1200,139.6366
1930F901-0114-44C1-A3EA-357A6A38F80B,A-282,377300.6461,6001878.8818,-36.1200,139.6366
1930F901-0114-44C1-A3EA-357A6A38F80B,A-281,377300.6461,6001878.8818,-36.1200,139.6366
1930F901-0114-44C1-A3EA-357A6A38F80B,A-283,377300.6461,6001878.8818,-36.1200,139.6366
1930F901-0114-44C1-A3EA-357A6A38F80B,A-284,377300.6461,6001878.8818,-36.1200,139.6366
1930F901-0114-44C1-A3EA-357A6A38F80B,A-285,377300.6461,6001878.8818,-36.1200,139.6366
1930F901-0114-44C1-A3EA-357A6A38F80B,A-286,377300.6461,6001878.8818,-36.1200,139.6366
1930F901-0114-44C1-A3EA-357A6A38F80B,A-287,377300.6461,6001878.8818,-36.1200,139.6366
1930F901-0114-44C1-A3EA-357A6A38F80B,A-288,377300.6461,6001878.8818,-36.1200,139.6366
1930F901-0114-44C1-A3EA-357A6A38F80B,A-289,377300.6461,6001878.8818,-36.1200,139.6366
1930F901-0114-44C1-A3EA-357A6A38F80B,A-290,377300.6461,6001878.8818,-36.1200,139.6366
51025252-131A-429C-A14C-402358933B9D,A-57,369487.7266,6009820.6522,-36.0474,139.5511
51025252-131A-429C-A14C-402358933B9D,A-58,369487.7266,6009820.6522,-36.0474,139.5511
51025252-131A-429C-A14C-402358933B9D,A-59,369487.7266,6009820.6522,-36.0474,139.5511
51025252-131A-429C-A14C-402358933B9D,A-60,369487.7266,6009820.6522,-36.0474,139.5511
51025252-131A-429C-A14C-402358933B9D,A-61,369487.7266,6009820.6522,-36.0474,139.5511
51025252-131A-429C-A14C-402358933B9D,A-62,369487.7266,6009820.6522,-36.0474,139.5511
51025252-131A-429C-A14C-402358933B9D,A-63,369487.7266,6009820.6522,-36.0474,139.5511
51025252-131A-429C-A14C-402358933B9D,A-64,369487.7266,6009820.6522,-36.0474,139.5511
51025252-131A-429C-A14C-402358933B9D,A-65,369487.7266,6009820.6522,-36.0474,139.5511
51025252-131A-429C-A14C-402358933B9D,A-66,369487.7266,6009820.6522,-36.0474,139.5511
51025252-131A-429C-A14C-402358933B9D,A-67,369487.7266,6009820.6522,-36.0474,139.5511
51025252-131A-429C-A14C-402358933B9D,A-68,369487.7266,6009820.6522,-36.0474,139.5511
51025252-131A-429C-A14C-402358933B9D,A-69,369487.7266,6009820.6522,-36.0474,139.5511
51025252-131A-429C-A14C-402358933B9D,A-70,369487.7266,6009820.6522,-36.0474,139.5511
C82977BE-932A-4AB3-A7EF-54F800F6F3DA,A-72,369415.1742,6010275.8028,-36.0433,139.5504
C82977BE-932A-4AB3-A7EF-54F800F6F3DA,A-73,369415.1742,6010275.8028,-36.0433,139.5504
C82977BE-932A-4AB3-A7EF-54F800F6F3DA,A-74,369415.1742,6010275.8028,-36.0433,139.5504
C82977BE-932A-4AB3-A7EF-54F800F6F3DA,A-75,369415.1742,6010275.8028,-36.0433,139.5504
C82977BE-932A-4AB3-A7EF-54F800F6F3DA,A-76,369415.1742,6010275.8028,-36.0433,139.5504
C82977BE-932A-4AB3-A7EF-54F800F6F3DA,A-77,369415.1742,6010275.8028,-36.0433,139.5504
C82977BE-932A-4AB3-A7EF-54F800F6F3DA,A-78,369415.1742,6010275.8028,-36.0433,139.5504
C82977BE-932A-4AB3-A7EF-54F800F6F3DA,A-79,369415.1742,6010275.8028,-36.0433,139.5504
C82977BE-932A-4AB3-A7EF-54F800F6F3DA,A-80,369415.1742,6010275.8028,-36.0433,139.5504
C82977BE-932A-4AB3-A7EF-54F800F6F3DA,A-81,369415.1742,6010275.8028,-36.0433,139.5504
C82977BE-932A-4AB3-A7EF-54F800F6F3DA,A-82,369415.1742,6010275.8028,-36.0433,139.5504
C82977BE-932A-4AB3-A7EF-54F800F6F3DA,A-83,369415.1742,6010275.8028,-36.0433,139.5504
C82977BE-932A-4AB3-A7EF-54F800F6F3DA,A-84,369415.1742,6010275.8028,-36.0433,139.5504
C82977BE-932A-4AB3-A7EF-54F800F6F3DA,A-85,369415.1742,6010275.8028,-36.0433,139.5504
EC237BEB-2DCE-47B7-9646-043A98AB159C,A-216,366572.3610,6013036.9999,-36.0180,139.5193
EC237BEB-2DCE-47B7-9646-043A98AB159C,A-217,366572.3610,6013036.9999,-36.0180,139.5193
EC237BEB-2DCE-47B7-9646-043A98AB159C,A-218,366572.3610,6013036.9999,-36.0180,139.5193
EC237BEB-2DCE-47B7-9646-043A98AB159C,A-219,366572.3610,6013036.9999,-36.0180,139.5193
EC237BEB-2DCE-47B7-9646-043A98AB159C,A-220,366572.3610,6013036.9999,-36.0180,139.5193
EC237BEB-2DCE-47B7-9646-043A98AB159C,A-230,366572.3610,6013036.9999,-36.0180,139.5193
EC237BEB-2DCE-47B7-9646-043A98AB159C,A-231,366572.3610,6013036.9999,-36.0180,139.5193
EC237BEB-2DCE-47B7-9646-043A98AB159C,A-232,366572.3610,6013036.9999,-36.0180,139.5193
EC237BEB-2DCE-47B7-9646-043A98AB159C,A-233,366572.3610,6013036.9999,-36.0180,139.5193
EC237BEB-2DCE-47B7-9646-043A98AB159C,A-234,366572.3610,6013036.9999,-36.0180,139.5193
EC237BEB-2DCE-47B7-9646-043A98AB159C,A-235,366572.3610,6013036.9999,-36.0180,139.5193
EC237BEB-2DCE-47B7-9646-043A98AB159C,A-236,366572.3610,6013036.9999,-36.0180,139.5193
EC237BEB-2DCE-47B7-9646-043A98AB159C,A-237,366572.3610,6013036.9999,-36.0180,139.5193
EC237BEB-2DCE-47B7-9646-043A98AB159C,A-238,366572.3610,6013036.9999,-36.0180,139.5193
D2293549-99FC-458D-98FC-E74A14C76A50,A-177,369909.0992,6007747.0259,-36.0662,139.5554
D2293549-99FC-458D-98FC-E74A14C76A50,A-178,369909.0992,6007747.0259,-36.0662,139.5554
D2293549-99FC-458D-98FC-E74A14C76A50,A-179,369909.0992,6007747.0259,-36.0662,139.5554
D2293549-99FC-458D-98FC-E74A14C76A50,A-180,369909.0992,6007747.0259,-36.0662,139.5554
D2293549-99FC-458D-98FC-E74A14C76A50,A-181,369909.0992,6007747.0259,-36.0662,139.5554
D2293549-99FC-458D-98FC-E74A14C76A50,A-182,369909.0992,6007747.0259,-36.0662,139.5554
D2293549-99FC-458D-98FC-E74A14C76A50,A-183,369909.0992,6007747.0259,-36.0662,139.5554
D2293549-99FC-458D-98FC-E74A14C76A50,A-184,369909.0992,6007747.0259,-36.0662,139.5554
D2293549-99FC-458D-98FC-E74A14C76A50,A-185,369909.0992,6007747.0259,-36.0662,139.5554
D2293549-99FC-458D-98FC-E74A14C76A50,A-186,369909.0992,6007747.0259,-36.0662,139.5554
D2293549-99FC-458D-98FC-E74A14C76A50,A-187,369909.0992,6007747.0259,-36.0662,139.5554
D2293549-99FC-458D-98FC-E74A14C76A50,A-188,369909.0992,6007747.0259,-36.0662,139.5554
D2293549-99FC-458D-98FC-E74A14C76A50,A-189,369909.0992,6007747.0259,-36.0662,139.5554
D2293549-99FC-458D-98FC-E74A14C76A50,A-190,369909.0992,6007747.0259,-36.0662,139.5554
E03D9A95-F232-4DBB-8CDA-7B34EDB0E524,A-240,366451.7188,6014242.5456,-36.0072,139.5181
E03D9A95-F232-4DBB-8CDA-7B34EDB0E524,A-241,366451.7188,6014242.5456,-36.0072,139.5181
E03D9A95-F232-4DBB-8CDA-7B34EDB0E524,A-242,366451.7188,6014242.5456,-36.0072,139.5181
E03D9A95-F232-4DBB-8CDA-7B34EDB0E524,A-243,366451.7188,6014242.5456,-36.0072,139.5181
E03D9A95-F232-4DBB-8CDA-7B34EDB0E524,A-244,366451.7188,6014242.5456,-36.0072,139.5181
E03D9A95-F232-4DBB-8CDA-7B34EDB0E524,A-245,366451.7188,6014242.5456,-36.0072,139.5181
E03D9A95-F232-4DBB-8CDA-7B34EDB0E524,A-246,366451.7188,6014242.5456,-36.0072,139.5181
E03D9A95-F232-4DBB-8CDA-7B34EDB0E524,A-247,366451.7188,6014242.5456,-36.0072,139.5181
E03D9A95-F232-4DBB-8CDA-7B34EDB0E524,A-248,366451.7188,6014242.5456,-36.0072,139.5181
E03D9A95-F232-4DBB-8CDA-7B34EDB0E524,A-249,366451.7188,6014242.5456,-36.0072,139.5181
E03D9A95-F232-4DBB-8CDA-7B34EDB0E524,A-250,366451.7188,6014242.5456,-36.0072,139.5181
E03D9A95-F232-4DBB-8CDA-7B34EDB0E524,A-1401,366451.7188,6014242.5456,-36.0072,139.5181
E03D9A95-F232-4DBB-8CDA-7B34EDB0E524,A-1402,366451.7188,6014242.5456,-36.0072,139.5181
E03D9A95-F232-4DBB-8CDA-7B34EDB0E524,A-1403,366451.7188,6014242.5456,-36.0072,139.5181
F08C4C8B-506B-493D-97EE-144643596614,A-317,371218.1807,6006207.0628,-36.0802,139.5697
F08C4C8B-506B-493D-97EE-144643596614,A-318,371218.1807,6006207.0628,-36.0802,139.5697
F08C4C8B-506B-493D-97EE-144643596614,A-319,371218.1807,6006207.0628,-36.0802,139.5697
F08C4C8B-506B-493D-97EE-144643596614,A-320,371218.1807,6006207.0628,-36.0802,139.5697
F08C4C8B-506B-493D-97EE-144643596614,A-151,371218.1807,6006207.0628,-36.0802,139.5697
F08C4C8B-506B-493D-97EE-144643596614,A-152,371218.1807,6006207.0628,-36.0802,139.5697
F08C4C8B-506B-493D-97EE-144643596614,A-153,371218.1807,6006207.0628,-36.0802,139.5697
F08C4C8B-506B-493D-97EE-144643596614,A-154,371218.1807,6006207.0628,-36.0802,139.5697
F08C4C8B-506B-493D-97EE-144643596614,A-155,371218.1807,6006207.0628,-36.0802,139.5697
F08C4C8B-506B-493D-97EE-144643596614,A-156,371218.1807,6006207.0628,-36.0802,139.5697
F08C4C8B-506B-493D-97EE-144643596614,A-157,371218.1807,6006207.0628,-36.0802,139.5697
F08C4C8B-506B-493D-97EE-144643596614,A-158,371218.1807,6006207.0628,-36.0802,139.5697
F08C4C8B-506B-493D-97EE-144643596614,A-159,371218.1807,6006207.0628,-36.0802,139.5697
F08C4C8B-506B-493D-97EE-144643596614,A-160,371218.1807,6006207.0628,-36.0802,139.5697
ABAB254F-FF89-4F21-8C10-6086060ED3BB,A-349,373738.9494,6007289.6856,-36.0708,139.5979
ABAB254F-FF89-4F21-8C10-6086060ED3BB,A-348,373738.9494,6007289.6856,-36.0708,139.5979
ABAB254F-FF89-4F21-8C10-6086060ED3BB,A-347,373738.9494,6007289.6856,-36.0708,139.5979
ABAB254F-FF89-4F21-8C10-6086060ED3BB,A-346,373738.9494,6007289.6856,-36.0708,139.5979
ABAB254F-FF89-4F21-8C10-6086060ED3BB,A-345,373738.9494,6007289.6856,-36.0708,139.5979
ABAB254F-FF89-4F21-8C10-6086060ED3BB,A-344,373738.9494,6007289.6856,-36.0708,139.5979
ABAB254F-FF89-4F21-8C10-6086060ED3BB,A-343,373738.9494,6007289.6856,-36.0708,139.5979
ABAB254F-FF89-4F21-8C10-6086060ED3BB,A-342,373738.9494,6007289.6856,-36.0708,139.5979
ABAB254F-FF89-4F21-8C10-6086060ED3BB,A-341,373738.9494,6007289.6856,-36.0708,139.5979
ABAB254F-FF89-4F21-8C10-6086060ED3BB,A-340,373738.9494,6007289.6856,-36.0708,139.5979
ABAB254F-FF89-4F21-8C10-6086060ED3BB,A-339,373738.9494,6007289.6856,-36.0708,139.5979
ABAB254F-FF89-4F21-8C10-6086060ED3BB,A-338,373738.9494,6007289.6856,-36.0708,139.5979
ABAB254F-FF89-4F21-8C10-6086060ED3BB,A-337,373738.9494,6007289.6856,-36.0708,139.5979
ABAB254F-FF89-4F21-8C10-6086060ED3BB,A-336,373738.9494,6007289.6856,-36.0708,139.5979
889EE671-EA70-421D-8241-A059423951C8,A-381,373856.0141,6006347.4155,-36.0793,139.5990
889EE671-EA70-421D-8241-A059423951C8,A-382,373856.0141,6006347.4155,-36.0793,139.5990
889EE671-EA70-421D-8241-A059423951C8,A-383,373856.0141,6006347.4155,-36.0793,139.5990
889EE671-EA70-421D-8241-A059423951C8,A-384,373856.0141,6006347.4155,-36.0793,139.5990
889EE671-EA70-421D-8241-A059423951C8,A-385,373856.0141,6006347.4155,-36.0793,139.5990
889EE671-EA70-421D-8241-A059423951C8,A-386,373856.0141,6006347.4155,-36.0793,139.5990
889EE671-EA70-421D-8241-A059423951C8,A-387,373856.0141,6006347.4155,-36.0793,139.5990
889EE671-EA70-421D-8241-A059423951C8,A-388,373856.0141,6006347.4155,-36.0793,139.5990
889EE671-EA70-421D-8241-A059423951C8,A-389,373856.0141,6006347.4155,-36.0793,139.5990
889EE671-EA70-421D-8241-A059423951C8,A-390,373856.0141,6006347.4155,-36.0793,139.5990
889EE671-EA70-421D-8241-A059423951C8,A-391,373856.0141,6006347.4155,-36.0793,139.5990
889EE671-EA70-421D-8241-A059423951C8,A-392,373856.0141,6006347.4155,-36.0793,139.5990
889EE671-EA70-421D-8241-A059423951C8,A-393,373856.0141,6006347.4155,-36.0793,139.5990
889EE671-EA70-421D-8241-A059423951C8,A-394,373856.0141,6006347.4155,-36.0793,139.5990
45016DE3-36FB-4790-BD4A-CC206EC1ED2D,A-396,373805.1845,6007318.8210,-36.0705,139.5986
45016DE3-36FB-4790-BD4A-CC206EC1ED2D,A-397,373805.1845,6007318.8210,-36.0705,139.5986
45016DE3-36FB-4790-BD4A-CC206EC1ED2D,A-398,373805.1845,6007318.8210,-36.0705,139.5986
45016DE3-36FB-4790-BD4A-CC206EC1ED2D,A-399,373805.1845,6007318.8210,-36.0705,139.5986
45016DE3-36FB-4790-BD4A-CC206EC1ED2D,A-400,373805.1845,6007318.8210,-36.0705,139.5986
45016DE3-36FB-4790-BD4A-CC206EC1ED2D,A-1301,373805.1845,6007318.8210,-36.0705,139.5986
45016DE3-36FB-4790-BD4A-CC206EC1ED2D,A-1302,373805.1845,6007318.8210,-36.0705,139.5986
45016DE3-36FB-4790-BD4A-CC206EC1ED2D,A-1303,373805.1845,6007318.8210,-36.0705,139.5986
45016DE3-36FB-4790-BD4A-CC206EC1ED2D,A-1304,373805.1845,6007318.8210,-36.0705,139.5986
45016DE3-36FB-4790-BD4A-CC206EC1ED2D,A-1305,373805.1845,6007318.8210,-36.0705,139.5986
45016DE3-36FB-4790-BD4A-CC206EC1ED2D,A-1306,373805.1845,6007318.8210,-36.0705,139.5986
45016DE3-36FB-4790-BD4A-CC206EC1ED2D,A-1307,373805.1845,6007318.8210,-36.0705,139.5986
45016DE3-36FB-4790-BD4A-CC206EC1ED2D,A-1308,373805.1845,6007318.8210,-36.0705,139.5986
45016DE3-36FB-4790-BD4A-CC206EC1ED2D,A-1309,373805.1845,6007318.8210,-36.0705,139.5986
673A3C02-EADD-47E4-9D85-3D71FC077EB1,A-403,375551.5317,5999160.0913,-36.1443,139.6167
673A3C02-EADD-47E4-9D85-3D71FC077EB1,A-406,375551.5317,5999160.0913,-36.1443,139.6167
673A3C02-EADD-47E4-9D85-3D71FC077EB1,A-554,375551.5317,5999160.0913,-36.1443,139.6167
673A3C02-EADD-47E4-9D85-3D71FC077EB1,A-553,375551.5317,5999160.0913,-36.1443,139.6167
9ACDCB5A-953C-4408-BA83-65A20B60CE5F,A-412,375536.6640,5999414.1762,-36.1420,139.6166
9ACDCB5A-953C-4408-BA83-65A20B60CE5F,A-413,375536.6640,5999414.1762,-36.1420,139.6166
9ACDCB5A-953C-4408-BA83-65A20B60CE5F,A-414,375536.6640,5999414.1762,-36.1420,139.6166
9ACDCB5A-953C-4408-BA83-65A20B60CE5F,A-415,375536.6640,5999414.1762,-36.1420,139.6166
9ACDCB5A-953C-4408-BA83-65A20B60CE5F,A-416,375536.6640,5999414.1762,-36.1420,139.6166
9ACDCB5A-953C-4408-BA83-65A20B60CE5F,A-417,375536.6640,5999414.1762,-36.1420,139.6166
9ACDCB5A-953C-4408-BA83-65A20B60CE5F,A-418,375536.6640,5999414.1762,-36.1420,139.6166
9ACDCB5A-953C-4408-BA83-65A20B60CE5F,A-419,375536.6640,5999414.1762,-36.1420,139.6166
9ACDCB5A-953C-4408-BA83-65A20B60CE5F,A-420,375536.6640,5999414.1762,-36.1420,139.6166
9ACDCB5A-953C-4408-BA83-65A20B60CE5F,A-421,375536.6640,5999414.1762,-36.1420,139.6166
9ACDCB5A-953C-4408-BA83-65A20B60CE5F,A-422,375536.6640,5999414.1762,-36.1420,139.6166
9ACDCB5A-953C-4408-BA83-65A20B60CE5F,A-423,375536.6640,5999414.1762,-36.1420,139.6166
9ACDCB5A-953C-4408-BA83-65A20B60CE5F,A-424,375536.6640,5999414.1762,-36.1420,139.6166
739AEC2F-3C1D-4AE1-8250-E3DDDFDCC6D3,A-1051,375459.2677,6000500.7127,-36.1322,139.6159
739AEC2F-3C1D-4AE1-8250-E3DDDFDCC6D3,A-1052,375459.2677,6000500.7127,-36.1322,139.6159
739AEC2F-3C1D-4AE1-8250-E3DDDFDCC6D3,A-1053,375459.2677,6000500.7127,-36.1322,139.6159
739AEC2F-3C1D-4AE1-8250-E3DDDFDCC6D3,A-1054,375459.2677,6000500.7127,-36.1322,139.6159
739AEC2F-3C1D-4AE1-8250-E3DDDFDCC6D3,A-1055,375459.2677,6000500.7127,-36.1322,139.6159
739AEC2F-3C1D-4AE1-8250-E3DDDFDCC6D3,A-1056,375459.2677,6000500.7127,-36.1322,139.6159
739AEC2F-3C1D-4AE1-8250-E3DDDFDCC6D3,A-1057,375459.2677,6000500.7127,-36.1322,139.6159
739AEC2F-3C1D-4AE1-8250-E3DDDFDCC6D3,A-1058,375459.2677,6000500.7127,-36.1322,139.6159
739AEC2F-3C1D-4AE1-8250-E3DDDFDCC6D3,A-1059,375459.2677,6000500.7127,-36.1322,139.6159
739AEC2F-3C1D-4AE1-8250-E3DDDFDCC6D3,A-1060,375459.2677,6000500.7127,-36.1322,139.6159
739AEC2F-3C1D-4AE1-8250-E3DDDFDCC6D3,A-1061,375459.2677,6000500.7127,-36.1322,139.6159
739AEC2F-3C1D-4AE1-8250-E3DDDFDCC6D3,A-1062,375459.2677,6000500.7127,-36.1322,139.6159
739AEC2F-3C1D-4AE1-8250-E3DDDFDCC6D3,A-1063,375459.2677,6000500.7127,-36.1322,139.6159
739AEC2F-3C1D-4AE1-8250-E3DDDFDCC6D3,A-1064,375459.2677,6000500.7127,-36.1322,139.6159
3EE424EA-D185-4D51-A3EC-984093B23C57,A-431,374013.7480,6003935.9800,-36.1011,139.6004
3EE424EA-D185-4D51-A3EC-984093B23C57,A-432,374013.7480,6003935.9800,-36.1011,139.6004
3EE424EA-D185-4D51-A3EC-984093B23C57,A-433,374013.7480,6003935.9800,-36.1011,139.6004
3EE424EA-D185-4D51-A3EC-984093B23C57,A-434,374013.7480,6003935.9800,-36.1011,139.6004
3EE424EA-D185-4D51-A3EC-984093B23C57,A-435,374013.7480,6003935.9800,-36.1011,139.6004
3EE424EA-D185-4D51-A3EC-984093B23C57,A-436,374013.7480,6003935.9800,-36.1011,139.6004
3EE424EA-D185-4D51-A3EC-984093B23C57,A-437,374013.7480,6003935.9800,-36.1011,139.6004
3EE424EA-D185-4D51-A3EC-984093B23C57,A-438,374013.7480,6003935.9800,-36.1011,139.6004
3EE424EA-D185-4D51-A3EC-984093B23C57,A-439,374013.7480,6003935.9800,-36.1011,139.6004
3EE424EA-D185-4D51-A3EC-984093B23C57,A-440,374013.7480,6003935.9800,-36.1011,139.6004
3EE424EA-D185-4D51-A3EC-984093B23C57,A-441,374013.7480,6003935.9800,-36.1011,139.6004
3EE424EA-D185-4D51-A3EC-984093B23C57,A-442,374013.7480,6003935.9800,-36.1011,139.6004
3EE424EA-D185-4D51-A3EC-984093B23C57,A-443,374013.7480,6003935.9800,-36.1011,139.6004
3EE424EA-D185-4D51-A3EC-984093B23C57,A-444,374013.7480,6003935.9800,-36.1011,139.6004
E2ACC57F-4637-4D16-9480-A3923E507707,A-446,367379.8642,6012031.2547,-36.0272,139.5281
F9E0F84C-C84D-4067-9B7B-2A12C0D615CC,A-87,367965.3336,6011102.4317,-36.0357,139.5344
F9E0F84C-C84D-4067-9B7B-2A12C0D615CC,A-88,367965.3336,6011102.4317,-36.0357,139.5344
F9E0F84C-C84D-4067-9B7B-2A12C0D615CC,A-89,367965.3336,6011102.4317,-36.0357,139.5344
F9E0F84C-C84D-4067-9B7B-2A12C0D615CC,A-90,367965.3336,6011102.4317,-36.0357,139.5344
F9E0F84C-C84D-4067-9B7B-2A12C0D615CC,A-91,367965.3336,6011102.4317,-36.0357,139.5344
F9E0F84C-C84D-4067-9B7B-2A12C0D615CC,A-92,367965.3336,6011102.4317,-36.0357,139.5344
F9E0F84C-C84D-4067-9B7B-2A12C0D615CC,A-93,367965.3336,6011102.4317,-36.0357,139.5344
F9E0F84C-C84D-4067-9B7B-2A12C0D615CC,A-94,367965.3336,6011102.4317,-36.0357,139.5344
F9E0F84C-C84D-4067-9B7B-2A12C0D615CC,A-95,367965.3336,6011102.4317,-36.0357,139.5344
F9E0F84C-C84D-4067-9B7B-2A12C0D615CC,A-96,367965.3336,6011102.4317,-36.0357,139.5344
F9E0F84C-C84D-4067-9B7B-2A12C0D615CC,A-97,367965.3336,6011102.4317,-36.0357,139.5344
F9E0F84C-C84D-4067-9B7B-2A12C0D615CC,A-98,367965.3336,6011102.4317,-36.0357,139.5344
F9E0F84C-C84D-4067-9B7B-2A12C0D615CC,A-99,367965.3336,6011102.4317,-36.0357,139.5344
F9E0F84C-C84D-4067-9B7B-2A12C0D615CC,A-100,367965.3336,6011102.4317,-36.0357,139.5344
