ISOTime,Wx,Wy,Chx
06/01/2021 02:15:00,-0.3935,5.8568,0
06/01/2021 02:30:00,-0.4092,6.8478,0
06/01/2021 02:45:00,-0.4163,6.1960,0
06/01/2021 03:00:00,-0.2258,6.2960,0
06/01/2021 03:15:00,-0.2368,6.6558,0
06/01/2021 03:30:00,0.1342,6.7387,0
06/01/2021 03:45:00,-1.1202,6.1488,0
06/01/2021 04:00:00,-1.2687,6.3954,0
06/01/2021 04:15:00,-1.3889,6.4727,0
06/01/2021 04:30:00,-1.5100,6.0648,0
06/01/2021 04:45:00,-1.6067,6.4530,0
06/01/2021 05:00:00,-1.9230,6.7723,0
06/01/2021 05:15:00,-1.4728,6.8638,0
06/01/2021 05:30:00,-1.2762,6.2307,0
06/01/2021 05:45:00,-1.1215,5.0366,0
06/01/2021 06:00:00,-0.6581,6.6073,0
06/01/2021 06:15:00,-1.6526,6.7506,0
06/01/2021 06:30:00,-2.4716,5.1473,0
06/01/2021 06:45:00,-1.1130,5.6107,0
06/01/2021 07:00:00,-2.0086,6.0766,0
06/01/2021 07:15:00,-2.2550,6.5423,0
06/01/2021 07:30:00,-0.5231,6.9102,0
06/01/2021 07:45:00,-0.5841,6.3231,0
06/01/2021 08:00:00,-2.6655,6.5375,0
06/01/2021 08:15:00,-1.8124,6.7199,0
06/01/2021 08:30:00,-0.5757,6.8258,0
06/01/2021 08:45:00,-0.5577,7.3088,0
06/01/2021 09:00:00,-1.5604,7.2132,0
06/01/2021 09:15:00,-2.6329,6.2913,0
06/01/2021 09:30:00,-3.5272,4.2721,0
06/01/2021 09:45:00,-0.5483,6.3965,0
06/01/2021 10:00:00,-0.7136,6.0782,0
06/01/2021 10:15:00,-0.7661,6.5252,0
06/01/2021 10:30:00,0.4700,6.8840,0
06/01/2021 10:45:00,-0.8824,6.5508,0
06/01/2021 11:00:00,0.7809,6.5436,0
06/01/2021 11:15:00,0.4455,6.5248,0
06/01/2021 11:30:00,0.4557,6.6745,0
06/01/2021 11:45:00,0.8058,6.8629,0
06/01/2021 12:00:00,1.3349,6.4125,0
06/01/2021 12:15:00,-0.1925,6.8473,0
06/01/2021 12:30:00,1.4086,6.9282,0
06/01/2021 12:45:00,0.6286,7.3331,0
06/01/2021 13:00:00,0.8967,7.6375,0
06/01/2021 13:15:00,0.5952,7.7371,0
06/01/2021 13:30:00,0.6086,7.6558,0
06/01/2021 13:45:00,2.6422,7.7309,0
06/01/2021 14:00:00,1.2836,7.9977,0
06/01/2021 14:15:00,1.0722,8.5430,0
06/01/2021 14:30:00,1.4255,9.0282,0
06/01/2021 14:45:00,1.1461,9.0578,0
06/01/2021 15:00:00,0.7996,9.5566,0
06/01/2021 15:15:00,1.1187,9.6051,0
06/01/2021 15:30:00,1.9219,9.6097,0
06/01/2021 15:45:00,1.9984,9.9921,0
06/01/2021 16:00:00,2.1882,9.7474,0
06/01/2021 16:15:00,1.6728,9.6866,0
06/01/2021 16:30:00,2.8708,10.1103,0
06/01/2021 16:45:00,2.3181,9.9639,0
06/01/2021 17:00:00,2.2306,10.3115,0
06/01/2021 17:15:00,1.4379,10.2294,0
06/01/2021 17:30:00,2.0076,10.5507,0
06/01/2021 17:45:00,1.5443,9.8598,0
06/01/2021 18:00:00,1.1397,9.8644,0
06/01/2021 18:15:00,1.2389,9.3483,0
06/01/2021 18:30:00,0.6149,9.0792,0
06/01/2021 18:45:00,0.9476,8.8092,0
06/01/2021 19:00:00,1.4516,8.4056,0
06/01/2021 19:15:00,1.2787,8.6055,0
06/01/2021 19:30:00,0.7424,8.1663,0
06/01/2021 19:45:00,0.4646,7.8362,0
06/01/2021 20:00:00,0.3956,7.6998,0
06/01/2021 20:15:00,0.2695,7.5752,0
06/01/2021 20:30:00,0.0905,7.6295,0
06/01/2021 20:45:00,0.0861,7.2595,0
06/01/2021 21:00:00,-0.3864,7.5201,0
06/01/2021 21:15:00,-0.5212,6.9405,0
06/01/2021 21:30:00,-0.4958,6.6014,0
06/01/2021 21:45:00,-0.8838,7.1556,0
06/01/2021 22:00:00,-1.2705,6.7311,0
06/01/2021 22:15:00,-1.7154,6.0412,0
06/01/2021 22:30:00,-1.8465,6.5029,0
06/01/2021 22:45:00,-1.7536,6.1759,0
06/01/2021 23:00:00,-1.5639,6.4943,0
06/01/2021 23:15:00,-1.6038,5.8647,0
06/01/2021 23:30:00,-2.0527,6.2621,0
06/01/2021 23:45:00,-2.2703,5.9945,0
07/01/2021 00:00:00,-2.1469,5.8484,0
07/01/2021 00:15:00,-2.3044,5.3770,0
07/01/2021 00:30:00,-2.4465,6.0004,0
07/01/2021 00:45:00,-2.4949,5.8719,0
07/01/2021 01:00:00,-2.2925,5.7929,0
07/01/2021 01:15:00,-2.4271,5.4434,0
07/01/2021 01:30:00,-2.2464,5.5096,0
07/01/2021 01:45:00,-2.4998,5.7174,0
07/01/2021 02:00:00,-2.6425,5.7631,0
07/01/2021 02:15:00,-2.3840,5.1995,0
07/01/2021 02:30:00,-2.2507,4.9086,0
07/01/2021 02:45:00,-2.4370,5.0752,0
07/01/2021 03:00:00,-2.4121,4.7193,0
07/01/2021 03:15:00,-2.9792,5.2196,0
07/01/2021 03:30:00,-2.7306,5.1170,0
07/01/2021 03:45:00,-2.7251,4.4052,0
07/01/2021 04:00:00,-3.2426,4.4177,0
07/01/2021 04:15:00,-3.1359,3.3927,0
07/01/2021 04:30:00,-3.5875,4.2478,0
07/01/2021 04:45:00,-3.3935,4.1619,0
07/01/2021 05:00:00,-2.7130,3.1404,0
07/01/2021 05:15:00,-2.6809,2.8049,0
07/01/2021 05:30:00,-2.7300,2.8548,0
07/01/2021 05:45:00,-2.8617,2.8940,0
07/01/2021 06:00:00,-2.7460,2.3434,0
07/01/2021 06:15:00,-3.1948,3.2678,0
07/01/2021 06:30:00,-3.4685,3.7525,0
07/01/2021 06:45:00,-3.2605,3.9086,0
07/01/2021 07:00:00,-3.6478,3.8587,0
07/01/2021 07:15:00,-3.4730,4.0695,0
07/01/2021 07:30:00,-3.6677,4.2977,0
07/01/2021 07:45:00,-3.9736,4.2524,0
07/01/2021 08:00:00,-3.1503,4.4104,0
07/01/2021 08:15:00,-2.5684,4.4176,0
07/01/2021 08:30:00,-2.8618,4.1608,0
07/01/2021 08:45:00,-2.3897,4.3578,0
07/01/2021 09:00:00,-2.5299,4.2430,0
07/01/2021 09:15:00,-2.2368,4.2921,0
07/01/2021 09:30:00,-1.3956,4.7283,0
07/01/2021 09:45:00,0.1678,4.5669,0
07/01/2021 10:00:00,-0.3915,4.4930,0
07/01/2021 10:15:00,-0.2002,4.3854,0
07/01/2021 10:30:00,0.1643,4.4370,0
07/01/2021 10:45:00,0.1364,4.6180,0
07/01/2021 11:00:00,1.1849,3.9668,0
07/01/2021 11:15:00,0.8735,4.4450,0
07/01/2021 11:30:00,0.5011,4.3613,0
07/01/2021 11:45:00,0.0624,5.0996,0
07/01/2021 12:00:00,0.0610,4.9796,0
07/01/2021 12:15:00,0.9418,5.0021,0
07/01/2021 12:30:00,0.1999,5.3963,0
07/01/2021 12:45:00,0.0697,5.7396,0
07/01/2021 13:00:00,-0.1249,6.1687,0
07/01/2021 13:15:00,0.9217,5.6959,0
07/01/2021 13:30:00,1.5219,6.2164,0
07/01/2021 13:45:00,1.6688,6.0335,0
07/01/2021 14:00:00,2.0718,5.7161,0
07/01/2021 14:15:00,1.7927,6.3415,0
07/01/2021 14:30:00,1.7333,6.5754,0
07/01/2021 14:45:00,1.3103,6.7744,0
07/01/2021 15:00:00,0.5723,6.7859,0
07/01/2021 15:15:00,0.8099,6.8422,0
07/01/2021 15:30:00,1.9633,7.0622,0
07/01/2021 15:45:00,1.3784,7.5045,0
07/01/2021 16:00:00,0.9722,7.3359,0
07/01/2021 16:15:00,1.7766,7.6361,0
07/01/2021 16:30:00,0.7340,7.9462,0
07/01/2021 16:45:00,0.8856,8.1017,0
07/01/2021 17:00:00,0.9587,7.7006,0
07/01/2021 17:15:00,0.5286,7.7420,0
07/01/2021 17:30:00,1.3341,7.7256,0
07/01/2021 17:45:00,1.0681,8.0595,0
07/01/2021 18:00:00,1.4973,7.8688,0
07/01/2021 18:15:00,1.8471,7.1245,0
07/01/2021 18:30:00,1.7312,7.4413,0
07/01/2021 18:45:00,1.7380,7.4705,0
07/01/2021 19:00:00,1.6237,6.2629,0
07/01/2021 19:15:00,1.8785,6.2017,0
07/01/2021 19:30:00,2.0061,5.9193,0
07/01/2021 19:45:00,1.9859,4.8707,0
07/01/2021 20:00:00,1.9747,3.9320,0
07/01/2021 20:15:00,1.9776,3.3266,0
07/01/2021 20:30:00,1.8243,3.0687,0
07/01/2021 20:45:00,1.6663,3.0209,0
07/01/2021 21:00:00,1.4394,3.2560,0
07/01/2021 21:15:00,1.5858,3.2430,0
07/01/2021 21:30:00,1.8850,2.7814,0
07/01/2021 21:45:00,1.9329,2.4746,0
07/01/2021 22:00:00,1.6502,2.3237,0
07/01/2021 22:15:00,1.8816,1.5377,0
07/01/2021 22:30:00,1.9631,1.3807,0
07/01/2021 22:45:00,1.7829,1.2370,0
07/01/2021 23:00:00,1.8351,1.4998,0
07/01/2021 23:15:00,1.9371,1.3128,0
07/01/2021 23:30:00,1.9728,0.5192,0
07/01/2021 23:45:00,2.0546,0.8409,0
08/01/2021 00:00:00,1.7576,0.3882,0
08/01/2021 00:15:00,1.5655,0.5521,0
08/01/2021 00:30:00,1.5695,0.2543,0
08/01/2021 00:45:00,1.7684,0.2027,0
08/01/2021 01:00:00,1.8998,0.2778,0
08/01/2021 01:15:00,2.0487,0.9057,0
08/01/2021 01:30:00,1.9075,-0.0980,0
08/01/2021 01:45:00,2.1817,0.6271,0
08/01/2021 02:00:00,2.1640,0.4954,0
08/01/2021 02:15:00,1.9922,0.6641,0
08/01/2021 02:30:00,0.8678,0.4553,0
08/01/2021 02:45:00,0.5051,0.7927,0
08/01/2021 03:00:00,0.9480,1.2136,0
08/01/2021 03:15:00,0.9627,1.5563,0
08/01/2021 03:30:00,1.2523,1.7230,0
08/01/2021 03:45:00,0.2739,1.2401,0
08/01/2021 04:00:00,0.2611,0.9549,0
08/01/2021 04:15:00,0.1033,0.5809,0
08/01/2021 04:30:00,0.1659,0.9760,0
08/01/2021 04:45:00,-0.0580,1.1385,0
08/01/2021 05:00:00,-0.1129,0.7718,0
08/01/2021 05:15:00,0.0406,0.6788,0
08/01/2021 05:30:00,0.1954,1.0011,0
08/01/2021 05:45:00,-0.3371,1.4000,0
08/01/2021 06:00:00,-0.2348,1.1462,0
08/01/2021 06:15:00,-0.4143,1.3791,0
08/01/2021 06:30:00,-1.2796,1.8019,0
08/01/2021 06:45:00,-1.6293,2.1404,0
08/01/2021 07:00:00,-1.7062,1.9751,0
08/01/2021 07:15:00,-1.6302,2.1773,0
08/01/2021 07:30:00,-1.4421,2.2113,0
08/01/2021 07:45:00,-0.9117,2.4563,0
08/01/2021 08:00:00,-0.8276,2.2101,0
08/01/2021 08:15:00,-0.9110,1.8476,0
08/01/2021 08:30:00,-1.2376,1.3480,0
08/01/2021 08:45:00,-1.1662,1.0955,0
08/01/2021 09:00:00,-0.8285,0.9226,0
08/01/2021 09:15:00,-1.0644,0.1827,0
08/01/2021 09:30:00,-0.6983,0.9882,0
08/01/2021 09:45:00,0.6811,0.7859,0
08/01/2021 10:00:00,-0.5388,1.0273,0
08/01/2021 10:15:00,-1.0190,1.8818,0
08/01/2021 10:30:00,-1.5093,1.8789,0
08/01/2021 10:45:00,-2.0704,1.6541,0
08/01/2021 11:00:00,-2.3999,1.6281,0
08/01/2021 11:15:00,-2.5367,3.7047,0
08/01/2021 11:30:00,-0.6407,4.7570,0
08/01/2021 11:45:00,-1.0104,4.5184,0
08/01/2021 12:00:00,-1.2846,3.5444,0
08/01/2021 12:15:00,-0.0510,4.0597,0
08/01/2021 12:30:00,0.1440,4.9179,0
08/01/2021 12:45:00,-0.0236,5.8800,0
08/01/2021 13:00:00,-0.6542,5.9844,0
08/01/2021 13:15:00,0.5312,6.1471,0
08/01/2021 13:30:00,1.4838,6.0610,0
08/01/2021 13:45:00,1.5679,6.1946,0
08/01/2021 14:00:00,1.9370,6.1208,0
08/01/2021 14:15:00,2.4371,6.3804,0
08/01/2021 14:30:00,2.0245,6.3973,0
08/01/2021 14:45:00,2.7566,6.5647,0
08/01/2021 15:00:00,1.4000,6.4191,0
08/01/2021 15:15:00,1.5835,6.6953,0
08/01/2021 15:30:00,0.3615,6.9806,0
08/01/2021 15:45:00,1.0175,7.2388,0
08/01/2021 16:00:00,0.2419,6.7457,0
08/01/2021 16:15:00,0.4877,6.3914,0
08/01/2021 16:30:00,0.5548,7.3290,0
08/01/2021 16:45:00,0.7143,7.1142,0
08/01/2021 17:00:00,1.9568,6.4601,0
08/01/2021 17:15:00,1.1830,6.4931,0
08/01/2021 17:30:00,1.4566,6.4885,0
08/01/2021 17:45:00,1.4779,5.8873,0
08/01/2021 18:00:00,1.5352,5.8727,0
08/01/2021 18:15:00,2.0547,5.3061,0
08/01/2021 18:30:00,1.6769,5.2486,0
08/01/2021 18:45:00,2.3160,4.4538,0
08/01/2021 19:00:00,2.4910,4.1264,0
08/01/2021 19:15:00,2.3398,4.3847,0
08/01/2021 19:30:00,2.6864,3.7464,0
08/01/2021 19:45:00,2.1063,2.3556,0
08/01/2021 20:00:00,2.1632,2.2621,0
08/01/2021 20:15:00,2.1801,2.0169,0
08/01/2021 20:30:00,1.9599,1.8132,0
08/01/2021 20:45:00,2.1176,2.0250,0
08/01/2021 21:00:00,2.0843,1.5709,0
08/01/2021 21:15:00,1.9508,1.1211,0
08/01/2021 21:30:00,2.1951,1.4119,0
08/01/2021 21:45:00,2.3583,1.3552,0
08/01/2021 22:00:00,2.2895,1.2109,0
08/01/2021 22:15:00,2.4454,1.5958,0
08/01/2021 22:30:00,2.6818,1.7089,0
08/01/2021 22:45:00,2.3666,1.1471,0
08/01/2021 23:00:00,2.0701,1.5398,0
08/01/2021 23:15:00,2.1712,1.2393,0
08/01/2021 23:30:00,2.0309,0.5344,0
08/01/2021 23:45:00,1.4539,0.4766,0
09/01/2021 00:00:00,1.8307,1.1836,0
09/01/2021 00:15:00,1.9370,0.9558,0
09/01/2021 00:30:00,1.8498,0.6478,0
09/01/2021 00:45:00,2.1940,0.9973,0
09/01/2021 01:00:00,1.8595,1.2309,0
09/01/2021 01:15:00,1.8680,1.3759,0
09/01/2021 01:30:00,1.9123,1.2598,0
09/01/2021 01:45:00,1.6973,0.9600,0
09/01/2021 02:00:00,1.7846,1.5442,0
09/01/2021 02:15:00,1.9012,1.7589,0
09/01/2021 02:30:00,1.7056,1.6311,0
09/01/2021 02:45:00,1.9516,0.6276,0
09/01/2021 03:00:00,2.0887,0.5883,0
09/01/2021 03:15:00,1.6276,1.0371,0
09/01/2021 03:30:00,0.5862,0.6564,0
09/01/2021 03:45:00,1.2969,0.6921,0
09/01/2021 04:00:00,1.0219,0.6664,0
09/01/2021 04:15:00,0.2823,0.4836,0
09/01/2021 04:30:00,0.1715,0.6270,0
09/01/2021 04:45:00,0.4741,1.0147,0
09/01/2021 05:00:00,0.4926,0.9160,0
09/01/2021 05:15:00,0.0932,0.7543,0
09/01/2021 05:30:00,-0.2227,1.0874,0
09/01/2021 05:45:00,-0.1175,0.4757,0
09/01/2021 06:00:00,-0.0312,0.2682,0
09/01/2021 06:15:00,0.0673,0.6867,0
09/01/2021 06:30:00,-0.5828,1.2619,0
09/01/2021 06:45:00,-1.1876,1.6340,0
09/01/2021 07:00:00,-1.2640,1.3371,0
09/01/2021 07:15:00,-1.0779,0.9847,0
09/01/2021 07:30:00,-1.3136,0.2649,0
09/01/2021 07:45:00,-1.2707,-0.4558,0
09/01/2021 08:00:00,-0.9171,-0.3161,0
09/01/2021 08:15:00,-0.7952,-0.1540,0
09/01/2021 08:30:00,-0.4018,-0.4456,0
09/01/2021 08:45:00,-0.4332,-1.2997,0
09/01/2021 09:00:00,-0.6674,-1.3545,0
09/01/2021 09:15:00,-0.7507,-1.4243,0
09/01/2021 09:30:00,-0.4879,-2.0117,0
09/01/2021 09:45:00,-0.8156,-2.4055,0
09/01/2021 10:00:00,-0.4404,-2.0942,0
09/01/2021 10:15:00,-0.1384,-2.2057,0
09/01/2021 10:30:00,0.2906,-2.0697,0
09/01/2021 10:45:00,0.6350,-2.0122,0
09/01/2021 11:00:00,0.6990,-1.4615,0
09/01/2021 11:15:00,0.7643,-1.7176,0
09/01/2021 11:30:00,0.3945,-1.9403,0
09/01/2021 11:45:00,0.8277,-1.9191,0
09/01/2021 12:00:00,0.5340,-1.5718,0
09/01/2021 12:15:00,0.7683,-1.7814,0
09/01/2021 12:30:00,1.5446,-1.3930,0
09/01/2021 12:45:00,0.1141,-2.1470,0
09/01/2021 13:00:00,1.1194,-1.4729,0
09/01/2021 13:15:00,1.4979,-2.0883,0
09/01/2021 13:30:00,2.3604,0.8826,0
09/01/2021 13:45:00,1.0349,3.3226,0
09/01/2021 14:00:00,2.0441,3.0239,0
09/01/2021 14:15:00,2.6165,5.6649,0
09/01/2021 14:30:00,3.1356,5.0802,0
09/01/2021 14:45:00,2.9516,5.8249,0
09/01/2021 15:00:00,2.5217,6.4012,0
09/01/2021 15:15:00,1.0284,7.2575,0
09/01/2021 15:30:00,-0.0901,7.5395,0
09/01/2021 15:45:00,0.5654,7.4686,0
09/01/2021 16:00:00,-0.0303,7.6099,0
09/01/2021 16:15:00,-0.2834,7.9049,0
09/01/2021 16:30:00,-0.9185,7.8867,0
09/01/2021 16:45:00,-0.9402,7.5517,0
09/01/2021 17:00:00,-0.5721,7.5584,0
09/01/2021 17:15:00,-1.1812,7.1734,0
09/01/2021 17:30:00,-1.2763,7.3906,0
09/01/2021 17:45:00,-1.4263,7.5566,0
09/01/2021 18:00:00,-1.0918,6.6307,0
09/01/2021 18:15:00,-1.4375,5.7737,0
09/01/2021 18:30:00,-1.5184,4.8792,0
09/01/2021 18:45:00,-1.3206,4.9778,0
09/01/2021 19:00:00,-0.9350,4.5652,0
09/01/2021 19:15:00,-0.6400,3.9181,0
09/01/2021 19:30:00,-0.1903,3.1843,0
09/01/2021 19:45:00,1.3294,2.5548,0
09/01/2021 20:00:00,0.0121,2.9600,0
09/01/2021 20:15:00,-0.9851,4.1240,0
09/01/2021 20:30:00,-1.2976,3.3794,0
09/01/2021 20:45:00,-0.6209,2.4939,0
09/01/2021 21:00:00,0.2453,1.7327,0
09/01/2021 21:15:00,0.9236,1.0786,0
09/01/2021 21:30:00,0.2812,1.2282,0
09/01/2021 21:45:00,0.9638,0.6979,0
09/01/2021 22:00:00,1.8683,0.0806,0
09/01/2021 22:15:00,2.0244,-0.1508,0
09/01/2021 22:30:00,1.5946,-0.1313,0
09/01/2021 22:45:00,1.6654,-0.1241,0
09/01/2021 23:00:00,1.2259,-0.1010,0
09/01/2021 23:15:00,1.1760,-0.0968,0
09/01/2021 23:30:00,0.7275,-0.0599,0
09/01/2021 23:45:00,0.2691,-0.0222,0
10/01/2021 00:00:00,1.9974,-0.1018,0
10/01/2021 00:15:00,1.6300,-0.0064,0
10/01/2021 00:30:00,1.6606,0.3639,0
10/01/2021 00:45:00,1.7644,0.6775,0
10/01/2021 01:00:00,1.7656,0.9181,0
10/01/2021 01:15:00,1.7140,0.7724,0
10/01/2021 01:30:00,1.8578,0.9575,0
10/01/2021 01:45:00,1.7128,0.8452,0
10/01/2021 02:00:00,1.5451,0.5193,0
10/01/2021 02:15:00,1.6078,0.6910,0
10/01/2021 02:30:00,1.7379,0.9898,0
10/01/2021 02:45:00,1.3695,0.7677,0
10/01/2021 03:00:00,1.7359,1.0133,0
10/01/2021 03:15:00,1.9968,1.4708,0
10/01/2021 03:30:00,1.2096,1.2369,0
10/01/2021 03:45:00,1.0793,0.7246,0
10/01/2021 04:00:00,0.4449,0.3060,0
10/01/2021 04:15:00,0.1660,0.0367,0
10/01/2021 04:30:00,0.0098,0.0022,0
10/01/2021 04:45:00,0.0879,0.0194,0
10/01/2021 05:00:00,0.1465,0.0324,0
10/01/2021 05:15:00,0.0195,0.0043,0
10/01/2021 05:30:00,0.0684,0.0151,0
10/01/2021 05:45:00,0.0000,0.0000,0
10/01/2021 06:00:00,0.3613,0.0798,0
10/01/2021 06:15:00,0.3515,0.0776,0
10/01/2021 06:30:00,0.4964,-0.0602,0
10/01/2021 06:45:00,0.8474,-0.5854,0
10/01/2021 07:00:00,0.8840,-1.4871,0
10/01/2021 07:15:00,0.3071,-1.8649,0
10/01/2021 07:30:00,-0.0079,-1.9900,0
10/01/2021 07:45:00,-0.6479,-2.3005,0
10/01/2021 08:00:00,-1.0036,-2.0917,0
10/01/2021 08:15:00,-1.1838,-1.6737,0
10/01/2021 08:30:00,-0.9827,-2.0684,0
10/01/2021 08:45:00,-0.7170,-2.1327,0
10/01/2021 09:00:00,-0.5501,-2.3258,0
10/01/2021 09:15:00,-0.8670,-2.5570,0
10/01/2021 09:30:00,-1.0666,-2.7075,0
10/01/2021 09:45:00,-1.2103,-2.8323,0
10/01/2021 10:00:00,-1.2130,-2.8637,0
10/01/2021 10:15:00,-1.2913,-3.1128,0
10/01/2021 10:30:00,-0.6020,-3.2243,0
10/01/2021 10:45:00,-1.2187,-3.0667,0
10/01/2021 11:00:00,-1.0199,-2.7894,0
10/01/2021 11:15:00,-0.8408,-3.2118,0
10/01/2021 11:30:00,-1.1520,-3.3685,0
10/01/2021 11:45:00,-0.6141,-2.6908,0
10/01/2021 12:00:00,0.2628,-2.3151,0
10/01/2021 12:15:00,0.8465,-2.8781,0
10/01/2021 12:30:00,1.0974,-2.6411,0
10/01/2021 12:45:00,0.8776,-2.6589,0
10/01/2021 13:00:00,-0.8212,-1.9762,0
10/01/2021 13:15:00,-1.2657,-2.1443,0
10/01/2021 13:30:00,-1.1596,-2.3828,0
10/01/2021 13:45:00,-1.1207,-2.7072,0
10/01/2021 14:00:00,-0.1454,-3.1066,0
10/01/2021 14:15:00,0.2033,-2.7625,0
10/01/2021 14:30:00,0.1864,-2.1821,0
10/01/2021 14:45:00,0.5634,-2.4870,0
10/01/2021 15:00:00,2.1406,3.5553,0
10/01/2021 15:15:00,1.7986,4.4287,0
10/01/2021 15:30:00,2.2584,4.6618,0
10/01/2021 15:45:00,1.2104,4.9440,0
10/01/2021 16:00:00,0.7073,5.6358,0
10/01/2021 16:15:00,0.1773,6.3075,0
10/01/2021 16:30:00,-0.4102,6.0561,0
10/01/2021 16:45:00,-0.3744,5.5273,0
10/01/2021 17:00:00,0.6781,4.8629,0
10/01/2021 17:15:00,0.5471,5.4928,0
10/01/2021 17:30:00,1.9329,5.2984,0
10/01/2021 17:45:00,1.0225,5.3736,0
10/01/2021 18:00:00,0.1283,4.6382,0
10/01/2021 18:15:00,-0.2439,3.6017,0
10/01/2021 18:30:00,-0.6609,3.0799,0
10/01/2021 18:45:00,0.0388,3.2498,0
10/01/2021 19:00:00,-0.2428,2.6288,0
10/01/2021 19:15:00,-0.0611,2.1891,0
10/01/2021 19:30:00,-0.5456,1.7677,0
10/01/2021 19:45:00,0.4896,1.7840,0
10/01/2021 20:00:00,-0.2796,1.3105,0
10/01/2021 20:15:00,-0.7454,1.7694,0
10/01/2021 20:30:00,-0.7869,1.4503,0
10/01/2021 20:45:00,0.3829,1.1584,0
10/01/2021 21:00:00,-0.2923,1.0293,0
10/01/2021 21:15:00,-0.2021,0.9078,0
10/01/2021 21:30:00,0.2137,0.5820,0
10/01/2021 21:45:00,-0.0481,1.0889,0
10/01/2021 22:00:00,-0.6328,1.2824,0
10/01/2021 22:15:00,-0.2147,0.9562,0
10/01/2021 22:30:00,0.1838,1.1251,0
10/01/2021 22:45:00,-0.3562,1.2814,0
10/01/2021 23:00:00,-0.8935,1.6199,0
10/01/2021 23:15:00,-0.9771,1.2796,0
10/01/2021 23:30:00,-0.8002,1.0245,0
10/01/2021 23:45:00,-0.9492,1.1615,0
11/01/2021 00:00:00,-0.3010,0.3479,0
11/01/2021 00:15:00,-0.1510,0.0781,0
11/01/2021 00:30:00,-0.3391,-0.0253,0
11/01/2021 00:45:00,-0.0199,-0.0015,0
11/01/2021 01:00:00,-0.6881,-0.0517,0
11/01/2021 01:15:00,-0.7602,-0.1744,0
11/01/2021 01:30:00,-0.3446,-0.6093,0
11/01/2021 01:45:00,-0.6112,-0.5763,0
11/01/2021 02:00:00,-0.4389,-1.1490,0
11/01/2021 02:15:00,0.0351,-1.2495,0
11/01/2021 02:30:00,-0.4259,-1.3441,0
11/01/2021 02:45:00,-0.8215,-1.6799,0
11/01/2021 03:00:00,-0.8035,-2.2403,0
11/01/2021 03:15:00,-0.9737,-2.2917,0
11/01/2021 03:30:00,-1.1378,-2.4816,0
11/01/2021 03:45:00,-1.1803,-2.3503,0
11/01/2021 04:00:00,-1.2073,-2.4039,0
11/01/2021 04:15:00,-1.6542,-2.6099,0
11/01/2021 04:30:00,-1.8025,-2.7761,0
11/01/2021 04:45:00,-1.7272,-2.9054,0
11/01/2021 05:00:00,-1.6982,-2.4244,0
11/01/2021 05:15:00,-2.0007,-2.8961,0
11/01/2021 05:30:00,-1.9396,-3.3141,0
11/01/2021 05:45:00,-1.8654,-3.6173,0
11/01/2021 06:00:00,-2.0423,-4.3328,0
11/01/2021 06:15:00,-1.7238,-4.3187,0
11/01/2021 06:30:00,-1.6310,-4.0003,0
11/01/2021 06:45:00,-1.6423,-4.0281,0
11/01/2021 07:00:00,-1.6078,-5.1236,0
11/01/2021 07:15:00,-1.8563,-5.5688,0
11/01/2021 07:30:00,-2.1560,-5.8237,0
11/01/2021 07:45:00,-1.8310,-5.4929,0
11/01/2021 08:00:00,-1.5662,-5.4702,0
11/01/2021 08:15:00,-1.4759,-5.3087,0
11/01/2021 08:30:00,-1.2946,-4.8398,0
11/01/2021 08:45:00,-1.3018,-4.6824,0
11/01/2021 09:00:00,-1.2121,-4.6754,0
11/01/2021 09:15:00,-1.2998,-4.7141,0
11/01/2021 09:30:00,-0.6613,-4.1881,0
11/01/2021 09:45:00,-0.1887,-4.3059,0
11/01/2021 10:00:00,-0.1162,-4.1684,0
11/01/2021 10:15:00,0.1398,-3.8675,0
11/01/2021 10:30:00,0.8039,-3.4270,0
11/01/2021 10:45:00,1.4624,-3.7123,0
11/01/2021 11:00:00,2.0319,-4.3928,0
11/01/2021 11:15:00,2.0700,-5.3001,0
11/01/2021 11:30:00,2.1797,-5.1909,0
11/01/2021 11:45:00,2.1960,-5.4545,0
11/01/2021 12:00:00,3.1904,-5.6287,0
11/01/2021 12:15:00,3.3672,-5.5598,0
11/01/2021 12:30:00,3.4726,-4.9297,0
11/01/2021 12:45:00,3.4183,-5.2920,0
11/01/2021 13:00:00,5.5154,-5.5154,0
11/01/2021 13:15:00,6.0817,-5.0734,0
11/01/2021 13:30:00,6.0330,-4.6384,0
11/01/2021 13:45:00,6.0204,-4.5228,0
11/01/2021 14:00:00,6.2249,-3.9828,0
11/01/2021 14:15:00,6.4252,-3.2269,0
11/01/2021 14:30:00,5.2217,-3.8708,0
11/01/2021 14:45:00,4.8414,-3.7109,0
11/01/2021 15:00:00,7.3731,-0.9179,0
11/01/2021 15:15:00,5.8423,2.8032,0
11/01/2021 15:30:00,4.8744,2.1312,0
11/01/2021 15:45:00,4.0069,0.6545,0
11/01/2021 16:00:00,3.7767,1.4625,0
11/01/2021 16:15:00,3.8924,2.2780,0
11/01/2021 16:30:00,6.5652,4.0994,0
11/01/2021 16:45:00,8.1640,5.1262,0
11/01/2021 17:00:00,8.2152,5.0055,0
11/01/2021 17:15:00,9.7291,4.7574,0
11/01/2021 17:30:00,8.8544,4.6043,0
11/01/2021 17:45:00,7.5447,5.2121,0
11/01/2021 18:00:00,7.0930,5.6528,0
