X,Y,Z
359368.529,6022095.944,-0.452
359375.575,6022103.235,-0.473
359382.484,6022111.127,-0.493
359097.340,6022148.131,-0.077
359107.373,6022150.380,-0.102
359116.685,6022151.850,-0.159
359126.760,6022153.794,-0.262
359136.522,6022155.717,-0.365
359145.518,6022157.561,-0.409
359155.679,6022159.769,-0.437
359046.144,6022239.085,-0.153
359054.961,6022244.871,-0.213
359062.505,6022251.115,-0.305
359070.283,6022255.942,-0.364
359078.980,6022262.135,-0.397
359086.760,6022267.621,-0.421
359095.567,6022273.396,-0.434
359103.463,6022279.281,-0.454
359112.279,6022285.845,-0.466
359119.578,6022290.849,-0.487
359128.346,6022295.633,-0.473
359136.796,6022300.012,-0.498
359146.355,6022303.187,-0.526
359096.335,6022435.480,-0.526
359093.067,6022432.628,-0.539
359084.957,6022426.560,-0.47
359076.078,6022421.611,-0.467
359068.419,6022416.567,-0.451
359059.167,6022411.111,-0.438
359051.802,6022405.892,-0.427
359042.307,6022400.425,-0.414
359033.854,6022394.525,-0.396
359025.685,6022389.160,-0.378
359016.969,6022383.925,-0.366
359008.427,6022378.904,-0.352
359000.142,6022373.777,-0.289
358991.823,6022368.509,-0.229
358983.585,6022362.268,-0.143
358974.779,6022357.480,-0.052
359379.262,6022708.845,-0.303
359369.750,6022704.373,-0.336
359361.036,6022699.185,-0.351
359351.722,6022695.616,-0.388
359342.714,6022691.465,-0.374
359333.639,6022687.259,-0.423
359324.695,6022683.928,-0.454
359314.834,6022679.488,-0.472
359306.236,6022675.771,-0.489
359297.822,6022671.744,-0.513
359294.957,6022670.665,-0.496
359387.509,6022714.418,-0.273
359396.040,6022718.528,-0.241
359403.929,6022723.872,-0.223
359413.715,6022728.674,-0.209
359422.147,6022733.896,-0.197
359430.840,6022738.660,-0.19
359439.504,6022743.541,-0.177
359448.411,6022749.011,-0.17
359457.221,6022753.491,-0.163
359464.835,6022758.657,-0.154
359473.790,6022763.514,-0.155
359482.452,6022769.301,-0.169
359491.230,6022776.323,-0.247
359498.754,6022779.883,-0.291
359580.409,6022613.094,-0.283
359587.814,6022619.944,-0.313
359593.156,6022624.490,-0.443
359573.316,6022607.090,-0.288
359565.334,6022599.962,-0.311
359558.218,6022593.401,-0.289
359549.937,6022586.566,-0.319
359543.248,6022580.669,-0.314
359534.809,6022573.275,-0.334
359527.699,6022566.634,-0.33
359521.176,6022560.424,-0.338
359513.614,6022553.780,-0.32
359505.626,6022546.955,-0.347
359498.087,6022540.408,-0.35
359490.893,6022533.441,-0.359
359483.107,6022526.863,-0.375
359475.927,6022520.677,-0.383
359467.891,6022514.015,-0.4
359459.551,6022508.814,-0.4
359450.929,6022502.803,-0.4
359443.264,6022497.414,-0.447
356033.598,6025327.959,0.525
356038.796,6025335.989,0.184
356044.582,6025343.560,0.013
356051.229,6025351.605,-0.243
356055.108,6025357.565,-0.423
355902.272,6025399.451,0.388
355904.229,6025403.365,0.219
355908.088,6025412.614,-0.029
355911.622,6025421.255,-0.226
355913.164,6025425.813,-0.25
355784.554,6025466.533,0.316
355784.610,6025471.569,0.06
355786.825,6025481.113,-0.166
355787.042,6025486.814,-0.228
355672.979,6025513.696,0.425
355672.598,6025520.036,0.182
355671.569,6025530.064,-0.414
355592.114,6025528.101,0.21
355592.427,6025537.601,-0.32
355501.343,6025508.842,0.141
355503.383,6025518.301,-0.097
355505.474,6025528.102,-0.296
355411.631,6025510.495,0.256
355414.440,6025519.961,-0.054
355415.874,6025527.150,-0.268
355328.718,6025549.668,0.18
355332.999,6025558.120,-0.344
355245.128,6025585.083,-0.047
355249.414,6025591.114,-0.349
355274.178,6025805.621,3.334
355286.413,6025778.048,1.664
355286.413,6025778.048,1.663
355286.413,6025778.048,1.663
359640.241,6022872.699,-0.522
359649.377,6022879.512,-0.373
359657.272,6022885.084,-0.33
359665.008,6022890.260,-0.321
359673.440,6022895.640,-0.321
359681.800,6022901.518,-0.307
359689.771,6022906.993,-0.305
359698.324,6022912.210,-0.303
359706.742,6022918.042,-0.307
359714.502,6022924.212,-0.299
359722.274,6022930.622,-0.288
359730.548,6022936.656,-0.285
359738.509,6022942.755,-0.256
359746.979,6022948.768,-0.244
359754.667,6022954.617,-0.211
359763.105,6022960.795,-0.216
359770.154,6022966.730,-0.208
359779.215,6022972.797,-0.217
359786.633,6022978.662,-0.216
359794.299,6022984.835,-0.215
359801.932,6022990.476,-0.223
359810.053,6022996.515,-0.205
359817.926,6023002.677,-0.221
359905.778,6022976.727,-0.285
359898.034,6022970.654,-0.29
359888.902,6022963.926,-0.283
359882.043,6022958.808,-0.289
359874.809,6022952.560,-0.289
359866.440,6022946.031,-0.298
359858.269,6022939.749,-0.293
359850.291,6022933.366,-0.292
359843.141,6022927.589,-0.288
359835.044,6022921.445,-0.298
359826.832,6022914.861,-0.299
359819.356,6022909.520,-0.298
359811.752,6022902.941,-0.284
359803.629,6022896.872,-0.269
359794.655,6022890.763,-0.282
359787.079,6022885.968,-0.281
359778.485,6022880.244,-0.267
359770.207,6022874.277,-0.272
359761.638,6022868.324,-0.27
359753.922,6022863.190,-0.268
359745.709,6022858.006,-0.296
359736.819,6022851.498,-0.288
359728.633,6022846.333,-0.299
359720.523,6022841.129,-0.317
359712.135,6022835.273,-0.329
359703.875,6022829.970,-0.34
359695.918,6022825.209,-0.358
359687.434,6022818.812,-0.384
359678.964,6022812.577,-0.406
359671.858,6022806.641,-0.423
359664.446,6022800.427,-0.429
359697.243,6022715.862,-0.464
359689.141,6022710.105,-0.513
359681.545,6022703.172,-0.564
359674.600,6022696.830,-0.604
359712.557,6022728.347,-0.413
359721.671,6022735.980,-0.357
359728.042,6022740.822,-0.348
359736.325,6022747.353,-0.339
359743.227,6022753.112,-0.335
359750.719,6022759.626,-0.34
359758.935,6022766.310,-0.314
359766.764,6022772.055,-0.297
359774.199,6022778.318,-0.289
359782.741,6022784.860,-0.283
359789.955,6022791.115,-0.293
359798.234,6022797.661,-0.264
359806.327,6022803.837,-0.262
359814.197,6022810.103,-0.256
359821.169,6022816.085,-0.258
359828.987,6022822.167,-0.251
359837.301,6022828.724,-0.25
359845.081,6022835.143,-0.237
359852.974,6022841.274,-0.239
359860.668,6022847.313,-0.251
359868.043,6022853.039,-0.266
359876.223,6022860.277,-0.258
359884.066,6022865.860,-0.271
359891.778,6022872.513,-0.259
359899.229,6022878.913,-0.266
359907.079,6022886.272,-0.291
359914.411,6022893.081,-0.298
359921.437,6022899.459,-0.298
359928.592,6022906.562,-0.311
359935.523,6022913.505,-0.331
359943.024,6022920.590,-0.349
359950.405,6022927.220,-0.338
359957.169,6022934.214,-0.371
359964.747,6022941.114,-0.384
359971.902,6022947.747,-0.399
359979.840,6022954.547,-0.405
359979.875,6022876.781,-0.485
359972.960,6022870.000,-0.52
359965.844,6022862.871,-0.501
359958.364,6022855.842,-0.5
359952.655,6022848.059,-0.489
359944.700,6022842.016,-0.456
359937.870,6022834.110,-0.426
359931.209,6022827.071,-0.41
359923.067,6022820.752,-0.348
359916.593,6022812.499,-0.335
359909.532,6022806.236,-0.337
359902.633,6022799.327,-0.305
359894.553,6022791.019,-0.284
359888.119,6022784.041,-0.269
359881.481,6022778.192,-0.259
359874.429,6022769.956,-0.255
359867.767,6022763.492,-0.257
359859.633,6022755.802,-0.258
359853.226,6022749.554,-0.26
359846.426,6022741.992,-0.281
359839.142,6022734.977,-0.292
359832.158,6022727.981,-0.289
359824.994,6022721.083,-0.298
359818.244,6022713.784,-0.305
359811.019,6022706.326,-0.331
359803.646,6022699.280,-0.327
359797.007,6022693.055,-0.331
359789.506,6022685.510,-0.351
359782.547,6022678.520,-0.365
359775.413,6022671.191,-0.374
359768.769,6022664.511,-0.384
359761.047,6022656.738,-0.391
359754.706,6022650.608,-0.41
359747.284,6022642.931,-0.419
359739.742,6022635.456,-0.443
359733.007,6022628.720,-0.469
359726.057,6022621.562,-0.53
359769.723,6022565.414,-0.498
359762.940,6022559.137,-0.497
359756.052,6022552.110,-0.516
359777.076,6022572.732,-0.482
359783.574,6022579.841,-0.48
359791.073,6022586.408,-0.462
359799.201,6022593.039,-0.446
359806.707,6022598.896,-0.438
359815.368,6022605.549,-0.432
359822.158,6022611.127,-0.436
359831.159,6022617.325,-0.425
359838.894,6022623.697,-0.429
359846.357,6022629.530,-0.42
359854.225,6022635.762,-0.393
359862.177,6022641.859,-0.391
359870.346,6022647.872,-0.352
359878.923,6022654.042,-0.314
359886.329,6022659.532,-0.314
359894.474,6022665.472,-0.297
359903.136,6022672.458,-0.329
359909.800,6022677.717,-0.357
359918.399,6022683.924,-0.405
359926.660,6022688.352,-0.406
359935.251,6022693.612,-0.434
359944.441,6022698.366,-0.481
359952.955,6022704.586,-0.494
359961.576,6022708.977,-0.519
359970.275,6022713.934,-0.5
359978.411,6022718.724,-0.531
359986.879,6022723.422,-0.539
359996.782,6022729.322,-0.474
360005.259,6022734.028,-0.425
360013.371,6022738.935,-0.355
359987.336,6022566.634,0.093
359980.111,6022560.906,0.071
359972.232,6022553.977,0.065
359964.913,6022548.035,0.082
359956.761,6022541.099,-0.32
359949.188,6022534.804,-0.369
359941.838,6022528.468,-0.361
359933.523,6022521.773,-0.432
359926.238,6022515.377,-0.48
359918.117,6022509.327,-0.624
359911.418,6022502.995,-0.628
359910.283,6022502.060,-0.625
359903.047,6022496.857,-0.626
359895.901,6022490.083,-0.56
359887.863,6022483.535,-0.548
359974.027,6022419.077,-0.472
359981.378,6022425.547,-0.422
359989.029,6022432.012,-0.374
359997.135,6022438.565,-0.372
360004.650,6022445.058,-0.369
360011.439,6022450.873,-0.376
360019.334,6022457.716,-0.363
360026.861,6022464.389,-0.336
360034.236,6022471.346,-0.343
360041.926,6022478.450,-0.336
360049.755,6022484.165,-0.334
360056.870,6022490.978,-0.337
360064.168,6022497.931,-0.326
360071.370,6022503.873,-0.3
360079.211,6022511.145,-0.266
360086.463,6022517.872,-0.245
360094.007,6022524.006,-0.241
360101.394,6022531.220,-0.18
360160.386,6022481.671,-0.059
360156.194,6022472.903,-0.204
360151.841,6022463.821,-0.246
360147.703,6022454.310,-0.31
360143.150,6022445.862,-0.343
360139.134,6022437.462,-0.391
360134.619,6022427.797,-0.441
360130.411,6022418.962,-0.48
360126.131,6022409.238,-0.517
360120.887,6022402.293,-0.501
360114.410,6022394.674,-0.503
360107.311,6022386.209,-0.487
360101.133,6022378.515,-0.49
360095.031,6022370.871,-0.495
360088.944,6022363.633,-0.491
360082.152,6022355.001,-0.47
360076.744,6022347.869,-0.467
360069.985,6022339.992,-0.466
360063.435,6022332.067,-0.48
360057.078,6022324.438,-0.479
360051.256,6022316.542,-0.481
360045.525,6022308.103,-0.478
360041.017,6022297.893,-0.508
360036.666,6022290.120,-0.509
360031.313,6022281.509,-0.527
360026.219,6022273.235,-0.586
360131.562,6022211.182,-0.626
360136.933,6022220.101,-0.604
360143.485,6022227.712,-0.52
360149.905,6022235.824,-0.498
360156.056,6022243.750,-0.466
360162.168,6022251.214,-0.461
360168.650,6022259.503,-0.443
360173.925,6022267.120,-0.43
360180.165,6022275.625,-0.429
360186.356,6022283.595,-0.371
360191.905,6022291.508,-0.381
360197.914,6022299.556,-0.377
360204.540,6022307.266,-0.34
360210.607,6022315.965,-0.339
360215.665,6022323.202,-0.297
360222.564,6022331.314,-0.271
360228.126,6022339.686,-0.236
360235.031,6022347.580,-0.169
360239.932,6022355.848,-0.06
360318.322,6022367.383,0.232
360311.783,6022358.988,-0.154
360307.105,6022350.527,-0.207
360301.955,6022342.845,-0.277
360296.161,6022334.219,-0.308
360291.313,6022325.463,-0.325
360285.030,6022317.289,-0.363
360280.200,6022309.253,-0.368
360274.246,6022300.776,-0.378
360268.731,6022292.936,-0.421
360263.507,6022284.454,-0.424
360257.896,6022275.883,-0.419
360252.367,6022266.928,-0.413
360247.314,6022259.086,-0.421
360241.348,6022250.946,-0.422
360235.829,6022242.299,-0.404
360230.156,6022233.972,-0.436
360224.899,6022225.546,-0.462
360219.421,6022217.299,-0.481
360213.712,6022209.266,-0.513
360208.417,6022201.343,-0.507
360202.813,6022192.238,-0.518
360199.005,6022185.666,-0.595
360280.943,6022197.318,-0.619
360284.230,6022201.103,-0.617
360290.824,6022209.195,-0.568
360295.678,6022217.048,-0.56
360301.115,6022225.773,-0.558
360307.448,6022233.897,-0.534
360312.619,6022241.830,-0.519
360318.799,6022249.933,-0.477
360324.688,6022258.083,-0.437
360329.723,6022266.393,-0.379
360456.644,6022210.831,-0.315
360449.399,6022204.586,-0.393
360441.598,6022197.460,-0.43
360434.891,6022190.953,-0.476
360427.562,6022184.864,-0.485
360420.331,6022176.943,-0.491
360412.935,6022170.837,-0.459
360405.599,6022163.979,-0.483
360400.696,6022155.375,-0.54
360394.725,6022146.639,-0.554
360390.504,6022138.111,-0.593
360514.785,6022153.202,-0.511
360520.289,6022161.339,-0.449
360526.587,6022169.527,-0.443
360532.378,6022178.338,-0.413
360537.971,6022185.110,-0.369
360544.725,6022192.807,-0.2
360553.745,6022197.390,-0.238
360562.119,6022202.994,-0.299
360570.672,6022207.705,-0.295
360579.458,6022212.516,-0.26
360587.762,6022217.742,-0.212
360596.408,6022222.758,-0.179
360605.586,6022228.556,-0.137
360614.011,6022233.584,-0.11
360623.054,6022238.298,-0.08
360631.639,6022243.878,-0.022
360639.333,6022248.197,0.0049999999
360647.957,6022253.943,0.047
360656.871,6022258.821,0.057
360607.347,6022057.099,-0.221
360603.520,6022048.109,-0.318
360599.394,6022038.840,-0.331
360595.809,6022030.030,-0.391
360592.294,6022020.548,-0.439
360588.627,6022010.846,-0.624
360929.968,6021757.377,-0.261
360923.480,6021750.382,-0.334
360916.652,6021742.794,-0.386
360909.811,6021735.365,-0.477
360902.871,6021727.895,-0.477
360896.017,6021721.192,-0.474
360889.128,6021714.176,-0.528
361020.732,6021694.505,-0.448
361014.869,6021687.261,-0.326
361009.764,6021678.468,-0.28
361004.012,6021670.028,-0.295
360999.380,6021662.308,-0.323
360993.744,6021653.274,-0.3
360989.228,6021644.122,-0.642
361075.579,6021521.155,-0.428
361069.449,6021514.081,-0.472
361062.272,6021507.048,-0.474
361056.402,6021499.097,-0.387
361049.491,6021490.096,-0.459
361043.286,6021483.702,-0.456
361035.923,6021475.479,-0.445
361175.228,6021423.968,0.172
361179.864,6021432.859,0.055
361170.357,6021415.604,-0.193
361164.554,6021406.898,-0.313
361159.835,6021397.535,-0.412
361154.982,6021390.024,-0.399
361150.652,6021381.058,-0.379
361147.769,6021377.140,-0.644
361303.291,6021320.720,0.641
361300.467,6021310.135,0.093
361295.418,6021300.761,0.072
361290.997,6021292.727,-0.135
361286.217,6021282.979,-0.333
361282.473,6021274.765,-0.525
361277.756,6021265.964,-0.55
361272.540,6021257.602,-0.59
361267.392,6021248.733,-0.163
361264.049,6021244.141,-0.594
355274.186,6025805.621,3.329
355286.413,6025778.048,1.663
359936.965,6095547.769,22.572
358856.115,6023754.432,-0.441
358837.603,6023746.706,-0.348
358828.350,6023743.031,-0.295
358818.974,6023739.100,-0.294
358809.740,6023735.586,-0.279
358800.511,6023732.069,-0.268
358791.132,6023728.137,-0.25
358781.803,6023724.298,-0.207
358772.630,6023720.538,-0.159
358764.655,6023714.795,-0.143
358756.881,6023708.231,-0.144
358749.219,6023701.972,-0.13
358741.662,6023695.555,-0.117
358734.215,6023689.040,-0.11
358726.377,6023682.727,-0.11
358718.773,6023676.189,-0.127
358711.023,6023669.578,-0.122
358703.489,6023663.262,-0.119
358695.454,6023657.248,-0.1
358687.679,6023651.232,-0.104
358679.531,6023645.095,-0.116
358671.598,6023638.891,-0.115
358663.601,6023632.964,-0.129
358655.548,6023627.087,-0.139
358647.765,6023621.065,-0.145
358639.735,6023614.749,-0.148
358631.712,6023608.847,-0.138
358623.410,6023603.358,-0.147
358615.072,6023597.882,-0.167
358607.697,6023592.869,-0.188
358598.650,6023586.618,-0.193
358590.308,6023580.837,-0.223
358582.160,6023575.096,-0.272
358573.870,6023569.608,-0.305
358565.635,6023564.187,-0.301
358557.202,6023558.559,-0.303
358548.391,6023553.808,-0.269
358539.637,6023548.751,-0.28
358531.075,6023543.684,-0.255
358522.272,6023538.803,-0.173
358513.724,6023534.068,-0.099
358504.800,6023529.194,-0.045
358496.123,6023523.920,0.0049999999
358589.652,6023466.930,-0.172
358598.588,6023471.607,-0.215
358606.976,6023476.787,-0.255
358615.784,6023481.649,-0.283
358624.403,6023486.712,-0.299
358632.924,6023491.779,-0.315
358641.916,6023496.722,-0.274
358650.520,6023501.622,-0.278
358659.090,6023506.595,-0.265
358667.798,6023511.728,-0.233
358676.163,6023516.818,-0.23
358685.141,6023521.664,-0.239
358693.646,6023527.032,-0.204
358702.306,6023531.999,-0.212
358710.070,6023538.075,-0.192
358718.037,6023544.578,-0.174
358725.886,6023550.887,-0.167
358733.782,6023556.701,-0.147
358741.763,6023562.860,-0.153
358749.614,6023569.101,-0.167
358757.290,6023575.194,-0.168
358765.190,6023581.344,-0.167
358772.797,6023587.381,-0.182
358780.602,6023593.867,-0.181
358788.366,6023600.196,-0.212
358795.918,6023607.033,-0.19
358803.549,6023613.314,-0.214
358811.407,6023619.563,-0.218
358818.841,6023625.939,-0.211
358826.511,6023632.825,-0.238
358834.099,6023639.225,-0.258
358842.214,6023644.828,-0.259
358850.533,6023650.720,-0.259
358858.677,6023656.293,-0.293
358866.858,6023661.924,-0.297
358875.205,6023667.497,-0.307
358883.662,6023673.315,-0.355
358891.860,6023678.821,-0.407
358900.098,6023684.520,-0.551
358944.153,6023591.255,-0.39
358936.033,6023584.842,-0.358
358927.814,6023579.413,-0.347
358919.402,6023573.492,-0.325
358911.290,6023568.047,-0.295
358903.305,6023562.403,-0.276
358895.127,6023556.298,-0.273
358887.573,6023549.898,-0.263
358880.246,6023543.279,-0.277
358872.427,6023536.901,-0.242
358864.934,6023530.424,-0.276
358857.196,6023523.983,-0.266
358849.506,6023517.401,-0.281
358842.015,6023510.943,-0.276
358834.295,6023504.565,-0.228
358826.673,6023498.240,-0.239
358818.214,6023492.297,-0.22
358810.390,6023486.342,-0.226
358802.552,6023480.176,-0.227
358794.819,6023474.031,-0.23
358786.714,6023468.062,-0.23
358778.641,6023462.130,-0.257
358770.673,6023455.944,-0.276
358762.881,6023449.757,-0.289
358754.867,6023443.906,-0.326
358746.564,6023437.980,-0.342
358737.668,6023431.931,-0.428
358731.138,6023426.963,-0.387
358722.241,6023420.428,-0.377
358714.203,6023414.568,-0.327
358706.188,6023408.806,-0.294
358698.139,6023402.940,-0.21
358689.823,6023396.782,-0.218
358681.903,6023391.195,-0.162
358805.180,6023359.594,-0.354
358813.613,6023365.560,-0.391
358821.619,6023371.263,-0.407
358874.933,6023285.494,-0.149
358882.955,6023291.298,-0.212
358890.916,6023297.347,-0.3
358899.276,6023303.037,-0.352
358907.320,6023309.146,-0.382
358915.455,6023314.601,-0.464
358922.790,6023320.783,-0.641
358946.006,6023235.511,-0.103
358955.379,6023239.350,-0.101
358955.425,6023239.390,-0.11
358964.604,6023243.147,-0.182
358973.869,6023247.080,-0.263
358983.091,6023250.917,-0.339
358992.169,6023254.764,-0.359
359022.647,6023144.503,0.019
359030.564,6023150.157,-0.0080000004
359038.993,6023155.330,-0.02
359047.434,6023161.044,-0.045
359055.674,6023166.427,-0.042
359063.789,6023171.965,-0.104
359072.220,6023177.375,-0.113
359080.918,6023182.739,-0.211
359089.056,6023188.527,-0.317
359097.094,6023194.294,-0.434
359104.784,6023200.454,-0.587
359056.569,6023071.811,0.04
359065.952,6023075.367,0.022
359075.317,6023078.768,0.019
359084.569,6023082.179,0.017
359094.099,6023085.677,-0.0030000000
359103.392,6023089.198,-0.017
359112.885,6023092.555,-0.0089999996
359122.271,6023095.763,-0.023
359131.789,6023099.009,-0.051
359140.956,6023102.496,-0.066
359149.707,6023107.127,-0.103
359157.849,6023112.910,-0.112
359166.151,6023118.983,-0.141
359174.491,6023124.522,-0.235
359182.523,6023130.123,-0.446
359254.090,6023055.796,-0.179
359245.961,6023049.949,-0.088
359237.673,6023044.240,-0.052
359229.559,6023038.488,-0.034
359221.250,6023032.745,-0.029
359213.178,6023027.125,-0.0030000000
359205.613,6023020.550,0.019
359197.927,6023013.892,0.028
359190.102,6023007.956,0.03
359182.515,6023001.483,0.022
359175.137,6022994.977,0.03
359167.347,6022988.608,0.029
359159.484,6022982.167,0.026
359149.767,6022981.204,0.024
359139.893,6022980.821,0.027
359129.732,6022980.291,0.03
359119.825,6022979.735,0.035
359109.655,6022979.271,0.031
359099.856,6022978.733,0.034
359089.856,6022978.219,0.036
359080.461,6022974.691,0.069
359071.240,6022970.863,0.051
359062.218,6022967.135,0.048
359052.662,6022963.209,0.072
359043.346,6022959.516,0.045
359034.273,6022955.882,0.047
359024.972,6022952.025,0.042
359015.769,6022948.274,0.051
359006.464,6022944.233,0.053
358997.484,6022939.520,0.014
358988.551,6022935.302,0.019
358979.651,6022930.823,0.023
358970.806,6022926.130,0.0070000002
358961.968,6022921.567,0.011
358952.753,6022917.316,0
358944.107,6022912.787,0.023
358935.214,6022908.164,0.023
358887.472,6022794.699,0.182
358896.706,6022798.501,0.179
358906.417,6022802.221,0.154
358915.385,6022805.714,0.15
358924.716,6022809.117,0.113
358934.200,6022812.843,0.099
358943.158,6022816.472,0.09
358952.531,6022820.137,0.065
358961.800,6022823.888,0.078
358971.257,6022827.654,0.049
358979.466,6022832.957,0.04
358987.161,6022839.385,0.035
358995.027,6022845.656,0.036
359002.803,6022851.780,0.031
359010.488,6022858.126,0.023
359018.502,6022864.514,0.02
359026.047,6022870.830,0.0080000004
359034.882,6022875.264,-0.0040000002
359044.700,6022875.732,-0.013
359054.554,6022876.952,-0.0099999998
359064.598,6022877.543,-0.042
359074.734,6022878.412,-0.04
359084.339,6022879.027,-0.034
359094.345,6022879.694,-0.041
359104.213,6022882.195,-0.027
359113.721,6022884.831,-0.012
359123.261,6022887.837,-0.0070000002
359132.842,6022891.097,0.0049999999
359142.314,6022894.338,-0.012
359151.774,6022897.253,-0.011
359161.248,6022900.195,-0.0060000001
359170.692,6022903.406,0.014
359180.098,6022906.541,-0.0070000002
359189.826,6022909.636,-0.011
359199.035,6022913.839,-0.0030000000
359208.282,6022917.890,0.0060000001
359217.172,6022922.079,0.0080000004
359226.166,6022926.193,0.0049999999
359235.430,6022930.220,0.0080000004
359244.413,6022934.282,-0.011
359253.491,6022938.293,0.026
359262.726,6022942.530,0.019
359271.758,6022946.640,0.034
359281.180,6022950.807,0.023
359289.094,6022956.401,0.014
359297.398,6022962.166,0.015
359305.172,6022968.130,0.0070000002
359313.378,6022973.907,-0.014
359321.485,6022979.828,-0.046
359667.433,6022041.158,-0.506
359660.985,6022033.381,-0.404
359654.315,6022025.720,-0.299
359647.870,6022018.529,-0.24
359641.051,6022011.237,-0.161
359640.765,6022010.977,-0.16
359634.365,6022003.536,-0.137
359627.504,6021996.224,-0.097
359620.825,6021988.958,-0.089
359614.248,6021981.408,-0.097
359607.531,6021973.836,-0.062
359600.723,6021966.437,-0.045
359593.927,6021959.107,-0.019
359587.256,6021951.670,0.0040000002
359580.506,6021944.334,0.016
359574.386,6021937.617,0.037
359620.138,6021840.640,0.116
359628.902,6021845.196,0.091
359638.033,6021849.284,0.097
359647.029,6021853.427,0.073
359665.162,6021862.115,0.039
359674.571,6021866.434,0.016
359683.274,6021870.806,-0.0020000001
359692.314,6021874.935,-0.011
359701.288,6021879.762,-0.033
359709.524,6021883.345,-0.033
359719.567,6021887.945,-0.039
359728.533,6021892.213,-0.053
359735.821,6021899.030,-0.092
359742.573,6021906.123,-0.106
359749.592,6021913.245,-0.12
359756.369,6021920.597,-0.145
359763.482,6021927.843,-0.182
359770.351,6021934.884,-0.209
359777.289,6021942.219,-0.244
359784.327,6021948.897,-0.276
359791.267,6021956.483,-0.342
359852.696,6021869.830,-0.388
359844.064,6021864.323,-0.3
359835.499,6021858.902,-0.264
359827.154,6021853.688,-0.233
359818.524,6021848.613,-0.182
359810.090,6021843.469,-0.149
359801.364,6021838.273,-0.136
359792.880,6021832.848,-0.102
359784.433,6021827.782,-0.09
359775.696,6021822.420,-0.08
359767.163,6021817.446,-0.071
359758.894,6021812.181,-0.063
359750.229,6021806.867,-0.05
359741.724,6021801.611,-0.025
359733.393,6021796.493,-0.013
359724.837,6021790.927,0.0010000000
359716.232,6021786.047,0.034
359707.580,6021780.761,0.042
359699.014,6021775.567,0.059
359690.523,6021770.403,0.064
359682.114,6021765.138,0.069
359673.442,6021759.824,0.085
359664.880,6021754.684,0.108
359656.418,6021749.455,0.121
359648.028,6021744.263,0.158
359639.331,6021739.019,0.166
359621.232,6021461.071,-0.085
359627.479,6021468.876,-0.083
359633.705,6021476.696,-0.09
359639.822,6021484.704,-0.097
359645.983,6021492.462,-0.097
359652.293,6021500.192,-0.12
359658.322,6021507.993,-0.115
359664.521,6021515.942,-0.126
359670.912,6021523.908,-0.128
359677.156,6021531.740,-0.136
359683.353,6021539.335,-0.161
359689.291,6021547.413,-0.147
359695.277,6021555.123,-0.168
359701.782,6021563.194,-0.163
359708.085,6021571.152,-0.18
359714.058,6021578.736,-0.191
359720.548,6021586.512,-0.193
359727.344,6021593.641,-0.199
359734.127,6021601.390,-0.199
359740.734,6021608.972,-0.206
359747.329,6021616.268,-0.236
359754.209,6021623.777,-0.253
359760.703,6021630.976,-0.28
359767.416,6021638.515,-0.292
359774.007,6021645.927,-0.283
359780.973,6021653.451,-0.327
359787.753,6021660.652,-0.293
359794.119,6021668.052,-0.31
359800.915,6021675.142,-0.35
359807.567,6021683.256,-0.347
359878.681,6021610.361,-0.422
359872.463,6021602.498,-0.371
359866.179,6021594.542,-0.346
359859.921,6021586.849,-0.371
359853.710,6021579.259,-0.338
359847.460,6021571.093,-0.327
359841.207,6021563.479,-0.342
359834.937,6021555.811,-0.306
359828.599,6021547.924,-0.323
359822.481,6021540.097,-0.286
359815.546,6021532.703,-0.262
359808.776,6021525.183,-0.26
359802.018,6021517.952,-0.27
359795.583,6021510.469,-0.258
359788.714,6021503.181,-0.242
359781.877,6021495.836,-0.23
359775.229,6021488.571,-0.215
359768.491,6021480.984,-0.191
359761.660,6021473.420,-0.19
359755.047,6021466.060,-0.186
359748.411,6021458.905,-0.183
359741.590,6021451.434,-0.178
359734.614,6021444.137,-0.198
359727.761,6021436.820,-0.165
359720.894,6021429.336,-0.157
359714.499,6021422.061,-0.152
359707.608,6021414.558,-0.158
359700.890,6021407.269,-0.148
359694.355,6021399.751,-0.15
359688.115,6021392.400,-0.157
359681.042,6021384.983,-0.143
359673.842,6021377.633,-0.138
359667.248,6021370.500,-0.128
359660.507,6021362.946,-0.133
359653.874,6021355.639,-0.129
359647.375,6021348.128,-0.124
359640.419,6021340.409,-0.11
359633.604,6021333.050,-0.114
359626.121,6021324.828,-0.102
359620.273,6021318.377,-0.102
359613.383,6021310.959,-0.079
359606.635,6021303.812,-0.074
359599.634,6021296.536,-0.075
359592.990,6021289.000,-0.058
359586.476,6021281.532,-0.05
359579.734,6021274.141,-0.059
359573.265,6021266.841,-0.039
359566.453,6021259.263,-0.038
359734.729,6021240.519,-0.123
359740.983,6021248.389,-0.154
359747.818,6021255.969,-0.137
359754.103,6021263.238,-0.147
359760.473,6021271.334,-0.19
359767.082,6021278.739,-0.166
359773.417,6021286.448,-0.172
359780.039,6021294.047,-0.156
359786.510,6021301.581,-0.172
359793.014,6021309.031,-0.175
359799.548,6021316.351,-0.165
359805.997,6021324.404,-0.179
359812.435,6021331.643,-0.176
359819.018,6021339.511,-0.187
359825.484,6021347.250,-0.182
359831.697,6021354.747,-0.199
359838.217,6021362.545,-0.192
359844.846,6021369.950,-0.209
359851.389,6021377.597,-0.214
359857.833,6021384.996,-0.215
