ISOTime,SAL,TEMP,TRACE_1,AGE,SS1,OXY,RSI,AMM,NIT,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,GRN
11/03/2012 20:00:00,8.7694,20.3275,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2122.1623,3395.9139,114.4666,260.2619,2.5256,3.1570,16.9010
11/03/2012 21:00:00,8.7761,20.3027,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2119.5133,3397.0166,114.4666,260.2619,2.5256,3.1570,16.9010
11/03/2012 22:00:00,8.7829,20.2779,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2116.8642,3398.1192,114.4666,260.2619,2.5256,3.1570,16.9010
11/03/2012 23:00:00,8.7896,20.2531,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2114.2151,3399.2219,114.4666,260.2619,2.5256,3.1570,16.9010
12/03/2012 00:00:00,8.7963,20.2283,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2111.5661,3400.3246,114.4666,260.2619,2.5256,3.1570,16.9010
12/03/2012 01:00:00,8.8143,20.2651,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2108.9170,3401.4273,114.4666,260.2619,2.5256,3.1570,16.9010
12/03/2012 02:00:00,8.8325,20.3029,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2106.2680,3402.5299,114.4666,260.2619,2.5256,3.1570,16.9010
12/03/2012 03:00:00,8.8508,20.3407,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2103.6189,3403.6326,114.4666,260.2619,2.5256,3.1570,16.9010
12/03/2012 04:00:00,8.8690,20.3785,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2100.9698,3404.7353,114.4666,260.2619,2.5256,3.1570,16.9010
12/03/2012 05:00:00,8.8872,20.4163,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2098.3208,3405.8380,114.4666,260.2619,2.5256,3.1570,16.9010
12/03/2012 06:00:00,8.9055,20.4541,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2095.6717,3406.9406,114.4666,260.2619,2.5256,3.1570,16.9010
12/03/2012 07:00:00,8.9237,20.4919,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2093.0226,3408.0433,114.4666,260.2619,2.5256,3.1570,16.9010
12/03/2012 08:00:00,8.9419,20.5297,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2090.3736,3409.1460,114.4666,260.2619,2.5256,3.1570,16.9010
12/03/2012 09:00:00,8.9602,20.5675,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2087.7245,3410.2487,114.4666,260.2619,2.5256,3.1570,16.9010
12/03/2012 10:00:00,8.9784,20.6052,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2085.0754,3411.3513,114.4666,260.2619,2.5256,3.1570,16.9010
12/03/2012 11:00:00,8.9966,20.6430,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2082.4264,3412.4540,114.4666,260.2619,2.5256,3.1570,16.9010
12/03/2012 12:00:00,9.0149,20.6808,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2079.7773,3413.5567,114.4666,260.2619,2.5256,3.1570,16.9010
12/03/2012 13:00:00,9.0331,20.7186,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2077.1282,3414.6593,114.4666,260.2619,2.5256,3.1570,16.9010
12/03/2012 14:00:00,9.0513,20.7564,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2074.4792,3415.7620,114.4666,260.2619,2.5256,3.1570,16.9010
12/03/2012 15:00:00,9.0696,20.7942,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2071.8301,3416.8647,114.4666,260.2619,2.5256,3.1570,16.9010
12/03/2012 16:00:00,9.0878,20.8320,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2069.1810,3417.9674,114.4666,260.2619,2.5256,3.1570,16.9010
12/03/2012 17:00:00,9.1060,20.8698,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2066.5320,3419.0700,114.4666,260.2619,2.5256,3.1570,16.9010
12/03/2012 18:00:00,9.1243,20.9076,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2063.8829,3420.1727,114.4666,260.2619,2.5256,3.1570,16.9010
12/03/2012 19:00:00,9.1425,20.9454,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2061.2338,3421.2754,114.4666,260.2619,2.5256,3.1570,16.9010
12/03/2012 20:00:00,9.1607,20.9832,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2058.5848,3422.3781,114.4666,260.2619,2.5256,3.1570,16.9010
12/03/2012 21:00:00,9.1790,21.0210,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2055.9357,3423.4807,114.4666,260.2619,2.5256,3.1570,16.9010
12/03/2012 22:00:00,9.1972,21.0588,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2053.2866,3424.5834,114.4666,260.2619,2.5256,3.1570,16.9010
12/03/2012 23:00:00,9.2154,21.0965,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2050.6376,3425.6861,114.4666,260.2619,2.5256,3.1570,16.9010
13/03/2012 00:00:00,9.2337,21.1343,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2047.9885,3426.7888,114.4666,260.2619,2.5256,3.1570,16.9010
13/03/2012 01:00:00,9.2631,21.2130,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2045.3394,3427.8914,114.4666,260.2619,2.5256,3.1570,16.9010
13/03/2012 02:00:00,9.2928,21.2925,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2042.6904,3428.9941,114.4666,260.2619,2.5256,3.1570,16.9010
13/03/2012 03:00:00,9.3224,21.3719,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2040.0413,3430.0968,114.4666,260.2619,2.5256,3.1570,16.9010
13/03/2012 04:00:00,9.3521,21.4513,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2037.3922,3431.1995,114.4666,260.2619,2.5256,3.1570,16.9010
13/03/2012 05:00:00,9.3818,21.5307,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2034.7432,3432.3021,114.4666,260.2619,2.5256,3.1570,16.9010
13/03/2012 06:00:00,9.4114,21.6102,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2032.0941,3433.4048,114.4666,260.2619,2.5256,3.1570,16.9010
13/03/2012 07:00:00,9.4411,21.6896,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2029.4450,3434.5075,114.4666,260.2619,2.5256,3.1570,16.9010
13/03/2012 08:00:00,9.4708,21.7690,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2026.7960,3435.6101,114.4666,260.2619,2.5256,3.1570,16.9010
13/03/2012 09:00:00,9.5004,21.8484,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2024.1469,3436.7128,114.4666,260.2619,2.5256,3.1570,16.9010
13/03/2012 10:00:00,9.5301,21.9278,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2021.4978,3437.8155,114.4666,260.2619,2.5256,3.1570,16.9010
13/03/2012 11:00:00,9.5598,22.0073,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2018.8488,3438.9182,114.4666,260.2619,2.5256,3.1570,16.9010
13/03/2012 12:00:00,9.5894,22.0867,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2016.1997,3440.0208,114.4666,260.2619,2.5256,3.1570,16.9010
13/03/2012 13:00:00,9.6191,22.1661,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2013.5506,3441.1235,114.4666,260.2619,2.5256,3.1570,16.9010
13/03/2012 14:00:00,9.6488,22.2455,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2010.9016,3442.2262,114.4666,260.2619,2.5256,3.1570,16.9010
13/03/2012 15:00:00,9.6784,22.3250,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2008.2525,3443.3289,114.4666,260.2619,2.5256,3.1570,16.9010
13/03/2012 16:00:00,9.7081,22.4044,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2005.6034,3444.4315,114.4666,260.2619,2.5256,3.1570,16.9010
13/03/2012 17:00:00,9.7377,22.4838,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2002.9544,3445.5342,114.4666,260.2619,2.5256,3.1570,16.9010
13/03/2012 18:00:00,9.7674,22.5632,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,2000.3053,3446.6369,114.4666,260.2619,2.5256,3.1570,16.9010
13/03/2012 19:00:00,9.7971,22.6427,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1997.6562,3447.7396,114.4666,260.2619,2.5256,3.1570,16.9010
13/03/2012 20:00:00,9.8267,22.7221,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1995.0072,3448.8422,114.4666,260.2619,2.5256,3.1570,16.9010
13/03/2012 21:00:00,9.8564,22.8015,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1992.3581,3449.9449,114.4666,260.2619,2.5256,3.1570,16.9010
13/03/2012 22:00:00,9.8861,22.8809,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1989.7090,3451.0476,114.4666,260.2619,2.5256,3.1570,16.9010
13/03/2012 23:00:00,9.9157,22.9604,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1987.0600,3452.1503,114.4666,260.2619,2.5256,3.1570,16.9010
14/03/2012 00:00:00,9.9454,23.0398,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1984.4109,3453.2529,114.4666,260.2619,2.5256,3.1570,16.9010
14/03/2012 01:00:00,9.9785,23.0309,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1981.7618,3454.3556,114.4666,260.2619,2.5256,3.1570,16.9010
14/03/2012 02:00:00,10.0115,23.0188,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1979.1128,3455.4583,114.4666,260.2619,2.5256,3.1570,16.9010
14/03/2012 03:00:00,10.0446,23.0068,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1976.4637,3456.5610,114.4666,260.2619,2.5256,3.1570,16.9010
14/03/2012 04:00:00,10.0777,22.9947,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1973.8146,3457.6636,114.4666,260.2619,2.5256,3.1570,16.9010
14/03/2012 05:00:00,10.1108,22.9827,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1971.1656,3458.7663,114.4666,260.2619,2.5256,3.1570,16.9010
14/03/2012 06:00:00,10.1439,22.9706,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1968.5165,3459.8690,114.4666,260.2619,2.5256,3.1570,16.9010
14/03/2012 07:00:00,10.1769,22.9586,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1965.8674,3460.9716,114.4666,260.2619,2.5256,3.1570,16.9010
14/03/2012 08:00:00,10.2100,22.9465,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1963.2184,3462.0743,114.4666,260.2619,2.5256,3.1570,16.9010
14/03/2012 09:00:00,10.2431,22.9345,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1960.5693,3463.1770,114.4666,260.2619,2.5256,3.1570,16.9010
14/03/2012 10:00:00,10.2762,22.9224,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1957.9203,3464.2797,114.4666,260.2619,2.5256,3.1570,16.9010
14/03/2012 11:00:00,10.3092,22.9104,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1955.2712,3465.3823,114.4666,260.2619,2.5256,3.1570,16.9010
14/03/2012 12:00:00,10.3423,22.8983,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1952.6221,3466.4850,114.4666,260.2619,2.5256,3.1570,16.9010
14/03/2012 13:00:00,10.3754,22.8863,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1949.9731,3467.5877,114.4666,260.2619,2.5256,3.1570,16.9010
14/03/2012 14:00:00,10.4085,22.8742,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1947.3240,3468.6904,114.4666,260.2619,2.5256,3.1570,16.9010
14/03/2012 15:00:00,10.4416,22.8621,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1944.6749,3469.7930,114.4666,260.2619,2.5256,3.1570,16.9010
14/03/2012 16:00:00,10.4746,22.8501,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1942.0259,3470.8957,114.4666,260.2619,2.5256,3.1570,16.9010
14/03/2012 17:00:00,10.5077,22.8380,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1939.3768,3471.9984,114.4666,260.2619,2.5256,3.1570,16.9010
14/03/2012 18:00:00,10.5408,22.8260,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1936.7277,3473.1011,114.4666,260.2619,2.5256,3.1570,16.9010
14/03/2012 19:00:00,10.5739,22.8139,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1934.0787,3474.2037,114.4666,260.2619,2.5256,3.1570,16.9010
14/03/2012 20:00:00,10.6069,22.8019,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1931.4296,3475.3064,114.4666,260.2619,2.5256,3.1570,16.9010
14/03/2012 21:00:00,10.6400,22.7898,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1928.7805,3476.4091,114.4666,260.2619,2.5256,3.1570,16.9010
14/03/2012 22:00:00,10.6731,22.7778,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1926.1315,3477.5118,114.4666,260.2619,2.5256,3.1570,16.9010
14/03/2012 23:00:00,10.7062,22.7657,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1923.4824,3478.6144,114.4666,260.2619,2.5256,3.1570,16.9010
15/03/2012 00:00:00,10.7393,22.7537,0.0000,0.0000,26.0925,0.0000,479.0391,22.9554,28.2967,0.3132,0.0313,1920.8333,3479.7171,114.4666,260.2619,2.5256,3.1570,16.9010
15/03/2012 01:00:00,10.7620,22.8460,0.0000,0.0000,26.1016,0.0000,479.2323,23.0363,28.2592,0.3132,0.0313,1921.1525,3480.2337,114.4666,260.2619,2.5256,3.1570,16.9422
15/03/2012 02:00:00,10.7843,22.9415,0.0000,0.0000,26.1107,0.0000,479.4255,23.1172,28.2216,0.3132,0.0313,1921.4718,3480.7502,114.4666,260.2619,2.5256,3.1570,16.9833
15/03/2012 03:00:00,10.8067,23.0370,0.0000,0.0000,26.1198,0.0000,479.6187,23.1980,28.1840,0.3132,0.0313,1921.7910,3481.2668,114.4666,260.2619,2.5256,3.1570,17.0244
15/03/2012 04:00:00,10.8291,23.1325,0.0000,0.0000,26.1289,0.0000,479.8119,23.2789,28.1465,0.3132,0.0313,1922.1102,3481.7833,114.4666,260.2619,2.5256,3.1570,17.0656
15/03/2012 05:00:00,10.8514,23.2280,0.0000,0.0000,26.1380,0.0000,480.0051,23.3598,28.1089,0.3132,0.0313,1922.4294,3482.2999,114.4666,260.2619,2.5256,3.1570,17.1067
15/03/2012 06:00:00,10.8738,23.3234,0.0000,0.0000,26.1470,0.0000,480.1983,23.4407,28.0714,0.3132,0.0313,1922.7486,3482.8164,114.4666,260.2619,2.5256,3.1570,17.1478
15/03/2012 07:00:00,10.8962,23.4189,0.0000,0.0000,26.1561,0.0000,480.3915,23.5216,28.0338,0.3133,0.0313,1923.0679,3483.3330,114.4666,260.2619,2.5256,3.1570,17.1889
15/03/2012 08:00:00,10.9185,23.5144,0.0000,0.0000,26.1652,0.0000,480.5847,23.6025,27.9963,0.3133,0.0313,1923.3871,3483.8495,114.4666,260.2619,2.5256,3.1570,17.2301
15/03/2012 09:00:00,10.9409,23.6099,0.0000,0.0000,26.1743,0.0000,480.7779,23.6834,27.9587,0.3133,0.0313,1923.7063,3484.3661,114.4666,260.2619,2.5256,3.1570,17.2712
15/03/2012 10:00:00,10.9633,23.7054,0.0000,0.0000,26.1834,0.0000,480.9711,23.7643,27.9212,0.3133,0.0313,1924.0255,3484.8826,114.4666,260.2619,2.5256,3.1570,17.3123
15/03/2012 11:00:00,10.9856,23.8009,0.0000,0.0000,26.1925,0.0000,481.1643,23.8452,27.8836,0.3133,0.0313,1924.3448,3485.3992,114.4666,260.2619,2.5256,3.1570,17.3534
15/03/2012 12:00:00,11.0080,23.8964,0.0000,0.0000,26.2015,0.0000,481.3575,23.9261,27.8461,0.3133,0.0313,1924.6640,3485.9157,114.4666,260.2619,2.5256,3.1570,17.3946
15/03/2012 13:00:00,11.0304,23.9919,0.0000,0.0000,26.2106,0.0000,481.5507,24.0070,27.8085,0.3133,0.0313,1924.9832,3486.4323,114.4666,260.2619,2.5256,3.1570,17.4357
15/03/2012 14:00:00,11.0527,24.0874,0.0000,0.0000,26.2197,0.0000,481.7439,24.0879,27.7710,0.3133,0.0313,1925.3024,3486.9488,114.4666,260.2619,2.5256,3.1570,17.4768
15/03/2012 15:00:00,11.0751,24.1829,0.0000,0.0000,26.2288,0.0000,481.9371,24.1688,27.7334,0.3134,0.0313,1925.6216,3487.4654,114.4666,260.2619,2.5256,3.1570,17.5180
15/03/2012 16:00:00,11.0975,24.2784,0.0000,0.0000,26.2379,0.0000,482.1303,24.2497,27.6959,0.3134,0.0313,1925.9409,3487.9819,114.4666,260.2619,2.5256,3.1570,17.5591
15/03/2012 17:00:00,11.1198,24.3739,0.0000,0.0000,26.2470,0.0000,482.3235,24.3306,27.6583,0.3134,0.0313,1926.2601,3488.4985,114.4666,260.2619,2.5256,3.1570,17.6002
15/03/2012 18:00:00,11.1422,24.4694,0.0000,0.0000,26.2560,0.0000,482.5166,24.4115,27.6207,0.3134,0.0313,1926.5793,3489.0150,114.4666,260.2619,2.5256,3.1570,17.6413
15/03/2012 19:00:00,11.1646,24.5649,0.0000,0.0000,26.2651,0.0000,482.7098,24.4924,27.5832,0.3134,0.0313,1926.8985,3489.5316,114.4666,260.2619,2.5256,3.1570,17.6825
15/03/2012 20:00:00,11.1869,24.6604,0.0000,0.0000,26.2742,0.0000,482.9030,24.5733,27.5456,0.3134,0.0313,1927.2177,3490.0482,114.4666,260.2619,2.5256,3.1570,17.7236
15/03/2012 21:00:00,11.2093,24.7559,0.0000,0.0000,26.2833,0.0000,483.0962,24.6542,27.5081,0.3134,0.0313,1927.5370,3490.5647,114.4666,260.2619,2.5256,3.1570,17.7647
15/03/2012 22:00:00,11.2317,24.8514,0.0000,0.0000,26.2924,0.0000,483.2894,24.7351,27.4705,0.3135,0.0313,1927.8562,3491.0813,114.4666,260.2619,2.5256,3.1570,17.8058
15/03/2012 23:00:00,11.2540,24.9468,0.0000,0.0000,26.3014,0.0000,483.4826,24.8160,27.4330,0.3135,0.0313,1928.1754,3491.5978,114.4666,260.2619,2.5256,3.1570,17.8470
16/03/2012 00:00:00,11.2764,25.0423,0.0000,0.0000,26.3105,0.0000,483.6758,24.8969,27.3954,0.3135,0.0313,1928.4946,3492.1144,114.4666,260.2619,2.5256,3.1570,17.8881
16/03/2012 01:00:00,11.2908,24.9542,0.0000,0.0000,26.3196,0.0000,483.8690,24.9778,27.3579,0.3135,0.0313,1928.8138,3492.6309,114.4666,260.2619,2.5256,3.1570,17.9292
16/03/2012 02:00:00,11.3049,24.8600,0.0000,0.0000,26.3287,0.0000,484.0622,25.0587,27.3203,0.3135,0.0314,1929.1331,3493.1475,114.4666,260.2619,2.5256,3.1570,17.9704
16/03/2012 03:00:00,11.3190,24.7657,0.0000,0.0000,26.3378,0.0000,484.2554,25.1396,27.2828,0.3135,0.0314,1929.4523,3493.6640,114.4666,260.2619,2.5256,3.1570,18.0115
16/03/2012 04:00:00,11.3331,24.6715,0.0000,0.0000,26.3469,0.0000,484.4486,25.2205,27.2452,0.3135,0.0314,1929.7715,3494.1806,114.4666,260.2619,2.5256,3.1570,18.0526
16/03/2012 05:00:00,11.3472,24.5772,0.0000,0.0000,26.3559,0.0000,484.6418,25.3014,27.2077,0.3135,0.0314,1930.0907,3494.6971,114.4666,260.2619,2.5256,3.1570,18.0937
16/03/2012 06:00:00,11.3613,24.4830,0.0000,0.0000,26.3650,0.0000,484.8350,25.3823,27.1701,0.3136,0.0314,1930.4099,3495.2137,114.4666,260.2619,2.5256,3.1570,18.1349
16/03/2012 07:00:00,11.3754,24.3887,0.0000,0.0000,26.3741,0.0000,485.0282,25.4632,27.1326,0.3136,0.0314,1930.7292,3495.7302,114.4666,260.2619,2.5256,3.1570,18.1760
16/03/2012 08:00:00,11.3895,24.2945,0.0000,0.0000,26.3832,0.0000,485.2214,25.5441,27.0950,0.3136,0.0314,1931.0484,3496.2468,114.4666,260.2619,2.5256,3.1570,18.2171
16/03/2012 09:00:00,11.4035,24.2003,0.0000,0.0000,26.3923,0.0000,485.4146,25.6250,27.0574,0.3136,0.0314,1931.3676,3496.7633,114.4666,260.2619,2.5256,3.1570,18.2583
16/03/2012 10:00:00,11.4176,24.1060,0.0000,0.0000,26.4014,0.0000,485.6078,25.7059,27.0199,0.3136,0.0314,1931.6868,3497.2799,114.4666,260.2619,2.5256,3.1570,18.2994
16/03/2012 11:00:00,11.4317,24.0118,0.0000,0.0000,26.4104,0.0000,485.8010,25.7868,26.9823,0.3136,0.0314,1932.0060,3497.7964,114.4666,260.2619,2.5256,3.1570,18.3405
16/03/2012 12:00:00,11.4458,23.9175,0.0000,0.0000,26.4195,0.0000,485.9941,25.8677,26.9448,0.3136,0.0314,1932.3253,3498.3130,114.4666,260.2619,2.5256,3.1570,18.3816
16/03/2012 13:00:00,11.4599,23.8233,0.0000,0.0000,26.4286,0.0000,486.1873,25.9486,26.9072,0.3136,0.0314,1932.6445,3498.8295,114.4666,260.2619,2.5256,3.1570,18.4228
16/03/2012 14:00:00,11.4740,23.7290,0.0000,0.0000,26.4377,0.0000,486.3805,26.0294,26.8697,0.3137,0.0314,1932.9637,3499.3461,114.4666,260.2619,2.5256,3.1570,18.4639
16/03/2012 15:00:00,11.4881,23.6348,0.0000,0.0000,26.4468,0.0000,486.5737,26.1103,26.8321,0.3137,0.0314,1933.2829,3499.8627,114.4666,260.2619,2.5256,3.1570,18.5050
16/03/2012 16:00:00,11.5022,23.5405,0.0000,0.0000,26.4559,0.0000,486.7669,26.1912,26.7946,0.3137,0.0314,1933.6021,3500.3792,114.4666,260.2619,2.5256,3.1570,18.5461
16/03/2012 17:00:00,11.5163,23.4463,0.0000,0.0000,26.4649,0.0000,486.9601,26.2721,26.7570,0.3137,0.0314,1933.9214,3500.8958,114.4666,260.2619,2.5256,3.1570,18.5873
16/03/2012 18:00:00,11.5304,23.3521,0.0000,0.0000,26.4740,0.0000,487.1533,26.3530,26.7195,0.3137,0.0314,1934.2406,3501.4123,114.4666,260.2619,2.5256,3.1570,18.6284
16/03/2012 19:00:00,11.5445,23.2578,0.0000,0.0000,26.4831,0.0000,487.3465,26.4339,26.6819,0.3137,0.0314,1934.5598,3501.9289,114.4666,260.2619,2.5256,3.1570,18.6695
16/03/2012 20:00:00,11.5586,23.1636,0.0000,0.0000,26.4922,0.0000,487.5397,26.5148,26.6444,0.3137,0.0314,1934.8790,3502.4454,114.4666,260.2619,2.5256,3.1570,18.7107
16/03/2012 21:00:00,11.5727,23.0693,0.0000,0.0000,26.5013,0.0000,487.7329,26.5957,26.6068,0.3137,0.0314,1935.1982,3502.9620,114.4666,260.2619,2.5256,3.1570,18.7518
16/03/2012 22:00:00,11.5868,22.9751,0.0000,0.0000,26.5103,0.0000,487.9261,26.6766,26.5693,0.3138,0.0314,1935.5175,3503.4785,114.4666,260.2619,2.5256,3.1570,18.7929
16/03/2012 23:00:00,11.6009,22.8808,0.0000,0.0000,26.5194,0.0000,488.1193,26.7575,26.5317,0.3138,0.0314,1935.8367,3503.9951,114.4666,260.2619,2.5256,3.1570,18.8340
17/03/2012 00:00:00,11.6149,22.7866,0.0000,0.0000,26.5285,0.0000,488.3125,26.8384,26.4942,0.3138,0.0314,1936.1559,3504.5116,114.4666,260.2619,2.5256,3.1570,18.8752
17/03/2012 01:00:00,11.6211,22.7870,0.0000,0.0000,26.5376,0.0000,488.5057,26.9193,26.4566,0.3138,0.0314,1936.4751,3505.0282,114.4666,260.2619,2.5256,3.1570,18.9163
17/03/2012 02:00:00,11.6269,22.7885,0.0000,0.0000,26.5467,0.0000,488.6989,27.0002,26.4190,0.3138,0.0314,1936.7943,3505.5447,114.4666,260.2619,2.5256,3.1570,18.9574
17/03/2012 03:00:00,11.6327,22.7901,0.0000,0.0000,26.5558,0.0000,488.8921,27.0811,26.3815,0.3138,0.0314,1937.1136,3506.0613,114.4666,260.2619,2.5256,3.1570,18.9986
17/03/2012 04:00:00,11.6385,22.7916,0.0000,0.0000,26.5648,0.0000,489.0853,27.1620,26.3439,0.3138,0.0314,1937.4328,3506.5778,114.4666,260.2619,2.5256,3.1570,19.0397
17/03/2012 05:00:00,11.6443,22.7932,0.0000,0.0000,26.5739,0.0000,489.2785,27.2429,26.3064,0.3138,0.0314,1937.7520,3507.0944,114.4666,260.2619,2.5256,3.1570,19.0808
17/03/2012 06:00:00,11.6502,22.7948,0.0000,0.0000,26.5830,0.0000,489.4716,27.3238,26.2688,0.3139,0.0314,1938.0712,3507.6109,114.4666,260.2619,2.5256,3.1570,19.1219
17/03/2012 07:00:00,11.6560,22.7963,0.0000,0.0000,26.5921,0.0000,489.6648,27.4047,26.2313,0.3139,0.0314,1938.3904,3508.1275,114.4666,260.2619,2.5256,3.1570,19.1631
