ID,NCS_fs1,NCS_fs2,NCS_fs3
5610,26.0000,126.0000,1026.0000
5611,26.0000,126.0000,1026.0000
5612,26.0000,126.0000,1026.0000
5613,26.0000,126.0000,1026.0000
5614,25.0000,125.0000,1025.0000
5615,26.0000,126.0000,1026.0000
5616,25.0000,125.0000,1025.0000
5617,26.0000,126.0000,1026.0000
5618,26.0000,126.0000,1026.0000
5619,26.0000,126.0000,1026.0000
5620,27.0000,127.0000,1027.0000
5621,26.0000,126.0000,1026.0000
5622,26.0000,126.0000,1026.0000
5623,26.0000,126.0000,1026.0000
5624,26.0000,126.0000,1026.0000
5625,26.0000,126.0000,1026.0000
5626,26.0000,126.0000,1026.0000
5627,26.0000,126.0000,1026.0000
5628,26.0000,126.0000,1026.0000
5629,25.0000,125.0000,1025.0000
5630,26.0000,126.0000,1026.0000
5631,25.0000,125.0000,1025.0000
5632,26.0000,126.0000,1026.0000
5633,26.0000,126.0000,1026.0000
5634,26.0000,126.0000,1026.0000
5635,27.0000,127.0000,1027.0000
5636,26.0000,126.0000,1026.0000
5637,26.0000,126.0000,1026.0000
5638,26.0000,126.0000,1026.0000
5639,26.0000,126.0000,1026.0000
5640,26.0000,126.0000,1026.0000
5641,26.0000,126.0000,1026.0000
5642,26.0000,126.0000,1026.0000
5643,25.0000,125.0000,1025.0000
5644,26.0000,126.0000,1026.0000
5645,25.0000,125.0000,1025.0000
5646,26.0000,126.0000,1026.0000
5647,25.0000,125.0000,1025.0000
5648,26.0000,126.0000,1026.0000
5649,26.0000,126.0000,1026.0000
5650,26.0000,126.0000,1026.0000
5651,27.0000,127.0000,1027.0000
5652,26.0000,126.0000,1026.0000
5653,26.0000,126.0000,1026.0000
5654,26.0000,126.0000,1026.0000
5655,25.0000,125.0000,1025.0000
5656,26.0000,126.0000,1026.0000
5657,26.0000,126.0000,1026.0000
5658,25.0000,125.0000,1025.0000
5659,25.0000,125.0000,1025.0000
5660,26.0000,126.0000,1026.0000
5661,26.0000,126.0000,1026.0000
5662,26.0000,126.0000,1026.0000
5663,26.0000,126.0000,1026.0000
5664,27.0000,127.0000,1027.0000
5665,26.0000,126.0000,1026.0000
5666,26.0000,126.0000,1026.0000
5667,26.0000,126.0000,1026.0000
5668,25.0000,125.0000,1025.0000
5669,26.0000,126.0000,1026.0000
5670,25.0000,125.0000,1025.0000
5671,26.0000,126.0000,1026.0000
5672,26.0000,126.0000,1026.0000
5673,26.0000,126.0000,1026.0000
5674,26.0000,126.0000,1026.0000
5675,26.0000,126.0000,1026.0000
5676,27.0000,127.0000,1027.0000
5677,26.0000,126.0000,1026.0000
5678,26.0000,126.0000,1026.0000
5679,26.0000,126.0000,1026.0000
5680,25.0000,125.0000,1025.0000
5681,26.0000,126.0000,1026.0000
5682,25.0000,125.0000,1025.0000
5683,26.0000,126.0000,1026.0000
5684,26.0000,126.0000,1026.0000
5685,26.0000,126.0000,1026.0000
5686,26.0000,126.0000,1026.0000
5687,26.0000,126.0000,1026.0000
5688,27.0000,127.0000,1027.0000
5689,26.0000,126.0000,1026.0000
5690,26.0000,126.0000,1026.0000
5691,26.0000,126.0000,1026.0000
5692,25.0000,125.0000,1025.0000
5693,26.0000,126.0000,1026.0000
5694,25.0000,125.0000,1025.0000
5695,26.0000,126.0000,1026.0000
5696,26.0000,126.0000,1026.0000
5697,26.0000,126.0000,1026.0000
5698,26.0000,126.0000,1026.0000
5699,26.0000,126.0000,1026.0000
5700,27.0000,127.0000,1027.0000
5701,26.0000,126.0000,1026.0000
5702,26.0000,126.0000,1026.0000
5703,26.0000,126.0000,1026.0000
5704,25.0000,125.0000,1025.0000
5705,26.0000,126.0000,1026.0000
5706,25.0000,125.0000,1025.0000
5707,26.0000,126.0000,1026.0000
5708,26.0000,126.0000,1026.0000
5709,26.0000,126.0000,1026.0000
5710,26.0000,126.0000,1026.0000
5711,26.0000,126.0000,1026.0000
5712,27.0000,127.0000,1027.0000
5713,26.0000,126.0000,1026.0000
5714,26.0000,126.0000,1026.0000
5715,26.0000,126.0000,1026.0000
5716,25.0000,125.0000,1025.0000
5717,26.0000,126.0000,1026.0000
5718,25.0000,125.0000,1025.0000
5719,26.0000,126.0000,1026.0000
5720,26.0000,126.0000,1026.0000
5721,26.0000,126.0000,1026.0000
5722,26.0000,126.0000,1026.0000
5723,26.0000,126.0000,1026.0000
5724,27.0000,127.0000,1027.0000
5725,26.0000,126.0000,1026.0000
5726,26.0000,126.0000,1026.0000
5727,26.0000,126.0000,1026.0000
5728,25.0000,125.0000,1025.0000
5729,26.0000,126.0000,1026.0000
5730,25.0000,125.0000,1025.0000
5731,26.0000,126.0000,1026.0000
5732,26.0000,126.0000,1026.0000
5733,26.0000,126.0000,1026.0000
5734,26.0000,126.0000,1026.0000
5735,26.0000,126.0000,1026.0000
5736,27.0000,127.0000,1027.0000
5737,26.0000,126.0000,1026.0000
5738,26.0000,126.0000,1026.0000
5739,26.0000,126.0000,1026.0000
5740,25.0000,125.0000,1025.0000
5741,26.0000,126.0000,1026.0000
5742,25.0000,125.0000,1025.0000
5743,26.0000,126.0000,1026.0000
5744,26.0000,126.0000,1026.0000
5745,26.0000,126.0000,1026.0000
5746,26.0000,126.0000,1026.0000
5747,26.0000,126.0000,1026.0000
5748,27.0000,127.0000,1027.0000
5749,26.0000,126.0000,1026.0000
5750,26.0000,126.0000,1026.0000
5751,26.0000,126.0000,1026.0000
5752,25.0000,125.0000,1025.0000
5753,26.0000,126.0000,1026.0000
5754,25.0000,125.0000,1025.0000
5755,26.0000,126.0000,1026.0000
5756,26.0000,126.0000,1026.0000
5757,26.0000,126.0000,1026.0000
5758,26.0000,126.0000,1026.0000
5759,26.0000,126.0000,1026.0000
5760,27.0000,127.0000,1027.0000
5761,26.0000,126.0000,1026.0000
5762,26.0000,126.0000,1026.0000
5763,26.0000,126.0000,1026.0000
5764,25.0000,125.0000,1025.0000
5765,26.0000,126.0000,1026.0000
5766,25.0000,125.0000,1025.0000
5767,25.0000,125.0000,1025.0000
5768,26.0000,126.0000,1026.0000
5769,26.0000,126.0000,1026.0000
5770,26.0000,126.0000,1026.0000
5771,26.0000,126.0000,1026.0000
5772,26.0000,126.0000,1026.0000
5773,27.0000,127.0000,1027.0000
5774,26.0000,126.0000,1026.0000
5775,26.0000,126.0000,1026.0000
5776,26.0000,126.0000,1026.0000
5777,25.0000,125.0000,1025.0000
5778,26.0000,126.0000,1026.0000
5779,26.0000,126.0000,1026.0000
5780,25.0000,125.0000,1025.0000
5781,25.0000,125.0000,1025.0000
5782,25.0000,125.0000,1025.0000
5783,26.0000,126.0000,1026.0000
5784,26.0000,126.0000,1026.0000
5785,26.0000,126.0000,1026.0000
5786,27.0000,127.0000,1027.0000
5787,26.0000,126.0000,1026.0000
5788,27.0000,127.0000,1027.0000
5789,26.0000,126.0000,1026.0000
5790,26.0000,126.0000,1026.0000
5791,26.0000,126.0000,1026.0000
5792,25.0000,125.0000,1025.0000
5793,26.0000,126.0000,1026.0000
5794,25.0000,125.0000,1025.0000
5795,26.0000,126.0000,1026.0000
5796,26.0000,126.0000,1026.0000
5797,25.0000,125.0000,1025.0000
5798,25.0000,125.0000,1025.0000
5799,25.0000,125.0000,1025.0000
5800,25.0000,125.0000,1025.0000
5801,25.0000,125.0000,1025.0000
5802,26.0000,126.0000,1026.0000
5803,26.0000,126.0000,1026.0000
5804,27.0000,127.0000,1027.0000
5805,27.0000,127.0000,1027.0000
5806,27.0000,127.0000,1027.0000
5807,26.0000,126.0000,1026.0000
5808,26.0000,126.0000,1026.0000
5809,26.0000,126.0000,1026.0000
5810,25.0000,125.0000,1025.0000
5811,26.0000,126.0000,1026.0000
5812,25.0000,125.0000,1025.0000
5813,26.0000,126.0000,1026.0000
5814,26.0000,126.0000,1026.0000
5815,26.0000,126.0000,1026.0000
5816,25.0000,125.0000,1025.0000
5817,25.0000,125.0000,1025.0000
5818,25.0000,125.0000,1025.0000
5819,26.0000,126.0000,1026.0000
5820,27.0000,127.0000,1027.0000
5821,27.0000,127.0000,1027.0000
5822,26.0000,126.0000,1026.0000
5823,26.0000,126.0000,1026.0000
5824,26.0000,126.0000,1026.0000
5825,26.0000,126.0000,1026.0000
5826,26.0000,126.0000,1026.0000
5827,26.0000,126.0000,1026.0000
5828,26.0000,126.0000,1026.0000
5829,26.0000,126.0000,1026.0000
5830,26.0000,126.0000,1026.0000
5831,26.0000,126.0000,1026.0000
5832,27.0000,127.0000,1027.0000
5833,27.0000,127.0000,1027.0000
5834,27.0000,127.0000,1027.0000
5835,26.0000,126.0000,1026.0000
5836,26.0000,126.0000,1026.0000
5837,26.0000,126.0000,1026.0000
5838,26.0000,126.0000,1026.0000
5839,26.0000,126.0000,1026.0000
5840,26.0000,126.0000,1026.0000
5841,26.0000,126.0000,1026.0000
5842,26.0000,126.0000,1026.0000
5843,26.0000,126.0000,1026.0000
5844,26.0000,126.0000,1026.0000
5845,26.0000,126.0000,1026.0000
5846,27.0000,127.0000,1027.0000
5847,27.0000,127.0000,1027.0000
5848,27.0000,127.0000,1027.0000
5849,26.0000,126.0000,1026.0000
5850,26.0000,126.0000,1026.0000
5851,26.0000,126.0000,1026.0000
5852,25.0000,125.0000,1025.0000
5853,26.0000,126.0000,1026.0000
5854,26.0000,126.0000,1026.0000
5855,25.0000,125.0000,1025.0000
5856,25.0000,125.0000,1025.0000
5857,25.0000,125.0000,1025.0000
5858,26.0000,126.0000,1026.0000
5859,26.0000,126.0000,1026.0000
5860,27.0000,127.0000,1027.0000
5861,27.0000,127.0000,1027.0000
5862,27.0000,127.0000,1027.0000
5863,27.0000,127.0000,1027.0000
5864,27.0000,127.0000,1027.0000
5865,26.0000,126.0000,1026.0000
5866,26.0000,126.0000,1026.0000
5867,26.0000,126.0000,1026.0000
5868,25.0000,125.0000,1025.0000
5869,26.0000,126.0000,1026.0000
5870,25.0000,125.0000,1025.0000
5871,25.0000,125.0000,1025.0000
5872,26.0000,126.0000,1026.0000
5873,26.0000,126.0000,1026.0000
5874,25.0000,125.0000,1025.0000
5875,25.0000,125.0000,1025.0000
5876,25.0000,125.0000,1025.0000
5877,25.0000,125.0000,1025.0000
5878,26.0000,126.0000,1026.0000
5879,27.0000,127.0000,1027.0000
5880,27.0000,127.0000,1027.0000
5881,27.0000,127.0000,1027.0000
5882,27.0000,127.0000,1027.0000
5883,27.0000,127.0000,1027.0000
5884,27.0000,127.0000,1027.0000
5885,26.0000,126.0000,1026.0000
5886,26.0000,126.0000,1026.0000
5887,26.0000,126.0000,1026.0000
5888,26.0000,126.0000,1026.0000
5889,26.0000,126.0000,1026.0000
5890,25.0000,125.0000,1025.0000
5891,26.0000,126.0000,1026.0000
5892,26.0000,126.0000,1026.0000
5893,26.0000,126.0000,1026.0000
5894,25.0000,125.0000,1025.0000
5895,25.0000,125.0000,1025.0000
5896,26.0000,126.0000,1026.0000
5897,25.0000,125.0000,1025.0000
5898,25.0000,125.0000,1025.0000
5899,25.0000,125.0000,1025.0000
5900,25.0000,125.0000,1025.0000
5901,27.0000,127.0000,1027.0000
5902,27.0000,127.0000,1027.0000
5903,27.0000,127.0000,1027.0000
5904,27.0000,127.0000,1027.0000
5905,27.0000,127.0000,1027.0000
5906,27.0000,127.0000,1027.0000
5907,27.0000,127.0000,1027.0000
5908,26.0000,126.0000,1026.0000
5909,26.0000,126.0000,1026.0000
5910,26.0000,126.0000,1026.0000
5911,26.0000,126.0000,1026.0000
5912,26.0000,126.0000,1026.0000
5913,26.0000,126.0000,1026.0000
5914,26.0000,126.0000,1026.0000
5915,26.0000,126.0000,1026.0000
5916,27.0000,127.0000,1027.0000
5917,25.0000,125.0000,1025.0000
5918,26.0000,126.0000,1026.0000
5919,26.0000,126.0000,1026.0000
5920,26.0000,126.0000,1026.0000
5921,25.0000,125.0000,1025.0000
5922,25.0000,125.0000,1025.0000
5923,25.0000,125.0000,1025.0000
5924,27.0000,127.0000,1027.0000
5925,27.0000,127.0000,1027.0000
5926,27.0000,127.0000,1027.0000
5927,27.0000,127.0000,1027.0000
5928,27.0000,127.0000,1027.0000
5929,26.0000,126.0000,1026.0000
5930,26.0000,126.0000,1026.0000
5931,26.0000,126.0000,1026.0000
5932,26.0000,126.0000,1026.0000
5933,26.0000,126.0000,1026.0000
5934,26.0000,126.0000,1026.0000
5935,26.0000,126.0000,1026.0000
5936,26.0000,126.0000,1026.0000
5937,27.0000,127.0000,1027.0000
5938,25.0000,125.0000,1025.0000
5939,26.0000,126.0000,1026.0000
5940,26.0000,126.0000,1026.0000
5941,26.0000,126.0000,1026.0000
5942,26.0000,126.0000,1026.0000
5943,26.0000,126.0000,1026.0000
5944,25.0000,125.0000,1025.0000
5945,25.0000,125.0000,1025.0000
5946,27.0000,127.0000,1027.0000
5947,27.0000,127.0000,1027.0000
5948,27.0000,127.0000,1027.0000
5949,26.0000,126.0000,1026.0000
5950,26.0000,126.0000,1026.0000
5951,26.0000,126.0000,1026.0000
5952,26.0000,126.0000,1026.0000
5953,26.0000,126.0000,1026.0000
5954,26.0000,126.0000,1026.0000
5955,26.0000,126.0000,1026.0000
5956,26.0000,126.0000,1026.0000
5957,26.0000,126.0000,1026.0000
5958,26.0000,126.0000,1026.0000
5959,26.0000,126.0000,1026.0000
5960,26.0000,126.0000,1026.0000
5961,25.0000,125.0000,1025.0000
5962,26.0000,126.0000,1026.0000
5963,26.0000,126.0000,1026.0000
5964,25.0000,125.0000,1025.0000
5965,25.0000,125.0000,1025.0000
5966,27.0000,127.0000,1027.0000
5967,27.0000,127.0000,1027.0000
5968,26.0000,126.0000,1026.0000
5969,26.0000,126.0000,1026.0000
5970,26.0000,126.0000,1026.0000
5971,26.0000,126.0000,1026.0000
5972,26.0000,126.0000,1026.0000
5973,26.0000,126.0000,1026.0000
5974,26.0000,126.0000,1026.0000
5975,26.0000,126.0000,1026.0000
5976,26.0000,126.0000,1026.0000
5977,26.0000,126.0000,1026.0000
5978,25.0000,125.0000,1025.0000
5979,26.0000,126.0000,1026.0000
5980,26.0000,126.0000,1026.0000
5981,25.0000,125.0000,1025.0000
5982,27.0000,127.0000,1027.0000
5983,27.0000,127.0000,1027.0000
5984,27.0000,127.0000,1027.0000
5985,26.0000,126.0000,1026.0000
5986,26.0000,126.0000,1026.0000
5987,26.0000,126.0000,1026.0000
5988,26.0000,126.0000,1026.0000
5989,26.0000,126.0000,1026.0000
5990,26.0000,126.0000,1026.0000
5991,26.0000,126.0000,1026.0000
5992,26.0000,126.0000,1026.0000
5993,26.0000,126.0000,1026.0000
5994,25.0000,125.0000,1025.0000
5995,26.0000,126.0000,1026.0000
5996,26.0000,126.0000,1026.0000
5997,25.0000,125.0000,1025.0000
5998,26.0000,126.0000,1026.0000
5999,26.0000,126.0000,1026.0000
6000,27.0000,127.0000,1027.0000
6001,27.0000,127.0000,1027.0000
6002,27.0000,127.0000,1027.0000
6003,26.0000,126.0000,1026.0000
6004,26.0000,126.0000,1026.0000
6005,26.0000,126.0000,1026.0000
6006,26.0000,126.0000,1026.0000
6007,26.0000,126.0000,1026.0000
6008,26.0000,126.0000,1026.0000
6009,26.0000,126.0000,1026.0000
6010,25.0000,125.0000,1025.0000
6011,26.0000,126.0000,1026.0000
6012,25.0000,125.0000,1025.0000
6013,26.0000,126.0000,1026.0000
6014,25.0000,125.0000,1025.0000
6015,26.0000,126.0000,1026.0000
6016,26.0000,126.0000,1026.0000
6017,26.0000,126.0000,1026.0000
6018,26.0000,126.0000,1026.0000
6019,27.0000,127.0000,1027.0000
6020,27.0000,127.0000,1027.0000
6021,27.0000,127.0000,1027.0000
6022,26.0000,126.0000,1026.0000
6023,26.0000,126.0000,1026.0000
6024,26.0000,126.0000,1026.0000
6025,26.0000,126.0000,1026.0000
6026,26.0000,126.0000,1026.0000
6027,26.0000,126.0000,1026.0000
6028,26.0000,126.0000,1026.0000
6029,26.0000,126.0000,1026.0000
6030,26.0000,126.0000,1026.0000
6031,26.0000,126.0000,1026.0000
6032,25.0000,125.0000,1025.0000
6033,25.0000,125.0000,1025.0000
6034,26.0000,126.0000,1026.0000
6035,25.0000,125.0000,1025.0000
6036,26.0000,126.0000,1026.0000
6037,26.0000,126.0000,1026.0000
6038,26.0000,126.0000,1026.0000
6039,26.0000,126.0000,1026.0000
6040,26.0000,126.0000,1026.0000
6041,27.0000,127.0000,1027.0000
6042,27.0000,127.0000,1027.0000
6043,27.0000,127.0000,1027.0000
6044,27.0000,127.0000,1027.0000
6045,26.0000,126.0000,1026.0000
6046,26.0000,126.0000,1026.0000
6047,27.0000,127.0000,1027.0000
6048,26.0000,126.0000,1026.0000
6049,26.0000,126.0000,1026.0000
6050,26.0000,126.0000,1026.0000
6051,26.0000,126.0000,1026.0000
6052,25.0000,125.0000,1025.0000
6053,25.0000,125.0000,1025.0000
6054,25.0000,125.0000,1025.0000
6055,26.0000,126.0000,1026.0000
6056,26.0000,126.0000,1026.0000
6057,26.0000,126.0000,1026.0000
6058,26.0000,126.0000,1026.0000
6059,26.0000,126.0000,1026.0000
6060,26.0000,126.0000,1026.0000
6061,27.0000,127.0000,1027.0000
6062,27.0000,127.0000,1027.0000
6063,27.0000,127.0000,1027.0000
6064,27.0000,127.0000,1027.0000
6065,27.0000,127.0000,1027.0000
6066,27.0000,127.0000,1027.0000
6067,26.0000,126.0000,1026.0000
6068,25.0000,125.0000,1025.0000
6069,26.0000,126.0000,1026.0000
6070,26.0000,126.0000,1026.0000
6071,26.0000,126.0000,1026.0000
6072,25.0000,125.0000,1025.0000
6073,26.0000,126.0000,1026.0000
6074,26.0000,126.0000,1026.0000
6075,26.0000,126.0000,1026.0000
6076,26.0000,126.0000,1026.0000
6077,27.0000,127.0000,1027.0000
6078,27.0000,127.0000,1027.0000
6079,27.0000,127.0000,1027.0000
6080,27.0000,127.0000,1027.0000
6081,27.0000,127.0000,1027.0000
6082,26.0000,126.0000,1026.0000
6083,25.0000,125.0000,1025.0000
6084,26.0000,126.0000,1026.0000
6085,26.0000,126.0000,1026.0000
6086,26.0000,126.0000,1026.0000
6087,26.0000,126.0000,1026.0000
6088,26.0000,126.0000,1026.0000
6089,26.0000,126.0000,1026.0000
6090,26.0000,126.0000,1026.0000
6091,27.0000,127.0000,1027.0000
6092,27.0000,127.0000,1027.0000
6093,27.0000,127.0000,1027.0000
6094,27.0000,127.0000,1027.0000
6095,27.0000,127.0000,1027.0000
6096,25.0000,125.0000,1025.0000
6097,25.0000,125.0000,1025.0000
6098,25.0000,125.0000,1025.0000
6099,26.0000,126.0000,1026.0000
6100,26.0000,126.0000,1026.0000
6101,26.0000,126.0000,1026.0000
6102,26.0000,126.0000,1026.0000
6103,26.0000,126.0000,1026.0000
6104,26.0000,126.0000,1026.0000
6105,26.0000,126.0000,1026.0000
6106,27.0000,127.0000,1027.0000
6107,27.0000,127.0000,1027.0000
6108,27.0000,127.0000,1027.0000
6109,27.0000,127.0000,1027.0000
6110,25.0000,125.0000,1025.0000
6111,25.0000,125.0000,1025.0000
6112,26.0000,126.0000,1026.0000
6113,26.0000,126.0000,1026.0000
6114,26.0000,126.0000,1026.0000
6115,26.0000,126.0000,1026.0000
6116,26.0000,126.0000,1026.0000
6117,26.0000,126.0000,1026.0000
6118,26.0000,126.0000,1026.0000
6119,27.0000,127.0000,1027.0000
6120,27.0000,127.0000,1027.0000
6121,27.0000,127.0000,1027.0000
6122,27.0000,127.0000,1027.0000
6123,25.0000,125.0000,1025.0000
6124,25.0000,125.0000,1025.0000
6125,26.0000,126.0000,1026.0000
6126,25.0000,125.0000,1025.0000
6127,26.0000,126.0000,1026.0000
6128,26.0000,126.0000,1026.0000
6129,26.0000,126.0000,1026.0000
6130,26.0000,126.0000,1026.0000
6131,26.0000,126.0000,1026.0000
6132,26.0000,126.0000,1026.0000
6133,27.0000,127.0000,1027.0000
6134,27.0000,127.0000,1027.0000
6135,27.0000,127.0000,1027.0000
6136,27.0000,127.0000,1027.0000
6137,25.0000,125.0000,1025.0000
6138,25.0000,125.0000,1025.0000
6139,26.0000,126.0000,1026.0000
6140,25.0000,125.0000,1025.0000
6141,26.0000,126.0000,1026.0000
6142,26.0000,126.0000,1026.0000
6143,26.0000,126.0000,1026.0000
6144,26.0000,126.0000,1026.0000
6145,26.0000,126.0000,1026.0000
6146,26.0000,126.0000,1026.0000
6147,27.0000,127.0000,1027.0000
6148,27.0000,127.0000,1027.0000
6149,27.0000,127.0000,1027.0000
6150,25.0000,125.0000,1025.0000
6151,25.0000,125.0000,1025.0000
6152,26.0000,126.0000,1026.0000
6153,26.0000,126.0000,1026.0000
6154,25.0000,125.0000,1025.0000
6155,26.0000,126.0000,1026.0000
6156,26.0000,126.0000,1026.0000
6157,26.0000,126.0000,1026.0000
6158,26.0000,126.0000,1026.0000
6159,26.0000,126.0000,1026.0000
6160,27.0000,127.0000,1027.0000
6161,27.0000,127.0000,1027.0000
6162,27.0000,127.0000,1027.0000
6163,25.0000,125.0000,1025.0000
6164,25.0000,125.0000,1025.0000
6165,26.0000,126.0000,1026.0000
6166,26.0000,126.0000,1026.0000
6167,26.0000,126.0000,1026.0000
6168,25.0000,125.0000,1025.0000
6169,26.0000,126.0000,1026.0000
6170,26.0000,126.0000,1026.0000
6171,26.0000,126.0000,1026.0000
6172,26.0000,126.0000,1026.0000
6173,27.0000,127.0000,1027.0000
6174,26.0000,126.0000,1026.0000
6175,27.0000,127.0000,1027.0000
6176,27.0000,127.0000,1027.0000
6177,25.0000,125.0000,1025.0000
6178,25.0000,125.0000,1025.0000
6179,26.0000,126.0000,1026.0000
6180,26.0000,126.0000,1026.0000
6181,26.0000,126.0000,1026.0000
6182,26.0000,126.0000,1026.0000
6183,25.0000,125.0000,1025.0000
6184,26.0000,126.0000,1026.0000
6185,26.0000,126.0000,1026.0000
6186,26.0000,126.0000,1026.0000
6187,27.0000,127.0000,1027.0000
6188,26.0000,126.0000,1026.0000
6189,27.0000,127.0000,1027.0000
6190,27.0000,127.0000,1027.0000
6191,27.0000,127.0000,1027.0000
6192,27.0000,127.0000,1027.0000
6193,25.0000,125.0000,1025.0000
6194,25.0000,125.0000,1025.0000
6195,26.0000,126.0000,1026.0000
6196,26.0000,126.0000,1026.0000
6197,26.0000,126.0000,1026.0000
6198,25.0000,125.0000,1025.0000
6199,26.0000,126.0000,1026.0000
6200,26.0000,126.0000,1026.0000
6201,26.0000,126.0000,1026.0000
6202,26.0000,126.0000,1026.0000
6203,27.0000,127.0000,1027.0000
6204,27.0000,127.0000,1027.0000
6205,27.0000,127.0000,1027.0000
6206,27.0000,127.0000,1027.0000
6207,25.0000,125.0000,1025.0000
6208,25.0000,125.0000,1025.0000
6209,26.0000,126.0000,1026.0000
6210,26.0000,126.0000,1026.0000
6211,26.0000,126.0000,1026.0000
6212,25.0000,125.0000,1025.0000
6213,26.0000,126.0000,1026.0000
6214,26.0000,126.0000,1026.0000
6215,26.0000,126.0000,1026.0000
6216,26.0000,126.0000,1026.0000
6217,27.0000,127.0000,1027.0000
6218,27.0000,127.0000,1027.0000
6219,27.0000,127.0000,1027.0000
6220,25.0000,125.0000,1025.0000
6221,25.0000,125.0000,1025.0000
6222,26.0000,126.0000,1026.0000
6223,26.0000,126.0000,1026.0000
6224,26.0000,126.0000,1026.0000
6225,25.0000,125.0000,1025.0000
6226,26.0000,126.0000,1026.0000
6227,26.0000,126.0000,1026.0000
6228,26.0000,126.0000,1026.0000
6229,26.0000,126.0000,1026.0000
6230,27.0000,127.0000,1027.0000
6231,27.0000,127.0000,1027.0000
6232,27.0000,127.0000,1027.0000
6233,25.0000,125.0000,1025.0000
6234,26.0000,126.0000,1026.0000
6235,25.0000,125.0000,1025.0000
6236,26.0000,126.0000,1026.0000
6237,26.0000,126.0000,1026.0000
6238,25.0000,125.0000,1025.0000
6239,26.0000,126.0000,1026.0000
6240,26.0000,126.0000,1026.0000
6241,26.0000,126.0000,1026.0000
6242,27.0000,127.0000,1027.0000
6243,27.0000,127.0000,1027.0000
6244,27.0000,127.0000,1027.0000
6245,25.0000,125.0000,1025.0000
6246,26.0000,126.0000,1026.0000
6247,26.0000,126.0000,1026.0000
6248,25.0000,125.0000,1025.0000
6249,26.0000,126.0000,1026.0000
6250,26.0000,126.0000,1026.0000
6251,26.0000,126.0000,1026.0000
6252,26.0000,126.0000,1026.0000
6253,26.0000,126.0000,1026.0000
6254,27.0000,127.0000,1027.0000
6255,27.0000,127.0000,1027.0000
6256,27.0000,127.0000,1027.0000
6257,25.0000,125.0000,1025.0000
6258,25.0000,125.0000,1025.0000
6259,25.0000,125.0000,1025.0000
6260,26.0000,126.0000,1026.0000
6261,26.0000,126.0000,1026.0000
6262,25.0000,125.0000,1025.0000
6263,26.0000,126.0000,1026.0000
6264,26.0000,126.0000,1026.0000
6265,26.0000,126.0000,1026.0000
6266,26.0000,126.0000,1026.0000
6267,26.0000,126.0000,1026.0000
6268,26.0000,126.0000,1026.0000
6269,27.0000,127.0000,1027.0000
6270,27.0000,127.0000,1027.0000
6271,25.0000,125.0000,1025.0000
6272,25.0000,125.0000,1025.0000
6273,26.0000,126.0000,1026.0000
6274,26.0000,126.0000,1026.0000
6275,26.0000,126.0000,1026.0000
6276,26.0000,126.0000,1026.0000
6277,26.0000,126.0000,1026.0000
6278,26.0000,126.0000,1026.0000
6279,26.0000,126.0000,1026.0000
6280,26.0000,126.0000,1026.0000
6281,26.0000,126.0000,1026.0000
6282,26.0000,126.0000,1026.0000
6283,27.0000,127.0000,1027.0000
6284,27.0000,127.0000,1027.0000
6285,25.0000,125.0000,1025.0000
6286,26.0000,126.0000,1026.0000
6287,26.0000,126.0000,1026.0000
6288,26.0000,126.0000,1026.0000
6289,26.0000,126.0000,1026.0000
6290,26.0000,126.0000,1026.0000
6291,26.0000,126.0000,1026.0000
6292,26.0000,126.0000,1026.0000
6293,26.0000,126.0000,1026.0000
6294,26.0000,126.0000,1026.0000
6295,26.0000,126.0000,1026.0000
6296,26.0000,126.0000,1026.0000
6297,27.0000,127.0000,1027.0000
6298,27.0000,127.0000,1027.0000
6299,25.0000,125.0000,1025.0000
6300,26.0000,126.0000,1026.0000
6301,26.0000,126.0000,1026.0000
6302,26.0000,126.0000,1026.0000
6303,26.0000,126.0000,1026.0000
6304,26.0000,126.0000,1026.0000
6305,26.0000,126.0000,1026.0000
6306,26.0000,126.0000,1026.0000
6307,26.0000,126.0000,1026.0000
6308,26.0000,126.0000,1026.0000
6309,26.0000,126.0000,1026.0000
6310,26.0000,126.0000,1026.0000
6311,27.0000,127.0000,1027.0000
6312,27.0000,127.0000,1027.0000
6313,25.0000,125.0000,1025.0000
6314,26.0000,126.0000,1026.0000
6315,26.0000,126.0000,1026.0000
6316,26.0000,126.0000,1026.0000
6317,25.0000,125.0000,1025.0000
6318,26.0000,126.0000,1026.0000
6319,25.0000,125.0000,1025.0000
6320,26.0000,126.0000,1026.0000
6321,26.0000,126.0000,1026.0000
6322,26.0000,126.0000,1026.0000
6323,26.0000,126.0000,1026.0000
6324,27.0000,127.0000,1027.0000
6325,27.0000,127.0000,1027.0000
6326,26.0000,126.0000,1026.0000
6327,26.0000,126.0000,1026.0000
6328,26.0000,126.0000,1026.0000
6329,25.0000,125.0000,1025.0000
6330,26.0000,126.0000,1026.0000
6331,25.0000,125.0000,1025.0000
6332,26.0000,126.0000,1026.0000
6333,26.0000,126.0000,1026.0000
6334,26.0000,126.0000,1026.0000
6335,27.0000,127.0000,1027.0000
6336,27.0000,127.0000,1027.0000
6337,27.0000,127.0000,1027.0000
6338,26.0000,126.0000,1026.0000
6339,26.0000,126.0000,1026.0000
6340,26.0000,126.0000,1026.0000
6341,26.0000,126.0000,1026.0000
6342,26.0000,126.0000,1026.0000
6343,25.0000,125.0000,1025.0000
6344,26.0000,126.0000,1026.0000
