                486,         242.50       149.6478,      0.0006,      0.2381,      1.6014,      -0.0000
                487,         243.00       135.4984,      0.0097,      1.4749,      1.6736,      -0.0000
                488,         243.50       144.2657,      0.0014,      0.3817,      1.5749,      -0.0000
                489,         244.00       129.5238,      0.0100,      1.4963,      1.6806,      -0.0000
                490,         244.50       143.5488,      0.0007,      0.2014,      1.5987,      -0.0000
                491,         245.00       130.8593,      0.0186,      2.4654,      1.7265,      -0.0000
                492,         245.50       140.4025,      0.0006,      0.1922,      1.5862,      -0.0000
                493,         246.00       116.4353,      0.0256,      2.5917,      1.7292,      -0.0000
                494,         246.50       134.3377,      0.0010,      0.3084,      1.5727,      -0.0000
                495,         247.00       114.6595,      0.0462,      4.1158,      1.7762,      -0.0000
                496,         247.50       141.5955,      0.0077,      1.2028,      1.4621,      -0.0000
                497,         248.00       132.2148,      0.0101,      1.5660,      1.5353,      -0.0000
                498,         248.50       148.2799,      0.0011,      0.3112,      1.4710,      -0.0000
                499,         249.00       133.9711,      0.0096,      1.5101,      1.6008,      -0.0000
                500,         249.50       152.5283,      0.0011,      0.3044,      1.5275,      -0.0000
                501,         250.00       128.0949,      0.0093,      1.4467,      1.6416,      -0.0000
                502,         250.50       143.9796,      0.0009,      0.2741,      1.5525,      -0.0000
                503,         251.00       121.2672,      0.0129,      1.8817,      1.6994,      -0.0000
                504,         251.50       144.4675,      0.0019,      0.4155,      1.5334,      -0.0000
                505,         252.00       105.7310,      0.0460,      4.1097,      1.7701,      -0.0000
                506,         252.50       150.3144,      0.0040,      0.7198,      1.4728,      -0.0000
                507,         253.00       105.6171,      0.0313,      3.3726,      1.7012,      -0.0000
                508,         253.50       145.8092,      0.0050,      0.7583,      1.4249,      -0.0000
                509,         254.00       121.6347,      0.0337,      2.7485,      1.6638,      -0.0000
                510,         254.50       159.3957,      0.0023,      0.3655,      1.4633,      -0.0000
                511,         255.00       121.0167,      0.0154,      2.1291,      1.6371,      -0.0000
                512,         255.50       143.6140,      0.0015,      0.3804,      1.4964,      -0.0000
                513,         256.00       121.1605,      0.0101,      1.6388,      1.6204,      -0.0000
                514,         256.50       144.2208,      0.0024,      0.4443,      1.5160,      -0.0000
                515,         257.00       126.1271,      0.0238,      2.6904,      1.7026,      -0.0000
                516,         257.50       159.6494,      0.0065,      0.9097,      1.4499,      -0.0000
                517,         258.00       152.0876,      0.0385,      2.6006,      1.6057,      -0.0000
                518,         258.50       163.8422,      0.0052,      0.5951,      1.3793,      -0.0000
                519,         259.00       135.4994,      0.0256,      2.3390,      1.5553,      -0.0000
                520,         259.50       140.3293,      0.0034,      0.5466,      1.3197,      -0.0000
                521,         260.00       107.0121,      0.0233,      2.2955,      1.4604,      -0.0000
                522,         260.50       150.3254,      0.0072,      0.9881,      1.3935,      -0.0000
                523,         261.00       109.6802,      0.0106,      1.4259,      1.4496,      -0.0000
                524,         261.50       122.6832,      0.0010,      0.2139,      1.3375,      -0.0000
                525,         262.00       111.6551,      0.0100,      1.4131,      1.4637,      -0.0000
                526,         262.50       122.5032,      0.0005,      0.1575,      1.3411,      -0.0000
                527,         263.00       102.9422,      0.0131,      1.4819,      1.4644,      -0.0000
                528,         263.50       140.9217,      0.0021,      0.3906,      1.3417,      -0.0000
                529,         264.00       123.3012,      0.0104,      1.5099,      1.4621,      -0.0000
                530,         264.50       136.0413,      0.0007,      0.1797,      1.3410,      -0.0000
                531,         265.00       131.8746,      0.0083,      1.4114,      1.4594,      -0.0000
                532,         265.50       133.4476,      0.0011,      0.2302,      1.3439,      -0.0000
                533,         266.00       117.7609,      0.0156,      2.1097,      1.5079,      -0.0000
                534,         266.50       147.8481,      0.0069,      1.0012,      1.3904,      -0.0000
                535,         267.00       127.6992,      0.0107,      1.7226,      1.4633,      -0.0000
                536,         267.50       135.0706,      0.0009,      0.2170,      1.3345,      -0.0000
                537,         268.00       120.4786,      0.0109,      1.4243,      1.4677,      -0.0000
                538,         268.50       132.2408,      0.0020,      0.1701,      1.3271,      -0.0000
                539,         269.00       109.2697,      0.0249,      1.3333,      1.4198,      -0.0000
                540,         269.50       125.4058,      0.0049,      0.2872,      1.2876,      -0.0000
                541,         270.00       103.6549,      0.0174,      1.7225,      1.3894,      -0.0000
                542,         270.50       134.4056,      0.0011,      0.2337,      1.2551,      -0.0000
                543,         271.00       112.5293,      0.0124,      1.6651,      1.4124,      -0.0000
                544,         271.50       127.9312,      0.0006,      0.1829,      1.2756,      -0.0000
                545,         272.00       115.4558,      0.0117,      1.6407,      1.4328,      -0.0000
                546,         272.50       124.9485,      0.0004,      0.1541,      1.2900,      -0.0000
                547,         273.00       107.1619,      0.0097,      1.2802,      1.3928,      -0.0000
                548,         273.50       133.3784,      0.0004,      0.1283,      1.2497,      -0.0000
                549,         274.00       113.9227,      0.0073,      1.0608,      1.3259,      -0.0000
                550,         274.50       126.1724,      0.0005,      0.1826,      1.2126,      -0.0000
                551,         275.00       100.8186,      0.0492,      3.8501,      1.4626,      -0.0000
                552,         275.50       143.7310,      0.0043,      0.6779,      1.2158,      -0.0000
                553,         276.00       118.2383,      0.0187,      2.3716,      1.3699,      -0.0000
                554,         276.50       149.1555,      0.0034,      0.6031,      1.2281,      -0.0000
                555,         277.00       131.6488,      0.0112,      1.8203,      1.3620,      -0.0000
                556,         277.50       135.8501,      0.0006,      0.1605,      1.2345,      -0.0000
                557,         278.00       122.1501,      0.0074,      1.1903,      1.3414,      -0.0000
                558,         278.50       130.7851,      0.0006,      0.1804,      1.2437,      -0.0000
                559,         279.00       119.3267,      0.0080,      1.2440,      1.3499,      -0.0000
                560,         279.50       125.7648,      0.0006,      0.1579,      1.2210,      -0.0000
                561,         280.00       111.6681,      0.0074,      1.1050,      1.3148,      -0.0000
                562,         280.50       128.8255,      0.0004,      0.1307,      1.1562,      -0.0000
                563,         281.00       109.0220,      0.0103,      1.2238,      1.2366,      -0.0000
                564,         281.50       136.1319,      0.0017,      0.2680,      1.0829,      -0.0000
                565,         282.00       104.6212,      0.0194,      1.7642,      1.2148,      -0.0000
                566,         282.50       124.7008,      0.0045,      0.5246,      1.0906,      -0.0000
                567,         283.00       106.7186,      0.0133,      1.4506,      1.1919,      -0.0000
                568,         283.50       129.7486,      0.0033,      0.4593,      1.1086,      -0.0000
                569,         284.00       121.5061,      0.0127,      1.7452,      1.2596,      -0.0000
                570,         284.50       135.7764,      0.0008,      0.2297,      1.1615,      -0.0000
                571,         285.00       122.1973,      0.0105,      1.6309,      1.3132,      -0.0000
                572,         285.50       133.2762,      0.0008,      0.1883,      1.1926,      -0.0000
                573,         286.00       120.5276,      0.0090,      1.3098,      1.3068,      -0.0000
                574,         286.50       131.3091,      0.0009,      0.2109,      1.1822,      -0.0000
                575,         287.00       120.3628,      0.0099,      1.4132,      1.2914,      -0.0000
                576,         287.50       131.8742,      0.0007,      0.1822,      1.1506,      -0.0000
                577,         288.00       121.2086,      0.0112,      1.6801,      1.2678,      -0.0000
                578,         288.50       133.6008,      0.0011,      0.2275,      1.1360,      -0.0000
                579,         289.00       114.4447,      0.0098,      1.3593,      1.2556,      -0.0000
                580,         289.50       128.6971,      0.0023,      0.4042,      1.1615,      -0.0000
                581,         290.00       111.2458,      0.0084,      1.1691,      1.2311,      -0.0000
                582,         290.50       140.4313,      0.0052,      0.6880,      1.1749,      -0.0000
                583,         291.00       113.4924,      0.0120,      1.2993,      1.2164,      -0.0000
                584,         291.50       137.2308,      0.0031,      0.4643,      1.0700,      -0.0000
                585,         292.00       112.9403,      0.0151,      1.7558,      1.1732,      -0.0000
                586,         292.50       138.6088,      0.0054,      0.7477,      1.0615,      -0.0000
                587,         293.00       115.3253,      0.0083,      1.2049,      1.1352,      -0.0000
                588,         293.50       143.0765,      0.0041,      0.6427,      1.0227,      -0.0000
                589,         294.00       107.2986,      0.0125,      1.5951,      0.9373,      -0.0000
                590,         294.50       133.7898,      0.0010,      0.1919,      0.8024,      -0.0000
                591,         295.00       104.8813,      0.0136,      1.4970,      0.8244,      -0.0000
                592,         295.50       135.0996,      0.0020,      0.3706,      0.7737,      -0.0000
                593,         296.00       108.6857,      0.0128,      1.6423,      0.9735,      -0.0000
                594,         296.50       132.2156,      0.0023,      0.3706,      0.8805,      -0.0000
                595,         297.00       116.0929,      0.0127,      1.5782,      1.0125,      -0.0000
                596,         297.50       139.6056,      0.0021,      0.3442,      0.7840,      -0.0000
                597,         298.00       117.6263,      0.0074,      1.0336,      0.8882,      -0.0000
                598,         298.50       133.5756,      0.0007,      0.1506,      0.8661,      -0.0000
                599,         299.00       118.3653,      0.0114,      1.4087,      0.7834,      -0.0000
                600,         299.50       135.5533,      0.0015,      0.2683,      0.5401,      -0.0000
                601,         300.00       117.7576,      0.0062,      0.9063,      0.7344,      -0.0000
                602,         300.50       126.1749,      0.0005,      0.1294,      0.7159,      -0.0000
                603,         301.00       118.3331,      0.0053,      0.7693,      0.7686,      -0.0000
                604,         301.50       136.6956,      0.0020,      0.1500,      0.5765,      -0.0000
                605,         302.00       122.7162,      0.0321,      0.9880,      0.5580,      -0.0000
                606,         302.50       142.5522,      0.0255,      0.9794,      0.5102,      -0.0000
                607,         303.00       134.4261,      0.0483,      1.6232,      0.5458,      -0.0000
                608,         303.50       145.0344,      0.0015,      0.1716,      0.4428,      -0.0000
                609,         304.00       123.9034,      0.0066,      0.8127,      0.5378,      -0.0000
                610,         304.50       127.5991,      0.0018,      0.1908,      0.4813,      -0.0000
                611,         305.00       124.9374,      0.0227,      0.8915,      0.4057,      -0.0000
                612,         305.50       163.7483,      0.0294,      0.8356,      0.2680,      -0.0000
                613,         306.00       149.9905,      0.0594,      1.1568,      0.3521,      -0.0000
                614,         306.50       163.1908,      0.0097,      0.3734,      0.3833,      -0.0000
                615,         307.00       137.4581,      0.0208,      1.1870,      0.5030,      -0.0000
                616,         307.50       146.3380,      0.0045,      0.3697,      0.3861,      -0.0000
                617,         308.00       134.3212,      0.0173,      0.6886,      0.2969,      -0.0000
                618,         308.50       147.1115,      0.0256,      0.5966,      0.1594,      -0.0000
                619,         309.00       140.1707,      0.0071,      0.5680,      0.1203,      -0.0000
                620,         309.50       139.5557,      0.0011,      0.1346,      0.0819,      -0.0000
                621,         310.00       131.7225,      0.0039,      0.5492,      0.0932,      -0.0000
                622,         310.50       135.5255,      0.0009,      0.1381,      0.0505,      -0.0000
                623,         311.00       130.2907,      0.0038,      0.5433,      0.0831,      -0.0000
                624,         311.50       140.9367,      0.0014,      0.1748,      0.0557,      -0.0000
                625,         312.00       137.3286,      0.0092,      0.6726,      0.0908,      -0.0000
                626,         312.50       149.2456,      0.0438,      1.1150,      0.1085,      -0.0000
                627,         313.00       143.3820,      0.0186,      0.7458,      0.0775,      -0.0000
                628,         313.50       146.2257,      0.0050,      0.2678,      0.0384,      -0.0000
                629,         314.00       134.8584,      0.0058,      0.6163,      0.0829,      -0.0000
                630,         314.50       138.9597,      0.0019,      0.2336,      0.0706,      -0.0000
                631,         315.00       127.5496,      0.0047,      0.6289,      0.1242,      -0.0000
                632,         315.50       131.9032,      0.0010,      0.1587,      0.0934,      -0.0000
                633,         316.00       128.1518,      0.0058,      0.6979,      0.1425,      -0.0000
                634,         316.50       145.5390,      0.0025,      0.2333,      0.0821,      -0.0000
                635,         317.00       135.7368,      0.0052,      0.6597,      0.1171,      -0.0000
                636,         317.50       147.0097,      0.0020,      0.2194,      0.0721,      -0.0000
                637,         318.00       134.9772,      0.0054,      0.6777,      0.1187,      -0.0000
                638,         318.50       146.9306,      0.0024,      0.2126,      0.0694,      -0.0000
                639,         319.00       131.0876,      0.0053,      0.6739,      0.1104,      -0.0000
                640,         319.50       140.4705,      0.0020,      0.2166,      0.0575,      -0.0000
                641,         320.00       133.1697,      0.0145,      0.9045,      0.1004,      -0.0000
                642,         320.50       145.8354,      0.0101,      0.5058,      0.0440,      -0.0000
                643,         321.00       133.3508,      0.0098,      0.8427,      0.0751,      -0.0000
                644,         321.50       142.6167,      0.0047,      0.4358,      0.0369,      -0.0000
                645,         322.00       130.3421,      0.0074,      0.7621,      0.0746,      -0.0000
                646,         322.50       137.5974,      0.0034,      0.3107,      0.0325,      -0.0000
                647,         323.00       126.9681,      0.0092,      0.8468,      0.0785,      -0.0000
                648,         323.50       132.3981,      0.0042,      0.3861,      0.0325,      -0.0000
                649,         324.00       126.6761,      0.0074,      0.7735,      0.0727,      -0.0000
                650,         324.50       136.2995,      0.0025,      0.2732,      0.0326,      -0.0000
                651,         325.00       130.6638,      0.0075,      0.7667,      0.0834,      -0.0000
                652,         325.50       145.5420,      0.0067,      0.4849,      0.0509,      -0.0000
                653,         326.00       134.0519,      0.0100,      0.8832,      0.0868,      -0.0000
                654,         326.50       142.0572,      0.0050,      0.4183,      0.0406,      -0.0000
                655,         327.00       131.5890,      0.0067,      0.7082,      0.0720,      -0.0000
                656,         327.50       134.8730,      0.0016,      0.1953,      0.0256,      -0.0000
                657,         328.00       128.1914,      0.0076,      0.7731,      0.0813,      -0.0000
                658,         328.50       141.0713,      0.0041,      0.3339,      0.0318,      -0.0000
                659,         329.00       132.2234,      0.0079,      0.7017,      0.0741,      -0.0000
                660,         329.50       139.0173,      0.0068,      0.4714,      0.0429,      -0.0000
                661,         330.00       131.9499,      0.0149,      0.8953,      0.0820,      -0.0000
                662,         330.50       149.9221,      0.0123,      0.5436,      0.0343,      -0.0000
                663,         331.00       147.7338,      0.3445,      2.5881,      0.0964,      -0.0000
                664,         331.50       159.8417,      0.4197,      2.8274,      0.0442,      -0.0000
                665,         332.00       146.5042,      0.3005,      2.6898,      0.0569,      -0.0000
                666,         332.50       145.5447,      0.2089,      2.3531,      0.0233,      -0.0000
                667,         333.00       139.3021,      0.2186,      2.6666,      0.0568,      -0.0000
                668,         333.50       148.5041,      0.2289,      2.4759,      0.0238,      -0.0000
                669,         334.00       145.8851,      0.2968,      2.8127,      0.0523,      -0.0000
                670,         334.50       148.0542,      0.2386,      2.5943,      0.0475,      -0.0000
                671,         335.00       144.6169,      0.1991,      2.5022,      0.0532,      -0.0000
                672,         335.50       142.3213,      0.1252,      2.0595,      0.0270,      -0.0000
                673,         336.00       137.9564,      0.1197,      2.2637,      0.0512,      -0.0000
                674,         336.50       138.7445,      0.0875,      1.9870,      0.0300,      -0.0000
                675,         337.00       132.8857,      0.0963,      2.2168,      0.0565,      -0.0000
                676,         337.50       137.2473,      0.0744,      1.9772,      0.0346,      -0.0000
                677,         338.00       138.9675,      0.0819,      2.1797,      0.0593,      -0.0000
                678,         338.50       143.8165,      0.0801,      2.1327,      0.0589,      -0.0000
                679,         339.00       138.2447,      0.0834,      2.0762,      0.0577,      -0.0000
                680,         339.50       138.2800,      0.0659,      1.6994,      0.0244,      -0.0000
                681,         340.00       131.5991,      0.0777,      1.9389,      0.0544,      -0.0000
                682,         340.50       133.4001,      0.0515,      1.5622,      0.0256,      -0.0000
                683,         341.00       128.3977,      0.0562,      1.7992,      0.0572,      -0.0000
                684,         341.50       131.6662,      0.0376,      1.4106,      0.0293,      -0.0000
                685,         342.00       132.5357,      0.0417,      1.5710,      0.0568,      -0.0000
                686,         342.50       133.7727,      0.0216,      0.9993,      0.0341,      -0.0000
                687,         343.00       129.6838,      0.0220,      1.1268,      0.0578,      -0.0000
                688,         343.50       135.3760,      0.0135,      0.7821,      0.0287,      -0.0000
                689,         344.00       135.5851,      0.0155,      0.9413,      0.0514,      -0.0000
                690,         344.50       152.7365,      0.0098,      0.6658,      0.0378,      -0.0000
                691,         345.00       155.2000,      0.0090,      0.6949,      0.0519,      -0.0000
                692,         345.50       164.7651,      0.0071,      0.5212,      0.0497,      -0.0000
                693,         346.00       161.1526,      0.0044,      0.5045,      0.0619,      -0.0000
                694,         346.50       162.9283,      0.0047,      0.3839,      0.0682,      -0.0000
                695,         347.00       158.4657,      0.0041,      0.4503,      0.0970,      -0.0000
                696,         347.50       162.4842,      0.0026,      0.2375,      0.0969,      -0.0000
                697,         348.00       154.2991,      0.0038,      0.4132,      0.1259,      -0.0000
                698,         348.50       157.4123,      0.0025,      0.2389,      0.1180,      -0.0000
                699,         349.00       150.8829,      0.0040,      0.4464,      0.1573,      -0.0000
                700,         349.50       147.2162,      0.0056,      0.3291,      0.1547,      -0.0000
                701,         350.00       150.6315,      0.0101,      0.6586,      0.1498,      -0.0000
                702,         350.50       167.6379,      0.0239,      0.8175,      0.0765,      -0.0000
                703,         351.00       155.4774,      0.0185,      0.9324,      0.0668,      -0.0000
                704,         351.50       156.6761,      0.0081,      0.5017,      0.0385,      -0.0000
                705,         352.00       148.8073,      0.0068,      0.5929,      0.0550,      -0.0000
                706,         352.50       148.7775,      0.0049,      0.3874,      0.0386,      -0.0000
                707,         353.00       148.1583,      0.0058,      0.5788,      0.0624,      -0.0000
                708,         353.50       163.9404,      0.0064,      0.5013,      0.0624,      -0.0000
                709,         354.00       162.1905,      0.0040,      0.4920,      0.0717,      -0.0000
                710,         354.50       170.0159,      0.0051,      0.3782,      0.0722,      -0.0000
                711,         355.00       157.2945,      0.0089,      0.5877,      0.1106,      -0.0000
                712,         355.50       166.5504,      0.0167,      0.6849,      0.1182,      -0.0000
                713,         356.00       159.0056,      0.0058,      0.4133,      0.0933,      -0.0000
                714,         356.50       157.8247,      0.0045,      0.2492,      0.0806,      -0.0000
                715,         357.00       162.1876,      0.0211,      0.6557,      0.0991,      -0.0000
                716,         357.50       175.9236,      0.1028,      1.3874,      0.0988,      -0.0000
                717,         358.00       177.0848,      0.3943,      1.6902,      0.0651,      -0.0000
                718,         358.50       185.2763,      0.6894,      2.3803,      0.0402,      -0.0000
                719,         359.00       179.7122,      0.7626,      2.8331,      0.0625,      -0.0000
                720,         359.50       185.6554,      0.9025,      3.1836,      0.0365,      -0.0000
                721,         360.00       185.5271,      1.5220,      4.2403,      0.0573,      -0.0000
                722,         360.50       187.1310,      1.3925,      3.9954,      0.0361,      -0.0000
                723,         361.00       179.2610,      1.3010,      4.0529,      0.0471,      -0.0000
                724,         361.50       191.6913,      1.2092,      3.6055,      0.0392,      -0.0000
                725,         362.00       188.6201,      1.4299,      3.5541,      0.0533,      -0.0000
                726,         362.50       194.7713,      1.0945,      3.0921,      0.0340,      -0.0000
                727,         363.00       196.2678,      1.1109,      3.1159,      0.0429,      -0.0000
                728,         363.50       200.6950,      1.0585,      3.0100,      0.0301,      -0.0000
                729,         364.00       193.0068,      0.9174,      2.8115,      0.0308,      -0.0000
                730,         364.50       195.4084,      0.8084,      2.8903,      0.0379,      -0.0000
                731,         365.00       190.6169,      0.7450,      2.8156,      0.0336,      -0.0000
                732,         365.50       185.3419,      0.6748,      2.7232,      0.0275,      -0.0000
                733,         366.00       179.1420,      0.6275,      2.7409,      0.0343,      -0.0000
                734,         366.50       176.9112,      0.5490,      2.7404,      0.0294,      -0.0000
                735,         367.00       174.4115,      0.5168,      2.8255,      0.0374,      -0.0000
                736,         367.50       183.5812,      0.4442,      2.7871,      0.0339,      -0.0000
                737,         368.00       187.1442,      0.4152,      2.8371,      0.0408,      -0.0000
                738,         368.50       196.5515,      0.4554,      2.2234,      0.0427,      -0.0000
                739,         369.00       192.3349,      0.4686,      2.2401,      0.0510,      -0.0000
                740,         369.50       197.1127,      0.3495,      2.0675,      0.0376,      -0.0000
                741,         370.00       188.0648,      0.2893,      1.9849,      0.0369,      -0.0000
                742,         370.50       181.3440,      0.2143,      1.7680,      0.0357,      -0.0000
                743,         371.00       174.9802,      0.1695,      1.7056,      0.0388,      -0.0000
                744,         371.50       177.7315,      0.1329,      1.6623,      0.0330,      -0.0000
                745,         372.00       183.8764,      0.1507,      1.7969,      0.0436,      -0.0000
                746,         372.50       192.1670,      0.1527,      1.6799,      0.0376,      -0.0000
                747,         373.00       188.0210,      0.2516,      1.6898,      0.0562,      -0.0000
                748,         373.50       183.7980,      0.1811,      1.5467,      0.0511,      -0.0000
                749,         374.00       187.8896,      0.1326,      1.4173,      0.0561,      -0.0000
                750,         374.50       195.2356,      0.0948,      1.2450,      0.0408,      -0.0000
                751,         375.00       188.4500,      0.1866,      1.5601,      0.0518,      -0.0000
                752,         375.50       196.7803,      0.3171,      1.9096,      0.0416,      -0.0000
                753,         376.00       195.9177,      0.3137,      2.0041,      0.0424,      -0.0000
                754,         376.50       188.5552,      0.1781,      1.4535,      0.0283,      -0.0000
                755,         377.00       182.0075,      0.1415,      1.4376,      0.0359,      -0.0000
                756,         377.50       178.4571,      0.1029,      1.3462,      0.0319,      -0.0000
                757,         378.00       174.5718,      0.0819,      1.3011,      0.0375,      -0.0000
                758,         378.50       173.4985,      0.0622,      1.2061,      0.0372,      -0.0000
                759,         379.00       178.7855,      0.0488,      1.1161,      0.0387,      -0.0000
                760,         379.50       188.7484,      0.0460,      1.1527,      0.0446,      -0.0000
                761,         380.00       197.0664,      0.0469,      1.1732,      0.0491,      -0.0000
                762,         380.50       200.7112,      0.0494,      1.0789,      0.0512,      -0.0000
                763,         381.00       197.5488,      0.1163,      1.3225,      0.0641,      -0.0000
                764,         381.50       201.7507,      0.0904,      1.1734,      0.0688,      -0.0000
                765,         382.00       199.7900,      0.0454,      0.8456,      0.0447,      -0.0000
                766,         382.50       194.7298,      0.0074,      0.2350,      0.0377,      -0.0000
                767,         383.00       186.5962,      0.0030,      0.2631,      0.0527,      -0.0000
                768,         383.50       181.6673,      0.0022,      0.1761,      0.0471,      -0.0000
                769,         384.00       174.5102,      0.0025,      0.2915,      0.0591,      -0.0000
                770,         384.50       170.2369,      0.0025,      0.2147,      0.0560,      -0.0000
                771,         385.00       167.5326,      0.0026,      0.3066,      0.0697,      -0.0000
                772,         385.50       176.4542,      0.0030,      0.2512,      0.0698,      -0.0000
                773,         386.00       176.8841,      0.0026,      0.2962,      0.0789,      -0.0000
                774,         386.50       180.6490,      0.0029,      0.2408,      0.0790,      -0.0000
                775,         387.00       179.1107,      0.0028,      0.3129,      0.0943,      -0.0000
                776,         387.50       187.6938,      0.0048,      0.3102,      0.1067,      -0.0000
                777,         388.00       188.9192,      0.0106,      0.3584,      0.1177,      -0.0000
                778,         388.50       193.3022,      0.0097,      0.3106,      0.1286,      -0.0000
                779,         389.00       187.9000,      0.0078,      0.4129,      0.1422,      -0.0000
                780,         389.50       190.3047,      0.0089,      0.4557,      0.1428,      -0.0000
                781,         390.00       180.3493,      0.0050,      0.4383,      0.1430,      -0.0000
                782,         390.50       175.5115,      0.0038,      0.2967,      0.1356,      -0.0000
                783,         391.00       170.3475,      0.0040,      0.4046,      0.1555,      -0.0000
                784,         391.50       176.6531,      0.0041,      0.3225,      0.1570,      -0.0000
                785,         392.00       175.5714,      0.0043,      0.4428,      0.1772,      -0.0000
                786,         392.50       180.7874,      0.0055,      0.4316,      0.1780,      -0.0000
                787,         393.00       177.2193,      0.0058,      0.5919,      0.1848,      -0.0000
                788,         393.50       191.5216,      0.0067,      0.4891,      0.1358,      -0.0000
                789,         394.00       186.9903,      0.0078,      0.6370,      0.1097,      -0.0000
                790,         394.50       191.1974,      0.0058,      0.4096,      0.1161,      -0.0000
                791,         395.00       183.0567,      0.0087,      0.6403,      0.1102,      -0.0000
                792,         395.50       193.9980,      0.0096,      0.4024,      0.0828,      -0.0000
                793,         396.00       194.5238,      0.0207,      0.5412,      0.0965,      -0.0000
                794,         396.50       206.5729,      0.0104,      0.3091,      0.0813,      -0.0000
                795,         397.00       195.4528,      0.0039,      0.2511,      0.0971,      -0.0000
                796,         397.50       190.0239,      0.0032,      0.2205,      0.1008,      -0.0000
                797,         398.00       184.1919,      0.0028,      0.2884,      0.1057,      -0.0000
                798,         398.50       182.9931,      0.0026,      0.2127,      0.1027,      -0.0000
                799,         399.00       179.3633,      0.0025,      0.2791,      0.1112,      -0.0000
                800,         399.50       177.3045,      0.0025,      0.2086,      0.1080,      -0.0000
                801,         400.00       172.3814,      0.0029,      0.3239,      0.1242,      -0.0000
                802,         400.50       175.4077,      0.0042,      0.3390,      0.1316,      -0.0000
                803,         401.00       173.9508,      0.0031,      0.3257,      0.1343,      -0.0000
                804,         401.50       177.9476,      0.0036,      0.3063,      0.1394,      -0.0000
                805,         402.00       179.5132,      0.0054,      0.5065,      0.1632,      -0.0000
                806,         402.50       176.2666,      0.0044,      0.3079,      0.1518,      -0.0000
                807,         403.00       168.8118,      0.0032,      0.3440,      0.1620,      -0.0000
                808,         403.50       167.8754,      0.0032,      0.2664,      0.1669,      -0.0000
                809,         404.00       164.0818,      0.0031,      0.3558,      0.1812,      -0.0000
                810,         404.50       170.5894,      0.0039,      0.3048,      0.1860,      -0.0000
                811,         405.00       177.4635,      0.0086,      0.5226,      0.2138,      -0.0000
                812,         405.50       188.8445,      0.0061,      0.3366,      0.2032,      -0.0000
                813,         406.00       177.4585,      0.0044,      0.3595,      0.2151,      -0.0000
                814,         406.50       170.6857,      0.0032,      0.2408,      0.2120,      -0.0000
                815,         407.00       163.4400,      0.0034,      0.3846,      0.2313,      -0.0000
                816,         407.50       162.5955,      0.0027,      0.2412,      0.2222,      -0.0000
                817,         408.00       166.3870,      0.0033,      0.3868,      0.2409,      -0.0000
                818,         408.50       166.6649,      0.0028,      0.2495,      0.2302,      -0.0000
                819,         409.00       166.3130,      0.0034,      0.4037,      0.2501,      -0.0000
                820,         409.50       165.7710,      0.0026,      0.2407,      0.2366,      -0.0000
                821,         410.00       161.0940,      0.0035,      0.4297,      0.2591,      -0.0000
                822,         410.50       162.8123,      0.0027,      0.2534,      0.2477,      -0.0000
                823,         411.00       170.4455,      0.0049,      0.5229,      0.2864,      -0.0000
                824,         411.50       172.8922,      0.0038,      0.3199,      0.2718,      -0.0000
                825,         412.00       174.6760,      0.0045,      0.5027,      0.3008,      -0.0000
                826,         412.50       177.5876,      0.0035,      0.3154,      0.2873,      -0.0000
                827,         413.00       177.0264,      0.0048,      0.5078,      0.3134,      -0.0000
                828,         413.50       171.1568,      0.0035,      0.3070,      0.2966,      -0.0000
                829,         414.00       170.9134,      0.0055,      0.5550,      0.3334,      -0.0000
                830,         414.50       166.3143,      0.0035,      0.3240,      0.3105,      -0.0000
                831,         415.00       170.5661,      0.0056,      0.5788,      0.3493,      -0.0000
                832,         415.50       167.1675,      0.0029,      0.2690,      0.3087,      -0.0000
                833,         416.00       163.7382,      0.0046,      0.5190,      0.3427,      -0.0000
                834,         416.50       163.0457,      0.0029,      0.2760,      0.3191,      -0.0000
                835,         417.00       160.4113,      0.0045,      0.5161,      0.3513,      -0.0000
                836,         417.50       178.0394,      0.0055,      0.4634,      0.3590,      -0.0000
                837,         418.00       169.0634,      0.0062,      0.6214,      0.3816,      -0.0000
                838,         418.50       183.7098,      0.0064,      0.5070,      0.3738,      -0.0000
                839,         419.00       173.4929,      0.0113,      0.8597,      0.4014,      -0.0000
                840,         419.50       184.8594,      0.0086,      0.6224,      0.3870,      -0.0000
                841,         420.00       171.3231,      0.0097,      0.8561,      0.4179,      -0.0000
                842,         420.50       172.2332,      0.0064,      0.4923,      0.3926,      -0.0000
                843,         421.00       168.3520,      0.0070,      0.6712,      0.4262,      -0.0000
                844,         421.50       163.7470,      0.0028,      0.2694,      0.3802,      -0.0000
                845,         422.00       153.8926,      0.0051,      0.5818,      0.4163,      -0.0000
                846,         422.50       157.0267,      0.0025,      0.2646,      0.3829,      -0.0000
                847,         423.00       149.2474,      0.0052,      0.6009,      0.4275,      -0.0000
                848,         423.50       150.7834,      0.0023,      0.2588,      0.3995,      -0.0000
                849,         424.00       143.9492,      0.0062,      0.6746,      0.4553,      -0.0000
                850,         424.50       148.9212,      0.0023,      0.2578,      0.4197,      -0.0000
                851,         425.00       142.1114,      0.0062,      0.6853,      0.4746,      -0.0000
                852,         425.50       157.6528,      0.0028,      0.2865,      0.4431,      -0.0000
                853,         426.00       148.2689,      0.0064,      0.6982,      0.4967,      -0.0000
